CommitNumber;Entity;Method;Change
2f94a814dc01ae392768afb8110b2b55169ed69f;METHOD;org.apache.commons.lang.StringUtils.deleteWhitespace(String);BODY_MODIFIED
2f94a814dc01ae392768afb8110b2b55169ed69f;METHOD;org.apache.commons.lang.StringUtils.replace(String,String,String,int);BODY_MODIFIED
2f94a814dc01ae392768afb8110b2b55169ed69f;METHOD;org.apache.commons.lang.StringUtils.overlayString(String,String,int,int);BODY_MODIFIED
2f94a814dc01ae392768afb8110b2b55169ed69f;METHOD;org.apache.commons.lang.StringUtils.chomp(String,String);BODY_MODIFIED
2f94a814dc01ae392768afb8110b2b55169ed69f;METHOD;org.apache.commons.lang.StringUtils.chopNewline(String);BODY_MODIFIED
2f94a814dc01ae392768afb8110b2b55169ed69f;METHOD;org.apache.commons.lang.StringUtils.escape(String);BODY_MODIFIED
2f94a814dc01ae392768afb8110b2b55169ed69f;METHOD;org.apache.commons.lang.StringUtils.swapCase(String);BODY_MODIFIED
2f94a814dc01ae392768afb8110b2b55169ed69f;METHOD;org.apache.commons.lang.StringUtils.capitaliseAllWords(String);BODY_MODIFIED
2f94a814dc01ae392768afb8110b2b55169ed69f;METHOD;org.apache.commons.lang.StringUtils.stackTrace(Throwable);BODY_MODIFIED
2f94a814dc01ae392768afb8110b2b55169ed69f;METHOD;org.apache.commons.lang.StringUtils.getLevenshteinDistance(String,String);BODY_MODIFIED
1e909e651892ec5b8a5be85effd22b29ae262855;METHOD;org.apache.commons.lang.exception.NestableRuntimeExceptionTestCase.suite();BODY_MODIFIED
f4af2ade3d3c9ee2d0c13b06fa4b227472960d83;METHOD;org.apache.commons.lang.exception.ExceptionTestSuite.suite();BODY_MODIFIED
a939b7ca6492cc6fd836e4f86b6cb48d8d2023bb;METHOD;org.apache.commons.lang.exception.AbstractNestableTestCase.testGetThrowableI();BODY_MODIFIED
a939b7ca6492cc6fd836e4f86b6cb48d8d2023bb;METHOD;org.apache.commons.lang.exception.AbstractNestableTestCase.testGetThrowables();BODY_MODIFIED
a939b7ca6492cc6fd836e4f86b6cb48d8d2023bb;METHOD;org.apache.commons.lang.exception.AbstractNestableTestCase.testPrintPartialStackTrace();BODY_MODIFIED
a939b7ca6492cc6fd836e4f86b6cb48d8d2023bb;METHOD;org.apache.commons.lang.exception.AbstractNestableTestCase.testPrintStackTrace();BODY_MODIFIED
e07ed77bcb4c9d665d8c48e5820f0bb7e3e89a5b;METHOD;org.apache.commons.lang.exception.NestableErrorTestCase.suite();BODY_MODIFIED
7a6a6b54323f0a4d8d461a6e7c5dfaff28f38389;METHOD;org.apache.commons.lang.exception.NestableRuntimeExceptionTestCase.suite();BODY_MODIFIED
7a6a6b54323f0a4d8d461a6e7c5dfaff28f38389;METHOD;org.apache.commons.lang.exception.NestableRuntimeExceptionTestCase.getTester2(String,Nestable);BODY_MODIFIED
3aaf286c8ad87695b9f24e923ef5729d02dbce2e;METHOD;org.apache.commons.lang.LangTestSuite.suite();BODY_MODIFIED
7835b3b759f66685f4255982329c8f82f4118db5;METHOD;org.apache.commons.lang.builder.BuilderTestSuite.suite();BODY_MODIFIED
007a8b679574a74f26fe47f2f2ca6b229eea428f;METHOD;org.apache.commons.lang.builder.HashCodeBuilder.reflectionHashCode(int,int,Object);BODY_MODIFIED
007a8b679574a74f26fe47f2f2ca6b229eea428f;METHOD;org.apache.commons.lang.builder.HashCodeBuilder.reflectionHashCode(int,int,Object,boolean);BODY_MODIFIED
007a8b679574a74f26fe47f2f2ca6b229eea428f;METHOD;org.apache.commons.lang.builder.EqualsBuilder.reflectionEquals(Object,Object,boolean);BODY_MODIFIED
007a8b679574a74f26fe47f2f2ca6b229eea428f;METHOD;org.apache.commons.lang.builder.CompareToBuilder.reflectionCompare(Object,Object,boolean);BODY_MODIFIED
a9626e0a5149375314eb4c6818737afea185c95f;METHOD;org.apache.commons.lang.builder.BuilderTestSuite.suite();BODY_MODIFIED
cd917fa23178d6ef5425f7b38d6bd2420da56adf;METHOD;org.apache.commons.lang.RandomStringUtils.RandomStringUtils();BODY_MODIFIED
234329c2dfda0ade5ebfa01e6adaa91c4809e853;METHOD;org.apache.commons.lang.StringUtilsTest.testContainsOnly();BODY_MODIFIED
b50e56998bf2ebdd15f6703a02601f4f0fa6245f;METHOD;org.apache.commons.lang.builder.StandardToStringStyle.isUseClassName();BODY_MODIFIED
b50e56998bf2ebdd15f6703a02601f4f0fa6245f;METHOD;org.apache.commons.lang.builder.StandardToStringStyle.setUseClassName(boolean);BODY_MODIFIED
b50e56998bf2ebdd15f6703a02601f4f0fa6245f;METHOD;org.apache.commons.lang.builder.StandardToStringStyle.isShortClassName();BODY_MODIFIED
b50e56998bf2ebdd15f6703a02601f4f0fa6245f;METHOD;org.apache.commons.lang.builder.StandardToStringStyle.setShortClassName(boolean);BODY_MODIFIED
b50e56998bf2ebdd15f6703a02601f4f0fa6245f;METHOD;org.apache.commons.lang.builder.StandardToStringStyle.isUseIdentityHashCode();BODY_MODIFIED
b50e56998bf2ebdd15f6703a02601f4f0fa6245f;METHOD;org.apache.commons.lang.builder.StandardToStringStyle.setUseIdentityHashCode(boolean);BODY_MODIFIED
b50e56998bf2ebdd15f6703a02601f4f0fa6245f;METHOD;org.apache.commons.lang.builder.StandardToStringStyle.isUseFieldNames();BODY_MODIFIED
b50e56998bf2ebdd15f6703a02601f4f0fa6245f;METHOD;org.apache.commons.lang.builder.StandardToStringStyle.setUseFieldNames(boolean);BODY_MODIFIED
b50e56998bf2ebdd15f6703a02601f4f0fa6245f;METHOD;org.apache.commons.lang.builder.StandardToStringStyle.isDefaultFullDetail();BODY_MODIFIED
b50e56998bf2ebdd15f6703a02601f4f0fa6245f;METHOD;org.apache.commons.lang.builder.StandardToStringStyle.setDefaultFullDetail(boolean);BODY_MODIFIED
b50e56998bf2ebdd15f6703a02601f4f0fa6245f;METHOD;org.apache.commons.lang.builder.StandardToStringStyle.isArrayContentDetail();BODY_MODIFIED
b50e56998bf2ebdd15f6703a02601f4f0fa6245f;METHOD;org.apache.commons.lang.builder.StandardToStringStyle.setArrayContentDetail(boolean);BODY_MODIFIED
b50e56998bf2ebdd15f6703a02601f4f0fa6245f;METHOD;org.apache.commons.lang.builder.StandardToStringStyle.getArrayStart();BODY_MODIFIED
b50e56998bf2ebdd15f6703a02601f4f0fa6245f;METHOD;org.apache.commons.lang.builder.StandardToStringStyle.setArrayStart(String);BODY_MODIFIED
b50e56998bf2ebdd15f6703a02601f4f0fa6245f;METHOD;org.apache.commons.lang.builder.StandardToStringStyle.getArrayEnd();BODY_MODIFIED
b50e56998bf2ebdd15f6703a02601f4f0fa6245f;METHOD;org.apache.commons.lang.builder.StandardToStringStyle.setArrayEnd(String);BODY_MODIFIED
b50e56998bf2ebdd15f6703a02601f4f0fa6245f;METHOD;org.apache.commons.lang.builder.StandardToStringStyle.getArraySeparator();BODY_MODIFIED
b50e56998bf2ebdd15f6703a02601f4f0fa6245f;METHOD;org.apache.commons.lang.builder.StandardToStringStyle.setArraySeparator(String);BODY_MODIFIED
b50e56998bf2ebdd15f6703a02601f4f0fa6245f;METHOD;org.apache.commons.lang.builder.StandardToStringStyle.getContentStart();BODY_MODIFIED
b50e56998bf2ebdd15f6703a02601f4f0fa6245f;METHOD;org.apache.commons.lang.builder.StandardToStringStyle.setContentStart(String);BODY_MODIFIED
b50e56998bf2ebdd15f6703a02601f4f0fa6245f;METHOD;org.apache.commons.lang.builder.StandardToStringStyle.getContentEnd();BODY_MODIFIED
b50e56998bf2ebdd15f6703a02601f4f0fa6245f;METHOD;org.apache.commons.lang.builder.StandardToStringStyle.setContentEnd(String);BODY_MODIFIED
b50e56998bf2ebdd15f6703a02601f4f0fa6245f;METHOD;org.apache.commons.lang.builder.StandardToStringStyle.getFieldNameValueSeparator();BODY_MODIFIED
b50e56998bf2ebdd15f6703a02601f4f0fa6245f;METHOD;org.apache.commons.lang.builder.StandardToStringStyle.setFieldNameValueSeparator(String);BODY_MODIFIED
b50e56998bf2ebdd15f6703a02601f4f0fa6245f;METHOD;org.apache.commons.lang.builder.StandardToStringStyle.getFieldSeparator();BODY_MODIFIED
b50e56998bf2ebdd15f6703a02601f4f0fa6245f;METHOD;org.apache.commons.lang.builder.StandardToStringStyle.setFieldSeparator(String);BODY_MODIFIED
b50e56998bf2ebdd15f6703a02601f4f0fa6245f;METHOD;org.apache.commons.lang.builder.StandardToStringStyle.getNullText();BODY_MODIFIED
b50e56998bf2ebdd15f6703a02601f4f0fa6245f;METHOD;org.apache.commons.lang.builder.StandardToStringStyle.setNullText(String);BODY_MODIFIED
b50e56998bf2ebdd15f6703a02601f4f0fa6245f;METHOD;org.apache.commons.lang.builder.StandardToStringStyle.getSizeStartText();BODY_MODIFIED
b50e56998bf2ebdd15f6703a02601f4f0fa6245f;METHOD;org.apache.commons.lang.builder.StandardToStringStyle.setSizeStartText(String);BODY_MODIFIED
b50e56998bf2ebdd15f6703a02601f4f0fa6245f;METHOD;org.apache.commons.lang.builder.StandardToStringStyle.getSizeEndText();BODY_MODIFIED
b50e56998bf2ebdd15f6703a02601f4f0fa6245f;METHOD;org.apache.commons.lang.builder.StandardToStringStyle.setSizeEndText(String);BODY_MODIFIED
b50e56998bf2ebdd15f6703a02601f4f0fa6245f;METHOD;org.apache.commons.lang.builder.StandardToStringStyle.getSummaryObjectStartText();BODY_MODIFIED
b50e56998bf2ebdd15f6703a02601f4f0fa6245f;METHOD;org.apache.commons.lang.builder.StandardToStringStyle.setSummaryObjectStartText(String);BODY_MODIFIED
b50e56998bf2ebdd15f6703a02601f4f0fa6245f;METHOD;org.apache.commons.lang.builder.StandardToStringStyle.getSummaryObjectEndText();BODY_MODIFIED
b50e56998bf2ebdd15f6703a02601f4f0fa6245f;METHOD;org.apache.commons.lang.builder.StandardToStringStyle.setSummaryObjectEndText(String);BODY_MODIFIED
d047ec84e5df3d5328dc477134ad197f5a7a16ab;METHOD;org.apache.commons.lang.builder.HashCodeBuilder.reflectionHashCode(int,int,Object);BODY_MODIFIED
d047ec84e5df3d5328dc477134ad197f5a7a16ab;METHOD;org.apache.commons.lang.builder.CompareToBuilder.reflectionCompare(Object,Object,boolean);BODY_MODIFIED
d047ec84e5df3d5328dc477134ad197f5a7a16ab;METHOD;org.apache.commons.lang.builder.CompareToBuilder.append(Object,Object);BODY_MODIFIED
d047ec84e5df3d5328dc477134ad197f5a7a16ab;METHOD;org.apache.commons.lang.builder.CompareToBuilder.append(boolean,boolean);BODY_MODIFIED
d047ec84e5df3d5328dc477134ad197f5a7a16ab;METHOD;org.apache.commons.lang.builder.CompareToBuilder.append(Object,Object);BODY_MODIFIED
d047ec84e5df3d5328dc477134ad197f5a7a16ab;METHOD;org.apache.commons.lang.builder.CompareToBuilder.append(long,long);BODY_MODIFIED
d047ec84e5df3d5328dc477134ad197f5a7a16ab;METHOD;org.apache.commons.lang.builder.CompareToBuilder.append(int,int);BODY_MODIFIED
d047ec84e5df3d5328dc477134ad197f5a7a16ab;METHOD;org.apache.commons.lang.builder.CompareToBuilder.append(short,short);BODY_MODIFIED
d047ec84e5df3d5328dc477134ad197f5a7a16ab;METHOD;org.apache.commons.lang.builder.CompareToBuilder.append(char,char);BODY_MODIFIED
d047ec84e5df3d5328dc477134ad197f5a7a16ab;METHOD;org.apache.commons.lang.builder.CompareToBuilder.append(byte,byte);BODY_MODIFIED
d047ec84e5df3d5328dc477134ad197f5a7a16ab;METHOD;org.apache.commons.lang.builder.CompareToBuilder.append(double,double);BODY_MODIFIED
d047ec84e5df3d5328dc477134ad197f5a7a16ab;METHOD;org.apache.commons.lang.builder.CompareToBuilder.append(float,float);BODY_MODIFIED
d047ec84e5df3d5328dc477134ad197f5a7a16ab;METHOD;org.apache.commons.lang.builder.CompareToBuilder.append(boolean,boolean);BODY_MODIFIED
d9cafc8db21f2e906f80e9ffb0210a7593e24562;METHOD;org.apache.commons.lang.StringUtils.containsOnly(String,char);BODY_MODIFIED
11cc1719bca95e093e3b8d5944a0106555482fc5;METHOD;org.apache.commons.lang.StringUtils.deleteWhitespace(String);BODY_MODIFIED
1b29b8e97d45edb3dfdd06077af92ad69a573de1;METHOD;org.apache.commons.lang.builder.ToStringBuilder.ToStringBuilder(Object,ToStringStyle,StringBuffer);BODY_MODIFIED
ceb6b101b151f29a8fa0d42468ab62ed50085d71;METHOD;org.apache.commons.lang.CharSetUtilsTest.testDelete();BODY_MODIFIED
73f7084421e8751f75491d18273dfc4e46ee0611;METHOD;org.apache.commons.lang.CharSet.add(String);BODY_MODIFIED
af64fa54a34af3b7ec627b50154501e91af74e91;METHOD;org.apache.commons.lang.StringUtils.stripStart(String,String);BODY_MODIFIED
8b4079f1c05eff76bdfa9e6a7d690c27a000fb4f;METHOD;org.apache.commons.lang.exception.ExceptionUtils.getStackFrames(String);BODY_MODIFIED
5010bce87b77fa2f475877faf3d8c293a0e44d6f;METHOD;org.apache.commons.lang.enum.EnumTest.testList();BODY_MODIFIED
5010bce87b77fa2f475877faf3d8c293a0e44d6f;METHOD;org.apache.commons.lang.enum.EnumTest.testMap();BODY_MODIFIED
5010bce87b77fa2f475877faf3d8c293a0e44d6f;METHOD;org.apache.commons.lang.enum.ValuedEnumTest.testList();BODY_MODIFIED
5010bce87b77fa2f475877faf3d8c293a0e44d6f;METHOD;org.apache.commons.lang.enum.ValuedEnumTest.testMap();BODY_MODIFIED
b1ea82025f20b0322219270f22d98ee1549af6b2;METHOD;org.apache.commons.lang.LangTestSuite.suite();BODY_MODIFIED
f2d2e4a08fa148041ba7d2f922d0a157454aff04;METHOD;org.apache.commons.lang.StringUtilsTest.testCaseFunctions();BODY_MODIFIED
dae4912332364aa42bedc3ef490d4ee4936b76ff;METHOD;org.apache.commons.lang.enum.Enum.getEnumMap(Class);BODY_MODIFIED
879068feedf160748808c92b3280fe58fb78174d;METHOD;org.apache.commons.lang.enum.Enum.Enum(String);BODY_MODIFIED
471f6bedae4d95b18b9ec930608239f6709db8fb;METHOD;org.apache.commons.lang.enum.EnumTest.testBroken1();BODY_MODIFIED
471f6bedae4d95b18b9ec930608239f6709db8fb;METHOD;org.apache.commons.lang.enum.EnumTest.testBroken2();BODY_MODIFIED
471f6bedae4d95b18b9ec930608239f6709db8fb;METHOD;org.apache.commons.lang.enum.EnumTest.testBroken3();BODY_MODIFIED
2284c4be8b2363fd397234bf6262440f363d5f3e;METHOD;org.apache.commons.lang.functor.FunctorTestSuite.suite();BODY_MODIFIED
f64425b293fe12117cdfb3eab20f776d51f1c246;METHOD;org.apache.commons.lang.Notifier.Notifier(Class);BODY_MODIFIED
1a6b33077c93f5d901788c6cc0df8eca89cc45c3;METHOD;org.apache.commons.lang.reflect.MethodUtils.invokeMethod(Object,String,Object,Class);BODY_MODIFIED
dd62731413715544de51f2021616369145eb8d54;METHOD;org.apache.commons.lang.functor.FactoryUtils.prototypeFactory(Object);BODY_MODIFIED
dd62731413715544de51f2021616369145eb8d54;METHOD;org.apache.commons.lang.functor.PredicateUtils.instanceofPredicate(Class);BODY_MODIFIED
dd62731413715544de51f2021616369145eb8d54;METHOD;org.apache.commons.lang.functor.PredicateUtils.invokerPredicate(String);BODY_MODIFIED
dd62731413715544de51f2021616369145eb8d54;METHOD;org.apache.commons.lang.functor.PredicateUtils.invokerPredicate(String,Class,Object);BODY_MODIFIED
dd62731413715544de51f2021616369145eb8d54;METHOD;org.apache.commons.lang.functor.PredicateUtils.notPredicate(Predicate);BODY_MODIFIED
dd62731413715544de51f2021616369145eb8d54;METHOD;org.apache.commons.lang.functor.PredicateUtils.asPredicate(Transformer);BODY_MODIFIED
dd62731413715544de51f2021616369145eb8d54;METHOD;org.apache.commons.lang.functor.PredicateUtils.validate(Collection);BODY_MODIFIED
dd62731413715544de51f2021616369145eb8d54;METHOD;org.apache.commons.lang.functor.PredicateUtils.validate(Predicate);BODY_MODIFIED
dd62731413715544de51f2021616369145eb8d54;METHOD;org.apache.commons.lang.functor.TransformerUtils.asTransformer(Predicate);BODY_MODIFIED
dd62731413715544de51f2021616369145eb8d54;METHOD;org.apache.commons.lang.functor.TransformerUtils.asTransformer(Factory);BODY_MODIFIED
dd62731413715544de51f2021616369145eb8d54;METHOD;org.apache.commons.lang.functor.TransformerUtils.chainedTransformer(Collection);BODY_MODIFIED
dd62731413715544de51f2021616369145eb8d54;METHOD;org.apache.commons.lang.functor.TransformerUtils.switchTransformer(Map);BODY_MODIFIED
dd62731413715544de51f2021616369145eb8d54;METHOD;org.apache.commons.lang.functor.TransformerUtils.switchTransformerInternal(Predicate,Transformer,Transformer);BODY_MODIFIED
dd62731413715544de51f2021616369145eb8d54;METHOD;org.apache.commons.lang.functor.TransformerUtils.switchMapTransformer(Map);BODY_MODIFIED
dd62731413715544de51f2021616369145eb8d54;METHOD;org.apache.commons.lang.functor.TransformerUtils.mapTransformer(Map);BODY_MODIFIED
dd62731413715544de51f2021616369145eb8d54;METHOD;org.apache.commons.lang.functor.TransformerUtils.validate(Predicate);BODY_MODIFIED
dd62731413715544de51f2021616369145eb8d54;METHOD;org.apache.commons.lang.functor.TransformerUtils.validate(Transformer);BODY_MODIFIED
dd62731413715544de51f2021616369145eb8d54;METHOD;org.apache.commons.lang.functor.ExecutorUtils.exceptionExecutor();BODY_MODIFIED
dd62731413715544de51f2021616369145eb8d54;METHOD;org.apache.commons.lang.functor.ExecutorUtils.nopExecutor();BODY_MODIFIED
dd62731413715544de51f2021616369145eb8d54;METHOD;org.apache.commons.lang.functor.ExecutorUtils.asExecutor(Transformer);BODY_MODIFIED
dd62731413715544de51f2021616369145eb8d54;METHOD;org.apache.commons.lang.functor.ExecutorUtils.invokerExecutor(String);BODY_MODIFIED
dd62731413715544de51f2021616369145eb8d54;METHOD;org.apache.commons.lang.functor.ExecutorUtils.invokerExecutor(String,Class,Object);BODY_MODIFIED
dd62731413715544de51f2021616369145eb8d54;METHOD;org.apache.commons.lang.functor.ExecutorUtils.switchExecutor(Map);BODY_MODIFIED
dd62731413715544de51f2021616369145eb8d54;METHOD;org.apache.commons.lang.functor.ExecutorUtils.switchMapExecutor(Map);BODY_MODIFIED
dd62731413715544de51f2021616369145eb8d54;METHOD;org.apache.commons.lang.functor.ExecutorUtils.validate(Predicate);BODY_MODIFIED
02644db726c1e1b10af9c275bb63890a1f6cace5;METHOD;org.apache.commons.lang.StringUtils.isTrue(String);BODY_MODIFIED
02644db726c1e1b10af9c275bb63890a1f6cace5;METHOD;org.apache.commons.lang.StringUtilsIsTest.testIsTrue();BODY_MODIFIED
9ef58479afdbc67a7f4fd4c9cd6ea4c033ec6fff;METHOD;org.apache.commons.lang.ArrayUtilsTest.testToMap();BODY_MODIFIED
7044f1ca2265b1a4855cc683726151ef8a65be9d;METHOD;org.apache.commons.lang.reflect.MethodUtils.invokeMethod(Object,String,Object,Class);BODY_MODIFIED
7044f1ca2265b1a4855cc683726151ef8a65be9d;METHOD;org.apache.commons.lang.reflect.MethodUtilsTestCase.testInvokeMethod();BODY_MODIFIED
7044f1ca2265b1a4855cc683726151ef8a65be9d;METHOD;org.apache.commons.lang.reflect.MethodUtilsTestCase.testSimpleStatic2();BODY_MODIFIED
808cfa79b4cdf250313ef25baed207337cc5bde9;METHOD;org.apache.commons.lang.reflect.ReflectionUtils.isPublicScope(Member);BODY_MODIFIED
808cfa79b4cdf250313ef25baed207337cc5bde9;METHOD;org.apache.commons.lang.reflect.ReflectTestSuite.suite();BODY_MODIFIED
86bf5f4c6cdd3f214a3c7f0d8c5ae477683ec4ed;METHOD;org.apache.commons.lang.reflect.MethodUtils.getMatchingAccessibleMethod(Class,String,Class);BODY_MODIFIED
86bf5f4c6cdd3f214a3c7f0d8c5ae477683ec4ed;METHOD;org.apache.commons.lang.reflect.ReflectionUtils.isCompatable(Class,Class);BODY_MODIFIED
100967384629f6f330863931f9c8214d71a4dc40;METHOD;org.apache.commons.lang.reflect.MethodUtils.getMethod(Class,String,Class,boolean);BODY_MODIFIED
100967384629f6f330863931f9c8214d71a4dc40;METHOD;org.apache.commons.lang.reflect.MethodUtils.getMatchingAccessibleMethod(Class,String,Class);BODY_MODIFIED
100967384629f6f330863931f9c8214d71a4dc40;METHOD;org.apache.commons.lang.reflect.ReflectionUtilsTestCase.testWidening();BODY_MODIFIED
2d09a39695ed0636949a9d1cba3631d1d0f74122;METHOD;org.apache.commons.lang.reflect.MethodUtilsTestCase.testInvokeMethod();BODY_MODIFIED
1cd1cee677b5a82222044978dfb51b424a94c7a1;METHOD;org.apache.commons.lang.reflect.MethodUtils.getMatchingAccessibleMethod(Class,String,Class);BODY_MODIFIED
bdcb363d27059fc535665b8f371648f9b3b8ee97;METHOD;org.apache.commons.lang.functor.TestTransformerUtils.testSwitchTransformerEx4();BODY_MODIFIED
bdcb363d27059fc535665b8f371648f9b3b8ee97;METHOD;org.apache.commons.lang.functor.TestTransformerUtils.testSwitchMapTransformerEx2();BODY_MODIFIED
bdcb363d27059fc535665b8f371648f9b3b8ee97;METHOD;org.apache.commons.lang.functor.TestExecutorUtils.testSwitchExecutorEx4();BODY_MODIFIED
bdcb363d27059fc535665b8f371648f9b3b8ee97;METHOD;org.apache.commons.lang.functor.TestExecutorUtils.testSwitchMapExecutorEx2();BODY_MODIFIED
