CommitNumber;Entity;Class;Change;Superclass
ad0115a193877cc0881c3c4be8482af2fc0fa226;CLASS;org.anddev.andengine.opengl.view.camera.SmoothCamera;ADDED*;.Camera
f39d5e9037cbb0ed5f44de6c44cd0903eb99676f;CLASS;org.anddev.andengine.opengl.view.camera.ChaseCamera;ADDED*;.Camera
9b756c0f2e453912a1bb53ff11e9e2c4291ae357;CLASS;org.anddev.andengine.engine.SplitScreenEngineOptions;ADDED*;.EngineOptions
9b756c0f2e453912a1bb53ff11e9e2c4291ae357;CLASS;org.anddev.andengine.engine.SplitScreenEngine;ADDED*;.Engine
261b5417f9ace45fb36d809cec911089483ba5d3;CLASS;org.anddev.andengine.engine.options.SplitScreenEngineOptions;ADDED*;.EngineOptions
ba489edf49455e31d632c5711019e74cbad13323;CLASS;org.anddev.andengine.engine.camera.SmoothCamera;ADDED*;.Camera
ba489edf49455e31d632c5711019e74cbad13323;CLASS;org.anddev.andengine.engine.camera.ChaseCamera;ADDED*;.Camera
ef2589b69a36d42dbc2739e2ed16b0f6d26a39d1;CLASS;org.anddev.andengine.engine.camera.hud.HUD;ADDED*;org.anddev.andengine.entity.Scene
6cffa7f6f9a121d63802ef6a31e50dc48ba48e4e;CLASS;org.anddev.andengine.entity.UpdateHandlerList;ADDED*;.ArrayList<IUpdateHandler>
469157c173dd8c73930957845f55ce3797de6da3;CLASS;org.anddev.andengine.entity.sprite.modifier.MoveModifier;ADDED*;.BasePairFromToModifier
469157c173dd8c73930957845f55ce3797de6da3;CLASS;org.anddev.andengine.entity.sprite.modifier.BasePairFromToModifier;ADDED*;.BaseFromToModifier
a36d032ddca5b297fa19808591bf5515c7730828;CLASS;org.anddev.andengine.entity.SceneWithChild;ADDED*;.Scene
a36d032ddca5b297fa19808591bf5515c7730828;CLASS;org.anddev.andengine.entity.CameraScene;ADDED*;.Scene
66636fbed308ac0fcdf93c52ae7dd9912aef1a1d;CLASS;org.anddev.andengine.entity.menu.MenuScene;ADDED*;org.anddev.andengine.entity.CameraScene
66636fbed308ac0fcdf93c52ae7dd9912aef1a1d;CLASS;org.anddev.andengine.entity.menu.MenuItem;ADDED*;org.anddev.andengine.entity.sprite.Sprite
217dbf4f30cd71274297ce62255c96bf883343ed;CLASS;org.anddev.andengine.entity.menu.animator.AlphaMenuAnimator;ADDED*;.BaseMenuAnimator
d28baeb63da5b1108faf9e1c1b34bcc1c40a405c;CLASS;org.anddev.andengine.entity.menu.animator.SlideMenuAnimator;ADDED*;.BaseMenuAnimator
6c99a8f5fb1a1e6cc600b8a50b21cbe54a8b0255;CLASS;org.anddev.andengine.opengl.texture.buffer.TextureBuffer;ADDED*;org.anddev.andengine.opengl.BaseBuffer
6c99a8f5fb1a1e6cc600b8a50b21cbe54a8b0255;CLASS;org.anddev.andengine.entity.text.Text;ADDED*;org.anddev.andengine.entity.primitives.Shape
bcc70a393d0c728ff4a8c0fea5c9c86993aa1d72;CLASS;org.anddev.andengine.opengl.vertex.LineVertexBuffer;ADDED*;.VertexBuffer
bcc70a393d0c728ff4a8c0fea5c9c86993aa1d72;CLASS;org.anddev.andengine.entity.primitives.RectangularShape;ADDED*;.Shape
bcc70a393d0c728ff4a8c0fea5c9c86993aa1d72;CLASS;org.anddev.andengine.entity.primitives.Line;ADDED*;.Shape
a03b7ffaa2e7249b5b3ba9d0c9daf80b6b8d736e;CLASS;org.anddev.andengine.entity.shape.modifier.ScaleModifier;ADDED*;.BaseFromToModifier
a03b7ffaa2e7249b5b3ba9d0c9daf80b6b8d736e;CLASS;org.anddev.andengine.entity.shape.modifier.RotateModifier;ADDED*;.BaseFromToModifier
a03b7ffaa2e7249b5b3ba9d0c9daf80b6b8d736e;CLASS;org.anddev.andengine.entity.shape.modifier.RotateByModifier;ADDED*;.BaseModifier
a03b7ffaa2e7249b5b3ba9d0c9daf80b6b8d736e;CLASS;org.anddev.andengine.entity.shape.modifier.MoveModifier;ADDED*;.BasePairFromToModifier
a03b7ffaa2e7249b5b3ba9d0c9daf80b6b8d736e;CLASS;org.anddev.andengine.entity.shape.modifier.DelayModifier;ADDED*;.BaseModifier
a03b7ffaa2e7249b5b3ba9d0c9daf80b6b8d736e;CLASS;org.anddev.andengine.entity.shape.modifier.BasePairFromToModifier;ADDED*;.BaseFromToModifier
a03b7ffaa2e7249b5b3ba9d0c9daf80b6b8d736e;CLASS;org.anddev.andengine.entity.shape.modifier.BaseFromToModifier;ADDED*;.BaseModifier
a03b7ffaa2e7249b5b3ba9d0c9daf80b6b8d736e;CLASS;org.anddev.andengine.entity.shape.modifier.AlphaModifier;ADDED*;.BaseFromToModifier
a03b7ffaa2e7249b5b3ba9d0c9daf80b6b8d736e;CLASS;org.anddev.andengine.entity.shape.Shape;ADDED*;org.anddev.andengine.entity.DynamicEntity
af9c4331c1435f4c1b638385095ebaa84086713c;CLASS;org.anddev.andengine.opengl.vertex.TextVertexBuffer;ADDED*;.VertexBuffer
af9c4331c1435f4c1b638385095ebaa84086713c;CLASS;org.anddev.andengine.opengl.texture.region.TiledTextureRegion;ADDED*;.TextureRegion
af9c4331c1435f4c1b638385095ebaa84086713c;CLASS;org.anddev.andengine.opengl.texture.buffer.TextTextureBuffer;ADDED*;org.anddev.andengine.opengl.buffer.BufferObject
af9c4331c1435f4c1b638385095ebaa84086713c;CLASS;org.anddev.andengine.opengl.buffer.BufferObject;ADDED*;.BaseBuffer
3e20da103c5af0501d01a3b9d6703f5d60518f3d;CLASS;org.anddev.andengine.entity.primitives.BaseRectangle;ADDED*;.RectangularShape
d7395fe053f669c8996c3e981203e134135c3d05;CLASS;org.anddev.andengine.engine.SingleSceneSplitScreenEngine;ADDED*;.Engine
d7395fe053f669c8996c3e981203e134135c3d05;CLASS;org.anddev.andengine.engine.DoubleSceneSplitScreenEngine;ADDED*;.Engine
8ff7bf3a2429b5ecfda2226210ed506914c0a531;CLASS;org.anddev.andengine.ui.activity.BaseSplashActivity;ADDED*;.BaseGameActivity
8ff7bf3a2429b5ecfda2226210ed506914c0a531;CLASS;org.anddev.andengine.entity.SplashScene;ADDED*;.Scene
67e4366e3f812c5f8bb229fd563585e44e7bf7df;CLASS;org.anddev.andengine.opengl.view.GLSurfaceView;ADDED*;android.view.SurfaceView
0106f140d26ff7363d8ce9b891e6d580b2a51ee7;CLASS;org.anddev.andengine.entity.particle.modifier.ScaleModifier;ADDED*;.BaseFromToModifier
15893959dff2fbef5549f3d65d0c805aeb1dcb7f;CLASS;org.anddev.andengine.entity.text.TickerText;ADDED*;.Text
a370e53b3f81c33a2f4e757605306e8c97c0e728;CLASS;org.anddev.andengine.entity.menu.animator.DirectMenuAnimator;ADDED*;.BaseMenuAnimator
aa72f7f5381f7995afa75032c8c25fedfd0224dd;CLASS;org.anddev.andengine.util.InternalHandler;ADDED*;android.os.Handler
aa72f7f5381f7995afa75032c8c25fedfd0224dd;CLASS;org.anddev.andengine.ui.dialog.StringInputDialoguilder;ADDED*;.GenericInputDialogBuilder<String>
aa72f7f5381f7995afa75032c8c25fedfd0224dd;CLASS;org.anddev.andengine.ui.activity.BaseActivity;ADDED*;android.app.Activity
84b2a116ed2c2213ad9322f726ed972f0c9c685e;CLASS;org.anddev.andengine.sensor.orientation.OrientationData;ADDED*;org.anddev.andengine.sensor.BaseSensorData
227196d34267fba2a6c502ef92f502552bd0fdb0;CLASS;org.anddev.andengine.ui.dialog.StringInputDialogBuilder;ADDED*;.GenericInputDialogBuilder<String>
5d947f5bddc877f783afeeb49bd8c9f9c91729db;CLASS;org.anddev.andengine.opengl.texture.region.buffer.TiledTextureRegionBuffer;ADDED*;.TextureRegionBuffer
5d947f5bddc877f783afeeb49bd8c9f9c91729db;CLASS;org.anddev.andengine.opengl.texture.region.buffer.TextureRegionBuffer;ADDED*;.BaseTextureRegionBuffer
5d947f5bddc877f783afeeb49bd8c9f9c91729db;CLASS;org.anddev.andengine.opengl.texture.region.buffer.BaseTextureRegionBuffer;ADDED*;org.anddev.andengine.opengl.buffer.BufferObject
75d4cd4c79d76f59c734390f09ee95d4063cb01c;CLASS;org.anddev.andengine.entity.shape.modifier.FadeOutModifier;ADDED*;.AlphaModifier
75d4cd4c79d76f59c734390f09ee95d4063cb01c;CLASS;org.anddev.andengine.entity.shape.modifier.FadeInModifier;ADDED*;.AlphaModifier
1333d3dc8266c013a9508c5c9b8eb41ea7597993;CLASS;org.anddev.andengine.audio.music.MusicManager;ADDED*;.BaseAudioManager<Music>
1333d3dc8266c013a9508c5c9b8eb41ea7597993;CLASS;org.anddev.andengine.audio.music.Music;ADDED*;org.anddev.andengine.audio.BaseAudioEntity
62530ae390d040c34a48dc64b3a8fd354b6bb07e;CLASS;org.anddev.andengine.entity.shape.modifier.BaseChangeModifier;ADDED*;.BaseModifier
d50aaa1d440fdfcaedb3822083eb4f1afb5986cd;CLASS;org.anddev.andengine.entity.shape.modifier.ColorModifier;ADDED*;.BaseModifier
c50faadc298e07809078188eade3222feb8eb3e6;CLASS;org.anddev.andengine.engine.camera.ZoomCamera;ADDED*;.Camera
982fb0b17337b7e9795010e78db63414928625da;CLASS;org.anddev.andengine.opengl.view.SimpleEGLConfigChooser;ADDED*;.ComponentSizeChooser
982fb0b17337b7e9795010e78db63414928625da;CLASS;org.anddev.andengine.opengl.view.LogWriter;ADDED*;java.io.Writer
982fb0b17337b7e9795010e78db63414928625da;CLASS;org.anddev.andengine.opengl.view.ComponentSizeChooser;ADDED*;.BaseConfigChooser
ca6387dab0f1c82660506ee7ef4931d1755e5600;CLASS;org.anddev.andengine.entity.particle.modifier.VelocityInitializer;ADDED*;.BasePairInitializer
ca6387dab0f1c82660506ee7ef4931d1755e5600;CLASS;org.anddev.andengine.entity.particle.modifier.RotateModifier;ADDED*;.BaseFromToModifier
ca6387dab0f1c82660506ee7ef4931d1755e5600;CLASS;org.anddev.andengine.entity.particle.modifier.RotateInitialize;ADDED*;.BaseInitializer
ca6387dab0f1c82660506ee7ef4931d1755e5600;CLASS;org.anddev.andengine.entity.particle.modifier.GravityInitializer;ADDED*;.AccelerationInitializer
ca6387dab0f1c82660506ee7ef4931d1755e5600;CLASS;org.anddev.andengine.entity.particle.modifier.BasePairInitializer;ADDED*;.BaseInitializer
ca6387dab0f1c82660506ee7ef4931d1755e5600;CLASS;org.anddev.andengine.entity.particle.modifier.AccelerationInitializer;ADDED*;.BasePairInitializer
d65c731042e8177b50404f329a0d4f0237e5bbc7;CLASS;org.anddev.andengine.entity.particle.modifier.RotateInitializer;ADDED*;.BaseInitializer
aa3cd31aa03fb4e846be7c5cccc62e77175cfbb7;CLASS;org.anddev.andengine.entity.shape.modifier.BaseSingleValueSpanModifier;ADDED*;.BaseModifier
aa3cd31aa03fb4e846be7c5cccc62e77175cfbb7;CLASS;org.anddev.andengine.entity.shape.modifier.BaseSingleValueChangeModifier;ADDED*;.BaseModifier
aa3cd31aa03fb4e846be7c5cccc62e77175cfbb7;CLASS;org.anddev.andengine.entity.shape.modifier.BaseDoubleValueSpanModifier;ADDED*;.BaseSingleValueSpanModifier
aa3cd31aa03fb4e846be7c5cccc62e77175cfbb7;CLASS;org.anddev.andengine.entity.particle.modifier.ColorInitializer;ADDED*;.BaseTripleValueInitializer
aa3cd31aa03fb4e846be7c5cccc62e77175cfbb7;CLASS;org.anddev.andengine.entity.particle.modifier.BaseTripleValueInitializer;ADDED*;.BaseDoubleValueInitializer
aa3cd31aa03fb4e846be7c5cccc62e77175cfbb7;CLASS;org.anddev.andengine.entity.particle.modifier.BaseSingleValueSpanModifier;ADDED*;.BaseModifier
aa3cd31aa03fb4e846be7c5cccc62e77175cfbb7;CLASS;org.anddev.andengine.entity.particle.modifier.BaseDoubleValueInitializer;ADDED*;.BaseSingleValueInitializer
627671be9d44607030786885584c32554760212a;CLASS;org.anddev.andengine.engine.SmoothEngine;ADDED*;.Engine
501d40ec523cbd70bbde550bfd48dc2e66d1fa47;CLASS;org.anddev.andengine.entity.particle.modifier.ColorModifier;ADDED*;.BaseTripleValueSpanModifier
501d40ec523cbd70bbde550bfd48dc2e66d1fa47;CLASS;org.anddev.andengine.entity.particle.modifier.BaseTripleValueSpanModifier;ADDED*;.BaseDoubleValueSpanModifier
501d40ec523cbd70bbde550bfd48dc2e66d1fa47;CLASS;org.anddev.andengine.entity.particle.modifier.BaseDoubleValueSpanModifier;ADDED*;.BaseSingleValueSpanModifier
eb9d8a31c4ff40834bd4f77766e6fcf176975eab;CLASS;org.anddev.andengine.entity.shape.modifier.BaseTripleValueSpanModifier;ADDED*;.BaseDoubleValueSpanModifier
d05203ee1581f3af94001d2c05a15eaef06a5b79;CLASS;org.anddev.andengine.entity.shape.modifier.ScaleAtModifier;ADDED*;.ScaleModifier
d05203ee1581f3af94001d2c05a15eaef06a5b79;CLASS;org.anddev.andengine.entity.shape.modifier.RotationModifier;ADDED*;.BaseSingleValueSpanModifier
d05203ee1581f3af94001d2c05a15eaef06a5b79;CLASS;org.anddev.andengine.entity.shape.modifier.RotationModifier;ADDED*;.BaseSingleValueSpanModifier.BaseSingleValueSpanModifier
d05203ee1581f3af94001d2c05a15eaef06a5b79;CLASS;org.anddev.andengine.entity.shape.modifier.RotationByModifier;ADDED*;.BaseSingleValueChangeModifier
d05203ee1581f3af94001d2c05a15eaef06a5b79;CLASS;org.anddev.andengine.entity.shape.modifier.RotationAtModifier;ADDED*;.RotationModifier
d05203ee1581f3af94001d2c05a15eaef06a5b79;CLASS;org.anddev.andengine.entity.particle.modifier.RotationModifier;ADDED*;.BaseSingleValueSpanModifier
d05203ee1581f3af94001d2c05a15eaef06a5b79;CLASS;org.anddev.andengine.entity.particle.modifier.RotationModifier;ADDED*;.BaseSingleValueSpanModifier.BaseSingleValueSpanModifier
d05203ee1581f3af94001d2c05a15eaef06a5b79;CLASS;org.anddev.andengine.entity.particle.modifier.RotationInitializer;ADDED*;.BaseSingleValueInitializer
dfb6605dc4426d7258e093ec4cccec8c4293f42c;CLASS;org.anddev.andengine.entity.shape.IShape;ADDED*;org.anddev.andengine.entity.IDynamicEntity
dfb6605dc4426d7258e093ec4cccec8c4293f42c;CLASS;org.anddev.andengine.entity.scene.menu.item.TextMenuItem;ADDED*;org.anddev.andengine.entity.text.Text
dfb6605dc4426d7258e093ec4cccec8c4293f42c;CLASS;org.anddev.andengine.entity.scene.menu.item.SpriteMenuItem;ADDED*;org.anddev.andengine.entity.sprite.Sprite
dfb6605dc4426d7258e093ec4cccec8c4293f42c;CLASS;org.anddev.andengine.entity.scene.menu.item.IMenuItem;ADDED*;org.anddev.andengine.entity.shape.IShape
dfb6605dc4426d7258e093ec4cccec8c4293f42c;CLASS;org.anddev.andengine.entity.scene.menu.item.ColoredTextMenuItem;ADDED*;.TextMenuItem
dfb6605dc4426d7258e093ec4cccec8c4293f42c;CLASS;org.anddev.andengine.entity.scene.menu.item.AnimatedSpriteMenuItem;ADDED*;org.anddev.andengine.entity.sprite.AnimatedSprite
dfb6605dc4426d7258e093ec4cccec8c4293f42c;CLASS;org.anddev.andengine.entity.scene.menu.animator.SlideMenuAnimator;ADDED*;.BaseMenuAnimator
dfb6605dc4426d7258e093ec4cccec8c4293f42c;CLASS;org.anddev.andengine.entity.scene.menu.animator.DirectMenuAnimator;ADDED*;.BaseMenuAnimator
dfb6605dc4426d7258e093ec4cccec8c4293f42c;CLASS;org.anddev.andengine.entity.scene.menu.animator.AlphaMenuAnimator;ADDED*;.BaseMenuAnimator
dfb6605dc4426d7258e093ec4cccec8c4293f42c;CLASS;org.anddev.andengine.entity.scene.menu.MenuScene;ADDED*;org.anddev.andengine.entity.scene.CameraScene
dfb6605dc4426d7258e093ec4cccec8c4293f42c;CLASS;org.anddev.andengine.entity.scene.SplashScene;ADDED*;.Scene
dfb6605dc4426d7258e093ec4cccec8c4293f42c;CLASS;org.anddev.andengine.entity.scene.Scene;ADDED*;org.anddev.andengine.entity.BaseEntity
dfb6605dc4426d7258e093ec4cccec8c4293f42c;CLASS;org.anddev.andengine.entity.scene.CameraScene;ADDED*;.Scene
dfb6605dc4426d7258e093ec4cccec8c4293f42c;CLASS;org.anddev.andengine.entity.primitive.RectangularShape;ADDED*;org.anddev.andengine.entity.shape.Shape
dfb6605dc4426d7258e093ec4cccec8c4293f42c;CLASS;org.anddev.andengine.entity.primitive.Rectangle;ADDED*;.BaseRectangle
dfb6605dc4426d7258e093ec4cccec8c4293f42c;CLASS;org.anddev.andengine.entity.primitive.Line;ADDED*;org.anddev.andengine.entity.shape.Shape
dfb6605dc4426d7258e093ec4cccec8c4293f42c;CLASS;org.anddev.andengine.entity.primitive.BaseRectangle;ADDED*;.RectangularShape
dfb6605dc4426d7258e093ec4cccec8c4293f42c;CLASS;org.anddev.andengine.entity.particle.modifier.IParticleModifier;ADDED*;.IParticleInitializer
dfb6605dc4426d7258e093ec4cccec8c4293f42c;CLASS;org.anddev.andengine.entity.layer.Layer;ADDED*;org.anddev.andengine.entity.BaseEntity
dfb6605dc4426d7258e093ec4cccec8c4293f42c;CLASS;org.anddev.andengine.entity.IStaticEntity;ADDED*;.IEntity
dfb6605dc4426d7258e093ec4cccec8c4293f42c;CLASS;org.anddev.andengine.entity.IDynamicEntity;ADDED*;.IStaticEntity
dfb6605dc4426d7258e093ec4cccec8c4293f42c;CLASS;org.anddev.andengine.engine.UpdateHandlerList;ADDED*;.ArrayList<IUpdateHandler>
83e219c90814446446155267c8229cb7cac36526;CLASS;org.anddev.andengine.entity.BaseStaticEntity;ADDED*;.BaseEntity
83e219c90814446446155267c8229cb7cac36526;CLASS;org.anddev.andengine.entity.BaseDynamicEntity;ADDED*;.BaseStaticEntity
621ba102909bdc4f628de399389cb50c04a44966;CLASS;org.anddev.andengine.engine.handler.UpdateHandlerList;ADDED*;.ArrayList<IUpdateHandler>
0edbe5bf8752823129c27f602347f5b32c41ecdf;CLASS;org.anddev.andengine.entity.text.ChangeableText;ADDED*;.Text
9f24bae0b6afd0fc7c02d4acc8668a414d62e311;CLASS;org.anddev.andengine.entity.shape.modifier.LoopModifier;ADDED*;.BaseModifier
9f24bae0b6afd0fc7c02d4acc8668a414d62e311;CLASS;org.anddev.andengine.entity.layer.ILayer;ADDED*;org.anddev.andengine.entity.IEntity
9f24bae0b6afd0fc7c02d4acc8668a414d62e311;CLASS;org.anddev.andengine.entity.layer.FixedCapacityLayer;ADDED*;org.anddev.andengine.entity.BaseEntity
9f24bae0b6afd0fc7c02d4acc8668a414d62e311;CLASS;org.anddev.andengine.entity.layer.DynamicCapacityLayer;ADDED*;org.anddev.andengine.entity.BaseEntity
577b083cc2e7579915cc179b061034f669f29e39;CLASS;org.anddev.andengine.engine.camera.SmoothChaseCamera;ADDED*;.SmoothCamera
fec0636967a9f5bb583583e0a42928a0b04430ba;CLASS;org.anddev.andengine.entity.group.TransformationGroup;ADDED*;org.anddev.andengine.entity.layer.DynamicCapacityLayer
acade1fb80252457b480c1c60978077872ad7de6;CLASS;org.anddev.andengine.engine.camera.hud.controls.DigitalOnScreenControl;ADDED*;.BaseOnScreenControl
acade1fb80252457b480c1c60978077872ad7de6;CLASS;org.anddev.andengine.engine.camera.hud.controls.BaseOnScreenControl;ADDED*;org.anddev.andengine.engine.camera.hud.HUD
acade1fb80252457b480c1c60978077872ad7de6;CLASS;org.anddev.andengine.engine.camera.hud.controls.AnalogOnScreenControl;ADDED*;.BaseOnScreenControl
fc234a8fe0a413483281a47784e3a58db98b69cd;CLASS;org.anddev.andengine.entity.shape.modifier.BaseShapeDurationModifier;ADDED*;.BaseShapeModifier
2120d4ae8082e82b68999a6203ac33c43586eb2b;CLASS;org.anddev.andengine.input.touch.controller.MultiTouchControler;ADDED*;.BaseTouchController
554acaebb8382c11d9fc6a777de351f4d62fb14e;CLASS;org.anddev.andengine.collision.ShapeCollisionChecker;ADDED*;.BaseCollisionChecker
554acaebb8382c11d9fc6a777de351f4d62fb14e;CLASS;org.anddev.andengine.collision.RectangularShapeCollisionChecker;ADDED*;.ShapeCollisionChecker
e0b7453d27a7d5a76d7069fe4a91e57bbfb67126;CLASS;org.anddev.andengine.entity.util.AverageFPSCounter;ADDED*;.FPSCounter
94c7e00a742e58ee7b3da872e954525396461f54;CLASS;org.anddev.andengine.entity.shape.RectangularShape;ADDED*;.Shape
9e8550dfd5521b15683c5d176285b309cdfd177e;CLASS;org.anddev.andengine.collision.LineCollisionChecker;ADDED*;.ShapeCollisionChecker
1b5f07930e2d48907a8da3fa3952922e06b313b0;CLASS;org.anddev.andengine.entity.scene.background.IBackground;ADDED*;org.anddev.andengine.entity.IEntity
1b5f07930e2d48907a8da3fa3952922e06b313b0;CLASS;org.anddev.andengine.entity.scene.background.ColorBackground;ADDED*;org.anddev.andengine.entity.BaseEntity
be644fe7aeb5a708dcdd28633eddec99fa0c2053;CLASS;org.anddev.andengine.entity.scene.background.SpriteBackground;ADDED*;.ColorBackground
be644fe7aeb5a708dcdd28633eddec99fa0c2053;CLASS;org.anddev.andengine.entity.scene.background.RepeatingSpriteBackground;ADDED*;.SpriteBackground
be644fe7aeb5a708dcdd28633eddec99fa0c2053;CLASS;org.anddev.andengine.entity.scene.background.ParallaxBackground;ADDED*;.ColorBackground
be644fe7aeb5a708dcdd28633eddec99fa0c2053;CLASS;org.anddev.andengine.entity.scene.background.AutoParallaxBackground;ADDED*;.ParallaxBackground
834d9830128b590367e2b906f9b8ea4e39e13718;CLASS;org.anddev.andengine.util.Base64InputStream;ADDED*;java.io.FilterInputStream
834d9830128b590367e2b906f9b8ea4e39e13718;CLASS;org.anddev.andengine.entity.layer.tiled.tmx.TMXParser;ADDED*;org.xml.sax.helpers.DefaultHandler
923b229b4ddf9d89b12c43f745516834141e063f;CLASS;org.anddev.andengine.entity.IBaseEntity;ADDED*;.IEntity
d8d29e97ca81c0173427d911854b1fc7d2221123;CLASS;org.anddev.andengine.entity.scene.background.EntityBackground;ADDED*;.ColorBackground
62f26e438ef3135c6d078957ab00ce2c953088fc;CLASS;org.anddev.andengine.entity.shape.GLShape;ADDED*;.Shape
f1d6167d5cb1233cf286d2dd7f00fc95325e4589;CLASS;org.anddev.andengine.entity.layer.BaseLayer;ADDED*;org.anddev.andengine.entity.Entity
87219a29423be85c51fbdf541deb301207eeca93;CLASS;org.anddev.andengine.opengl.font.StrokeFont;ADDED*;.Font
15b4a3d4f8872afa1cbe58a360f2b7c7c4a27852;CLASS;org.anddev.andengine.engine.camera.BoundCamera;ADDED*;.Camera
d4ade7bd82880d48b65ab166b37193c2e8970c97;CLASS;org.anddev.andengine.entity.layer.tiled.tmx.util.exception.TMXParseException;ADDED*;org.xml.sax.SAXException
d4ade7bd82880d48b65ab166b37193c2e8970c97;CLASS;org.anddev.andengine.entity.layer.tiled.tmx.util.exception.TMXLoadException;ADDED*;.Exception
