SmellMetrics,Seg, 4 jun 2018 18:12:14 BRT
Method,CALL,CALLED,IMP,LOC,NBD,NP,STAT,v(G)
"org.apache.log4j.Category.getAllAppenders()",4,12,n/a,21,2,0,8,2
"org.apache.log4j.Category.getAppender(String)",3,8,n/a,22,2,1,8,3
"org.apache.log4j.Category.getChainedPriority()",0,1,n/a,11,2,0,6,3
"org.apache.log4j.Category.getCurrentCategories()",1,0,n/a,14,0,0,1,1
"org.apache.log4j.Category.getDefaultHierarchy()",1,0,n/a,9,0,0,1,1
"org.apache.log4j.Category.getEffectiveLevel()",0,48,n/a,17,2,0,6,3
"org.apache.log4j.Category.getHierarchy()",0,0,n/a,10,0,0,1,1
"org.apache.log4j.Category.getInstance(Class)",1,0,n/a,6,0,1,1,1
"org.apache.log4j.Category.getInstance(String)",1,0,n/a,6,0,1,1,1
"org.apache.log4j.Category.getLevel()",0,29,n/a,8,0,0,1,1
"org.apache.log4j.Category.getLoggerRepository()",0,17,n/a,9,0,0,1,1
"org.apache.log4j.Category.getName()",0,26,n/a,6,0,0,1,1
"org.apache.log4j.Category.getParent()",0,0,n/a,13,0,0,1,1
"org.apache.log4j.Category.getPriority()",0,0,n/a,6,0,0,1,1
"org.apache.log4j.Category.getResourceBundle()",0,16,n/a,21,2,0,6,3
"org.apache.log4j.Category.getResourceBundleString(String)",3,1,n/a,29,2,1,7,3
"org.apache.log4j.Category.getRoot()",1,2,n/a,6,0,0,1,1
"org.apache.log4j.Category.info(Object)",4,112,n/a,29,1,1,4,3
"org.apache.log4j.Category.info(Object,Object)",6,7,n/a,30,2,2,8,4
"org.apache.log4j.Category.info(Object,Throwable)",4,9,n/a,19,1,2,4,3
"org.apache.log4j.Category.info(String,Object,Object)",5,0,n/a,22,1,3,5,3
"org.apache.log4j.Category.isAttached(Appender)",3,0,n/a,17,2,1,8,3
"org.apache.log4j.Category.isDebugEnabled()",3,7,n/a,48,1,0,3,2
"org.apache.log4j.Category.isEnabledFor(Level)",3,1,n/a,12,1,1,3,2
"org.apache.log4j.Category.isEnabledFor(Priority)",1,0,n/a,6,0,1,1,1
"org.apache.log4j.Category.isErrorEnabled()",3,0,n/a,13,1,0,3,2
"org.apache.log4j.Category.isInfoEnabled()",3,0,n/a,13,1,0,3,2
"org.apache.log4j.Category.isTraceEnabled()",3,2,n/a,13,1,0,3,2
"org.apache.log4j.Category.isWarnEnabled()",3,0,n/a,13,1,0,3,2
"org.apache.log4j.Category.l7dlog(Priority,String)",1,1,n/a,10,0,2,1,1
"org.apache.log4j.Category.l7dlog(Priority,String,Object[])",1,1,n/a,12,0,3,1,1
"org.apache.log4j.Category.l7dlog(Priority,String,Object[],Throwable)",1,4,n/a,12,0,4,1,1
"org.apache.log4j.Category.l7dlog(Priority,String,Throwable)",1,4,n/a,10,0,3,1,1
"org.apache.log4j.Category.l7dlog(String,Priority,String,Object[],Throwable)",6,3,n/a,32,2,5,11,5
"org.apache.log4j.Category.log(Level,Object)",4,34,n/a,13,1,2,4,3
"org.apache.log4j.Category.log(Level,Object,Throwable)",4,2,n/a,11,1,3,4,3
"org.apache.log4j.Category.log(Priority,Object)",1,0,n/a,6,0,2,1,1
"org.apache.log4j.Category.log(Priority,Object,Throwable)",1,0,n/a,6,0,3,1,1
"org.apache.log4j.Category.log(String,Level,Object,Throwable)",4,3,n/a,18,1,4,4,3
"org.apache.log4j.Category.log(String,Priority,Object,Throwable)",1,0,n/a,7,0,4,1,1
"org.apache.log4j.Category.removeAllAppenders()",3,9,n/a,16,2,0,6,2
"org.apache.log4j.Category.removeAppender(Appender)",3,4,n/a,19,2,1,5,3
"org.apache.log4j.Category.removeAppender(String)",3,2,n/a,20,2,1,5,3
"org.apache.log4j.Category.setAdditivity(boolean)",0,9,n/a,8,0,1,1,1
"org.apache.log4j.Category.setHierarchy(LoggerRepository)",0,3,n/a,7,0,1,1,1
"org.apache.log4j.Category.setLevel(Level)",0,41,n/a,19,0,1,1,1
"org.apache.log4j.Category.setPriority(Priority)",0,1,n/a,12,0,1,1,1
"org.apache.log4j.Category.setResourceBundle(ResourceBundle)",0,12,n/a,10,0,1,1,1
"org.apache.log4j.Category.shutdown()",1,0,n/a,23,0,0,1,1
"org.apache.log4j.Category.warn(Object)",4,119,n/a,31,1,1,4,3
"org.apache.log4j.Category.warn(Object,Object)",6,14,n/a,30,2,2,8,4
"org.apache.log4j.Category.warn(Object,Throwable)",4,46,n/a,19,1,2,4,3
"org.apache.log4j.Category.warn(String,Object,Object)",5,0,n/a,22,1,3,5,3
"org.apache.log4j.CategoryKey.CategoryKey(String)",1,3,n/a,4,0,1,2,1
"org.apache.log4j.CategoryKey.equals(Object)",2,8,n/a,10,1,1,5,4
"org.apache.log4j.CategoryKey.hashCode()",0,5,n/a,3,0,0,1,1
"org.apache.log4j.ConsoleAppender.ConsoleAppender()",0,5,n/a,5,0,0,0,1
"org.apache.log4j.ConsoleAppender.ConsoleAppender(Layout)",2,9,n/a,9,0,1,2,1
"org.apache.log4j.ConsoleAppender.ConsoleAppender(Layout,String)",3,1,n/a,10,0,2,3,1
"org.apache.log4j.ConsoleAppender.SystemErrStream.SystemErrStream()",0,1,n/a,2,0,0,0,1
"org.apache.log4j.ConsoleAppender.SystemErrStream.close()",0,2,n/a,2,0,0,0,1
"org.apache.log4j.ConsoleAppender.SystemErrStream.flush()",1,2,n/a,3,0,0,1,1
"org.apache.log4j.ConsoleAppender.SystemErrStream.write(byte[])",1,2,n/a,3,0,1,1,1
"org.apache.log4j.ConsoleAppender.SystemErrStream.write(byte[],int,int)",1,2,n/a,4,0,3,1,1
"org.apache.log4j.ConsoleAppender.SystemErrStream.write(int)",1,2,n/a,3,0,1,1,1
"org.apache.log4j.ConsoleAppender.SystemOutStream.SystemOutStream()",0,1,n/a,2,0,0,0,1
"org.apache.log4j.ConsoleAppender.SystemOutStream.close()",0,2,n/a,2,0,0,0,1
"org.apache.log4j.ConsoleAppender.SystemOutStream.flush()",1,2,n/a,3,0,0,1,1
"org.apache.log4j.ConsoleAppender.SystemOutStream.write(byte[])",1,2,n/a,3,0,1,1,1
"org.apache.log4j.ConsoleAppender.SystemOutStream.write(byte[],int,int)",1,2,n/a,4,0,3,1,1
"org.apache.log4j.ConsoleAppender.SystemOutStream.write(int)",1,2,n/a,3,0,1,1,1
"org.apache.log4j.ConsoleAppender.activateOptions()",13,47,n/a,19,2,0,8,4
"org.apache.log4j.ConsoleAppender.closeWriter()",1,10,n/a,10,1,0,2,2
"org.apache.log4j.ConsoleAppender.getFollow()",0,0,n/a,10,0,0,1,1
"org.apache.log4j.ConsoleAppender.getTarget()",0,0,n/a,9,0,0,1,1
"org.apache.log4j.ConsoleAppender.setFollow(boolean)",0,0,n/a,10,0,1,1,1
"org.apache.log4j.ConsoleAppender.setTarget(String)",7,2,n/a,16,1,1,7,3
"org.apache.log4j.DailyRollingFileAppender.DailyRollingFileAppender()",0,1,n/a,4,0,0,0,1
"org.apache.log4j.DailyRollingFileAppender.DailyRollingFileAppender(Layout,String,String)",2,3,n/a,11,0,3,3,1
"org.apache.log4j.DailyRollingFileAppender.activateOptions()",12,58,n/a,15,1,0,10,3
"org.apache.log4j.DailyRollingFileAppender.computeCheckPeriod()",10,8,n/a,20,3,0,15,6
"org.apache.log4j.DailyRollingFileAppender.getDatePattern()",0,1,n/a,4,0,0,1,1
"org.apache.log4j.DailyRollingFileAppender.printPeriodicity(int)",7,1,n/a,29,1,1,21,8
"org.apache.log4j.DailyRollingFileAppender.rollOver()",13,2,n/a,39,1,0,19,6
"org.apache.log4j.DailyRollingFileAppender.setDatePattern(String)",0,6,n/a,8,0,1,1,1
"org.apache.log4j.DailyRollingFileAppender.subAppend(LoggingEvent)",6,4,n/a,22,2,1,8,3
"org.apache.log4j.DefaultLoggerFactory.DefaultLoggerFactory()",0,3,n/a,1,0,0,0,1
"org.apache.log4j.DefaultLoggerFactory.makeNewLoggerInstance(String)",1,3,n/a,6,0,1,1,1
"org.apache.log4j.Dispatcher.Dispatcher(BoundedFIFO,AsyncAppender)",4,0,n/a,20,0,2,6,1
"org.apache.log4j.Dispatcher.close()",2,0,n/a,10,2,0,4,2
"org.apache.log4j.Dispatcher.run()",7,0,n/a,45,4,0,16,8
"org.apache.log4j.FileAppender.FileAppender()",0,17,n/a,5,0,0,0,1
"org.apache.log4j.FileAppender.FileAppender(Layout,String)",2,2,n/a,9,0,2,2,1
"org.apache.log4j.FileAppender.FileAppender(Layout,String,boolean)",2,17,n/a,14,0,3,3,1
"org.apache.log4j.FileAppender.FileAppender(Layout,String,boolean,boolean,int)",2,0,n/a,17,0,5,3,1
"org.apache.log4j.FileAppender.activateOptions()",8,56,n/a,19,2,0,7,3
"org.apache.log4j.FileAppender.closeFile()",1,3,n/a,8,0,0,1,1
"org.apache.log4j.FileAppender.getAppend()",0,4,n/a,6,0,0,1,1
"org.apache.log4j.FileAppender.getBufferSize()",0,0,n/a,6,0,0,1,1
"org.apache.log4j.FileAppender.getBufferedIO()",0,0,n/a,8,0,0,1,1
"org.apache.log4j.FileAppender.getFile()",0,6,n/a,4,0,0,1,1
"org.apache.log4j.FileAppender.reset()",2,1,n/a,11,0,0,3,1
"org.apache.log4j.FileAppender.setAppend(boolean)",0,14,n/a,12,0,1,1,1
"org.apache.log4j.FileAppender.setBufferSize(int)",0,0,n/a,6,0,1,1,1
"org.apache.log4j.FileAppender.setBufferedIO(boolean)",0,0,n/a,14,1,1,3,2
"org.apache.log4j.FileAppender.setFile(String)",2,23,n/a,13,0,1,2,1
"org.apache.log4j.FileAppender.setFile(String,boolean,boolean,int)",17,8,n/a,55,2,4,21,7
"org.apache.log4j.FileAppender.setQWForFiles(Writer)",1,1,n/a,8,0,1,1,1
"org.apache.log4j.HTMLLayout.HTMLLayout()",1,4,n/a,8,0,0,1,1
"org.apache.log4j.HTMLLayout.HTMLLayout(String)",1,2,n/a,7,0,1,2,1
"org.apache.log4j.HTMLLayout.activateOptions()",17,15,n/a,33,2,0,21,5
"org.apache.log4j.HTMLLayout.appendThrowableAsHTML(String[],StringBuffer)",7,1,n/a,15,2,2,12,4
"org.apache.log4j.HTMLLayout.format(LoggingEvent)",26,14,n/a,45,2,1,35,5
"org.apache.log4j.HTMLLayout.getContentType()",0,2,n/a,6,0,0,1,1
"org.apache.log4j.HTMLLayout.getConversionPattern()",0,0,n/a,6,0,0,1,1
"org.apache.log4j.HTMLLayout.getFooter()",7,8,n/a,12,0,0,7,1
"org.apache.log4j.HTMLLayout.getHeader()",45,9,n/a,53,1,0,47,3
"org.apache.log4j.HTMLLayout.getInternalCSS(StringBuffer)",28,1,n/a,34,0,1,28,1
"org.apache.log4j.HTMLLayout.getLocationInfo()",0,3,n/a,7,0,0,1,1
"org.apache.log4j.HTMLLayout.getTitle()",0,3,n/a,6,0,0,1,1
"org.apache.log4j.HTMLLayout.getURL2ExternalCSS()",0,0,n/a,9,0,0,1,1
"org.apache.log4j.HTMLLayout.ignoresThrowable()",0,6,n/a,7,0,0,1,1
"org.apache.log4j.HTMLLayout.isInternalCSS()",0,0,n/a,9,0,0,1,1
"org.apache.log4j.HTMLLayout.setConversionPattern(String)",0,0,n/a,8,0,1,1,1
"org.apache.log4j.HTMLLayout.setInternalCSS(boolean)",0,1,n/a,15,0,1,1,1
"org.apache.log4j.HTMLLayout.setLocationInfo(boolean)",0,5,n/a,14,0,1,1,1
"org.apache.log4j.HTMLLayout.setTitle(String)",0,2,n/a,10,0,1,1,1
"org.apache.log4j.HTMLLayout.setURL2ExternalCSS(String)",0,2,n/a,7,0,1,1,1
"org.apache.log4j.Hierarchy.Hierarchy()",2,1,n/a,6,0,0,1,1
"org.apache.log4j.Hierarchy.Hierarchy(Logger)",10,10,n/a,18,0,1,11,1
"org.apache.log4j.Hierarchy.addErrorItem(ErrorItem)",2,2,n/a,7,0,1,1,1
"org.apache.log4j.Hierarchy.addHierarchyEventListener(HierarchyEventListener)",2,0,n/a,8,0,1,1,1
"org.apache.log4j.Hierarchy.addLoggerEventListener(LoggerEventListener)",4,2,n/a,14,2,1,4,2
"org.apache.log4j.Hierarchy.addLoggerRepositoryEventListener(LoggerRepositoryEventListener)",4,1,n/a,15,2,1,4,2
"org.apache.log4j.Hierarchy.addRenderer(Class,ObjectRenderer)",1,0,n/a,6,0,2,1,1
"org.apache.log4j.Hierarchy.clear()",1,1,n/a,11,0,0,1,1
"org.apache.log4j.Hierarchy.copyListenerList(ArrayList)",4,6,n/a,13,2,1,9,2
"org.apache.log4j.Hierarchy.emitNoAppenderWarning(Category)",0,1,n/a,9,1,1,2,2
"org.apache.log4j.Hierarchy.exists(String)",2,2,n/a,13,1,1,4,2
"org.apache.log4j.Hierarchy.fireAddAppenderEvent(Category,Appender)",1,1,n/a,11,1,2,2,2
"org.apache.log4j.Hierarchy.fireAddAppenderEvent(Logger,Appender)",4,1,n/a,14,1,2,6,2
"org.apache.log4j.Hierarchy.fireConfigurationChangedEvent()",4,0,n/a,12,1,0,6,2
"org.apache.log4j.Hierarchy.fireLevelChangedEvent(Logger)",4,0,n/a,12,1,1,6,2
"org.apache.log4j.Hierarchy.fireRemoveAppenderEvent(Category,Appender)",1,0,n/a,11,1,2,2,2
"org.apache.log4j.Hierarchy.fireRemoveAppenderEvent(Logger,Appender)",4,1,n/a,14,1,2,6,2
"org.apache.log4j.Hierarchy.getCurrentCategories()",1,0,n/a,6,0,0,1,1
"org.apache.log4j.Hierarchy.getCurrentLoggers()",7,9,n/a,19,2,0,7,3
"org.apache.log4j.Hierarchy.getErrorList()",0,1,n/a,6,0,0,1,1
"org.apache.log4j.Hierarchy.getLogger(String)",1,27,n/a,11,0,1,1,1
"org.apache.log4j.Hierarchy.getLogger(String,LoggerFactory)",15,3,n/a,45,2,2,22,4
"org.apache.log4j.Hierarchy.getLoggerFactory()",0,0,n/a,3,0,0,1,1
"org.apache.log4j.Hierarchy.getMyLogger()",3,5,n/a,6,1,0,3,2
"org.apache.log4j.Hierarchy.getName()",0,4,n/a,6,0,0,1,1
"org.apache.log4j.Hierarchy.getObject(String)",1,4,n/a,3,0,1,1,1
"org.apache.log4j.Hierarchy.getPluginRegistry()",1,8,n/a,9,1,0,3,2
"org.apache.log4j.Hierarchy.getProperties()",0,2,n/a,9,0,0,1,1
"org.apache.log4j.Hierarchy.getProperty(String)",1,1,n/a,7,0,1,1,1
"org.apache.log4j.Hierarchy.getRendererMap()",0,2,n/a,6,0,0,1,1
"org.apache.log4j.Hierarchy.getRootLogger()",0,13,n/a,7,0,0,1,1
"org.apache.log4j.Hierarchy.getScheduler()",3,6,n/a,12,1,0,5,2
"org.apache.log4j.Hierarchy.getThreshold()",0,3,n/a,7,0,0,1,1
"org.apache.log4j.Hierarchy.isDisabled(int)",0,38,n/a,8,0,1,1,1
"org.apache.log4j.Hierarchy.isPristine()",0,1,n/a,6,0,0,1,1
"org.apache.log4j.Hierarchy.putObject(String,Object)",1,1,n/a,3,0,2,1,1
"org.apache.log4j.Hierarchy.removeLoggerEventListener(LoggerEventListener)",4,0,n/a,13,2,1,4,2
"org.apache.log4j.Hierarchy.removeLoggerRepositoryEventListener(LoggerRepositoryEventListener)",4,1,n/a,14,2,1,4,2
"org.apache.log4j.Hierarchy.resetConfiguration()",16,20,n/a,36,2,0,18,3
"org.apache.log4j.Hierarchy.setLoggerFactory(LoggerFactory)",1,1,n/a,5,0,1,3,2
"org.apache.log4j.Hierarchy.setName(String)",2,4,n/a,14,1,1,4,3
"org.apache.log4j.Hierarchy.setPristine(boolean)",0,1,n/a,6,0,1,1,1
"org.apache.log4j.Hierarchy.setProperty(String,String)",1,2,n/a,7,0,2,1,1
"org.apache.log4j.Hierarchy.setRenderer(Class,ObjectRenderer)",1,2,n/a,6,0,2,1,1
"org.apache.log4j.Hierarchy.setThreshold(Level)",0,13,n/a,11,1,1,3,2
"org.apache.log4j.Hierarchy.setThreshold(String)",4,0,n/a,11,1,1,4,2
"org.apache.log4j.Hierarchy.shutdown()",1,5,n/a,15,0,0,1,1
"org.apache.log4j.Hierarchy.shutdown(boolean)",17,2,n/a,35,2,1,23,6
"org.apache.log4j.Hierarchy.updateChildren(ProvisionNode,Logger)",3,1,n/a,25,2,2,8,3
"org.apache.log4j.Hierarchy.updateParents(Logger)",12,2,n/a,51,2,1,22,6
"org.apache.log4j.Layout.format(LoggingEvent)",n/a,11,8,n/a,n/a,1,n/a,n/a
"org.apache.log4j.Layout.getContentType()",0,2,n/a,7,0,0,1,1
"org.apache.log4j.Layout.getFooter()",0,8,n/a,6,0,0,1,1
"org.apache.log4j.Layout.getHeader()",0,8,n/a,6,0,0,1,1
"org.apache.log4j.Layout.ignoresThrowable()",0,6,n/a,18,0,0,1,1
"org.apache.log4j.Layout.setFooter(String)",0,3,n/a,10,0,1,1,1
"org.apache.log4j.Layout.setHeader(String)",0,2,n/a,10,0,1,1,1
"org.apache.log4j.Layout.setIgnoresThrowable(boolean)",0,0,n/a,8,0,1,1,1
"org.apache.log4j.Level.Level(int,String,int)",1,16,n/a,10,0,3,1,1
"org.apache.log4j.Level.equals(Object)",0,12,n/a,17,1,1,4,2
"org.apache.log4j.Level.hashCode()",0,5,n/a,8,0,0,1,1
"org.apache.log4j.Level.readObject(ObjectInputStream)",4,0,n/a,12,0,1,4,1
"org.apache.log4j.Level.readResolve()",1,0,n/a,9,0,0,1,1
"org.apache.log4j.Level.toLevel(String)",1,7,n/a,10,0,1,1,1
"org.apache.log4j.Level.toLevel(String,Level)",9,8,n/a,40,1,2,20,10
"org.apache.log4j.Level.toLevel(int)",1,8,n/a,10,0,1,1,1
"org.apache.log4j.Level.toLevel(int,Level)",0,4,n/a,30,1,2,19,10
"org.apache.log4j.Level.writeObject(ObjectOutputStream)",5,0,n/a,15,1,1,6,2
"org.apache.log4j.LogManager.exists(String)",2,6,n/a,3,0,1,1,1
"org.apache.log4j.LogManager.getCurrentLoggers()",2,3,n/a,3,0,0,1,1
"org.apache.log4j.LogManager.getLogger(Class)",3,8,n/a,7,0,1,1,1
"org.apache.log4j.LogManager.getLogger(String)",2,3,n/a,7,0,1,1,1
"org.apache.log4j.LogManager.getLogger(String,LoggerFactory)",2,2,n/a,7,0,2,1,1
"org.apache.log4j.LogManager.getLoggerRepository()",1,66,n/a,6,0,0,1,1
"org.apache.log4j.LogManager.getRepositorySelector()",0,1,n/a,9,0,0,1,1
"org.apache.log4j.LogManager.getRootLogger()",2,2,n/a,7,0,0,1,1
"org.apache.log4j.LogManager.resetConfiguration()",2,6,n/a,3,0,0,1,1
"org.apache.log4j.LogManager.setRepositorySelector(RepositorySelector,Object)",4,3,n/a,38,1,2,9,5
"org.apache.log4j.LogManager.shutdown()",2,20,n/a,3,0,0,1,1
"org.apache.log4j.Logger.Logger(String)",1,6,n/a,14,0,1,1,1
"org.apache.log4j.Logger.fatal(String,Object,Object)",5,0,n/a,22,1,3,5,3
"org.apache.log4j.Logger.getLogger(Class)",2,52,n/a,10,0,1,1,1
"org.apache.log4j.Logger.getLogger(String)",1,81,n/a,13,0,1,1,1
"org.apache.log4j.Logger.getLogger(String,LoggerFactory)",1,0,n/a,13,0,2,1,1
"org.apache.log4j.Logger.getRootLogger()",1,75,n/a,15,0,0,1,1
"org.apache.log4j.Logger.trace(Object)",4,6,n/a,15,1,1,4,3
"org.apache.log4j.Logger.trace(Object,Object)",6,0,n/a,30,2,2,8,4
"org.apache.log4j.Logger.trace(Object,Throwable)",4,3,n/a,20,1,2,4,3
"org.apache.log4j.Logger.trace(String,Object,Object)",5,0,n/a,22,1,3,5,3
"org.apache.log4j.MDC.MDC()",0,0,n/a,2,0,0,0,1
"org.apache.log4j.MDC.clear()",2,7,n/a,10,1,0,3,2
"org.apache.log4j.MDC.get(String)",2,2,n/a,13,1,1,4,3
"org.apache.log4j.MDC.getContext()",1,2,n/a,7,0,0,1,1
"org.apache.log4j.MDC.getKeys()",2,0,n/a,14,1,0,4,2
"org.apache.log4j.MDC.put(String,Object)",2,0,n/a,11,0,2,1,1
"org.apache.log4j.MDC.put(String,String)",4,24,n/a,16,1,2,5,2
"org.apache.log4j.MDC.remove(String)",2,5,n/a,9,1,1,3,2
"org.apache.log4j.NDC.DiagnosticContext.DiagnosticContext(String,DiagnosticContext)",0,3,n/a,8,1,2,4,2
"org.apache.log4j.NDC.NDC()",0,0,n/a,3,0,0,0,1
