SmellMetrics,Seg, 4 jun 2018 10:36:43 BRT
Method,CALL,CALLED,IMP,LOC,NBD,NP,STAT,v(G)
"null.execute(int,List<ByteBuffer>)",1,0,n/a,4,0,2,1,1
"null.executeInternal(ReadOrderGroup)",1,0,n/a,4,0,1,1,1
"null.fetchPage(int,ConsistencyLevel,ClientState)",1,1,n/a,4,0,3,1,1
"null.fetchPageInternal(int,ReadOrderGroup)",1,6,n/a,4,0,2,1,1
"null.filter(UnfilteredPartitionIterator,int)",0,0,n/a,5,0,2,1,1
"null.filter(UnfilteredRowIterator,int)",0,0,n/a,5,0,2,1,1
"null.fromByteArray(ByteBuffer)",3,0,n/a,11,1,1,3,2
"null.fromString(String)",1,0,n/a,4,0,1,1,1
"null.fromType(Type)",1,1,n/a,11,1,1,9,5
"null.get()",2,0,n/a,7,0,0,3,1
"null.getIndexedValueType(ColumnDefinition)",3,0,n/a,5,0,1,2,1
"null.getInputStream(File,File)",2,1,n/a,4,0,2,1,1
"null.getLocalPager()",0,0,n/a,4,0,0,1,1
"null.getOutputStream(File,File)",2,1,n/a,4,0,2,1,1
"null.getPager(PagingState,int)",0,0,n/a,4,0,2,1,1
"null.getPermissions(CodeSource)",6,0,n/a,16,1,1,8,4
"null.getPermissions(ProtectionDomain)",2,0,n/a,4,0,1,1,1
"null.hasEnoughLiveData(CachedPartition,int)",0,2,n/a,5,0,2,1,1
"null.implies(Permission)",0,0,n/a,4,0,1,1,1
"null.implies(ProtectionDomain,Permission)",4,0,n/a,14,1,2,7,4
"null.includes(Clustering)",0,1,n/a,4,0,1,1,1
"null.initialValue()",1,0,n/a,4,0,0,1,1
"null.intersects(ClusteringComparator,List<ByteBuffer>,List<ByteBuffer>)",0,0,n/a,5,0,3,1,1
"null.isDone()",0,0,n/a,4,0,0,1,1
"null.isExhausted()",0,41,n/a,4,0,0,1,1
"null.kind()",0,0,n/a,5,0,0,1,1
"null.limits()",1,0,n/a,7,0,0,1,1
"null.load(InetAddress)",1,0,n/a,4,0,1,1,1
"null.makeCollectionReceiver(ColumnSpecification,boolean)",1,1,n/a,4,0,2,1,1
"null.maxRemaining()",0,0,n/a,4,0,0,1,1
"null.nanoTime()",1,1,n/a,4,0,0,1,1
"null.newAggregate()",8,0,n/a,9,2,0,11,3
"null.newConnection(Channel,int)",0,0,n/a,4,0,2,1,1
"null.newIndexInstance(ColumnFamilyStore,IndexMetadata)",1,0,n/a,4,0,2,1,1
"null.newInstance()",1,3,n/a,5,0,0,1,1
"null.onEviction(Integer,Prepared)",2,0,n/a,5,0,2,2,1
"null.onEviction(MD5Digest,Prepared)",2,0,n/a,5,0,2,2,1
"null.onInserted(Row)",0,1,n/a,1,0,1,0,1
"null.onMeterAdded(String,Meter)",6,0,n/a,11,0,2,5,1
"null.onPartitionDeletion(DeletionTime)",0,0,n/a,1,0,1,0,1
"null.onRangeTombstone(RangeTombstone)",0,1,n/a,1,0,1,0,1
"null.onRowDelete(Row)",0,0,n/a,1,0,1,0,1
"null.onRowMerge(Row,Row...)",0,0,n/a,1,0,2,0,1
"null.onUpdated(Row,Row)",0,1,n/a,1,0,2,0,1
"null.openConnection(URL)",0,0,n/a,4,0,1,1,1
"null.park(long)",1,2,n/a,5,0,1,1,1
"null.reclaim(Row)",0,1,n/a,4,0,1,1,1
"null.reclaimImmediately(DecoratedKey)",0,1,n/a,4,0,1,1,1
"null.reclaimImmediately(Row)",0,1,n/a,4,0,1,1,1
"null.rejectedExecution(Runnable,ThreadPoolExecutor)",6,0,n/a,16,1,2,7,4
"null.remainingCount()",0,0,n/a,4,0,0,1,1
"null.run()",5,0,n/a,21,3,0,6,3
"null.selects(ClusteringComparator,Clustering)",0,0,n/a,5,0,2,1,1
"null.selectsClustering(DecoratedKey,Clustering)",0,0,n/a,4,0,2,1,1
"null.selectsKey(DecoratedKey)",0,0,n/a,4,0,1,1,1
"null.serialize(CompleteMessage,DataOutputStreamPlus,int,StreamSession)",0,0,n/a,1,0,4,0,1
"null.serialize(IncomingFileMessage,DataOutputStreamPlus,int,StreamSession)",1,0,n/a,4,0,4,1,1
"null.serialize(OutgoingFileMessage,DataOutputStreamPlus,int,StreamSession)",2,0,n/a,5,0,4,2,1
"null.serialize(PrepareMessage,DataOutputStreamPlus,int,StreamSession)",6,0,n/a,11,0,4,6,3
"null.serialize(ReceivedMessage,DataOutputStreamPlus,int,StreamSession)",2,0,n/a,5,0,4,2,1
"null.serialize(RetryMessage,DataOutputStreamPlus,int,StreamSession)",2,0,n/a,5,0,4,2,1
"null.serialize(SessionFailedMessage,DataOutputStreamPlus,int,StreamSession)",0,0,n/a,1,0,4,0,1
"null.start()",0,0,n/a,1,0,0,0,1
"null.startOrderGroup()",1,5,n/a,4,0,0,1,1
"null.state()",0,2,n/a,4,0,0,1,1
"null.toByteArray(Token)",1,0,n/a,5,0,1,2,1
"null.toString()",0,0,n/a,5,0,0,1,1
"null.toString(CFMetaData)",0,0,n/a,5,0,1,1,1
"null.toString(ClusteringComparator)",0,1,n/a,5,0,1,1,1
"null.toString(Token)",0,0,n/a,5,0,1,2,1
"null.toType(byte)",1,1,n/a,11,0,1,7,4
"null.update(Checksum,ByteBuffer)",1,0,n/a,5,0,2,1,1
"null.validate(String)",2,0,n/a,5,0,1,2,2
"null.weightOf(Integer,Prepared)",4,0,n/a,5,0,2,1,1
"null.weightOf(MD5Digest,Prepared)",4,0,n/a,5,0,2,1,1
"org.apache.cassandra.auth.AllowAllAuthenticator.Negotiator.evaluateResponse(byte[])",0,0,n/a,4,0,1,1,1
"org.apache.cassandra.auth.AllowAllAuthenticator.Negotiator.getAuthenticatedUser()",0,0,n/a,4,0,0,1,1
"org.apache.cassandra.auth.AllowAllAuthenticator.Negotiator.isComplete()",0,0,n/a,4,0,0,1,1
"org.apache.cassandra.auth.AllowAllAuthenticator.legacyAuthenticate(Map<String, String>)",0,0,n/a,4,0,1,1,1
"org.apache.cassandra.auth.AllowAllAuthenticator.newSaslNegotiator(InetAddress)",0,0,n/a,4,0,1,1,1
"org.apache.cassandra.auth.AllowAllAuthenticator.protectedResources()",1,0,n/a,4,0,0,1,1
"org.apache.cassandra.auth.AllowAllAuthenticator.requireAuthentication()",0,0,n/a,4,0,0,1,1
"org.apache.cassandra.auth.AllowAllAuthenticator.setup()",0,0,n/a,3,0,0,0,1
"org.apache.cassandra.auth.AllowAllAuthenticator.validateConfiguration()",0,0,n/a,3,0,0,0,1
"org.apache.cassandra.auth.AllowAllAuthorizer.authorize(AuthenticatedUser,IResource)",1,0,n/a,4,0,2,1,1
"org.apache.cassandra.auth.AllowAllAuthorizer.grant(AuthenticatedUser,Set<Permission>,IResource,RoleResource)",1,0,n/a,4,0,4,1,1
"org.apache.cassandra.auth.AllowAllAuthorizer.list(AuthenticatedUser,Set<Permission>,IResource,RoleResource)",1,0,n/a,4,0,4,1,1
"org.apache.cassandra.auth.AllowAllAuthorizer.protectedResources()",1,0,n/a,4,0,0,1,1
"org.apache.cassandra.auth.AllowAllAuthorizer.revoke(AuthenticatedUser,Set<Permission>,IResource,RoleResource)",1,0,n/a,4,0,4,1,1
"org.apache.cassandra.auth.AllowAllAuthorizer.revokeAllFrom(RoleResource)",0,0,n/a,3,0,1,0,1
"org.apache.cassandra.auth.AllowAllAuthorizer.revokeAllOn(IResource)",0,0,n/a,3,0,1,0,1
"org.apache.cassandra.auth.AllowAllAuthorizer.setup()",0,0,n/a,3,0,0,0,1
"org.apache.cassandra.auth.AllowAllAuthorizer.validateConfiguration()",0,0,n/a,3,0,0,0,1
"org.apache.cassandra.auth.AllowAllInternodeAuthenticator.authenticate(InetAddress,int)",0,0,n/a,4,0,2,1,1
"org.apache.cassandra.auth.AllowAllInternodeAuthenticator.validateConfiguration()",0,0,n/a,3,0,0,0,1
"org.apache.cassandra.auth.AuthKeyspace.AuthKeyspace()",0,0,n/a,3,0,0,0,1
"org.apache.cassandra.auth.AuthKeyspace.compile(String,String,String)",5,4,n/a,6,0,3,1,1
"org.apache.cassandra.auth.AuthKeyspace.metadata()",3,2,n/a,4,0,0,1,1
"org.apache.cassandra.auth.AuthMigrationListener.onDropColumnFamily(String,String)",3,1,n/a,4,0,2,1,1
"org.apache.cassandra.auth.AuthMigrationListener.onDropFunction(String,String,List<AbstractType<?>>)",3,0,n/a,5,0,3,1,1
"org.apache.cassandra.auth.AuthMigrationListener.onDropKeyspace(String)",6,0,n/a,5,0,1,2,1
"org.apache.cassandra.auth.AuthenticatedUser.AuthenticatedUser(String)",1,2,n/a,5,0,1,2,1
"org.apache.cassandra.auth.AuthenticatedUser.equals(Object)",1,0,n/a,10,0,1,6,3
"org.apache.cassandra.auth.AuthenticatedUser.getName()",0,0,n/a,4,0,0,1,1
"org.apache.cassandra.auth.AuthenticatedUser.getPermissions(IResource)",1,0,n/a,4,0,1,1,1
"org.apache.cassandra.auth.AuthenticatedUser.getPrimaryRole()",0,0,n/a,4,0,0,1,1
"org.apache.cassandra.auth.AuthenticatedUser.getRoles()",1,0,n/a,9,0,0,1,1
"org.apache.cassandra.auth.AuthenticatedUser.hashCode()",1,0,n/a,5,0,0,1,1
"org.apache.cassandra.auth.AuthenticatedUser.isAnonymous()",0,2,n/a,7,0,0,1,1
"org.apache.cassandra.auth.AuthenticatedUser.isSuper()",2,0,n/a,10,0,0,1,2
"org.apache.cassandra.auth.AuthenticatedUser.isSystem()",0,0,n/a,9,0,0,1,1
"org.apache.cassandra.auth.AuthenticatedUser.toString()",1,0,n/a,5,0,0,1,1
"org.apache.cassandra.auth.CassandraAuthorizer.CassandraAuthorizer()",0,0,n/a,3,0,0,0,1
"org.apache.cassandra.auth.CassandraAuthorizer.addLookupEntry(IResource,RoleResource)",6,1,n/a,9,0,2,1,1
"org.apache.cassandra.auth.CassandraAuthorizer.addPermissionsForRole(Set<Permission>,IResource,RoleResource)",17,1,n/a,22,2,3,7,5
"org.apache.cassandra.auth.CassandraAuthorizer.authorize(AuthenticatedUser,IResource)",8,0,n/a,23,1,2,10,5
"org.apache.cassandra.auth.CassandraAuthorizer.buildListQuery(IResource,RoleResource,boolean)",14,1,n/a,23,1,3,16,8
"org.apache.cassandra.auth.CassandraAuthorizer.convertLegacyData()",36,1,n/a,4,5,0,18,4
"org.apache.cassandra.auth.CassandraAuthorizer.escape(String)",1,16,n/a,5,0,1,1,1
"org.apache.cassandra.auth.CassandraAuthorizer.executeLoggedBatch(List<CQLStatement>)",7,2,n/a,11,0,1,2,1
"org.apache.cassandra.auth.CassandraAuthorizer.grant(AuthenticatedUser,Set<Permission>,IResource,RoleResource)",2,0,n/a,6,0,4,2,1
"org.apache.cassandra.auth.CassandraAuthorizer.list(AuthenticatedUser,Set<Permission>,IResource,RoleResource)",12,0,n/a,21,0,4,9,6
"org.apache.cassandra.auth.CassandraAuthorizer.listPermissionsForRole(Set<Permission>,IResource,RoleResource)",13,2,n/a,26,3,3,10,6
"org.apache.cassandra.auth.CassandraAuthorizer.modifyRolePermissions(Set<Permission>,IResource,RoleResource,String)",7,2,n/a,12,0,4,1,1
"org.apache.cassandra.auth.CassandraAuthorizer.prepare(String,String)",3,2,n/a,8,0,2,2,1
"org.apache.cassandra.auth.CassandraAuthorizer.process(String)",1,7,n/a,4,0,1,1,1
"org.apache.cassandra.auth.CassandraAuthorizer.protectedResources()",2,0,n/a,4,0,0,1,1
"org.apache.cassandra.auth.CassandraAuthorizer.removeLookupEntry(IResource,RoleResource)",6,1,n/a,9,0,2,1,1
"org.apache.cassandra.auth.CassandraAuthorizer.revoke(AuthenticatedUser,Set<Permission>,IResource,RoleResource)",2,0,n/a,6,0,4,2,1
"org.apache.cassandra.auth.CassandraAuthorizer.revokeAllFrom(RoleResource)",22,0,n/a,36,2,1,8,3
"org.apache.cassandra.auth.CassandraAuthorizer.revokeAllOn(IResource)",21,0,n/a,34,2,1,9,3
"org.apache.cassandra.auth.CassandraAuthorizer.setup()",6,0,n/a,4,3,0,5,2
"org.apache.cassandra.auth.CassandraAuthorizer.validateConfiguration()",0,0,n/a,3,0,0,0,1
"org.apache.cassandra.auth.CassandraRoleManager.CassandraRoleManager()",9,0,n/a,9,0,0,2,3
"org.apache.cassandra.auth.CassandraRoleManager.Role.Role(String,boolean,boolean,Set<String>)",0,3,n/a,7,0,4,4,1
"org.apache.cassandra.auth.CassandraRoleManager.Role.equals(Object)",1,2,n/a,9,0,1,6,3
"org.apache.cassandra.auth.CassandraRoleManager.Role.hashCode()",1,0,n/a,4,0,0,1,1
"org.apache.cassandra.auth.CassandraRoleManager.alterRole(AuthenticatedUser,RoleResource,RoleOptions)",13,0,n/a,16,1,3,3,2
"org.apache.cassandra.auth.CassandraRoleManager.alterableOptions()",0,0,n/a,4,0,0,1,1
"org.apache.cassandra.auth.CassandraRoleManager.canLogin(RoleResource)",2,0,n/a,4,0,1,1,1
"org.apache.cassandra.auth.CassandraRoleManager.collectRoles(Role,Set<RoleResource>,boolean)",5,2,n/a,16,1,3,7,4
"org.apache.cassandra.auth.CassandraRoleManager.consistencyForRole(String)",1,12,n/a,7,0,1,3,2
"org.apache.cassandra.auth.CassandraRoleManager.convertLegacyData()",23,1,n/a,50,3,0,19,6
"org.apache.cassandra.auth.CassandraRoleManager.createRole(AuthenticatedUser,RoleResource,RoleOptions)",23,1,n/a,19,0,3,2,2
"org.apache.cassandra.auth.CassandraRoleManager.dropRole(AuthenticatedUser,RoleResource)",8,0,n/a,9,0,2,2,1
"org.apache.cassandra.auth.CassandraRoleManager.escape(String)",1,15,n/a,4,0,1,1,1
"org.apache.cassandra.auth.CassandraRoleManager.getAllRoles()",9,0,n/a,4,2,0,4,1
"org.apache.cassandra.auth.CassandraRoleManager.getCustomOptions(RoleResource)",1,0,n/a,4,0,1,1,1
"org.apache.cassandra.auth.CassandraRoleManager.getGensaltLogRounds()",3,1,n/a,9,0,0,4,3
"org.apache.cassandra.auth.CassandraRoleManager.getRole(String)",4,5,n/a,21,1,1,3,3
"org.apache.cassandra.auth.CassandraRoleManager.getRoleFromTable(String,SelectStatement,Function<Row, Role>)",10,2,n/a,11,0,3,4,2
"org.apache.cassandra.auth.CassandraRoleManager.getRoles(RoleResource,boolean)",7,3,n/a,11,1,2,6,2
"org.apache.cassandra.auth.CassandraRoleManager.grantRole(AuthenticatedUser,RoleResource,RoleResource)",23,0,n/a,19,0,3,6,3
"org.apache.cassandra.auth.CassandraRoleManager.hasExistingRoles()",8,1,n/a,9,0,0,3,3
"org.apache.cassandra.auth.CassandraRoleManager.hashpw(String)",2,3,n/a,4,0,1,1,1
"org.apache.cassandra.auth.CassandraRoleManager.isExistingRole(RoleResource)",2,0,n/a,4,0,1,1,1
"org.apache.cassandra.auth.CassandraRoleManager.isSuper(RoleResource)",2,0,n/a,4,0,1,1,1
"org.apache.cassandra.auth.CassandraRoleManager.modifyRoleMembership(String,String,String)",5,3,n/a,15,0,3,1,1
"org.apache.cassandra.auth.CassandraRoleManager.optionsToAssignments(Map<Option, Object>)",12,1,n/a,14,3,1,10,5
"org.apache.cassandra.auth.CassandraRoleManager.prepare(String,String,String)",4,2,n/a,11,1,3,3,2
"org.apache.cassandra.auth.CassandraRoleManager.process(String,ConsistencyLevel)",2,9,n/a,13,0,2,3,2
"org.apache.cassandra.auth.CassandraRoleManager.protectedResources()",3,0,n/a,5,0,0,1,1
"org.apache.cassandra.auth.CassandraRoleManager.removeAllMembers(String)",11,1,n/a,23,0,1,6,3
"org.apache.cassandra.auth.CassandraRoleManager.revokeRole(AuthenticatedUser,RoleResource,RoleResource)",17,0,n/a,15,0,3,4,2
"org.apache.cassandra.auth.CassandraRoleManager.scheduleSetupTask(Callable<Void>)",9,4,n/a,22,3,1,10,3
"org.apache.cassandra.auth.CassandraRoleManager.setup()",7,0,n/a,28,2,0,9,2
"org.apache.cassandra.auth.CassandraRoleManager.setupDefaultRole()",8,1,n/a,27,2,0,6,3
"org.apache.cassandra.auth.CassandraRoleManager.supportedOptions()",0,0,n/a,4,0,0,1,1
"org.apache.cassandra.auth.CassandraRoleManager.validateConfiguration()",0,0,n/a,3,0,0,0,1
"org.apache.cassandra.auth.DataResource.DataResource()",0,1,n/a,6,0,0,3,1
"org.apache.cassandra.auth.DataResource.DataResource(String)",0,1,n/a,6,0,1,3,1
"org.apache.cassandra.auth.DataResource.DataResource(String,String)",0,1,n/a,6,0,2,3,1
"org.apache.cassandra.auth.DataResource.applicablePermissions()",1,0,n/a,12,1,0,7,3
"org.apache.cassandra.auth.DataResource.equals(Object)",3,0,n/a,12,0,1,6,5
"org.apache.cassandra.auth.DataResource.exists()",4,0,n/a,16,1,0,8,4
"org.apache.cassandra.auth.DataResource.fromName(String)",7,0,n/a,17,0,1,8,5
"org.apache.cassandra.auth.DataResource.getKeyspace()",2,1,n/a,9,0,0,3,2
"org.apache.cassandra.auth.DataResource.getName()",3,0,n/a,16,1,0,8,4
"org.apache.cassandra.auth.DataResource.getParent()",3,0,n/a,14,1,0,6,3
"org.apache.cassandra.auth.DataResource.getTable()",3,1,n/a,9,0,0,3,2
"org.apache.cassandra.auth.DataResource.hasParent()",0,0,n/a,7,0,0,1,1
"org.apache.cassandra.auth.DataResource.hashCode()",1,0,n/a,5,0,0,1,1
"org.apache.cassandra.auth.DataResource.isKeyspaceLevel()",0,0,n/a,4,0,0,1,1
"org.apache.cassandra.auth.DataResource.isRootLevel()",0,1,n/a,4,0,0,1,1
"org.apache.cassandra.auth.DataResource.isTableLevel()",0,2,n/a,4,0,0,1,1
"org.apache.cassandra.auth.DataResource.keyspace(String)",1,2,n/a,10,0,1,1,1
"org.apache.cassandra.auth.DataResource.root()",0,2,n/a,7,0,0,1,1
"org.apache.cassandra.auth.DataResource.table(String,String)",1,2,n/a,11,0,2,1,1
"org.apache.cassandra.auth.DataResource.toString()",3,0,n/a,14,1,0,8,4
"org.apache.cassandra.auth.FunctionResource.FunctionResource()",0,1,n/a,7,0,0,4,1
"org.apache.cassandra.auth.FunctionResource.FunctionResource(String)",0,1,n/a,7,0,1,4,1
"org.apache.cassandra.auth.FunctionResource.FunctionResource(String,String,List<AbstractType<?>>)",0,2,n/a,7,0,3,4,1
"org.apache.cassandra.auth.FunctionResource.applicablePermissions()",7,0,n/a,16,2,0,9,4
"org.apache.cassandra.auth.FunctionResource.argListAsString()",2,1,n/a,4,0,0,1,1
"org.apache.cassandra.auth.FunctionResource.argsListFromString(String)",7,1,n/a,7,0,1,4,2
"org.apache.cassandra.auth.FunctionResource.compareTo(FunctionResource)",1,0,n/a,4,0,1,1,1
"org.apache.cassandra.auth.FunctionResource.equals(Object)",4,0,n/a,13,0,1,6,6
"org.apache.cassandra.auth.FunctionResource.exists()",6,0,n/a,13,1,0,8,4
"org.apache.cassandra.auth.FunctionResource.fromName(String)",9,0,n/a,18,0,1,9,5
"org.apache.cassandra.auth.FunctionResource.function(String,String,List<AbstractType<?>>)",1,2,n/a,12,0,3,1,1
"org.apache.cassandra.auth.FunctionResource.functionFromCql(String,String,List<Raw>)",5,0,n/a,18,0,3,4,2
"org.apache.cassandra.auth.FunctionResource.getFunctionName()",3,2,n/a,10,0,0,3,2
"org.apache.cassandra.auth.FunctionResource.getKeyspace()",0,0,n/a,10,0,0,1,1
"org.apache.cassandra.auth.FunctionResource.getName()",4,0,n/a,16,1,0,8,4
"org.apache.cassandra.auth.FunctionResource.getParent()",3,0,n/a,14,1,0,6,3
"org.apache.cassandra.auth.FunctionResource.hasParent()",0,0,n/a,4,0,0,1,1
"org.apache.cassandra.auth.FunctionResource.hashCode()",1,0,n/a,5,0,0,1,1
"org.apache.cassandra.auth.FunctionResource.keyspace(String)",1,2,n/a,11,0,1,1,1
"org.apache.cassandra.auth.FunctionResource.root()",0,2,n/a,7,0,0,1,1
"org.apache.cassandra.auth.FunctionResource.toString()",6,1,n/a,17,1,0,8,4
"org.apache.cassandra.auth.IAuthenticator.SaslNegotiator.evaluateResponse(byte[])",n/a,1,0,n/a,n/a,1,n/a,n/a
"org.apache.cassandra.auth.IAuthenticator.SaslNegotiator.getAuthenticatedUser()",n/a,1,0,n/a,n/a,0,n/a,n/a
"org.apache.cassandra.auth.IAuthenticator.SaslNegotiator.isComplete()",n/a,1,0,n/a,n/a,0,n/a,n/a
"org.apache.cassandra.auth.IAuthenticator.legacyAuthenticate(Map<String, String>)",n/a,0,0,n/a,n/a,1,n/a,n/a
"org.apache.cassandra.auth.IAuthenticator.newSaslNegotiator(InetAddress)",n/a,0,0,n/a,n/a,1,n/a,n/a
"org.apache.cassandra.auth.IAuthenticator.protectedResources()",n/a,0,0,n/a,n/a,0,n/a,n/a
"org.apache.cassandra.auth.IAuthenticator.requireAuthentication()",n/a,0,0,n/a,n/a,0,n/a,n/a
"org.apache.cassandra.auth.IAuthenticator.setup()",n/a,0,0,n/a,n/a,0,n/a,n/a
"org.apache.cassandra.auth.IAuthenticator.validateConfiguration()",n/a,0,0,n/a,n/a,0,n/a,n/a
"org.apache.cassandra.auth.IAuthorizer.authorize(AuthenticatedUser,IResource)",n/a,0,0,n/a,n/a,2,n/a,n/a
"org.apache.cassandra.auth.IAuthorizer.grant(AuthenticatedUser,Set<Permission>,IResource,RoleResource)",n/a,0,0,n/a,n/a,4,n/a,n/a
"org.apache.cassandra.auth.IAuthorizer.list(AuthenticatedUser,Set<Permission>,IResource,RoleResource)",n/a,0,0,n/a,n/a,4,n/a,n/a
"org.apache.cassandra.auth.IAuthorizer.protectedResources()",n/a,0,0,n/a,n/a,0,n/a,n/a
"org.apache.cassandra.auth.IAuthorizer.revoke(AuthenticatedUser,Set<Permission>,IResource,RoleResource)",n/a,0,0,n/a,n/a,4,n/a,n/a
"org.apache.cassandra.auth.IAuthorizer.revokeAllFrom(RoleResource)",n/a,0,0,n/a,n/a,1,n/a,n/a
