Class,OCavg,WMC
"com.android.ddmlib.log.LogReceiver","2,60",13
"com.android.ddmlib.log.LogReceiver.LogEntry",n/a,0
"com.android.ddmlib.testrunner.IRemoteAndroidTestRunner.TestSize","1,67",5
"com.android.ddmlib.testrunner.ITestRunListener.TestFailure",n/a,0
"com.android.ddmlib.testrunner.InstrumentationResultParser","3,30",66
"com.android.ddmlib.testrunner.InstrumentationResultParser.Prefixes",n/a,0
"com.android.ddmlib.testrunner.InstrumentationResultParser.StatusCodes",n/a,0
"com.android.ddmlib.testrunner.InstrumentationResultParser.StatusKeys",n/a,0
"com.android.ddmlib.testrunner.InstrumentationResultParser.TestResult","2,50",5
"com.android.ddmlib.testrunner.RemoteAndroidTestRunner","1,36",30
"com.android.ddmlib.testrunner.TestIdentifier","3,00",18
"com.android.ddmlib.testrunner.TestResult","1,23",16
"com.android.ddmlib.testrunner.TestResult.TestStatus",n/a,0
"com.android.ddmlib.testrunner.TestRunResult","1,64",41
"com.android.ddmlib.testrunner.XmlTestRunListener","1,33",20
"com.android.ddmlib.utils.ArrayHelper","1,00",4
"com.android.draw9patch.Application","1,33",4
"com.android.draw9patch.graphics.GraphicsUtilities","1,75",14
"com.android.draw9patch.ui.GradientPanel","1,00",2
"com.android.draw9patch.ui.ImageEditorPanel","1,73",26
"com.android.draw9patch.ui.ImageEditorPanel.ImageViewer","3,00",84
"com.android.draw9patch.ui.ImageEditorPanel.Pair","1,00",2
"com.android.draw9patch.ui.ImageEditorPanel.StretchesViewer","4,00",20
"com.android.draw9patch.ui.ImageEditorPanel.StretchesViewer.StretchView","3,67",11
"com.android.draw9patch.ui.ImageTransferHandler","3,50",14
"com.android.draw9patch.ui.MainFrame","1,62",13
"com.android.draw9patch.ui.MainFrame.OpenTask","1,00",3
"com.android.draw9patch.ui.MainFrame.SaveTask","1,00",2
"com.android.draw9patch.ui.OpenFilePanel","1,00",3
"com.android.draw9patch.ui.PngFileFilter","1,00",2
"com.android.draw9patch.ui.action.BackgroundAction","2,00",2
"com.android.draw9patch.ui.action.ExitAction","1,00",2
"com.android.draw9patch.ui.action.OpenAction","1,00",2
"com.android.draw9patch.ui.action.SaveAction","1,00",2
"com.android.dvlib.DeviceSchema","1,00",3
"com.android.dvlib.DeviceSchema.ValidationHandler","2,25",18
"com.android.ide.common.api.AbstractViewRule","1,00",19
"com.android.ide.common.api.DrawingStyle",n/a,0
"com.android.ide.common.api.DropFeedback","1,00",1
"com.android.ide.common.api.IAttributeInfo.Format","9,50",19
"com.android.ide.common.api.IGraphics.LineStyle",n/a,0
"com.android.ide.common.api.IViewMetadata.FillPreference","1,00",2
"com.android.ide.common.api.InsertType","1,00",1
"com.android.ide.common.api.MarginType",n/a,0
"com.android.ide.common.api.Margins","1,00",2
"com.android.ide.common.api.Point","1,12",9
"com.android.ide.common.api.Rect","1,42",37
"com.android.ide.common.api.ResizePolicy","1,38",18
"com.android.ide.common.api.RuleAction","1,37",26
"com.android.ide.common.api.RuleAction.Choices","1,00",7
"com.android.ide.common.api.RuleAction.DelayedChoices","1,20",6
"com.android.ide.common.api.RuleAction.NestedAction","1,00",2
"com.android.ide.common.api.RuleAction.Separator","1,00",1
"com.android.ide.common.api.RuleAction.Toggle","1,00",4
"com.android.ide.common.api.Segment","1,50",3
"com.android.ide.common.api.SegmentType","3,75",15
"com.android.ide.common.rendering.HardwareConfigHelper","2,40",12
"com.android.ide.common.rendering.LayoutLibrary","2,93",85
"com.android.ide.common.rendering.StaticRenderSession","1,00",4
"com.android.ide.common.rendering.api.AdapterBinding","1,00",12
"com.android.ide.common.rendering.api.AttrResourceValue","1,33",4
"com.android.ide.common.rendering.api.Bridge","1,00",10
"com.android.ide.common.rendering.api.Capability",n/a,0
"com.android.ide.common.rendering.api.DataBindingItem","1,20",12
"com.android.ide.common.rendering.api.DeclareStyleableResourceValue","1,75",7
"com.android.ide.common.rendering.api.DensityBasedResourceValue","2,17",13
"com.android.ide.common.rendering.api.DrawableParams","1,00",3
"com.android.ide.common.rendering.api.HardwareConfig","1,00",9
"com.android.ide.common.rendering.api.IProjectCallback.ViewAttribute","1,00",2
"com.android.ide.common.rendering.api.LayoutLog","1,00",4
"com.android.ide.common.rendering.api.MergeCookie","1,00",2
"com.android.ide.common.rendering.api.RenderParams","1,00",30
"com.android.ide.common.rendering.api.RenderResources","1,14",16
"com.android.ide.common.rendering.api.RenderResources.FrameworkResourceIdProvider","1,00",1
"com.android.ide.common.rendering.api.RenderSession","1,00",14
"com.android.ide.common.rendering.api.ResourceReference","2,29",16
"com.android.ide.common.rendering.api.ResourceValue","2,10",21
"com.android.ide.common.rendering.api.Result","1,00",9
"com.android.ide.common.rendering.api.Result.Status","1,50",6
"com.android.ide.common.rendering.api.SessionParams","1,30",13
"com.android.ide.common.rendering.api.SessionParams.RenderingMode","1,00",3
"com.android.ide.common.rendering.api.StyleResourceValue","1,12",9
"com.android.ide.common.rendering.api.ViewInfo","1,06",19
"com.android.ide.common.rendering.legacy.LegacyCallback","1,33",4
"com.android.ide.common.resources.FrameworkResourceItem","1,00",3
"com.android.ide.common.resources.FrameworkResources","6,20",31
"com.android.ide.common.resources.IdGeneratingResourceFile","1,62",21
"com.android.ide.common.resources.IdResourceParser","4,00",12
"com.android.ide.common.resources.InlineResourceItem","1,20",6
"com.android.ide.common.resources.IntArrayWrapper","1,50",6
"com.android.ide.common.resources.MultiResourceFile","1,91",21
"com.android.ide.common.resources.ResourceDeltaKind",n/a,0
"com.android.ide.common.resources.ResourceFile","1,00",7
"com.android.ide.common.resources.ResourceFolder","3,38",54
"com.android.ide.common.resources.ResourceItem","1,56",28
"com.android.ide.common.resources.ResourceRepository","4,65",144
"com.android.ide.common.resources.ResourceResolver","3,29",79
"com.android.ide.common.resources.ScanningContext","1,14",8
"com.android.ide.common.resources.SingleResourceFile","1,33",12
"com.android.ide.common.resources.ValidatingResourceParser","4,33",13
"com.android.ide.common.resources.ValueResourceParser","8,17",49
"com.android.ide.common.resources.configuration.CountryCodeQualifier","1,31",21
"com.android.ide.common.resources.configuration.DensityQualifier","1,70",17
"com.android.ide.common.resources.configuration.DeviceConfigHelper","1,67",5
"com.android.ide.common.resources.configuration.EnumBasedResourceQualifier","1,71",12
"com.android.ide.common.resources.configuration.FolderConfiguration","2,49",169
"com.android.ide.common.resources.configuration.KeyboardStateQualifier","1,60",16
"com.android.ide.common.resources.configuration.LanguageQualifier","1,62",26
"com.android.ide.common.resources.configuration.LayoutDirectionQualifier","1,12",9
"com.android.ide.common.resources.configuration.NavigationMethodQualifier","1,12",9
"com.android.ide.common.resources.configuration.NavigationStateQualifier","1,12",9
"com.android.ide.common.resources.configuration.NetworkCodeQualifier","1,31",21
"com.android.ide.common.resources.configuration.NightModeQualifier","1,12",9
"com.android.ide.common.resources.configuration.RegionQualifier","1,62",26
"com.android.ide.common.resources.configuration.ResourceQualifier","1,00",5
"com.android.ide.common.resources.configuration.ScreenDimensionQualifier","1,35",23
"com.android.ide.common.resources.configuration.ScreenHeightQualifier","1,71",29
"com.android.ide.common.resources.configuration.ScreenOrientationQualifier","1,12",9
"com.android.ide.common.resources.configuration.ScreenRatioQualifier","1,12",9
"com.android.ide.common.resources.configuration.ScreenSizeQualifier","1,12",9
"com.android.ide.common.resources.configuration.ScreenWidthQualifier","1,71",29
"com.android.ide.common.resources.configuration.SmallestScreenWidthQualifier","1,71",29
"com.android.ide.common.resources.configuration.TextInputMethodQualifier","1,12",9
"com.android.ide.common.resources.configuration.TouchScreenQualifier","1,12",9
"com.android.ide.common.resources.configuration.UiModeQualifier","1,60",16
"com.android.ide.common.resources.configuration.VersionQualifier","1,56",28
"com.android.ide.common.sdk.LoadStatus",n/a,0
"com.android.ide.common.xml.AndroidManifestParser","2,00",8
"com.android.ide.common.xml.AndroidManifestParser.ManifestHandler","5,14",72
"com.android.ide.common.xml.ManifestData","1,53",29
"com.android.ide.common.xml.ManifestData.Activity","1,11",10
"com.android.ide.common.xml.ManifestData.Instrumentation","1,00",3
"com.android.ide.common.xml.ManifestData.SupportsScreens","2,22",51
"com.android.ide.common.xml.ManifestData.UsesConfiguration","1,00",5
"com.android.ide.common.xml.ManifestData.UsesFeature","1,00",3
"com.android.ide.common.xml.ManifestData.UsesLibrary","1,00",2
"com.android.io.FileWrapper","1,23",16
"com.android.io.FolderWrapper","1,64",23
"com.android.io.IAbstractFile.PreferredWriteMode",n/a,0
"com.android.io.StreamException","1,00",4
"com.android.io.StreamException.Error",n/a,0
"com.android.layoutlib.api.IDensityBasedResourceValue.Density","1,67",5
"com.android.manifmerger.ArgvParser","1,20",6
"com.android.manifmerger.IMergerLog.FileAndLine","2,00",8
"com.android.manifmerger.IMergerLog.Severity",n/a,0
"com.android.manifmerger.Main","1,50",6
"com.android.manifmerger.ManifestMerger","6,37",172
"com.android.manifmerger.MergerLog","2,50",15
"com.android.manifmerger.MergerXmlUtils","4,96",119
"com.android.ninepatch.GraphicsUtilities","1,67",15
"com.android.ninepatch.NinePatch","1,62",21
"com.android.ninepatch.NinePatchChunk","4,42",53
"com.android.ninepatch.NinePatchChunk.DrawingData",n/a,0
"com.android.ninepatch.NinePatchChunk.Pair","1,00",2
"com.android.prefs.AndroidLocation","4,00",12
"com.android.prefs.AndroidLocation.AndroidLocationException","1,00",1
"com.android.resources.Density","1,69",22
"com.android.resources.FolderTypeRelationship","3,20",16
"com.android.resources.Keyboard","1,67",15
"com.android.resources.KeyboardState","1,67",15
"com.android.resources.LayoutDirection","1,67",15
"com.android.resources.Navigation","1,67",15
"com.android.resources.NavigationState","1,67",15
"com.android.resources.NightMode","1,67",15
"com.android.resources.ResourceConstants",n/a,0
"com.android.resources.ResourceFolderType","1,50",6
"com.android.resources.ResourceType","2,00",12
"com.android.resources.ScreenOrientation","1,67",15
"com.android.resources.ScreenRatio","1,67",15
"com.android.resources.ScreenSize","1,67",15
"com.android.resources.TouchScreen","1,67",15
"com.android.resources.UiMode","1,67",15
"com.android.sdklib.AddOnTarget","1,77",62
"com.android.sdklib.AddOnTarget.OptionalLibrary","1,00",5
"com.android.sdklib.AndroidVersion","2,06",35
"com.android.sdklib.AndroidVersion.AndroidVersionException","1,00",1
"com.android.sdklib.ISystemImage.LocationType",n/a,0
"com.android.sdklib.PlatformTarget","1,46",51
"com.android.sdklib.SdkManager","5,81",151
"com.android.sdklib.SdkManager.DirInfo","3,50",14
"com.android.sdklib.SdkManager.LayoutlibVersion","1,50",6
"com.android.sdklib.SystemImage","1,75",14
"com.android.sdklib.build.ApkBuilder","3,04",85
"com.android.sdklib.build.ApkBuilder.FileEntry","1,00",1
"com.android.sdklib.build.ApkBuilder.JarStatusImpl","1,00",3
"com.android.sdklib.build.ApkBuilder.JavaAndNativeResourceFilter","3,00",12
"com.android.sdklib.build.ApkBuilder.NullZipFilter","1,50",3
"com.android.sdklib.build.ApkBuilder.SigningInfo","2,00",2
"com.android.sdklib.build.ApkBuilderMain","6,60",33
"com.android.sdklib.build.ApkCreationException","1,00",3
"com.android.sdklib.build.DuplicateFileException","1,00",5
"com.android.sdklib.build.JarListSanitizer","3,90",39
"com.android.sdklib.build.JarListSanitizer.DifferentLibException","1,00",2
"com.android.sdklib.build.JarListSanitizer.JarEntity","1,25",10
"com.android.sdklib.build.JarListSanitizer.Sha1Exception","1,00",2
"com.android.sdklib.build.SealedApkException","1,00",3
"com.android.sdklib.devices.Abi","1,67",5
"com.android.sdklib.devices.BluetoothProfile","1,67",5
"com.android.sdklib.devices.ButtonType","1,50",6
"com.android.sdklib.devices.Camera","1,36",15
"com.android.sdklib.devices.CameraLocation","1,67",5
"com.android.sdklib.devices.Device","1,62",21
"com.android.sdklib.devices.Device.Builder","1,92",23
"com.android.sdklib.devices.DeviceManager","3,09",68
"com.android.sdklib.devices.DeviceManager.DeviceStatus",n/a,0
"com.android.sdklib.devices.DeviceParser","1,00",3
"com.android.sdklib.devices.DeviceParser.DeviceHandler","8,45",93
"com.android.sdklib.devices.DeviceWriter","3,25",26
"com.android.sdklib.devices.Hardware","1,32",58
"com.android.sdklib.devices.Meta","2,33",35
"com.android.sdklib.devices.Multitouch","1,67",5
"com.android.sdklib.devices.Network","1,67",5
"com.android.sdklib.devices.PowerType","1,67",5
"com.android.sdklib.devices.Screen","1,08",27
"com.android.sdklib.devices.ScreenType","1,67",5
"com.android.sdklib.devices.Sensor","1,67",5
"com.android.sdklib.devices.Software","1,42",27
"com.android.sdklib.devices.State","1,28",23
"com.android.sdklib.devices.Storage","1,62",13
"com.android.sdklib.devices.Storage.Unit","1,50",6
"com.android.sdklib.internal.avd.AvdInfo","2,00",42
"com.android.sdklib.internal.avd.AvdInfo.AvdStatus",n/a,0
"com.android.sdklib.internal.avd.AvdManager","5,08",193
"com.android.sdklib.internal.avd.AvdManager.AvdConflict",n/a,0
"com.android.sdklib.internal.avd.AvdManager.InvalidTargetPathException","1,00",1
"com.android.sdklib.internal.avd.HardwareProperties","10,00",20
"com.android.sdklib.internal.avd.HardwareProperties.HardwareProperty","1,00",8
"com.android.sdklib.internal.avd.HardwareProperties.HardwarePropertyType","1,50",6
"com.android.sdklib.internal.build.BuildConfigGenerator","2,00",14
"com.android.sdklib.internal.build.DebugKeyProvider","2,33",14
"com.android.sdklib.internal.build.DebugKeyProvider.KeytoolException","1,00",4
"com.android.sdklib.internal.build.KeystoreHelper","5,00",15
"com.android.sdklib.internal.build.SignedJarBuilder","2,75",22
"com.android.sdklib.internal.build.SignedJarBuilder.IZipEntryFilter.ZipAbortException","1,00",4
"com.android.sdklib.internal.build.SignedJarBuilder.SignatureOutputStream","1,00",4
"com.android.sdklib.internal.build.SymbolLoader","1,33",4
"com.android.sdklib.internal.build.SymbolLoader.SymbolEntry","1,00",4
"com.android.sdklib.internal.build.SymbolWriter","3,00",6
"com.android.sdklib.internal.project.ProjectCreator","6,39",115
"com.android.sdklib.internal.project.ProjectCreator.OutputLevel",n/a,0
"com.android.sdklib.internal.project.ProjectCreator.ProjectCreateException","1,33",4
"com.android.sdklib.internal.project.ProjectProperties","1,75",35
"com.android.sdklib.internal.project.ProjectProperties.PropertyType","2,00",12
"com.android.sdklib.internal.project.ProjectPropertiesWorkingCopy","4,00",28
"com.android.sdklib.internal.repository.AdbWrapper","2,00",10
"com.android.sdklib.internal.repository.AddonsListFetcher","5,67",68
"com.android.sdklib.internal.repository.AddonsListFetcher.Site","1,00",5
"com.android.sdklib.internal.repository.AddonsListFetcher.SiteType",n/a,0
"com.android.sdklib.internal.repository.CanceledByUserException","1,00",1
"com.android.sdklib.internal.repository.DownloadCache","5,25",84
"com.android.sdklib.internal.repository.DownloadCache.Strategy",n/a,0
"com.android.sdklib.internal.repository.LocalSdkParser","5,00",75
"com.android.sdklib.internal.repository.NullTaskMonitor","1,00",17
"com.android.sdklib.internal.repository.SdkStats","4,50",63
"com.android.sdklib.internal.repository.SdkStats.PlatformStat","1,00",4
"com.android.sdklib.internal.repository.SdkStats.PlatformStatBase","1,00",6
"com.android.sdklib.internal.repository.UrlOpener","7,50",45
"com.android.sdklib.internal.repository.UserCredentials","1,00",5
"com.android.sdklib.internal.repository.archives.Archive","2,87",66
"com.android.sdklib.internal.repository.archives.Archive.Arch","1,80",9
"com.android.sdklib.internal.repository.archives.Archive.ChecksumType","1,00",2
"com.android.sdklib.internal.repository.archives.Archive.Os","1,80",9
"com.android.sdklib.internal.repository.archives.ArchiveInstaller","6,68",127
"com.android.sdklib.internal.repository.archives.ArchiveReplacement","2,00",12
"com.android.sdklib.internal.repository.packages.AddonPackage","2,93",79
"com.android.sdklib.internal.repository.packages.AddonPackage.Lib","3,20",16
"com.android.sdklib.internal.repository.packages.BrokenPackage","1,25",15
"com.android.sdklib.internal.repository.packages.DocPackage","2,57",36
"com.android.sdklib.internal.repository.packages.ExtraPackage","3,88",101
"com.android.sdklib.internal.repository.packages.FullRevision","2,53",38
"com.android.sdklib.internal.repository.packages.FullRevisionPackage","2,86",20
"com.android.sdklib.internal.repository.packages.LayoutlibVersionMixin","2,50",15
"com.android.sdklib.internal.repository.packages.MajorRevision","1,33",4
"com.android.sdklib.internal.repository.packages.MajorRevisionPackage","2,00",10
"com.android.sdklib.internal.repository.packages.MinToolsPackage","2,50",15
"com.android.sdklib.internal.repository.packages.Package","2,90",84
"com.android.sdklib.internal.repository.packages.Package.UpdateInfo",n/a,0
"com.android.sdklib.internal.repository.packages.PackageParserUtils","2,57",18
"com.android.sdklib.internal.repository.packages.PlatformPackage","2,82",48
"com.android.sdklib.internal.repository.packages.PlatformToolPackage","2,36",26
"com.android.sdklib.internal.repository.packages.SamplePackage","2,36",52
"com.android.sdklib.internal.repository.packages.SourcePackage","2,67",40
"com.android.sdklib.internal.repository.packages.SystemImagePackage","2,44",44
"com.android.sdklib.internal.repository.packages.ToolPackage","2,59",44
"com.android.sdklib.internal.repository.sources.SdkAddonSource","1,00",11
"com.android.sdklib.internal.repository.sources.SdkRepoSource","4,20",63
"com.android.sdklib.internal.repository.sources.SdkSource","3,90",121
"com.android.sdklib.internal.repository.sources.SdkSourceCategory","1,00",5
"com.android.sdklib.internal.repository.sources.SdkSourceProperties","2,30",23
"com.android.sdklib.internal.repository.sources.SdkSources","3,19",51
"com.android.sdklib.internal.repository.sources.SdkSysImgSource","1,00",11
"com.android.sdklib.io.FileOp","2,22",40
"com.android.sdklib.io.NonClosingInputStream","1,75",7
"com.android.sdklib.io.NonClosingInputStream.CloseBehavior",n/a,0
"com.android.sdklib.repository.PkgProps",n/a,0
"com.android.sdklib.repository.RepoConstants","2,00",2
"com.android.sdklib.repository.SdkAddonConstants","1,00",2
"com.android.sdklib.repository.SdkAddonsListConstants","1,00",3
"com.android.sdklib.repository.SdkRepoConstants","1,00",2
"com.android.sdklib.repository.SdkStatsConstants","1,00",2
"com.android.sdklib.repository.SdkSysImgConstants","1,00",2
"com.android.sdklib.util.ArrayUtils","2,00",24
"com.android.sdklib.util.CommandLineParser","5,42",103
"com.android.sdklib.util.CommandLineParser.Accept",n/a,0
"com.android.sdklib.util.CommandLineParser.Arg","1,08",14
"com.android.sdklib.util.CommandLineParser.Mode","1,80",18
"com.android.sdklib.util.FormatUtils","4,00",4
"com.android.sdklib.util.GrabProcessOutput","3,67",11
"com.android.sdklib.util.GrabProcessOutput.Wait",n/a,0
"com.android.sdklib.util.LineUtil","7,50",15
"com.android.sdklib.util.SparseArray","1,87",58
"com.android.sdklib.util.SparseIntArray","1,87",28
"com.android.sdkstats.DdmsPreferenceStore","1,57",22
"com.android.sdkstats.SdkStatsPermissionDialog","1,50",12
"com.android.sdkstats.SdkStatsService","3,00",66
"com.android.tools.lint.HtmlReporter","5,56",100
"com.android.tools.lint.LintCliXmlParser","1,83",11
"com.android.tools.lint.LintCliXmlParser.LocationHandle","1,25",5
"com.android.tools.lint.LintCliXmlParser.OffsetPosition","1,00",7
"com.android.tools.lint.LombokParser","1,75",7
"com.android.tools.lint.LombokParser.LocationHandle","1,00",4
"com.android.tools.lint.Main","5,62",219
"com.android.tools.lint.Main.CliConfiguration","2,60",13
"com.android.tools.lint.Main.ProgressPrinter","10,00",10
"com.android.tools.lint.MultiProjectHtmlReporter","7,33",22
"com.android.tools.lint.MultiProjectHtmlReporter.ProjectEntry","2,00",4
"com.android.tools.lint.Reporter","2,23",29
"com.android.tools.lint.TextReporter","11,50",23
"com.android.tools.lint.Warning","4,50",9
"com.android.tools.lint.XmlReporter","6,25",25
"com.android.tools.lint.checks.AccessibilityDetector","1,67",10
"com.android.tools.lint.checks.AlwaysShowActionDetector","2,70",27
"com.android.tools.lint.checks.AlwaysShowActionDetector.FieldAccessChecker","3,00",6
"com.android.tools.lint.checks.AnnotationDetector","1,00",5
"com.android.tools.lint.checks.AnnotationDetector.AnnotationChecker","6,67",20
"com.android.tools.lint.checks.Api","1,25",5
"com.android.tools.lint.checks.ApiClass","3,62",58
"com.android.tools.lint.checks.ApiDetector","8,00",136
"com.android.tools.lint.checks.ApiLookup","6,11",110
"com.android.tools.lint.checks.ApiParser","2,80",14
"com.android.tools.lint.checks.ArraySizeDetector","4,83",29
"com.android.tools.lint.checks.BuiltinIssueRegistry","2,75",22
"com.android.tools.lint.checks.ButtonDetector","5,08",122
"com.android.tools.lint.checks.ChildCountDetector","2,00",10
"com.android.tools.lint.checks.ColorUsageDetector","1,80",9
"com.android.tools.lint.checks.CommentDetector","3,50",21
"com.android.tools.lint.checks.CommentDetector.CommentChecker","1,00",2
"com.android.tools.lint.checks.ControlFlowGraph","2,09",23
"com.android.tools.lint.checks.ControlFlowGraph.Node","4,50",18
"com.android.tools.lint.checks.CutPasteDetector","3,67",22
"com.android.tools.lint.checks.CutPasteDetector.ReachableVisitor","2,00",10
"com.android.tools.lint.checks.DeprecationDetector","2,17",13
"com.android.tools.lint.checks.DetectMissingPrefix","2,17",13
"com.android.tools.lint.checks.DosLineEndingDetector","4,00",12
"com.android.tools.lint.checks.DuplicateIdDetector","4,17",50
"com.android.tools.lint.checks.DuplicateIdDetector.IncludeGraph","7,67",46
"com.android.tools.lint.checks.DuplicateIdDetector.Layout","1,22",11
"com.android.tools.lint.checks.DuplicateIdDetector.Occurrence","1,67",5
"com.android.tools.lint.checks.DuplicateResourceDetector","2,67",16
"com.android.tools.lint.checks.ExtraTextDetector","3,40",17
"com.android.tools.lint.checks.FieldGetterDetector","5,17",31
"com.android.tools.lint.checks.FieldGetterDetector.Entry","1,00",1
"com.android.tools.lint.checks.FragmentDetector","5,00",15
"com.android.tools.lint.checks.GridLayoutDetector","2,40",12
"com.android.tools.lint.checks.HandlerDetector","1,67",5
"com.android.tools.lint.checks.HardcodedDebugModeDetector","1,20",6
"com.android.tools.lint.checks.HardcodedValuesDetector","1,40",7
"com.android.tools.lint.checks.IconDetector","7,21",274
"com.android.tools.lint.checks.IconDetector.MenuFinder","8,00",8
"com.android.tools.lint.checks.IconDetector.NotificationFinder","7,50",15
"com.android.tools.lint.checks.IconDetector.SetIconFinder","3,00",3
"com.android.tools.lint.checks.InefficientWeightDetector","7,00",35
"com.android.tools.lint.checks.InvalidPackageDetector","4,22",38
"com.android.tools.lint.checks.InvalidPackageDetector.Candidate","1,00",1
"com.android.tools.lint.checks.JavaPerformanceDetector","1,00",5
"com.android.tools.lint.checks.JavaPerformanceDetector.AssignmentTracker","2,00",4
"com.android.tools.lint.checks.JavaPerformanceDetector.PerformanceVisitor","4,93",69
