Method,ev(G),iv(G),v(G)
"org.apache.tools.ant.AntTypeDefinition.sameDefinition(AntTypeDefinition,Project)",1,6,6
"org.apache.tools.ant.AntTypeDefinition.setAdaptToClass(Class)",1,1,1
"org.apache.tools.ant.AntTypeDefinition.setAdapterClass(Class)",1,1,1
"org.apache.tools.ant.AntTypeDefinition.setClass(Class)",2,3,4
"org.apache.tools.ant.AntTypeDefinition.setClassLoader(ClassLoader)",1,1,1
"org.apache.tools.ant.AntTypeDefinition.setClassName(String)",1,1,1
"org.apache.tools.ant.AntTypeDefinition.setName(String)",1,1,1
"org.apache.tools.ant.AntTypeDefinition.similarDefinition(AntTypeDefinition,Project)",2,8,9
"org.apache.tools.ant.BuildEvent.BuildEvent(Project)",1,1,1
"org.apache.tools.ant.BuildEvent.BuildEvent(Target)",1,1,1
"org.apache.tools.ant.BuildEvent.BuildEvent(Task)",1,1,1
"org.apache.tools.ant.BuildEvent.getException()",1,1,1
"org.apache.tools.ant.BuildEvent.getMessage()",1,1,1
"org.apache.tools.ant.BuildEvent.getPriority()",1,1,1
"org.apache.tools.ant.BuildEvent.getProject()",1,1,1
"org.apache.tools.ant.BuildEvent.getTarget()",1,1,1
"org.apache.tools.ant.BuildEvent.getTask()",1,1,1
"org.apache.tools.ant.BuildEvent.setException(Throwable)",1,1,1
"org.apache.tools.ant.BuildEvent.setMessage(String,int)",1,1,1
"org.apache.tools.ant.BuildException.BuildException()",1,1,1
"org.apache.tools.ant.BuildException.BuildException(String)",1,1,1
"org.apache.tools.ant.BuildException.BuildException(String,Location)",1,1,1
"org.apache.tools.ant.BuildException.BuildException(String,Throwable)",1,1,1
"org.apache.tools.ant.BuildException.BuildException(String,Throwable,Location)",1,1,1
"org.apache.tools.ant.BuildException.BuildException(Throwable)",1,1,1
"org.apache.tools.ant.BuildException.BuildException(Throwable,Location)",1,1,1
"org.apache.tools.ant.BuildException.getCause()",1,1,1
"org.apache.tools.ant.BuildException.getException()",1,1,1
"org.apache.tools.ant.BuildException.getLocation()",1,1,1
"org.apache.tools.ant.BuildException.printStackTrace()",1,1,1
"org.apache.tools.ant.BuildException.printStackTrace(PrintStream)",1,2,2
"org.apache.tools.ant.BuildException.printStackTrace(PrintWriter)",1,2,2
"org.apache.tools.ant.BuildException.setLocation(Location)",1,1,1
"org.apache.tools.ant.BuildException.toString()",1,1,1
"org.apache.tools.ant.ComponentHelper.AntTypeTable.AntTypeTable(Project)",1,1,1
"org.apache.tools.ant.ComponentHelper.AntTypeTable.contains(Object)",1,4,4
"org.apache.tools.ant.ComponentHelper.AntTypeTable.containsValue(Object)",1,1,1
"org.apache.tools.ant.ComponentHelper.AntTypeTable.create(String)",1,2,2
"org.apache.tools.ant.ComponentHelper.AntTypeTable.get(Object)",1,1,1
"org.apache.tools.ant.ComponentHelper.AntTypeTable.getDefinition(String)",1,1,1
"org.apache.tools.ant.ComponentHelper.AntTypeTable.getExposedClass(String)",1,2,2
"org.apache.tools.ant.ComponentHelper.AntTypeTable.getTypeClass(String)",1,2,2
"org.apache.tools.ant.ComponentHelper.ComponentHelper()",1,1,1
"org.apache.tools.ant.ComponentHelper.addCreatedTask(String,Task)",1,2,2
"org.apache.tools.ant.ComponentHelper.addDataTypeDefinition(AntTypeDefinition)",1,1,1
"org.apache.tools.ant.ComponentHelper.addDataTypeDefinition(String,Class)",1,1,1
"org.apache.tools.ant.ComponentHelper.addTaskDefinition(String,Class)",1,1,1
"org.apache.tools.ant.ComponentHelper.checkNamespace(String)",3,1,4
"org.apache.tools.ant.ComponentHelper.checkTaskClass(Class)",3,5,5
"org.apache.tools.ant.ComponentHelper.createComponent(String)",1,2,2
"org.apache.tools.ant.ComponentHelper.createComponent(UnknownElement,String,String)",1,2,2
"org.apache.tools.ant.ComponentHelper.createDataType(String)",1,1,1
"org.apache.tools.ant.ComponentHelper.createNewTask(String)",4,3,5
"org.apache.tools.ant.ComponentHelper.createTask(String)",1,4,4
"org.apache.tools.ant.ComponentHelper.diagnoseCreationFailure(String,String)",1,17,17
"org.apache.tools.ant.ComponentHelper.enterAntLib(String)",1,1,1
"org.apache.tools.ant.ComponentHelper.exitAntLib()",1,2,2
"org.apache.tools.ant.ComponentHelper.getAntTypeTable()",1,1,1
"org.apache.tools.ant.ComponentHelper.getClassLoader(ClassLoader)",1,3,3
"org.apache.tools.ant.ComponentHelper.getComponentClass(String)",1,2,2
"org.apache.tools.ant.ComponentHelper.getComponentHelper(Project)",2,1,2
"org.apache.tools.ant.ComponentHelper.getCurrentAntlibUri()",1,1,1
"org.apache.tools.ant.ComponentHelper.getDataTypeDefinitions()",4,4,5
"org.apache.tools.ant.ComponentHelper.getDefinition(String)",1,1,1
"org.apache.tools.ant.ComponentHelper.getElementName(Object)",1,1,1
"org.apache.tools.ant.ComponentHelper.getElementName(Object,boolean)",3,4,5
"org.apache.tools.ant.ComponentHelper.getNext()",1,1,1
"org.apache.tools.ant.ComponentHelper.getTaskDefinitions()",4,4,5
"org.apache.tools.ant.ComponentHelper.initDefaultDefinitions()",1,1,1
"org.apache.tools.ant.ComponentHelper.initSubProject(ComponentHelper)",1,3,3
"org.apache.tools.ant.ComponentHelper.initTasks()",2,2,4
"org.apache.tools.ant.ComponentHelper.initTypes()",2,3,6
"org.apache.tools.ant.ComponentHelper.invalidateCreatedTasks(String)",1,4,4
"org.apache.tools.ant.ComponentHelper.sameDefinition(AntTypeDefinition,AntTypeDefinition)",1,3,3
"org.apache.tools.ant.ComponentHelper.setNext(ComponentHelper)",1,1,1
"org.apache.tools.ant.ComponentHelper.setProject(Project)",1,1,1
"org.apache.tools.ant.ComponentHelper.updateDataTypeDefinition(AntTypeDefinition)",3,4,7
"org.apache.tools.ant.ComponentHelper.validDefinition(AntTypeDefinition)",1,2,2
"org.apache.tools.ant.DefaultLogger.DefaultLogger()",1,1,1
"org.apache.tools.ant.DefaultLogger.buildFinished(BuildEvent)",1,4,5
"org.apache.tools.ant.DefaultLogger.buildStarted(BuildEvent)",1,1,1
"org.apache.tools.ant.DefaultLogger.formatTime(long)",1,1,1
"org.apache.tools.ant.DefaultLogger.getBuildFailedMessage()",1,1,1
"org.apache.tools.ant.DefaultLogger.getBuildSuccessfulMessage()",1,1,1
"org.apache.tools.ant.DefaultLogger.log(String)",1,1,1
"org.apache.tools.ant.DefaultLogger.messageLogged(BuildEvent)",1,9,9
"org.apache.tools.ant.DefaultLogger.printMessage(String,PrintStream,int)",1,1,1
"org.apache.tools.ant.DefaultLogger.setEmacsMode(boolean)",1,1,1
"org.apache.tools.ant.DefaultLogger.setErrorPrintStream(PrintStream)",1,1,1
"org.apache.tools.ant.DefaultLogger.setMessageOutputLevel(int)",1,1,1
"org.apache.tools.ant.DefaultLogger.setOutputPrintStream(PrintStream)",1,1,1
"org.apache.tools.ant.DefaultLogger.targetFinished(BuildEvent)",1,1,1
"org.apache.tools.ant.DefaultLogger.targetStarted(BuildEvent)",1,3,3
"org.apache.tools.ant.DefaultLogger.taskFinished(BuildEvent)",1,1,1
"org.apache.tools.ant.DefaultLogger.taskStarted(BuildEvent)",1,1,1
"org.apache.tools.ant.DemuxInputStream.DemuxInputStream(Project)",1,1,1
"org.apache.tools.ant.DemuxInputStream.read()",2,1,2
"org.apache.tools.ant.DemuxInputStream.read(byte[],int,int)",1,1,1
"org.apache.tools.ant.DemuxOutputStream.DemuxOutputStream(Project,boolean)",1,1,1
"org.apache.tools.ant.DemuxOutputStream.close()",1,1,1
"org.apache.tools.ant.DemuxOutputStream.flush()",1,2,2
"org.apache.tools.ant.DemuxOutputStream.getBufferInfo()",1,2,2
"org.apache.tools.ant.DemuxOutputStream.processBuffer(ByteArrayOutputStream)",1,1,1
"org.apache.tools.ant.DemuxOutputStream.processFlush(ByteArrayOutputStream)",1,1,1
"org.apache.tools.ant.DemuxOutputStream.removeBuffer()",1,1,1
"org.apache.tools.ant.DemuxOutputStream.resetBufferInfo()",1,1,2
"org.apache.tools.ant.DemuxOutputStream.write(byte[],int,int)",1,4,9
"org.apache.tools.ant.DemuxOutputStream.write(int)",1,5,5
"org.apache.tools.ant.Diagnostics.Diagnostics()",1,1,1
"org.apache.tools.ant.Diagnostics.doReport(PrintStream)",1,2,2
"org.apache.tools.ant.Diagnostics.doReportAntHomeLibraries(PrintStream)",1,1,1
"org.apache.tools.ant.Diagnostics.doReportAntProperties(PrintStream)",1,1,1
"org.apache.tools.ant.Diagnostics.doReportLocale(PrintStream)",1,1,1
"org.apache.tools.ant.Diagnostics.doReportParserInfo(PrintStream)",1,1,1
"org.apache.tools.ant.Diagnostics.doReportProxy(PrintStream)",1,2,5
"org.apache.tools.ant.Diagnostics.doReportSystemProperties(PrintStream)",1,3,4
"org.apache.tools.ant.Diagnostics.doReportTasksAvailability(PrintStream)",1,8,8
"org.apache.tools.ant.Diagnostics.doReportTempDir(PrintStream)",3,8,8
"org.apache.tools.ant.Diagnostics.doReportUserHomeLibraries(PrintStream)",1,1,1
"org.apache.tools.ant.Diagnostics.doReportWhich(PrintStream)",1,5,6
"org.apache.tools.ant.Diagnostics.getClassLocation(Class)",1,2,2
"org.apache.tools.ant.Diagnostics.getImplementationVersion(Class)",1,1,1
"org.apache.tools.ant.Diagnostics.getNamespaceParserLocation()",1,2,2
"org.apache.tools.ant.Diagnostics.getNamespaceParserName()",1,2,2
"org.apache.tools.ant.Diagnostics.getSAXParser()",2,2,3
"org.apache.tools.ant.Diagnostics.getXMLParserLocation()",2,1,2
"org.apache.tools.ant.Diagnostics.getXmlParserName()",2,1,2
"org.apache.tools.ant.Diagnostics.header(PrintStream,String)",1,1,1
"org.apache.tools.ant.Diagnostics.ignoreThrowable(Throwable)",1,1,1
"org.apache.tools.ant.Diagnostics.isOptionalAvailable()",1,1,2
"org.apache.tools.ant.Diagnostics.listJarFiles(File)",1,1,1
"org.apache.tools.ant.Diagnostics.listLibraries()",2,1,2
"org.apache.tools.ant.Diagnostics.main(String[])",1,1,1
"org.apache.tools.ant.Diagnostics.printLibraries(File[],PrintStream)",2,3,3
"org.apache.tools.ant.Diagnostics.printParserInfo(PrintStream,String,String,String)",1,1,3
"org.apache.tools.ant.Diagnostics.printProperty(PrintStream,String)",1,2,2
"org.apache.tools.ant.Diagnostics.validateVersion()",2,3,4
"org.apache.tools.ant.DirectoryScanner.DirectoryScanner()",1,1,1
"org.apache.tools.ant.DirectoryScanner.accountForIncludedDir(String,File,boolean)",2,8,9
"org.apache.tools.ant.DirectoryScanner.accountForIncludedFile(String,File)",2,5,6
"org.apache.tools.ant.DirectoryScanner.addDefaultExclude(String)",2,2,2
"org.apache.tools.ant.DirectoryScanner.addDefaultExcludes()",1,3,4
"org.apache.tools.ant.DirectoryScanner.addExcludes(String[])",1,4,6
"org.apache.tools.ant.DirectoryScanner.checkIncludePatterns()",12,29,37
"org.apache.tools.ant.DirectoryScanner.clearCaches()",1,1,1
"org.apache.tools.ant.DirectoryScanner.clearResults()",1,1,1
"org.apache.tools.ant.DirectoryScanner.contentsExcluded(String)",3,3,5
"org.apache.tools.ant.DirectoryScanner.couldHoldIncluded(String)",3,4,5
"org.apache.tools.ant.DirectoryScanner.ensureNonPatternSetsReady()",1,2,2
"org.apache.tools.ant.DirectoryScanner.fillNonPatternSet(Set,String[])",1,5,5
"org.apache.tools.ant.DirectoryScanner.findFile(File,String,boolean)",4,3,4
"org.apache.tools.ant.DirectoryScanner.findFile(File,Vector,boolean)",8,7,10
"org.apache.tools.ant.DirectoryScanner.getBasedir()",1,1,1
"org.apache.tools.ant.DirectoryScanner.getDefaultExcludes()",1,1,1
"org.apache.tools.ant.DirectoryScanner.getDeselectedDirectories()",1,1,1
"org.apache.tools.ant.DirectoryScanner.getDeselectedFiles()",1,1,1
"org.apache.tools.ant.DirectoryScanner.getExcludedDirectories()",1,1,1
"org.apache.tools.ant.DirectoryScanner.getExcludedFiles()",1,1,1
"org.apache.tools.ant.DirectoryScanner.getIncludedDirectories()",2,1,2
"org.apache.tools.ant.DirectoryScanner.getIncludedDirsCount()",2,1,2
"org.apache.tools.ant.DirectoryScanner.getIncludedFiles()",2,1,2
"org.apache.tools.ant.DirectoryScanner.getIncludedFilesCount()",2,1,2
"org.apache.tools.ant.DirectoryScanner.getNotIncludedDirectories()",1,1,1
"org.apache.tools.ant.DirectoryScanner.getNotIncludedFiles()",1,1,1
"org.apache.tools.ant.DirectoryScanner.getResource(String)",1,1,1
"org.apache.tools.ant.DirectoryScanner.getScannedDirs()",1,1,1
"org.apache.tools.ant.DirectoryScanner.hasBeenScanned(String)",1,1,1
"org.apache.tools.ant.DirectoryScanner.isCaseSensitive()",1,1,1
"org.apache.tools.ant.DirectoryScanner.isDeeper(String,String)",1,2,2
"org.apache.tools.ant.DirectoryScanner.isEverythingIncluded()",1,1,1
"org.apache.tools.ant.DirectoryScanner.isExcluded(String)",4,3,5
"org.apache.tools.ant.DirectoryScanner.isFollowSymlinks()",1,1,1
"org.apache.tools.ant.DirectoryScanner.isIncluded(String)",4,3,5
"org.apache.tools.ant.DirectoryScanner.isMorePowerfulThanExcludes(String,String)",3,2,3
"org.apache.tools.ant.DirectoryScanner.isSelected(String,File)",4,3,4
"org.apache.tools.ant.DirectoryScanner.isSymlink(File,String)",1,1,1
"org.apache.tools.ant.DirectoryScanner.isSymlink(File,Vector)",2,4,4
"org.apache.tools.ant.DirectoryScanner.list(File)",1,3,3
"org.apache.tools.ant.DirectoryScanner.match(String,String)",1,1,1
"org.apache.tools.ant.DirectoryScanner.match(String,String,boolean)",1,1,1
"org.apache.tools.ant.DirectoryScanner.matchPath(String,String)",1,1,1
"org.apache.tools.ant.DirectoryScanner.matchPath(String,String,boolean)",1,1,1
"org.apache.tools.ant.DirectoryScanner.matchPatternStart(String,String)",1,1,1
"org.apache.tools.ant.DirectoryScanner.matchPatternStart(String,String,boolean)",1,1,1
"org.apache.tools.ant.DirectoryScanner.normalizePattern(String)",1,1,2
"org.apache.tools.ant.DirectoryScanner.removeDefaultExclude(String)",1,1,1
"org.apache.tools.ant.DirectoryScanner.resetDefaultExcludes()",1,2,2
"org.apache.tools.ant.DirectoryScanner.scan()",7,7,17
"org.apache.tools.ant.DirectoryScanner.scandir(File,String,boolean)",6,17,20
"org.apache.tools.ant.DirectoryScanner.setBasedir(File)",1,1,1
"org.apache.tools.ant.DirectoryScanner.setBasedir(String)",1,2,2
"org.apache.tools.ant.DirectoryScanner.setCaseSensitive(boolean)",1,1,1
"org.apache.tools.ant.DirectoryScanner.setExcludes(String[])",1,3,3
"org.apache.tools.ant.DirectoryScanner.setFollowSymlinks(boolean)",1,1,1
"org.apache.tools.ant.DirectoryScanner.setIncludes(String[])",1,3,3
"org.apache.tools.ant.DirectoryScanner.setSelectors(FileSelector[])",1,1,1
"org.apache.tools.ant.DirectoryScanner.slowScan()",3,7,13
"org.apache.tools.ant.ExitException.ExitException(String,int)",1,1,1
"org.apache.tools.ant.ExitException.ExitException(int)",1,1,1
"org.apache.tools.ant.ExitException.getStatus()",1,1,1
"org.apache.tools.ant.ExitStatusException.ExitStatusException(String,int)",1,1,1
"org.apache.tools.ant.ExitStatusException.ExitStatusException(int)",1,1,1
"org.apache.tools.ant.ExitStatusException.getStatus()",1,1,1
"org.apache.tools.ant.IntrospectionHelper.AddNestedCreator.AddNestedCreator(Method,Constructor,int)",1,1,1
"org.apache.tools.ant.IntrospectionHelper.AddNestedCreator.create(Project,Object,Object)",1,4,5
"org.apache.tools.ant.IntrospectionHelper.AddNestedCreator.isPolyMorphic()",1,1,1
"org.apache.tools.ant.IntrospectionHelper.AddNestedCreator.istore(Object,Object)",1,1,1
"org.apache.tools.ant.IntrospectionHelper.AddNestedCreator.store(Object,Object)",1,2,2
"org.apache.tools.ant.IntrospectionHelper.AttributeSetter.AttributeSetter(Method)",1,1,1
"org.apache.tools.ant.IntrospectionHelper.CreateNestedCreator.CreateNestedCreator(Method)",1,1,1
"org.apache.tools.ant.IntrospectionHelper.CreateNestedCreator.create(Project,Object,Object)",1,1,1
"org.apache.tools.ant.IntrospectionHelper.Creator.Creator(Project,Object,NestedCreator)",1,1,1
"org.apache.tools.ant.IntrospectionHelper.Creator.create()",6,4,11
"org.apache.tools.ant.IntrospectionHelper.Creator.getRealObject()",1,1,1
"org.apache.tools.ant.IntrospectionHelper.Creator.setPolyType(String)",1,1,1
"org.apache.tools.ant.IntrospectionHelper.Creator.store()",3,2,7
"org.apache.tools.ant.IntrospectionHelper.IntrospectionHelper(Class)",9,40,45
"org.apache.tools.ant.IntrospectionHelper.NestedCreator.NestedCreator(Method)",1,1,1
"org.apache.tools.ant.IntrospectionHelper.NestedCreator.getRealObject()",1,1,1
"org.apache.tools.ant.IntrospectionHelper.NestedCreator.isPolyMorphic()",1,1,1
"org.apache.tools.ant.IntrospectionHelper.NestedCreator.store(Object,Object)",1,1,1
"org.apache.tools.ant.IntrospectionHelper.addText(Project,Object,String)",4,4,6
"org.apache.tools.ant.IntrospectionHelper.buildFinished(BuildEvent)",1,1,1
"org.apache.tools.ant.IntrospectionHelper.buildStarted(BuildEvent)",1,1,1
"org.apache.tools.ant.IntrospectionHelper.createAddTypeCreator(Project,Object,String)",5,4,8
"org.apache.tools.ant.IntrospectionHelper.createAttributeSetter(Method,Class,String)",8,10,17
"org.apache.tools.ant.IntrospectionHelper.createElement(Project,Object,String)",2,3,6
"org.apache.tools.ant.IntrospectionHelper.findMatchingMethod(Class,List)",5,5,5
"org.apache.tools.ant.IntrospectionHelper.getAddTextMethod()",2,2,2
"org.apache.tools.ant.IntrospectionHelper.getAttributeMap()",1,2,2
"org.apache.tools.ant.IntrospectionHelper.getAttributeMethod(String)",2,2,2
"org.apache.tools.ant.IntrospectionHelper.getAttributeType(String)",2,2,2
"org.apache.tools.ant.IntrospectionHelper.getAttributes()",1,1,1
"org.apache.tools.ant.IntrospectionHelper.getElementCreator(Project,String,Object,String,UnknownElement)",1,1,1
"org.apache.tools.ant.IntrospectionHelper.getElementMethod(String)",2,2,2
"org.apache.tools.ant.IntrospectionHelper.getElementName(Project,Object)",1,1,1
"org.apache.tools.ant.IntrospectionHelper.getElementType(String)",2,2,2
"org.apache.tools.ant.IntrospectionHelper.getExtensionPoints()",1,2,2
"org.apache.tools.ant.IntrospectionHelper.getHelper(Class)",1,1,1
"org.apache.tools.ant.IntrospectionHelper.getHelper(Project,Class)",1,4,4
"org.apache.tools.ant.IntrospectionHelper.getNestedCreator(Project,String,Object,String,UnknownElement)",1,9,15
"org.apache.tools.ant.IntrospectionHelper.getNestedElementMap()",1,2,2
"org.apache.tools.ant.IntrospectionHelper.getNestedElements()",1,1,1
"org.apache.tools.ant.IntrospectionHelper.getPropertyName(String,String)",1,1,1
"org.apache.tools.ant.IntrospectionHelper.insertAddTypeMethod(Method)",4,3,4
"org.apache.tools.ant.IntrospectionHelper.isContainer()",1,1,1
"org.apache.tools.ant.IntrospectionHelper.isDynamic()",1,2,2
"org.apache.tools.ant.IntrospectionHelper.isHiddenSetMethod(String,Class)",3,3,5
"org.apache.tools.ant.IntrospectionHelper.messageLogged(BuildEvent)",1,1,1
"org.apache.tools.ant.IntrospectionHelper.setAttribute(Project,Object,String,String)",6,5,9
"org.apache.tools.ant.IntrospectionHelper.storeElement(Project,Object,Object,String)",4,2,7
"org.apache.tools.ant.IntrospectionHelper.supportsCharacters()",1,1,1
"org.apache.tools.ant.IntrospectionHelper.supportsNestedElement(String)",1,3,3
"org.apache.tools.ant.IntrospectionHelper.supportsNestedElement(String,String)",1,5,7
"org.apache.tools.ant.IntrospectionHelper.targetFinished(BuildEvent)",1,1,1
"org.apache.tools.ant.IntrospectionHelper.targetStarted(BuildEvent)",1,1,1
"org.apache.tools.ant.IntrospectionHelper.taskFinished(BuildEvent)",1,1,1
"org.apache.tools.ant.IntrospectionHelper.taskStarted(BuildEvent)",1,1,1
"org.apache.tools.ant.IntrospectionHelper.throwNotSupported(Project,Object,String)",1,1,1
"org.apache.tools.ant.Location.Location()",1,1,1
"org.apache.tools.ant.Location.Location(Locator)",1,1,1
"org.apache.tools.ant.Location.Location(String)",1,1,1
"org.apache.tools.ant.Location.Location(String,int,int)",1,3,3
"org.apache.tools.ant.Location.equals(Object)",4,1,4
"org.apache.tools.ant.Location.getColumnNumber()",1,1,1
"org.apache.tools.ant.Location.getFileName()",1,1,1
"org.apache.tools.ant.Location.getLineNumber()",1,1,1
"org.apache.tools.ant.Location.hashCode()",1,1,1
"org.apache.tools.ant.Location.toString()",1,3,3
"org.apache.tools.ant.MagicNames.MagicNames()",1,1,1
"org.apache.tools.ant.Main.Main()",1,1,1
"org.apache.tools.ant.Main.Main(String[])",1,1,1
"org.apache.tools.ant.Main.addBuildListeners(Project)",1,3,3
"org.apache.tools.ant.Main.addInputHandler(Project)",1,3,3
"org.apache.tools.ant.Main.createLogger()",2,3,3
"org.apache.tools.ant.Main.findBuildFile(String,String)",3,3,4
"org.apache.tools.ant.Main.findTargetPosition(Vector,String)",1,3,4
"org.apache.tools.ant.Main.getAntVersion()",2,3,4
"org.apache.tools.ant.Main.getParentFile(File)",1,2,3
"org.apache.tools.ant.Main.handleLogfile()",1,2,2
"org.apache.tools.ant.Main.main(String[])",1,1,1
"org.apache.tools.ant.Main.printDescription(Project)",1,2,2
"org.apache.tools.ant.Main.printMessage(Throwable)",1,2,2
"org.apache.tools.ant.Main.printTargets(Project,Vector,Vector,String,int)",1,3,4
"org.apache.tools.ant.Main.printTargets(Project,boolean)",3,7,9
"org.apache.tools.ant.Main.printUsage()",1,1,1
"org.apache.tools.ant.Main.printVersion()",1,1,1
"org.apache.tools.ant.Main.processArgs(String[])",31,48,62
"org.apache.tools.ant.Main.runBuild(ClassLoader)",3,13,16
"org.apache.tools.ant.Main.start(String[],Properties,ClassLoader)",1,1,1
"org.apache.tools.ant.Main.startAnt(String[],Properties,ClassLoader)",2,8,9
"org.apache.tools.ant.NoBannerLogger.NoBannerLogger()",1,1,1
"org.apache.tools.ant.NoBannerLogger.messageLogged(BuildEvent)",2,4,5
"org.apache.tools.ant.NoBannerLogger.targetFinished(BuildEvent)",1,1,1
"org.apache.tools.ant.NoBannerLogger.targetStarted(BuildEvent)",1,1,1
"org.apache.tools.ant.PathTokenizer.PathTokenizer(String)",1,1,2
