Method,ev(G),iv(G),v(G)
"android.accounts.AccountManagerService.revokeAppPermission(Account,String,int)",2,3,4
"android.accounts.AccountManagerService.saveAuthTokenToDatabase(Account,String,String)",4,2,5
"android.accounts.AccountManagerService.scanArgs(String[],String)",4,3,4
"android.accounts.AccountManagerService.sendAccountsChangedBroadcast()",1,1,1
"android.accounts.AccountManagerService.setAuthToken(Account,String,String)",3,2,4
"android.accounts.AccountManagerService.setMetaValue(String,String)",1,1,1
"android.accounts.AccountManagerService.setPassword(Account,String)",2,2,3
"android.accounts.AccountManagerService.setPasswordInDB(Account,String)",2,2,3
"android.accounts.AccountManagerService.setUserData(Account,String,String)",3,2,4
"android.accounts.AccountManagerService.stringArrayToString(String[])",1,2,2
"android.accounts.AccountManagerService.updateCredentials(IAccountManagerResponse,Account,String,boolean,Bundle)",4,3,6
"android.accounts.AccountManagerService.validateAccountsAndPopulateCache()",1,6,7
"android.accounts.AccountManagerService.writeAuthTokenIntoCache(Account,String,String)",1,3,3
"android.accounts.AccountManagerService.writeUserDataIntoCache(Account,String,String)",1,3,3
"android.accounts.AccountManagerService.writeUserdataIntoDatabase(Account,String,String)",6,2,7
"android.accounts.AccountsException.AccountsException()",1,1,1
"android.accounts.AccountsException.AccountsException(String)",1,1,1
"android.accounts.AccountsException.AccountsException(String,Throwable)",1,1,1
"android.accounts.AccountsException.AccountsException(Throwable)",1,1,1
"android.accounts.AuthenticatorDescription.AuthenticatorDescription(Parcel)",1,1,1
"android.accounts.AuthenticatorDescription.AuthenticatorDescription(String)",1,1,1
"android.accounts.AuthenticatorDescription.AuthenticatorDescription(String,String,int,int,int,int)",1,1,1
"android.accounts.AuthenticatorDescription.AuthenticatorDescription(String,String,int,int,int,int,boolean)",3,1,3
"android.accounts.AuthenticatorDescription.describeContents()",1,1,1
"android.accounts.AuthenticatorDescription.equals(Object)",3,1,3
"android.accounts.AuthenticatorDescription.hashCode()",1,1,1
"android.accounts.AuthenticatorDescription.newKey(String)",2,1,2
"android.accounts.AuthenticatorDescription.toString()",1,1,1
"android.accounts.AuthenticatorDescription.writeToParcel(Parcel,int)",1,1,2
"android.accounts.AuthenticatorException.AuthenticatorException()",1,1,1
"android.accounts.AuthenticatorException.AuthenticatorException(String)",1,1,1
"android.accounts.AuthenticatorException.AuthenticatorException(String,Throwable)",1,1,1
"android.accounts.AuthenticatorException.AuthenticatorException(Throwable)",1,1,1
"android.accounts.ChooseAccountActivity.finish()",1,3,3
"android.accounts.ChooseAccountActivity.onCreate(Bundle)",2,2,3
"android.accounts.ChooseAccountActivity.onListItemClick(ListView,View,int,long)",1,1,1
"android.accounts.GrantCredentialsPermissionActivity.finish()",1,3,3
"android.accounts.GrantCredentialsPermissionActivity.newPackageView(String)",1,1,1
"android.accounts.GrantCredentialsPermissionActivity.onClick(View)",2,2,3
"android.accounts.GrantCredentialsPermissionActivity.onCreate(Bundle)",2,5,8
"android.accounts.GrantCredentialsPermissionActivity.setAccountAuthenticatorResult(Bundle)",1,1,1
"android.accounts.NetworkErrorException.NetworkErrorException()",1,1,1
"android.accounts.NetworkErrorException.NetworkErrorException(String)",1,1,1
"android.accounts.NetworkErrorException.NetworkErrorException(String,Throwable)",1,1,1
"android.accounts.NetworkErrorException.NetworkErrorException(Throwable)",1,1,1
"android.accounts.OperationCanceledException.OperationCanceledException()",1,1,1
"android.accounts.OperationCanceledException.OperationCanceledException(String)",1,1,1
"android.accounts.OperationCanceledException.OperationCanceledException(String,Throwable)",1,1,1
"android.accounts.OperationCanceledException.OperationCanceledException(Throwable)",1,1,1
"android.animation.Animator.addListener(AnimatorListener)",1,1,2
"android.animation.Animator.cancel()",1,1,1
"android.animation.Animator.clone()",1,3,4
"android.animation.Animator.end()",1,1,1
"android.animation.Animator.getListeners()",1,1,1
"android.animation.Animator.removeAllListeners()",1,2,2
"android.animation.Animator.removeListener(AnimatorListener)",2,1,3
"android.animation.Animator.setTarget(Object)",1,1,1
"android.animation.Animator.setupEndValues()",1,1,1
"android.animation.Animator.setupStartValues()",1,1,1
"android.animation.Animator.start()",1,1,1
"android.animation.AnimatorInflater.createAnimatorFromXml(Context,XmlPullParser)",1,1,1
"android.animation.AnimatorInflater.createAnimatorFromXml(Context,XmlPullParser,AttributeSet,AnimatorSet,int)",6,10,14
"android.animation.AnimatorInflater.loadAnimator(Context,AttributeSet,ValueAnimator)",1,21,32
"android.animation.AnimatorInflater.loadAnimator(Context,int)",1,4,4
"android.animation.AnimatorInflater.loadObjectAnimator(Context,AttributeSet)",1,1,1
"android.animation.AnimatorListenerAdapter.onAnimationCancel(Animator)",1,1,1
"android.animation.AnimatorListenerAdapter.onAnimationEnd(Animator)",1,1,1
"android.animation.AnimatorListenerAdapter.onAnimationRepeat(Animator)",1,1,1
"android.animation.AnimatorListenerAdapter.onAnimationStart(Animator)",1,1,1
"android.animation.AnimatorSet.AnimatorSetListener.AnimatorSetListener(AnimatorSet)",1,1,1
"android.animation.AnimatorSet.AnimatorSetListener.onAnimationCancel(Animator)",1,4,4
"android.animation.AnimatorSet.AnimatorSetListener.onAnimationEnd(Animator)",3,5,6
"android.animation.AnimatorSet.AnimatorSetListener.onAnimationRepeat(Animator)",1,1,1
"android.animation.AnimatorSet.AnimatorSetListener.onAnimationStart(Animator)",1,1,1
"android.animation.AnimatorSet.Builder.Builder(Animator)",1,2,2
"android.animation.AnimatorSet.Builder.after(Animator)",1,2,2
"android.animation.AnimatorSet.Builder.after(long)",1,1,1
"android.animation.AnimatorSet.Builder.before(Animator)",1,2,2
"android.animation.AnimatorSet.Builder.with(Animator)",1,2,2
"android.animation.AnimatorSet.Dependency.Dependency(Node,int)",1,1,1
"android.animation.AnimatorSet.DependencyListener.DependencyListener(AnimatorSet,Node,int)",1,1,1
"android.animation.AnimatorSet.DependencyListener.onAnimationCancel(Animator)",1,1,1
"android.animation.AnimatorSet.DependencyListener.onAnimationEnd(Animator)",1,2,2
"android.animation.AnimatorSet.DependencyListener.onAnimationRepeat(Animator)",1,1,1
"android.animation.AnimatorSet.DependencyListener.onAnimationStart(Animator)",1,2,2
"android.animation.AnimatorSet.DependencyListener.startIfReady(Animator)",4,4,6
"android.animation.AnimatorSet.Node.Node(Animator)",1,1,1
"android.animation.AnimatorSet.Node.addDependency(Dependency)",1,2,4
"android.animation.AnimatorSet.Node.clone()",1,1,2
"android.animation.AnimatorSet.cancel()",2,9,9
"android.animation.AnimatorSet.clone()",1,10,11
"android.animation.AnimatorSet.end()",1,6,7
"android.animation.AnimatorSet.getChildAnimations()",1,2,2
"android.animation.AnimatorSet.getDuration()",1,1,1
"android.animation.AnimatorSet.getStartDelay()",1,1,1
"android.animation.AnimatorSet.isRunning()",3,2,3
"android.animation.AnimatorSet.play(Animator)",2,1,2
"android.animation.AnimatorSet.playSequentially(Animator...)",1,4,4
"android.animation.AnimatorSet.playSequentially(List<Animator>)",1,5,5
"android.animation.AnimatorSet.playTogether(Animator...)",1,3,3
"android.animation.AnimatorSet.playTogether(Collection<Animator>)",1,5,5
"android.animation.AnimatorSet.setDuration(long)",2,2,3
"android.animation.AnimatorSet.setInterpolator(TimeInterpolator)",1,2,2
"android.animation.AnimatorSet.setStartDelay(long)",1,1,1
"android.animation.AnimatorSet.setTarget(Object)",1,4,4
"android.animation.AnimatorSet.setupEndValues()",1,2,2
"android.animation.AnimatorSet.setupStartValues()",1,2,2
"android.animation.AnimatorSet.sortNodes()",3,15,17
"android.animation.AnimatorSet.start()",1,17,18
"android.animation.DoubleEvaluator.evaluate(float,Object,Object)",1,1,1
"android.animation.FloatEvaluator.evaluate(float,Object,Object)",1,1,1
"android.animation.FloatKeyframeSet.FloatKeyframeSet(FloatKeyframe...)",1,1,1
"android.animation.FloatKeyframeSet.clone()",1,2,2
"android.animation.FloatKeyframeSet.getFloatValue(float)",7,15,15
"android.animation.FloatKeyframeSet.getValue(float)",1,1,1
"android.animation.IntEvaluator.evaluate(float,Object,Object)",1,1,1
"android.animation.IntKeyframeSet.IntKeyframeSet(IntKeyframe...)",1,1,1
"android.animation.IntKeyframeSet.clone()",1,2,2
"android.animation.IntKeyframeSet.getIntValue(float)",7,15,15
"android.animation.IntKeyframeSet.getValue(float)",1,1,1
"android.animation.Keyframe.FloatKeyframe.FloatKeyframe(float)",1,1,1
"android.animation.Keyframe.FloatKeyframe.FloatKeyframe(float,float)",1,1,1
"android.animation.Keyframe.FloatKeyframe.clone()",1,1,1
"android.animation.Keyframe.FloatKeyframe.getFloatValue()",1,1,1
"android.animation.Keyframe.FloatKeyframe.getValue()",1,1,1
"android.animation.Keyframe.FloatKeyframe.setValue(Object)",1,3,3
"android.animation.Keyframe.IntKeyframe.IntKeyframe(float)",1,1,1
"android.animation.Keyframe.IntKeyframe.IntKeyframe(float,int)",1,1,1
"android.animation.Keyframe.IntKeyframe.clone()",1,1,1
"android.animation.Keyframe.IntKeyframe.getIntValue()",1,1,1
"android.animation.Keyframe.IntKeyframe.getValue()",1,1,1
"android.animation.Keyframe.IntKeyframe.setValue(Object)",1,3,3
"android.animation.Keyframe.ObjectKeyframe.ObjectKeyframe(float,Object)",1,2,2
"android.animation.Keyframe.ObjectKeyframe.clone()",1,1,1
"android.animation.Keyframe.ObjectKeyframe.getValue()",1,1,1
"android.animation.Keyframe.ObjectKeyframe.setValue(Object)",1,1,1
"android.animation.Keyframe.getFraction()",1,1,1
"android.animation.Keyframe.getInterpolator()",1,1,1
"android.animation.Keyframe.getType()",1,1,1
"android.animation.Keyframe.hasValue()",1,1,1
"android.animation.Keyframe.ofFloat(float)",1,1,1
"android.animation.Keyframe.ofFloat(float,float)",1,1,1
"android.animation.Keyframe.ofInt(float)",1,1,1
"android.animation.Keyframe.ofInt(float,int)",1,1,1
"android.animation.Keyframe.ofObject(float)",1,1,1
"android.animation.Keyframe.ofObject(float,Object)",1,1,1
"android.animation.Keyframe.setFraction(float)",1,1,1
"android.animation.Keyframe.setInterpolator(TimeInterpolator)",1,1,1
"android.animation.KeyframeSet.KeyframeSet(Keyframe...)",1,1,1
"android.animation.KeyframeSet.clone()",1,2,2
"android.animation.KeyframeSet.getValue(float)",6,10,10
"android.animation.KeyframeSet.ofFloat(float...)",1,3,3
"android.animation.KeyframeSet.ofInt(int...)",1,3,3
"android.animation.KeyframeSet.ofKeyframe(Keyframe...)",3,1,12
"android.animation.KeyframeSet.ofObject(Object...)",1,3,3
"android.animation.KeyframeSet.setEvaluator(TypeEvaluator)",1,1,1
"android.animation.LayoutTransition.LayoutTransition()",1,2,2
"android.animation.LayoutTransition.addChild(ViewGroup,View)",1,3,3
"android.animation.LayoutTransition.addTransitionListener(TransitionListener)",1,1,2
"android.animation.LayoutTransition.getAnimator(int)",5,2,5
"android.animation.LayoutTransition.getDuration(int)",5,2,5
"android.animation.LayoutTransition.getInterpolator(int)",5,2,5
