Class,OCavg,WMC
"org.apache.commons.lang3.concurrent.BasicThreadFactory","1,56",14
"org.apache.commons.lang3.concurrent.BasicThreadFactory.Builder","1,43",10
"org.apache.commons.lang3.concurrent.CallableBackgroundInitializer","1,25",5
"org.apache.commons.lang3.concurrent.ConcurrentException","1,00",3
"org.apache.commons.lang3.concurrent.ConcurrentRuntimeException","1,00",3
"org.apache.commons.lang3.concurrent.ConcurrentUtils","1,92",25
"org.apache.commons.lang3.concurrent.ConcurrentUtils.ConstantFuture","1,00",6
"org.apache.commons.lang3.concurrent.ConstantInitializer","1,50",9
"org.apache.commons.lang3.concurrent.LazyInitializer","3,00",3
"org.apache.commons.lang3.concurrent.MultiBackgroundInitializer","2,40",12
"org.apache.commons.lang3.concurrent.MultiBackgroundInitializer.MultiBackgroundInitializerResults","1,12",9
"org.apache.commons.lang3.concurrent.TimedSemaphore","1,59",27
"org.apache.commons.lang3.event.EventListenerSupport","1,07",15
"org.apache.commons.lang3.event.EventListenerSupport.ProxyInvocationHandler","2,00",2
"org.apache.commons.lang3.event.EventUtils","1,00",2
"org.apache.commons.lang3.event.EventUtils.EventBindingInvocationHandler","1,67",5
"org.apache.commons.lang3.exception.CloneFailedException","1,00",3
"org.apache.commons.lang3.exception.ContextedException","1,07",15
"org.apache.commons.lang3.exception.ContextedRuntimeException","1,07",15
"org.apache.commons.lang3.exception.DefaultExceptionContext","2,71",19
"org.apache.commons.lang3.exception.ExceptionUtils","2,48",62
"org.apache.commons.lang3.math.Fraction","3,29",112
"org.apache.commons.lang3.math.IEEE754rUtils","2,67",32
"org.apache.commons.lang3.math.NumberUtils","3,79",178
"org.apache.commons.lang3.mutable.MutableBoolean","1,29",18
"org.apache.commons.lang3.mutable.MutableByte","1,13",26
"org.apache.commons.lang3.mutable.MutableDouble","1,00",24
"org.apache.commons.lang3.mutable.MutableFloat","1,00",24
"org.apache.commons.lang3.mutable.MutableInt","1,14",25
"org.apache.commons.lang3.mutable.MutableLong","1,14",25
"org.apache.commons.lang3.mutable.MutableObject","1,71",12
"org.apache.commons.lang3.mutable.MutableShort","1,13",26
"org.apache.commons.lang3.reflect.ConstructorUtils","2,88",23
"org.apache.commons.lang3.reflect.FieldUtils","2,07",60
"org.apache.commons.lang3.reflect.MemberUtils","2,86",20
"org.apache.commons.lang3.reflect.MethodUtils","3,43",48
"org.apache.commons.lang3.reflect.TypeUtils","5,30",143
"org.apache.commons.lang3.text.CompositeFormat","1,00",6
"org.apache.commons.lang3.text.ExtendedMessageFormat","3,38",71
"org.apache.commons.lang3.text.FormattableUtils","1,50",9
"org.apache.commons.lang3.text.StrBuilder","2,49",341
"org.apache.commons.lang3.text.StrBuilder.StrBuilderReader","1,78",16
"org.apache.commons.lang3.text.StrBuilder.StrBuilderTokenizer","1,67",5
"org.apache.commons.lang3.text.StrBuilder.StrBuilderWriter","1,00",8
"org.apache.commons.lang3.text.StrLookup","1,00",4
"org.apache.commons.lang3.text.StrLookup.MapStrLookup","2,00",4
"org.apache.commons.lang3.text.StrMatcher","1,33",20
"org.apache.commons.lang3.text.StrMatcher.CharMatcher","1,50",3
"org.apache.commons.lang3.text.StrMatcher.CharSetMatcher","1,50",3
"org.apache.commons.lang3.text.StrMatcher.NoMatcher","1,00",2
"org.apache.commons.lang3.text.StrMatcher.StringMatcher","2,50",5
"org.apache.commons.lang3.text.StrMatcher.TrimMatcher","1,50",3
"org.apache.commons.lang3.text.StrSubstitutor","1,86",78
"org.apache.commons.lang3.text.StrTokenizer","1,58",101
"org.apache.commons.lang3.text.WordUtils","3,62",47
"org.apache.commons.lang3.text.translate.AggregateTranslator","2,00",4
"org.apache.commons.lang3.text.translate.CharSequenceTranslator","2,50",10
"org.apache.commons.lang3.text.translate.CodePointTranslator","2,00",2
"org.apache.commons.lang3.text.translate.EntityArrays","1,09",12
"org.apache.commons.lang3.text.translate.LookupTranslator","4,50",9
"org.apache.commons.lang3.text.translate.NumericEntityEscaper","1,43",10
"org.apache.commons.lang3.text.translate.NumericEntityUnescaper","5,33",16
"org.apache.commons.lang3.text.translate.NumericEntityUnescaper.OPTION",n/a,0
"org.apache.commons.lang3.text.translate.OctalUnescaper","4,00",4
"org.apache.commons.lang3.text.translate.UnicodeEscaper","2,00",14
"org.apache.commons.lang3.text.translate.UnicodeUnescaper","5,00",5
"org.apache.commons.lang3.time.DateFormatUtils","1,00",17
"org.apache.commons.lang3.time.DateUtils","2,51",143
"org.apache.commons.lang3.time.DateUtils.DateIterator","1,25",5
"org.apache.commons.lang3.time.DurationFormatUtils","7,00",77
"org.apache.commons.lang3.time.DurationFormatUtils.Token","1,78",16
"org.apache.commons.lang3.time.FastDateFormat","2,24",92
"org.apache.commons.lang3.time.FastDateFormat.CharacterLiteral","1,00",3
"org.apache.commons.lang3.time.FastDateFormat.PaddedNumberField","2,25",9
"org.apache.commons.lang3.time.FastDateFormat.StringLiteral","1,00",3
"org.apache.commons.lang3.time.FastDateFormat.TextField","1,67",5
"org.apache.commons.lang3.time.FastDateFormat.TimeZoneDisplayKey","2,00",6
"org.apache.commons.lang3.time.FastDateFormat.TimeZoneNameRule","1,33",4
"org.apache.commons.lang3.time.FastDateFormat.TimeZoneNumberRule","1,67",5
"org.apache.commons.lang3.time.FastDateFormat.TwelveHourField","1,25",5
"org.apache.commons.lang3.time.FastDateFormat.TwentyFourHourField","1,25",5
"org.apache.commons.lang3.time.FastDateFormat.TwoDigitMonthField","1,00",4
"org.apache.commons.lang3.time.FastDateFormat.TwoDigitNumberField","1,25",5
"org.apache.commons.lang3.time.FastDateFormat.TwoDigitYearField","1,00",4
"org.apache.commons.lang3.time.FastDateFormat.UnpaddedMonthField","1,25",5
"org.apache.commons.lang3.time.FastDateFormat.UnpaddedNumberField","1,50",6
"org.apache.commons.lang3.time.FormatCache","4,33",13
"org.apache.commons.lang3.time.FormatCache.MultipartKey","2,67",8
"org.apache.commons.lang3.time.StopWatch","1,87",28
"org.apache.commons.lang3.tuple.ImmutablePair","1,00",5
"org.apache.commons.lang3.tuple.MutablePair","1,00",8
"org.apache.commons.lang3.tuple.Pair","1,50",12

