Method,ev(G),iv(G),v(G)
"org.andengine.audio.music.Music.Music(MusicManager,MediaPlayer)",1,1,1
"org.andengine.audio.music.Music.getAudioManager()",1,1,1
"org.andengine.audio.music.Music.getMediaPlayer()",1,1,1
"org.andengine.audio.music.Music.isPlaying()",1,1,1
"org.andengine.audio.music.Music.onMasterVolumeChanged(float)",1,1,1
"org.andengine.audio.music.Music.pause()",1,1,1
"org.andengine.audio.music.Music.play()",1,1,1
"org.andengine.audio.music.Music.release()",1,1,1
"org.andengine.audio.music.Music.resume()",1,1,1
"org.andengine.audio.music.Music.seekTo(int)",1,1,1
"org.andengine.audio.music.Music.setLooping(boolean)",1,1,1
"org.andengine.audio.music.Music.setOnCompletionListener(OnCompletionListener)",1,1,1
"org.andengine.audio.music.Music.setVolume(float,float)",1,1,1
"org.andengine.audio.music.Music.stop()",1,1,1
"org.andengine.audio.music.Music.throwOnReleased()",1,1,1
"org.andengine.audio.music.MusicFactory.createMusicFromAsset(MusicManager,Context,String)",1,1,1
"org.andengine.audio.music.MusicFactory.createMusicFromAssetFileDescriptor(MusicManager,AssetFileDescriptor)",1,1,1
"org.andengine.audio.music.MusicFactory.createMusicFromFile(MusicManager,File)",1,1,1
"org.andengine.audio.music.MusicFactory.createMusicFromResource(MusicManager,Context,int)",1,1,1
"org.andengine.audio.music.MusicFactory.getAssetBasePath()",1,1,1
"org.andengine.audio.music.MusicFactory.onCreate()",1,1,1
"org.andengine.audio.music.MusicFactory.setAssetBasePath(String)",2,2,3
"org.andengine.audio.music.MusicManager.MusicManager()",1,1,1
"org.andengine.audio.music.exception.MusicException.MusicException()",1,1,1
"org.andengine.audio.music.exception.MusicException.MusicException(String)",1,1,1
"org.andengine.audio.music.exception.MusicException.MusicException(String,Throwable)",1,1,1
"org.andengine.audio.music.exception.MusicException.MusicException(Throwable)",1,1,1
"org.andengine.audio.sound.Sound.Sound(SoundManager,int)",1,1,1
"org.andengine.audio.sound.Sound.getAudioManager()",1,1,1
"org.andengine.audio.sound.Sound.getRate()",1,1,1
"org.andengine.audio.sound.Sound.getSoundID()",1,1,1
"org.andengine.audio.sound.Sound.getSoundPool()",1,1,1
"org.andengine.audio.sound.Sound.getStreamID()",1,1,1
"org.andengine.audio.sound.Sound.isLoaded()",1,1,1
"org.andengine.audio.sound.Sound.onMasterVolumeChanged(float)",1,1,1
"org.andengine.audio.sound.Sound.pause()",1,2,2
"org.andengine.audio.sound.Sound.play()",1,1,1
"org.andengine.audio.sound.Sound.release()",1,1,1
"org.andengine.audio.sound.Sound.resume()",1,2,2
"org.andengine.audio.sound.Sound.setLoaded(boolean)",1,1,1
"org.andengine.audio.sound.Sound.setLoopCount(int)",1,2,2
"org.andengine.audio.sound.Sound.setLooping(boolean)",1,1,2
"org.andengine.audio.sound.Sound.setRate(float)",1,2,2
"org.andengine.audio.sound.Sound.setVolume(float,float)",1,2,2
"org.andengine.audio.sound.Sound.stop()",1,2,2
"org.andengine.audio.sound.Sound.throwOnReleased()",1,1,1
"org.andengine.audio.sound.SoundFactory.createSoundFromAsset(SoundManager,Context,String)",1,1,1
"org.andengine.audio.sound.SoundFactory.createSoundFromAssetFileDescriptor(SoundManager,AssetFileDescriptor)",1,1,1
"org.andengine.audio.sound.SoundFactory.createSoundFromFile(SoundManager,File)",1,1,1
"org.andengine.audio.sound.SoundFactory.createSoundFromFileDescriptor(SoundManager,FileDescriptor,long,long)",1,1,1
"org.andengine.audio.sound.SoundFactory.createSoundFromPath(SoundManager,String)",1,1,1
"org.andengine.audio.sound.SoundFactory.createSoundFromResource(SoundManager,Context,int)",1,1,1
"org.andengine.audio.sound.SoundFactory.getAssetBasePath()",1,1,1
"org.andengine.audio.sound.SoundFactory.onCreate()",1,1,1
"org.andengine.audio.sound.SoundFactory.setAssetBasePath(String)",2,2,3
"org.andengine.audio.sound.SoundManager.SoundManager()",1,1,1
"org.andengine.audio.sound.SoundManager.SoundManager(int)",1,1,1
"org.andengine.audio.sound.SoundManager.add(Sound)",1,1,1
"org.andengine.audio.sound.SoundManager.getSoundPool()",1,1,1
"org.andengine.audio.sound.SoundManager.onLoadComplete(SoundPool,int,int)",3,3,3
"org.andengine.audio.sound.SoundManager.releaseAll()",1,1,1
"org.andengine.audio.sound.SoundManager.remove(Sound)",1,2,2
"org.andengine.audio.sound.exception.SoundException.SoundException()",1,1,1
"org.andengine.audio.sound.exception.SoundException.SoundException(String)",1,1,1
"org.andengine.audio.sound.exception.SoundException.SoundException(String,Throwable)",1,1,1
"org.andengine.audio.sound.exception.SoundException.SoundException(Throwable)",1,1,1
"org.andengine.engine.Engine.Engine(EngineOptions)",1,5,6
"org.andengine.engine.Engine.EngineLock.EngineLock(boolean)",1,1,1
"org.andengine.engine.Engine.EngineLock.notifyCanDraw()",1,1,1
"org.andengine.engine.Engine.EngineLock.notifyCanUpdate()",1,1,1
"org.andengine.engine.Engine.EngineLock.waitUntilCanDraw()",1,2,2
"org.andengine.engine.Engine.EngineLock.waitUntilCanUpdate()",1,2,2
"org.andengine.engine.Engine.UpdateThread.UpdateThread()",1,1,1
"org.andengine.engine.Engine.UpdateThread.postRunnable(Runnable)",1,1,1
"org.andengine.engine.Engine.UpdateThread.run()",1,4,4
"org.andengine.engine.Engine.UpdateThread.setEngine(Engine)",1,1,1
"org.andengine.engine.Engine.clearDrawHandlers()",1,1,1
"org.andengine.engine.Engine.clearUpdateHandlers()",1,1,1
"org.andengine.engine.Engine.convertSceneToSurfaceTouchEvent(Camera,TouchEvent)",1,1,1
"org.andengine.engine.Engine.convertSurfaceToSceneTouchEvent(Camera,TouchEvent)",1,1,1
"org.andengine.engine.Engine.disableAccelerationSensor(Context)",2,2,2
"org.andengine.engine.Engine.disableLocationSensor(Context)",1,1,1
"org.andengine.engine.Engine.disableOrientationSensor(Context)",2,3,3
"org.andengine.engine.Engine.enableAccelerationSensor(Context,IAccelerationListener)",1,1,1
"org.andengine.engine.Engine.enableAccelerationSensor(Context,IAccelerationListener,AccelerationSensorOptions)",2,3,3
"org.andengine.engine.Engine.enableLocationSensor(Context,ILocationListener,LocationSensorOptions)",1,1,1
"org.andengine.engine.Engine.enableOrientationSensor(Context,IOrientationListener)",1,1,1
"org.andengine.engine.Engine.enableOrientationSensor(Context,IOrientationListener,OrientationSensorOptions)",2,4,4
"org.andengine.engine.Engine.enableVibrator(Context)",1,1,1
"org.andengine.engine.Engine.getAccelerationData()",1,1,1
"org.andengine.engine.Engine.getCamera()",1,1,1
"org.andengine.engine.Engine.getCameraFromSurfaceTouchEvent(TouchEvent)",1,1,1
"org.andengine.engine.Engine.getEngineLock()",1,1,1
"org.andengine.engine.Engine.getEngineOptions()",1,1,1
"org.andengine.engine.Engine.getFontManager()",1,1,1
"org.andengine.engine.Engine.getMusicManager()",2,1,2
"org.andengine.engine.Engine.getNanosecondsElapsed()",1,1,1
"org.andengine.engine.Engine.getOrientationData()",1,1,1
"org.andengine.engine.Engine.getScene()",1,1,1
"org.andengine.engine.Engine.getSceneFromSurfaceTouchEvent(TouchEvent)",1,1,1
"org.andengine.engine.Engine.getSecondsElapsedTotal()",1,1,1
"org.andengine.engine.Engine.getShaderProgramManager()",1,1,1
"org.andengine.engine.Engine.getSoundManager()",2,1,2
"org.andengine.engine.Engine.getSurfaceHeight()",1,1,1
"org.andengine.engine.Engine.getSurfaceWidth()",1,1,1
"org.andengine.engine.Engine.getTextureManager()",1,1,1
"org.andengine.engine.Engine.getTouchController()",1,1,1
"org.andengine.engine.Engine.getVertexBufferObjectManager()",1,1,1
"org.andengine.engine.Engine.isRunning()",1,1,1
"org.andengine.engine.Engine.isSensorSupported(SensorManager,int)",1,1,1
"org.andengine.engine.Engine.onAccuracyChanged(Sensor,int)",2,5,6
"org.andengine.engine.Engine.onDestroy()",1,2,2
"org.andengine.engine.Engine.onDrawFrame(GLState)",1,1,1
"org.andengine.engine.Engine.onDrawScene(GLState,Camera)",1,2,2
"org.andengine.engine.Engine.onLocationChanged(Location)",1,3,3
"org.andengine.engine.Engine.onProviderDisabled(String)",1,1,1
"org.andengine.engine.Engine.onProviderEnabled(String)",1,1,1
"org.andengine.engine.Engine.onReloadResources()",1,1,1
"org.andengine.engine.Engine.onSensorChanged(SensorEvent)",2,5,6
"org.andengine.engine.Engine.onStatusChanged(String,int,Bundle)",2,2,4
"org.andengine.engine.Engine.onTickUpdate()",1,2,2
"org.andengine.engine.Engine.onTouch(View,MotionEvent)",2,3,3
"org.andengine.engine.Engine.onTouchEvent(TouchEvent)",2,2,2
"org.andengine.engine.Engine.onTouchHUD(Camera,TouchEvent)",2,2,2
"org.andengine.engine.Engine.onTouchScene(Scene,TouchEvent)",2,2,2
"org.andengine.engine.Engine.onUpdate(long)",1,1,1
"org.andengine.engine.Engine.onUpdateCameraSurface()",1,1,1
"org.andengine.engine.Engine.onUpdateDrawHandlers(GLState,Camera)",1,1,1
"org.andengine.engine.Engine.onUpdateScene(float)",1,2,2
"org.andengine.engine.Engine.onUpdateUpdateHandlers(float)",1,1,1
"org.andengine.engine.Engine.registerDrawHandler(IDrawHandler)",1,1,1
"org.andengine.engine.Engine.registerSelfAsSensorListener(SensorManager,int,SensorDelay)",1,1,1
"org.andengine.engine.Engine.registerUpdateHandler(IUpdateHandler)",1,1,1
"org.andengine.engine.Engine.runOnUpdateThread(Runnable)",1,1,1
"org.andengine.engine.Engine.runOnUpdateThread(Runnable,boolean)",1,2,2
"org.andengine.engine.Engine.runSafely(Runnable)",1,1,1
"org.andengine.engine.Engine.setScene(Scene)",1,1,1
"org.andengine.engine.Engine.setSurfaceSize(int,int)",1,1,1
"org.andengine.engine.Engine.setTouchController(ITouchController)",1,1,1
"org.andengine.engine.Engine.start()",1,2,2
"org.andengine.engine.Engine.startUpdateThread()",1,1,1
"org.andengine.engine.Engine.stop()",1,1,2
"org.andengine.engine.Engine.throwOnDestroyed()",2,1,2
"org.andengine.engine.Engine.unregisterDrawHandler(IDrawHandler)",1,1,1
"org.andengine.engine.Engine.unregisterSelfAsSensorListener(SensorManager,int)",1,1,1
"org.andengine.engine.Engine.unregisterUpdateHandler(IUpdateHandler)",1,1,1
"org.andengine.engine.Engine.vibrate(long)",2,2,2
"org.andengine.engine.Engine.vibrate(long[],int)",2,2,2
"org.andengine.engine.FixedStepEngine.FixedStepEngine(EngineOptions,int)",1,1,1
"org.andengine.engine.FixedStepEngine.onUpdate(long)",1,2,2
"org.andengine.engine.LimitedFPSEngine.LimitedFPSEngine(EngineOptions,int)",1,1,1
"org.andengine.engine.LimitedFPSEngine.onUpdate(long)",1,2,2
"org.andengine.engine.camera.BoundCamera.BoundCamera(float,float,float,float)",1,1,1
"org.andengine.engine.camera.BoundCamera.BoundCamera(float,float,float,float,float,float,float,float)",1,1,1
"org.andengine.engine.camera.BoundCamera.ensureInBounds()",1,3,3
"org.andengine.engine.camera.BoundCamera.getBoundedX(float)",4,1,4
"org.andengine.engine.camera.BoundCamera.getBoundedY(float)",4,1,4
"org.andengine.engine.camera.BoundCamera.getBoundsHeight()",1,1,1
"org.andengine.engine.camera.BoundCamera.getBoundsWidth()",1,1,1
"org.andengine.engine.camera.BoundCamera.getBoundsXMax()",1,1,1
"org.andengine.engine.camera.BoundCamera.getBoundsXMin()",1,1,1
"org.andengine.engine.camera.BoundCamera.getBoundsYMax()",1,1,1
"org.andengine.engine.camera.BoundCamera.getBoundsYMin()",1,1,1
"org.andengine.engine.camera.BoundCamera.isBoundsEnabled()",1,1,1
"org.andengine.engine.camera.BoundCamera.setBounds(float,float,float,float)",1,1,1
"org.andengine.engine.camera.BoundCamera.setBoundsEnabled(boolean)",1,1,1
"org.andengine.engine.camera.BoundCamera.setCenter(float,float)",1,2,2
"org.andengine.engine.camera.Camera.Camera(float,float,float,float)",1,1,1
"org.andengine.engine.camera.Camera.allocateUpdateHandlers()",1,1,1
"org.andengine.engine.camera.Camera.applyCameraSceneRotation(TouchEvent)",1,2,2
"org.andengine.engine.camera.Camera.applyCameraSceneRotation(float[])",1,2,2
"org.andengine.engine.camera.Camera.applyRotation(GLState,float,float,float)",1,1,1
"org.andengine.engine.camera.Camera.applySceneRotation(TouchEvent)",1,2,2
"org.andengine.engine.camera.Camera.applySceneRotation(float[])",1,2,2
"org.andengine.engine.camera.Camera.applySceneToCameraSceneOffset(TouchEvent)",1,1,1
"org.andengine.engine.camera.Camera.applySceneToCameraSceneOffset(float[])",1,1,1
"org.andengine.engine.camera.Camera.clearUpdateHandlers()",2,1,2
"org.andengine.engine.camera.Camera.convertAxisAlignedSceneToSurfaceTouchEvent(TouchEvent,int,int)",1,1,1
"org.andengine.engine.camera.Camera.convertAxisAlignedSurfaceToSceneTouchEvent(TouchEvent,float,float)",1,1,1
"org.andengine.engine.camera.Camera.convertCameraSceneToSceneTouchEvent(TouchEvent)",1,1,1
"org.andengine.engine.camera.Camera.convertSceneToCameraSceneTouchEvent(TouchEvent)",1,1,1
"org.andengine.engine.camera.Camera.convertSceneToSurfaceTouchEvent(TouchEvent,int,int)",1,3,3
"org.andengine.engine.camera.Camera.convertSurfaceToSceneTouchEvent(TouchEvent,int,int)",1,3,3
"org.andengine.engine.camera.Camera.getCameraSceneCoordinatesFromSceneCoordinates(float,float)",1,1,1
"org.andengine.engine.camera.Camera.getCameraSceneCoordinatesFromSceneCoordinates(float[])",1,1,1
"org.andengine.engine.camera.Camera.getCameraSceneRotation()",1,1,1
"org.andengine.engine.camera.Camera.getCenterX()",1,1,1
"org.andengine.engine.camera.Camera.getCenterY()",1,1,1
"org.andengine.engine.camera.Camera.getHUD()",1,1,1
"org.andengine.engine.camera.Camera.getHeight()",1,1,1
"org.andengine.engine.camera.Camera.getHeightRaw()",1,1,1
"org.andengine.engine.camera.Camera.getRotation()",1,1,1
"org.andengine.engine.camera.Camera.getSceneCoordinatesFromCameraSceneCoordinates(float,float)",1,1,1
"org.andengine.engine.camera.Camera.getSceneCoordinatesFromCameraSceneCoordinates(float[])",1,1,1
"org.andengine.engine.camera.Camera.getSurfaceHeight()",1,1,1
"org.andengine.engine.camera.Camera.getSurfaceWidth()",1,1,1
"org.andengine.engine.camera.Camera.getSurfaceX()",1,1,1
"org.andengine.engine.camera.Camera.getSurfaceY()",1,1,1
"org.andengine.engine.camera.Camera.getWidth()",1,1,1
"org.andengine.engine.camera.Camera.getWidthRaw()",1,1,1
"org.andengine.engine.camera.Camera.getXMax()",1,1,1
"org.andengine.engine.camera.Camera.getXMin()",1,1,1
"org.andengine.engine.camera.Camera.getYMax()",1,1,1
"org.andengine.engine.camera.Camera.getYMin()",1,1,1
"org.andengine.engine.camera.Camera.getZFar()",1,1,1
"org.andengine.engine.camera.Camera.getZNear()",1,1,1
"org.andengine.engine.camera.Camera.hasHUD()",1,1,1
"org.andengine.engine.camera.Camera.isLineVisible(Line)",1,1,1
"org.andengine.engine.camera.Camera.isRectangularShapeVisible(RectangularShape)",1,1,1
"org.andengine.engine.camera.Camera.isRectangularShapeVisible(float,float,float,float,Transformation)",1,1,1
"org.andengine.engine.camera.Camera.isResizeOnSurfaceSizeChanged()",1,1,1
"org.andengine.engine.camera.Camera.isRotated()",1,1,1
"org.andengine.engine.camera.Camera.offsetCenter(float,float)",1,1,1
"org.andengine.engine.camera.Camera.onApplyCameraSceneMatrix(GLState)",1,2,2
"org.andengine.engine.camera.Camera.onApplySceneBackgroundMatrix(GLState)",1,2,2
"org.andengine.engine.camera.Camera.onApplySceneMatrix(GLState)",1,2,2
"org.andengine.engine.camera.Camera.onDrawHUD(GLState)",1,2,2
"org.andengine.engine.camera.Camera.onSurfaceSizeChanged(int,int,int,int,int,int,int,int)",1,2,2
"org.andengine.engine.camera.Camera.onSurfaceSizeInitialized(int,int,int,int)",1,1,1
"org.andengine.engine.camera.Camera.onUpdate(float)",1,3,3
"org.andengine.engine.camera.Camera.registerUpdateHandler(IUpdateHandler)",1,2,2
"org.andengine.engine.camera.Camera.reset()",1,1,1
"org.andengine.engine.camera.Camera.set(float,float,float,float)",1,1,1
"org.andengine.engine.camera.Camera.setCameraSceneRotation(float)",1,1,1
"org.andengine.engine.camera.Camera.setCenter(float,float)",1,1,1
"org.andengine.engine.camera.Camera.setChaseEntity(IEntity)",1,1,1
"org.andengine.engine.camera.Camera.setHUD(HUD)",1,2,2
"org.andengine.engine.camera.Camera.setResizeOnSurfaceSizeChanged(boolean)",1,1,1
"org.andengine.engine.camera.Camera.setRotation(float)",1,1,1
"org.andengine.engine.camera.Camera.setSurfaceSize(int,int,int,int)",1,3,5
"org.andengine.engine.camera.Camera.setXMax(float)",1,1,1
"org.andengine.engine.camera.Camera.setXMin(float)",1,1,1
"org.andengine.engine.camera.Camera.setYMax(float)",1,1,1
"org.andengine.engine.camera.Camera.setYMin(float)",1,1,1
"org.andengine.engine.camera.Camera.setZClippingPlanes(float,float)",1,1,1
"org.andengine.engine.camera.Camera.setZFar(float)",1,1,1
"org.andengine.engine.camera.Camera.setZNear(float)",1,1,1
"org.andengine.engine.camera.Camera.unapplyCameraSceneRotation(TouchEvent)",1,2,2
"org.andengine.engine.camera.Camera.unapplyCameraSceneRotation(float[])",1,2,2
"org.andengine.engine.camera.Camera.unapplySceneRotation(TouchEvent)",1,2,2
"org.andengine.engine.camera.Camera.unapplySceneRotation(float[])",1,2,2
"org.andengine.engine.camera.Camera.unapplySceneToCameraSceneOffset(TouchEvent)",1,1,1
"org.andengine.engine.camera.Camera.unapplySceneToCameraSceneOffset(float[])",1,1,1
"org.andengine.engine.camera.Camera.unregisterUpdateHandler(IUpdateHandler)",2,1,2
"org.andengine.engine.camera.Camera.unregisterUpdateHandlers(IUpdateHandlerMatcher)",2,1,2
"org.andengine.engine.camera.Camera.updateChaseEntity()",1,2,2
"org.andengine.engine.camera.CameraFactory.createPixelPerfectCamera(Context,float,float)",1,1,1
"org.andengine.engine.camera.CameraFactory.getDisplayMetrics(Context)",1,1,1
"org.andengine.engine.camera.SmoothCamera.SmoothCamera(float,float,float,float,float,float,float)",1,1,1
"org.andengine.engine.camera.SmoothCamera.getMaxVelocityX()",1,1,1
"org.andengine.engine.camera.SmoothCamera.getMaxVelocityY()",1,1,1
"org.andengine.engine.camera.SmoothCamera.getMaxZoomFactorChange()",1,1,1
"org.andengine.engine.camera.SmoothCamera.getTargetCenterX()",1,1,1
"org.andengine.engine.camera.SmoothCamera.getTargetCenterY()",1,1,1
"org.andengine.engine.camera.SmoothCamera.getTargetZoomFactor()",1,1,1
"org.andengine.engine.camera.SmoothCamera.limitToMaxVelocityX(float,float)",2,2,2
"org.andengine.engine.camera.SmoothCamera.limitToMaxVelocityY(float,float)",2,2,2
"org.andengine.engine.camera.SmoothCamera.limitToMaxZoomFactorChange(float,float)",2,2,2
"org.andengine.engine.camera.SmoothCamera.onSmoothZoomFinished()",1,1,1
"org.andengine.engine.camera.SmoothCamera.onSmoothZoomStarted()",1,1,1
"org.andengine.engine.camera.SmoothCamera.onUpdate(float)",1,4,5
"org.andengine.engine.camera.SmoothCamera.setCenter(float,float)",1,1,1
"org.andengine.engine.camera.SmoothCamera.setCenterDirect(float,float)",1,1,1
"org.andengine.engine.camera.SmoothCamera.setMaxVelocity(float,float)",1,1,1
"org.andengine.engine.camera.SmoothCamera.setMaxVelocityX(float)",1,1,1
"org.andengine.engine.camera.SmoothCamera.setMaxVelocityY(float)",1,1,1
"org.andengine.engine.camera.SmoothCamera.setMaxZoomFactorChange(float)",1,1,1
"org.andengine.engine.camera.SmoothCamera.setZoomFactor(float)",1,3,3
"org.andengine.engine.camera.SmoothCamera.setZoomFactorDirect(float)",1,2,2
"org.andengine.engine.camera.ZoomCamera.ZoomCamera(float,float,float,float)",1,1,1
"org.andengine.engine.camera.ZoomCamera.applySceneToCameraSceneOffset(TouchEvent)",1,2,2
"org.andengine.engine.camera.ZoomCamera.applySceneToCameraSceneOffset(float[])",1,2,2
"org.andengine.engine.camera.ZoomCamera.getHeight()",1,1,1
"org.andengine.engine.camera.ZoomCamera.getWidth()",1,1,1
"org.andengine.engine.camera.ZoomCamera.getXMax()",2,2,2
"org.andengine.engine.camera.ZoomCamera.getXMin()",2,2,2
"org.andengine.engine.camera.ZoomCamera.getYMax()",2,2,2
"org.andengine.engine.camera.ZoomCamera.getYMin()",2,2,2
"org.andengine.engine.camera.ZoomCamera.getZoomFactor()",1,1,1
"org.andengine.engine.camera.ZoomCamera.setZoomFactor(float)",1,2,2
"org.andengine.engine.camera.ZoomCamera.unapplySceneToCameraSceneOffset(TouchEvent)",1,2,2
"org.andengine.engine.camera.ZoomCamera.unapplySceneToCameraSceneOffset(float[])",1,2,2
"org.andengine.engine.camera.hud.HUD.HUD()",1,1,1
"org.andengine.engine.camera.hud.controls.AnalogOnScreenControl.AnalogOnScreenControl(float,float,Camera,ITextureRegion,ITextureRegion,float,VertexBufferObjectManager,IAnalogOnScreenControlListener)",1,1,1
"org.andengine.engine.camera.hud.controls.AnalogOnScreenControl.AnalogOnScreenControl(float,float,Camera,ITextureRegion,ITextureRegion,float,long,VertexBufferObjectManager,IAnalogOnScreenControlListener)",1,1,1
"org.andengine.engine.camera.hud.controls.AnalogOnScreenControl.getOnScreenControlListener()",1,1,1
"org.andengine.engine.camera.hud.controls.AnalogOnScreenControl.onClick(ClickDetector,int,float,float)",1,1,1
"org.andengine.engine.camera.hud.controls.AnalogOnScreenControl.onHandleControlBaseTouched(TouchEvent,float,float)",1,1,1
"org.andengine.engine.camera.hud.controls.AnalogOnScreenControl.onUpdateControlKnob(float,float)",1,2,2
"org.andengine.engine.camera.hud.controls.AnalogOnScreenControl.setOnControlClickEnabled(boolean)",1,1,1
"org.andengine.engine.camera.hud.controls.AnalogOnScreenControl.setOnControlClickMaximumMilliseconds(long)",1,1,1
"org.andengine.engine.camera.hud.controls.BaseOnScreenControl.BaseOnScreenControl(float,float,Camera,ITextureRegion,ITextureRegion,float,VertexBufferObjectManager,IOnScreenControlListener)",1,1,1
"org.andengine.engine.camera.hud.controls.BaseOnScreenControl.getControlBase()",1,1,1
"org.andengine.engine.camera.hud.controls.BaseOnScreenControl.getControlKnob()",1,1,1
"org.andengine.engine.camera.hud.controls.BaseOnScreenControl.getOnScreenControlListener()",1,1,1
"org.andengine.engine.camera.hud.controls.BaseOnScreenControl.onHandleControlBaseLeft()",1,1,1
"org.andengine.engine.camera.hud.controls.BaseOnScreenControl.onHandleControlBaseTouched(TouchEvent,float,float)",5,5,7
"org.andengine.engine.camera.hud.controls.BaseOnScreenControl.onHandleControlKnobReleased()",1,1,1
"org.andengine.engine.camera.hud.controls.BaseOnScreenControl.onSceneTouchEvent(Scene,TouchEvent)",2,3,3
"org.andengine.engine.camera.hud.controls.BaseOnScreenControl.onUpdateControlKnob(float,float)",1,1,1
"org.andengine.engine.camera.hud.controls.BaseOnScreenControl.refreshControlKnobPosition()",1,1,1
"org.andengine.engine.camera.hud.controls.BaseOnScreenControl.updateControlKnob(float,float)",1,1,1
"org.andengine.engine.camera.hud.controls.DigitalOnScreenControl.DigitalOnScreenControl(float,float,Camera,ITextureRegion,ITextureRegion,float,VertexBufferObjectManager,IOnScreenControlListener)",1,1,1
"org.andengine.engine.camera.hud.controls.DigitalOnScreenControl.DigitalOnScreenControl(float,float,Camera,ITextureRegion,ITextureRegion,float,boolean,VertexBufferObjectManager,IOnScreenControlListener)",1,1,1
"org.andengine.engine.camera.hud.controls.DigitalOnScreenControl.isAllowDiagonal()",1,1,1
"org.andengine.engine.camera.hud.controls.DigitalOnScreenControl.onUpdateControlKnob(float,float)",2,19,20
"org.andengine.engine.camera.hud.controls.DigitalOnScreenControl.setAllowDiagonal(boolean)",1,1,1
"org.andengine.engine.camera.hud.controls.DigitalOnScreenControl.testDiagonalAngle(float,float)",1,1,2
"org.andengine.engine.handler.BaseEntityUpdateHandler.BaseEntityUpdateHandler(IEntity)",1,1,1
"org.andengine.engine.handler.BaseEntityUpdateHandler.getEntity()",1,1,1
"org.andengine.engine.handler.BaseEntityUpdateHandler.onUpdate(float)",1,1,1
"org.andengine.engine.handler.BaseEntityUpdateHandler.reset()",1,1,1
"org.andengine.engine.handler.BaseEntityUpdateHandler.setEntity(IEntity)",1,1,1
"org.andengine.engine.handler.DrawHandlerList.DrawHandlerList()",1,1,1
"org.andengine.engine.handler.DrawHandlerList.DrawHandlerList(int)",1,1,1
"org.andengine.engine.handler.DrawHandlerList.onDraw(GLState,Camera)",1,2,2
"org.andengine.engine.handler.UpdateHandlerList.UpdateHandlerList()",1,1,1
"org.andengine.engine.handler.UpdateHandlerList.UpdateHandlerList(int)",1,1,1
