Method,ev(G),iv(G),v(G)
"SimpleNetworkClientSample.getClientDataSourceConn(DataSource)",1,1,1
"SimpleNetworkClientSample.getClientDriverManagerConnection()",1,1,1
"SimpleNetworkClientSample.loadDriver()",1,1,1
"SimpleNetworkClientSample.main(String[])",1,1,1
"SimpleNetworkClientSample.parseArguments(String[])",4,3,4
"SimpleNetworkClientSample.startSample(String[])",1,4,4
"SimpleNetworkClientSample.test(Connection)",1,5,5
"SimpleNetworkServerSample.getEmbeddedConnection(String,String)",1,1,1
"SimpleNetworkServerSample.ijUsage()",1,1,1
"SimpleNetworkServerSample.main(String[])",1,4,5
"SimpleNetworkServerSample.startNetworkServer()",1,1,1
"SimpleNetworkServerSample.startWithProperty()",1,1,1
"SimpleNetworkServerSample.test(Connection)",1,5,5
"SimpleNetworkServerSample.waitForExit()",1,1,1
"SimpleNetworkServerSample.waitForStart()",3,4,4
"UpdateEventRequest.UpdateEventRequest(int,String,String)",1,1,1
"UpdateEventRequest.getEventId()",1,1,1
"UpdateEventRequest.getTitle()",1,1,1
"UpdateEventRequest.setEventId(String)",1,1,1
"UpdateEventRequest.setTitle(String)",1,1,1
"UpdateEventRequest.submit(GCalendar)",2,2,2
"UpdateEventRequest.toString()",1,1,1
"WwdClientExample.SQLExceptionPrint(SQLException)",1,2,2
"WwdClientExample.errorPrint(Throwable)",1,2,2
"WwdClientExample.main(String[])",1,10,11
"WwdEmbedded.SQLExceptionPrint(SQLException)",1,2,2
"WwdEmbedded.errorPrint(Throwable)",1,2,2
"WwdEmbedded.main(String[])",1,10,11
"WwdUtils.getWishItem()",1,4,4
"WwdUtils.main(String[])",1,3,3
"WwdUtils.wwdChk4Table(Connection)",3,5,5
"nserverdemo.NetworkServerUtil.NetworkServerUtil(int,PrintWriter)",1,2,2
"nserverdemo.NetworkServerUtil.shutdown()",1,2,2
"nserverdemo.NetworkServerUtil.start()",1,2,2
"nserverdemo.NetworkServerUtil.testForConnection()",1,1,1
"nserverdemo.NetworkServerUtil.trace(boolean)",1,2,2
"nserverdemo.NsSample.main(String[])",1,1,1
"nserverdemo.NsSample.parseArguments(String[])",4,3,4
"nserverdemo.NsSample.startSample(String[])",1,10,11
"nserverdemo.NsSampleClientThread.NsSampleClientThread(int,String,Properties,PrintWriter)",1,1,1
"nserverdemo.NsSampleClientThread.run()",1,1,1
"nserverdemo.NsSampleWork.NsSampleWork(int,String,Properties,PrintWriter)",1,1,1
"nserverdemo.NsSampleWork.checkAndCreateSchema(Connection,PrintWriter)",2,8,8
"nserverdemo.NsSampleWork.cleanup()",1,7,7
"nserverdemo.NsSampleWork.closeConnection(Connection)",1,3,3
"nserverdemo.NsSampleWork.deleteRow(PreparedStatement,long)",1,2,2
"nserverdemo.NsSampleWork.doIUDOperation()",2,9,9
"nserverdemo.NsSampleWork.doSelectOperation(long)",1,5,5
"nserverdemo.NsSampleWork.doWork()",3,8,9
"nserverdemo.NsSampleWork.getConnection(String,Properties)",1,2,2
"nserverdemo.NsSampleWork.insertRow(PreparedStatement)",1,2,2
"nserverdemo.NsSampleWork.loadSchema(Connection,int,PrintWriter)",1,6,6
"nserverdemo.NsSampleWork.prepareStmts(Connection)",1,2,2
"nserverdemo.NsSampleWork.setIsolationLevel(Connection,int)",1,2,2
"nserverdemo.NsSampleWork.updateRow(PreparedStatement,long)",1,2,2
"null.compare(Object,Object)",3,1,3
"null.initialValue()",1,1,1
"null.run()",1,1,1
"org.apache.derby.PackagePrivateTestSuite.PackagePrivateTestSuite(String)",1,1,1
"org.apache.derby.PackagePrivateTestSuite.suite()",1,1,1
"org.apache.derby.authentication.SystemPrincipal.SystemPrincipal(String)",3,1,3
"org.apache.derby.authentication.SystemPrincipal.equals(Object)",3,1,3
"org.apache.derby.authentication.SystemPrincipal.getName()",1,1,1
"org.apache.derby.authentication.SystemPrincipal.hashCode()",1,1,1
"org.apache.derby.authentication.SystemPrincipal.toString()",1,1,1
"org.apache.derby.catalog.GetProcedureColumns.GetProcedureColumns(AliasInfo,String)",3,4,5
"org.apache.derby.catalog.GetProcedureColumns.close()",1,1,1
"org.apache.derby.catalog.GetProcedureColumns.getInt(int)",10,7,12
"org.apache.derby.catalog.GetProcedureColumns.getMetaData()",1,1,1
"org.apache.derby.catalog.GetProcedureColumns.getShort(int)",11,4,13
"org.apache.derby.catalog.GetProcedureColumns.getString(int)",5,3,5
"org.apache.derby.catalog.GetProcedureColumns.next()",2,4,5
"org.apache.derby.catalog.GetProcedureColumns.translate(int)",8,2,8
"org.apache.derby.catalog.SystemProcedures.COSH(double)",1,1,1
"org.apache.derby.catalog.SystemProcedures.COT(double)",1,1,1
"org.apache.derby.catalog.SystemProcedures.INSTALL_JAR(String,String,int)",1,3,3
"org.apache.derby.catalog.SystemProcedures.LOG10(double)",1,1,1
"org.apache.derby.catalog.SystemProcedures.METADATA(ResultSet[])",1,1,1
"org.apache.derby.catalog.SystemProcedures.PI()",1,1,1
"org.apache.derby.catalog.SystemProcedures.RAND(int)",1,1,1
"org.apache.derby.catalog.SystemProcedures.REMOVE_JAR(String,int)",1,3,3
"org.apache.derby.catalog.SystemProcedures.REPLACE_JAR(String,String)",1,3,3
"org.apache.derby.catalog.SystemProcedures.SIGN(double)",1,1,3
"org.apache.derby.catalog.SystemProcedures.SINH(double)",1,1,1
"org.apache.derby.catalog.SystemProcedures.SQLCAMESSAGE(int,short,String,String,int,int,int,int,int,int,String,String,String,String,String[],int[])",3,6,9
"org.apache.derby.catalog.SystemProcedures.SQLCOLPRIVILEGES(String,String,String,String,String,ResultSet[])",1,1,1
"org.apache.derby.catalog.SystemProcedures.SQLCOLUMNS(String,String,String,String,String,ResultSet[])",1,2,2
"org.apache.derby.catalog.SystemProcedures.SQLFOREIGNKEYS(String,String,String,String,String,String,String,ResultSet[])",1,6,6
"org.apache.derby.catalog.SystemProcedures.SQLFUNCTIONPARAMS(String,String,String,String,String,ResultSet[])",1,1,1
"org.apache.derby.catalog.SystemProcedures.SQLFUNCTIONS(String,String,String,String,ResultSet[])",1,1,1
"org.apache.derby.catalog.SystemProcedures.SQLGETTYPEINFO(short,String,ResultSet[])",1,2,2
"org.apache.derby.catalog.SystemProcedures.SQLPRIMARYKEYS(String,String,String,String,ResultSet[])",1,1,1
"org.apache.derby.catalog.SystemProcedures.SQLPROCEDURECOLS(String,String,String,String,String,ResultSet[])",1,2,2
"org.apache.derby.catalog.SystemProcedures.SQLPROCEDURES(String,String,String,String,ResultSet[])",1,2,2
"org.apache.derby.catalog.SystemProcedures.SQLSPECIALCOLUMNS(short,String,String,String,short,short,String,ResultSet[])",1,4,5
"org.apache.derby.catalog.SystemProcedures.SQLSTATISTICS(String,String,String,short,short,String,ResultSet[])",1,2,4
"org.apache.derby.catalog.SystemProcedures.SQLTABLEPRIVILEGES(String,String,String,String,ResultSet[])",1,1,1
"org.apache.derby.catalog.SystemProcedures.SQLTABLES(String,String,String,String,String,ResultSet[])",6,10,10
"org.apache.derby.catalog.SystemProcedures.SQLUDTS(String,String,String,String,String,ResultSet[])",2,4,6
"org.apache.derby.catalog.SystemProcedures.SYSCS_BACKUP_DATABASE(String)",1,1,1
"org.apache.derby.catalog.SystemProcedures.SYSCS_BACKUP_DATABASE_AND_ENABLE_LOG_ARCHIVE_MODE(String,short)",1,1,1
"org.apache.derby.catalog.SystemProcedures.SYSCS_BACKUP_DATABASE_AND_ENABLE_LOG_ARCHIVE_MODE_NOWAIT(String,short)",1,1,1
"org.apache.derby.catalog.SystemProcedures.SYSCS_BACKUP_DATABASE_NOWAIT(String)",1,1,1
"org.apache.derby.catalog.SystemProcedures.SYSCS_BULK_INSERT(String,String,String,String)",1,2,2
"org.apache.derby.catalog.SystemProcedures.SYSCS_CHECKPOINT_DATABASE()",1,1,1
"org.apache.derby.catalog.SystemProcedures.SYSCS_CHECK_TABLE(String,String)",1,1,2
"org.apache.derby.catalog.SystemProcedures.SYSCS_COMPRESS_TABLE(String,String,short)",1,1,2
"org.apache.derby.catalog.SystemProcedures.SYSCS_DISABLE_LOG_ARCHIVE_MODE(short)",1,1,1
"org.apache.derby.catalog.SystemProcedures.SYSCS_EMPTY_STATEMENT_CACHE()",1,2,2
"org.apache.derby.catalog.SystemProcedures.SYSCS_EXPORT_QUERY(String,String,String,String,String)",1,1,1
"org.apache.derby.catalog.SystemProcedures.SYSCS_EXPORT_QUERY_LOBS_TO_EXTFILE(String,String,String,String,String,String)",1,1,1
"org.apache.derby.catalog.SystemProcedures.SYSCS_EXPORT_TABLE(String,String,String,String,String,String)",1,1,1
"org.apache.derby.catalog.SystemProcedures.SYSCS_EXPORT_TABLE_LOBS_TO_EXTFILE(String,String,String,String,String,String,String)",1,1,1
"org.apache.derby.catalog.SystemProcedures.SYSCS_FREEZE_DATABASE()",1,1,1
"org.apache.derby.catalog.SystemProcedures.SYSCS_GET_DATABASE_PROPERTY(String)",1,2,2
"org.apache.derby.catalog.SystemProcedures.SYSCS_GET_RUNTIMESTATISTICS()",2,1,2
"org.apache.derby.catalog.SystemProcedures.SYSCS_GET_USER_ACCESS(String)",4,4,6
"org.apache.derby.catalog.SystemProcedures.SYSCS_IMPORT_DATA(String,String,String,String,String,String,String,String,short)",1,2,2
"org.apache.derby.catalog.SystemProcedures.SYSCS_IMPORT_DATA_LOBS_FROM_EXTFILE(String,String,String,String,String,String,String,String,short)",1,2,2
"org.apache.derby.catalog.SystemProcedures.SYSCS_IMPORT_TABLE(String,String,String,String,String,String,short)",1,2,2
"org.apache.derby.catalog.SystemProcedures.SYSCS_IMPORT_TABLE_LOBS_FROM_EXTFILE(String,String,String,String,String,String,short)",1,2,2
"org.apache.derby.catalog.SystemProcedures.SYSCS_INPLACE_COMPRESS_TABLE(String,String,short,short,short)",2,3,7
"org.apache.derby.catalog.SystemProcedures.SYSCS_RELOAD_SECURITY_POLICY()",2,2,3
"org.apache.derby.catalog.SystemProcedures.SYSCS_SET_DATABASE_PROPERTY(String,String)",1,1,1
"org.apache.derby.catalog.SystemProcedures.SYSCS_SET_RUNTIMESTATISTICS(short)",1,1,2
"org.apache.derby.catalog.SystemProcedures.SYSCS_SET_STATISTICS_TIMING(short)",1,1,2
"org.apache.derby.catalog.SystemProcedures.SYSCS_SET_USER_ACCESS(String,String)",5,7,7
"org.apache.derby.catalog.SystemProcedures.SYSCS_UNFREEZE_DATABASE()",1,1,1
"org.apache.derby.catalog.SystemProcedures.TANH(double)",1,1,1
"org.apache.derby.catalog.SystemProcedures.checkJarSQLName(String)",2,3,3
"org.apache.derby.catalog.SystemProcedures.getDMD()",1,1,1
"org.apache.derby.catalog.SystemProcedures.getDefaultConn()",3,2,3
"org.apache.derby.catalog.SystemProcedures.getOption(String,String)",5,2,5
"org.apache.derby.catalog.SystemProcedures.isForODBC(String)",1,2,2
"org.apache.derby.catalog.SystemProcedures.removeFromAccessList(String,String)",1,2,2
"org.apache.derby.catalog.TriggerNewTransitionRows.TriggerNewTransitionRows()",3,1,3
"org.apache.derby.catalog.TriggerNewTransitionRows.close()",1,1,1
"org.apache.derby.catalog.TriggerNewTransitionRows.executeQuery()",1,1,1
"org.apache.derby.catalog.TriggerNewTransitionRows.getMetaData()",1,1,1
"org.apache.derby.catalog.TriggerNewTransitionRows.getResultSetConcurrency()",1,1,1
"org.apache.derby.catalog.TriggerOldTransitionRows.TriggerOldTransitionRows()",3,1,3
"org.apache.derby.catalog.TriggerOldTransitionRows.close()",1,1,1
"org.apache.derby.catalog.TriggerOldTransitionRows.executeQuery()",1,1,1
"org.apache.derby.catalog.TriggerOldTransitionRows.getResultSetConcurrency()",1,1,1
"org.apache.derby.catalog.types.BaseTypeIdImpl.BaseTypeIdImpl()",1,1,1
"org.apache.derby.catalog.types.BaseTypeIdImpl.BaseTypeIdImpl(String)",1,1,1
"org.apache.derby.catalog.types.BaseTypeIdImpl.BaseTypeIdImpl(int)",1,1,1
"org.apache.derby.catalog.types.BaseTypeIdImpl.equals(Object)",2,2,2
"org.apache.derby.catalog.types.BaseTypeIdImpl.getJDBCTypeId()",1,1,1
"org.apache.derby.catalog.types.BaseTypeIdImpl.getSQLTypeName()",1,1,1
"org.apache.derby.catalog.types.BaseTypeIdImpl.getTypeFormatId()",1,1,1
"org.apache.derby.catalog.types.BaseTypeIdImpl.hashCode()",1,1,1
"org.apache.derby.catalog.types.BaseTypeIdImpl.readExternal(ObjectInput)",1,1,1
"org.apache.derby.catalog.types.BaseTypeIdImpl.setTypeIdSpecificInstanceVariables()",2,3,24
"org.apache.derby.catalog.types.BaseTypeIdImpl.toParsableString(TypeDescriptor)",2,2,4
"org.apache.derby.catalog.types.BaseTypeIdImpl.toString()",1,1,1
"org.apache.derby.catalog.types.BaseTypeIdImpl.userType()",1,1,1
"org.apache.derby.catalog.types.BaseTypeIdImpl.writeExternal(ObjectOutput)",1,1,1
"org.apache.derby.catalog.types.DecimalTypeIdImpl.DecimalTypeIdImpl(boolean)",1,2,2
"org.apache.derby.catalog.types.DecimalTypeIdImpl.readExternal(ObjectInput)",1,2,2
"org.apache.derby.catalog.types.DecimalTypeIdImpl.setNumericType()",1,1,1
"org.apache.derby.catalog.types.DecimalTypeIdImpl.writeExternal(ObjectOutput)",1,1,1
"org.apache.derby.catalog.types.DefaultInfoImpl.DefaultInfoImpl()",1,1,1
"org.apache.derby.catalog.types.DefaultInfoImpl.DefaultInfoImpl(boolean,String,DataValueDescriptor)",1,1,1
"org.apache.derby.catalog.types.DefaultInfoImpl.calcType(boolean)",1,1,2
"org.apache.derby.catalog.types.DefaultInfoImpl.getDefaultText()",1,1,1
"org.apache.derby.catalog.types.DefaultInfoImpl.getDefaultValue()",1,1,1
"org.apache.derby.catalog.types.DefaultInfoImpl.getTypeFormatId()",1,1,1
"org.apache.derby.catalog.types.DefaultInfoImpl.isDefaultValueAutoinc()",1,1,1
"org.apache.derby.catalog.types.DefaultInfoImpl.readExternal(ObjectInput)",1,1,1
"org.apache.derby.catalog.types.DefaultInfoImpl.setDefaultValue(DataValueDescriptor)",1,1,1
"org.apache.derby.catalog.types.DefaultInfoImpl.toString()",2,1,2
"org.apache.derby.catalog.types.DefaultInfoImpl.writeExternal(ObjectOutput)",1,1,1
"org.apache.derby.catalog.types.IndexDescriptorImpl.IndexDescriptorImpl()",1,1,1
"org.apache.derby.catalog.types.IndexDescriptorImpl.IndexDescriptorImpl(String,boolean,boolean,int[],boolean[],int)",1,1,1
"org.apache.derby.catalog.types.IndexDescriptorImpl.baseColumnPositions()",1,1,1
"org.apache.derby.catalog.types.IndexDescriptorImpl.equals(Object)",5,6,10
"org.apache.derby.catalog.types.IndexDescriptorImpl.getKeyColumnPosition(int)",3,1,3
"org.apache.derby.catalog.types.IndexDescriptorImpl.getTypeFormatId()",1,1,1
"org.apache.derby.catalog.types.IndexDescriptorImpl.hashCode()",1,1,3
"org.apache.derby.catalog.types.IndexDescriptorImpl.indexType()",1,1,1
"org.apache.derby.catalog.types.IndexDescriptorImpl.isAscending()",1,1,1
"org.apache.derby.catalog.types.IndexDescriptorImpl.isAscending(Integer)",2,1,3
"org.apache.derby.catalog.types.IndexDescriptorImpl.isDescending(Integer)",2,1,3
"org.apache.derby.catalog.types.IndexDescriptorImpl.isUnique()",1,1,1
"org.apache.derby.catalog.types.IndexDescriptorImpl.isUniqueWithDuplicateNulls()",1,1,1
"org.apache.derby.catalog.types.IndexDescriptorImpl.numberOfOrderedColumns()",1,1,1
"org.apache.derby.catalog.types.IndexDescriptorImpl.readExternal(ObjectInput)",1,3,3
"org.apache.derby.catalog.types.IndexDescriptorImpl.setBaseColumnPositions(int[])",1,1,1
"org.apache.derby.catalog.types.IndexDescriptorImpl.setIsAscending(boolean[])",1,1,1
"org.apache.derby.catalog.types.IndexDescriptorImpl.setNumberOfOrderedColumns(int)",1,1,1
"org.apache.derby.catalog.types.IndexDescriptorImpl.toString()",1,6,6
"org.apache.derby.catalog.types.IndexDescriptorImpl.writeExternal(ObjectOutput)",1,2,2
"org.apache.derby.catalog.types.MethodAliasInfo.MethodAliasInfo()",1,1,1
"org.apache.derby.catalog.types.MethodAliasInfo.MethodAliasInfo(String)",1,1,1
"org.apache.derby.catalog.types.MethodAliasInfo.getMethodName()",1,1,1
"org.apache.derby.catalog.types.MethodAliasInfo.getTypeFormatId()",1,1,1
"org.apache.derby.catalog.types.MethodAliasInfo.isTableFunction()",1,1,1
"org.apache.derby.catalog.types.MethodAliasInfo.readExternal(ObjectInput)",1,1,1
"org.apache.derby.catalog.types.MethodAliasInfo.toString()",1,1,1
"org.apache.derby.catalog.types.MethodAliasInfo.writeExternal(ObjectOutput)",1,1,1
"org.apache.derby.catalog.types.OldRoutineType.getCatalogType()",1,1,1
"org.apache.derby.catalog.types.OldRoutineType.getTypeFormatId()",1,1,1
"org.apache.derby.catalog.types.OldRoutineType.readExternal(ObjectInput)",1,1,1
"org.apache.derby.catalog.types.OldRoutineType.writeExternal(ObjectOutput)",1,2,2
"org.apache.derby.catalog.types.ReferencedColumnsDescriptorImpl.ReferencedColumnsDescriptorImpl()",1,1,1
"org.apache.derby.catalog.types.ReferencedColumnsDescriptorImpl.ReferencedColumnsDescriptorImpl(int[])",1,1,1
"org.apache.derby.catalog.types.ReferencedColumnsDescriptorImpl.getReferencedColumnPositions()",1,1,1
"org.apache.derby.catalog.types.ReferencedColumnsDescriptorImpl.getTypeFormatId()",1,1,1
"org.apache.derby.catalog.types.ReferencedColumnsDescriptorImpl.readExternal(ObjectInput)",1,2,2
"org.apache.derby.catalog.types.ReferencedColumnsDescriptorImpl.toString()",1,3,3
"org.apache.derby.catalog.types.ReferencedColumnsDescriptorImpl.writeExternal(ObjectOutput)",1,2,2
"org.apache.derby.catalog.types.RoutineAliasInfo.RoutineAliasInfo()",1,1,1
"org.apache.derby.catalog.types.RoutineAliasInfo.RoutineAliasInfo(String,int,String[],TypeDescriptor[],int[],int,short,short)",1,1,1
"org.apache.derby.catalog.types.RoutineAliasInfo.RoutineAliasInfo(String,int,String[],TypeDescriptor[],int[],int,short,short,boolean,TypeDescriptor)",1,11,22
"org.apache.derby.catalog.types.RoutineAliasInfo.calledOnNullInput()",1,1,1
"org.apache.derby.catalog.types.RoutineAliasInfo.getMaxDynamicResultSets()",1,1,1
"org.apache.derby.catalog.types.RoutineAliasInfo.getParameterCount()",1,1,1
"org.apache.derby.catalog.types.RoutineAliasInfo.getParameterModes()",1,1,1
"org.apache.derby.catalog.types.RoutineAliasInfo.getParameterNames()",1,1,1
"org.apache.derby.catalog.types.RoutineAliasInfo.getParameterStyle()",1,1,1
"org.apache.derby.catalog.types.RoutineAliasInfo.getParameterTypes()",1,1,1
"org.apache.derby.catalog.types.RoutineAliasInfo.getReturnType()",1,1,1
"org.apache.derby.catalog.types.RoutineAliasInfo.getSQLAllowed()",1,1,1
"org.apache.derby.catalog.types.RoutineAliasInfo.getStoredType(Object)",2,2,2
"org.apache.derby.catalog.types.RoutineAliasInfo.getTypeFormatId()",1,1,1
"org.apache.derby.catalog.types.RoutineAliasInfo.isTableFunction()",2,2,2
"org.apache.derby.catalog.types.RoutineAliasInfo.parameterMode(int)",5,2,5
"org.apache.derby.catalog.types.RoutineAliasInfo.readExternal(ObjectInput)",1,3,3
"org.apache.derby.catalog.types.RoutineAliasInfo.setCollationTypeForAllStringTypes(int)",1,4,4
"org.apache.derby.catalog.types.RoutineAliasInfo.toString()",2,8,11
"org.apache.derby.catalog.types.RoutineAliasInfo.writeExternal(ObjectOutput)",1,2,2
"org.apache.derby.catalog.types.RowMultiSetImpl.RowMultiSetImpl()",1,1,1
"org.apache.derby.catalog.types.RowMultiSetImpl.RowMultiSetImpl(String[],TypeDescriptor[])",2,1,4
"org.apache.derby.catalog.types.RowMultiSetImpl.getColumnNames()",1,1,1
"org.apache.derby.catalog.types.RowMultiSetImpl.getJDBCTypeId()",1,1,1
"org.apache.derby.catalog.types.RowMultiSetImpl.getSQLTypeName()",1,3,3
"org.apache.derby.catalog.types.RowMultiSetImpl.getTypeFormatId()",1,1,1
"org.apache.derby.catalog.types.RowMultiSetImpl.getTypes()",1,1,1
"org.apache.derby.catalog.types.RowMultiSetImpl.readExternal(ObjectInput)",1,3,3
"org.apache.derby.catalog.types.RowMultiSetImpl.writeExternal(ObjectOutput)",1,3,3
"org.apache.derby.catalog.types.StatisticsImpl.StatisticsImpl()",1,1,1
"org.apache.derby.catalog.types.StatisticsImpl.StatisticsImpl(long,long)",1,1,1
"org.apache.derby.catalog.types.StatisticsImpl.getTypeFormatId()",1,1,1
"org.apache.derby.catalog.types.StatisticsImpl.readExternal(ObjectInput)",1,1,1
"org.apache.derby.catalog.types.StatisticsImpl.selectivity(Object[])",2,1,2
"org.apache.derby.catalog.types.StatisticsImpl.toString()",1,1,1
"org.apache.derby.catalog.types.StatisticsImpl.writeExternal(ObjectOutput)",1,1,1
"org.apache.derby.catalog.types.SynonymAliasInfo.SynonymAliasInfo()",1,1,1
"org.apache.derby.catalog.types.SynonymAliasInfo.SynonymAliasInfo(String,String)",1,1,1
"org.apache.derby.catalog.types.SynonymAliasInfo.getMethodName()",1,1,1
"org.apache.derby.catalog.types.SynonymAliasInfo.getSynonymSchema()",1,1,1
"org.apache.derby.catalog.types.SynonymAliasInfo.getSynonymTable()",1,1,1
"org.apache.derby.catalog.types.SynonymAliasInfo.getTypeFormatId()",1,1,1
"org.apache.derby.catalog.types.SynonymAliasInfo.isTableFunction()",1,1,1
"org.apache.derby.catalog.types.SynonymAliasInfo.readExternal(ObjectInput)",1,1,1
"org.apache.derby.catalog.types.SynonymAliasInfo.toString()",1,1,1
"org.apache.derby.catalog.types.SynonymAliasInfo.writeExternal(ObjectOutput)",1,1,1
"org.apache.derby.catalog.types.TypeDescriptorImpl.TypeDescriptorImpl()",1,1,1
"org.apache.derby.catalog.types.TypeDescriptorImpl.TypeDescriptorImpl(BaseTypeIdImpl,boolean,int)",1,1,1
"org.apache.derby.catalog.types.TypeDescriptorImpl.TypeDescriptorImpl(BaseTypeIdImpl,int,int,boolean,int)",1,1,1
"org.apache.derby.catalog.types.TypeDescriptorImpl.TypeDescriptorImpl(BaseTypeIdImpl,int,int,boolean,int,int)",1,1,1
"org.apache.derby.catalog.types.TypeDescriptorImpl.TypeDescriptorImpl(TypeDescriptorImpl,boolean,int)",1,1,1
"org.apache.derby.catalog.types.TypeDescriptorImpl.TypeDescriptorImpl(TypeDescriptorImpl,int,int,boolean,int)",1,1,1
"org.apache.derby.catalog.types.TypeDescriptorImpl.TypeDescriptorImpl(TypeDescriptorImpl,int,int,boolean,int,int)",1,1,1
"org.apache.derby.catalog.types.TypeDescriptorImpl.equals(Object)",5,7,9
"org.apache.derby.catalog.types.TypeDescriptorImpl.getCollationType()",1,1,1
