Class,CBO,CSA,CSO,CSOA,Dcy*,DIT,Inner,LCOM,LOC,NCLOC,NOC,NOIC,NOOC,OCavg,Query,RFC,WMC
"org.apache.commons.io.comparator.AbstractFileComparator",17,0,24,24,0,1,1,2,49,18,9,17,1,"1,67",3,7,5
"org.apache.commons.io.comparator.CompositeFileComparator",3,2,28,30,2,2,2,1,92,49,0,19,1,"2,75",2,16,11
"org.apache.commons.io.comparator.DefaultFileComparator",4,2,25,27,2,2,2,1,41,7,0,21,0,"1,00",1,3,1
"org.apache.commons.io.comparator.DirectoryFileComparator",3,2,26,28,2,2,2,1,53,14,0,21,0,"1,50",2,4,3
"org.apache.commons.io.comparator.ExtensionFileComparator",6,7,28,35,5,2,2,1,85,26,0,19,1,"1,25",2,9,5
"org.apache.commons.io.comparator.LastModifiedFileComparator",3,2,25,27,2,2,2,1,52,14,0,21,0,"3,00",1,3,3
"org.apache.commons.io.comparator.NameFileComparator",5,7,28,35,5,2,2,1,79,22,0,19,1,"1,25",2,8,5
"org.apache.commons.io.comparator.PathFileComparator",4,7,28,35,5,2,2,1,80,22,0,19,1,"1,25",2,8,5
"org.apache.commons.io.comparator.ReverseComparator",9,1,27,28,1,2,2,1,41,16,0,19,1,"1,33",2,7,4
"org.apache.commons.io.comparator.SizeFileComparator",5,5,28,33,31,2,2,1,107,39,0,19,1,"2,50",2,10,10
"org.apache.commons.io.filefilter.AbstractFileFilter",20,0,19,19,1,1,3,1,42,12,19,10,1,"1,00",3,8,3
"org.apache.commons.io.filefilter.AgeFileFilter",3,2,27,29,28,2,4,1,119,33,0,11,2,"1,25",2,12,10
"org.apache.commons.io.filefilter.AndFileFilter",7,1,33,34,3,2,5,1,132,77,0,10,3,"2,20",5,28,22
"org.apache.commons.io.filefilter.CanReadFileFilter",6,3,21,24,6,2,4,1,66,12,0,13,1,"1,00",1,5,2
"org.apache.commons.io.filefilter.CanWriteFileFilter",5,2,21,23,3,2,4,1,55,10,0,13,1,"1,00",1,4,2
"org.apache.commons.io.filefilter.ConditionalFileFilter",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4,n/a
"org.apache.commons.io.filefilter.DelegateFileFilter",3,2,24,26,2,2,4,2,77,39,0,10,3,"2,00",3,12,10
"org.apache.commons.io.filefilter.DirectoryFileFilter",5,2,21,23,2,2,4,1,49,10,0,13,1,"1,00",1,3,2
"org.apache.commons.io.filefilter.EmptyFileFilter",5,2,21,23,4,2,4,1,59,15,0,13,1,"1,50",1,6,3
"org.apache.commons.io.filefilter.FalseFileFilter",5,2,19,21,1,1,4,2,46,12,1,11,0,"1,00",2,3,3
"org.apache.commons.io.filefilter.FileFileFilter",4,1,21,22,2,2,4,1,36,9,0,13,1,"1,00",1,3,2
"org.apache.commons.io.filefilter.FileFilterUtils",25,2,55,57,28,1,0,31,689,194,0,11,0,"1,40",42,79,60
"org.apache.commons.io.filefilter.HiddenFileFilter",6,2,21,23,3,2,4,1,51,10,0,13,1,"1,00",1,4,2
"org.apache.commons.io.filefilter.IOFileFilter",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a
"org.apache.commons.io.filefilter.MagicNumberFileFilter",5,3,25,28,8,2,4,1,234,69,0,11,2,"2,33",2,23,14
"org.apache.commons.io.filefilter.NameFileFilter",8,2,28,30,5,2,4,1,160,70,0,10,3,"2,44",3,19,22
"org.apache.commons.io.filefilter.NotFileFilter",8,1,23,24,2,2,4,1,54,21,0,10,3,"1,25",3,9,5
"org.apache.commons.io.filefilter.OrFileFilter",8,1,33,34,3,2,5,1,126,71,0,10,3,"2,00",5,28,20
"org.apache.commons.io.filefilter.PrefixFileFilter",5,2,28,30,5,2,4,1,165,70,0,10,3,"2,44",3,19,22
"org.apache.commons.io.filefilter.RegexFileFilter",3,1,24,25,5,2,4,1,90,35,0,13,1,"2,00",1,11,10
"org.apache.commons.io.filefilter.SizeFileFilter",2,2,23,25,2,2,4,1,78,24,0,11,2,"1,75",2,7,7
"org.apache.commons.io.filefilter.SuffixFileFilter",6,2,28,30,5,2,4,1,166,70,0,10,3,"2,44",3,19,22
"org.apache.commons.io.filefilter.TrueFileFilter",6,2,19,21,1,1,4,2,46,12,1,11,0,"1,00",2,3,3
"org.apache.commons.io.filefilter.WildcardFileFilter",6,2,28,30,5,2,4,1,164,70,0,10,3,"2,44",3,19,22
"org.apache.commons.io.filefilter.WildcardFilter",4,1,24,25,5,2,4,1,109,47,0,12,2,"2,80",2,13,14
"org.apache.commons.io.input.AutoCloseInputStream",3,1,51,52,3,4,2,1,67,21,0,35,3,"1,25",0,7,5
"org.apache.commons.io.input.BOMInputStream",5,9,64,73,3,4,2,1,289,132,0,23,6,"2,24",11,31,38
"org.apache.commons.io.input.BoundedInputStream",2,5,38,43,1,2,2,1,188,84,0,10,9,"1,50",8,24,21
"org.apache.commons.io.input.BrokenInputStream",2,1,31,32,0,2,2,1,78,29,0,15,4,"1,00",3,8,7
"org.apache.commons.io.input.CharSequenceReader",2,5,36,41,1,2,4,2,132,74,0,13,6,"2,00",5,16,18
"org.apache.commons.io.input.ClassLoaderObjectInputStream",1,15,108,123,0,3,5,1,49,19,0,50,1,"1,50",1,6,3
"org.apache.commons.io.input.CloseShieldInputStream",3,1,49,50,3,4,2,1,30,9,0,37,1,"1,00",0,3,2
"org.apache.commons.io.input.ClosedInputStream",5,1,25,26,0,2,2,1,26,7,0,19,0,"1,00",1,1,1
"org.apache.commons.io.input.CountingInputStream",2,2,54,56,2,4,2,1,113,40,0,36,2,"1,43",5,10,10
"org.apache.commons.io.input.DemuxInputStream",2,1,27,28,0,2,2,1,59,35,0,18,1,"1,67",2,8,5
"org.apache.commons.io.input.NullInputStream",5,7,40,47,1,2,2,1,298,128,1,11,8,"1,94",10,19,31
"org.apache.commons.io.input.NullReader",5,9,42,51,1,2,3,1,282,117,2,13,6,"1,87",9,18,28
"org.apache.commons.io.input.ProxyInputStream",11,1,47,48,1,3,2,1,201,90,8,11,9,"1,15",6,23,15
"org.apache.commons.io.input.ProxyReader",3,3,50,53,1,3,3,1,222,106,1,11,10,"1,21",7,26,17
"org.apache.commons.io.input.ReaderInputStream",2,7,33,40,1,2,2,1,197,72,0,16,3,"1,78",3,27,16
"org.apache.commons.io.input.SwappedDataInputStream",4,1,78,79,3,4,3,4,205,95,0,40,0,"1,12",13,28,18
"org.apache.commons.io.input.TaggedInputStream",3,2,51,53,4,4,2,1,85,16,0,39,1,"1,00",1,9,4
"org.apache.commons.io.input.Tailer",6,5,24,29,30,1,1,2,228,101,0,11,0,"1,73",6,28,19
"org.apache.commons.io.input.TailerListener",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5,n/a
"org.apache.commons.io.input.TailerListenerAdapter",2,0,22,22,31,1,1,5,40,12,0,11,0,"1,00",0,5,5
"org.apache.commons.io.input.TeeInputStream",2,3,53,56,2,4,2,1,120,47,0,29,4,"1,67",3,14,10
"org.apache.commons.io.input.XmlStreamReader",5,22,50,72,5,2,3,2,664,345,0,19,0,"2,78",10,65,64
"org.apache.commons.io.input.XmlStreamReaderException",1,11,54,65,0,4,1,5,104,36,0,26,0,"1,00",5,8,7
"org.apache.commons.io.monitor.FilesystemEntry",1,7,31,38,8,1,1,4,206,76,0,11,0,"1,21",10,24,23
"org.apache.commons.io.monitor.FilesystemListener",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,8,n/a
"org.apache.commons.io.monitor.FilesystemListenerAdaptor",2,0,28,28,9,1,1,8,65,18,0,11,0,"1,00",0,8,8
"org.apache.commons.io.monitor.FilesystemMonitor",2,4,22,26,9,1,1,1,120,67,0,11,0,"2,11",1,21,19
"org.apache.commons.io.monitor.FilesystemObserver",9,6,36,42,8,1,1,2,435,192,0,10,1,"2,33",8,62,56
"org.apache.commons.io.output.BrokenOutputStream",2,1,26,27,0,2,3,1,57,21,0,13,2,"1,00",0,6,5
"org.apache.commons.io.output.ByteArrayOutputStream",15,6,36,42,2,2,3,2,311,164,2,12,3,"2,20",7,32,33
"org.apache.commons.io.output.CloseShieldOutputStream",3,1,38,39,3,4,3,1,30,9,0,25,1,"1,00",0,3,2
"org.apache.commons.io.output.ClosedOutputStream",3,1,22,23,0,2,3,1,27,7,0,15,0,"1,00",0,2,1
"org.apache.commons.io.output.CountingOutputStream",2,2,42,44,2,4,3,1,95,32,0,27,1,"1,33",4,8,8
"org.apache.commons.io.output.DeferredFileOutputStream",4,10,44,54,7,3,3,1,221,89,0,23,1,"1,50",4,23,15
"org.apache.commons.io.output.DemuxOutputStream",2,1,25,26,0,2,3,1,70,41,0,13,2,"1,75",1,10,7
"org.apache.commons.io.output.FileWriterWithEncoding",3,3,50,53,29,2,4,2,280,106,0,14,4,"1,30",1,38,26
"org.apache.commons.io.output.LockableFileWriter",3,5,48,53,29,2,4,2,293,127,0,14,4,"1,50",1,47,27
"org.apache.commons.io.output.NullOutputStream",5,1,24,25,0,2,3,3,42,12,0,13,2,"1,00",0,3,3
"org.apache.commons.io.output.NullWriter",3,3,41,44,0,2,4,10,108,38,0,11,7,"1,00",3,11,11
"org.apache.commons.io.output.ProxyOutputStream",9,1,36,37,1,3,3,1,138,59,5,11,5,"1,11",0,15,10
"org.apache.commons.io.output.ProxyWriter",2,3,50,53,1,3,4,1,236,123,0,11,10,"1,21",3,27,17
"org.apache.commons.io.output.StringBuilderWriter",3,3,42,45,0,2,5,3,125,52,0,13,5,"1,25",5,20,15
"org.apache.commons.io.output.TaggedOutputStream",3,2,40,42,4,4,3,1,85,16,0,27,1,"1,00",1,9,4
"org.apache.commons.io.output.TeeOutputStream",2,2,42,44,2,4,3,1,70,32,0,14,5,"1,00",0,17,6
"org.apache.commons.io.output.ThresholdingOutputStream",3,3,34,37,1,2,3,1,199,76,1,11,4,"1,09",4,18,12
"org.apache.commons.io.output.WriterOutputStream",2,6,33,39,1,2,3,1,231,82,0,11,4,"1,50",0,35,18
"org.apache.commons.io.output.XmlStreamWriter",2,8,37,45,6,2,4,1,139,78,0,18,0,"2,57",1,28,18

