Method,ev(G),iv(G),v(G)
"org.apache.cassandra.cli.CliClient.executeDelKeySpace(Tree)",2,1,3
"org.apache.cassandra.cli.CliClient.executeDelete(Tree)",3,13,17
"org.apache.cassandra.cli.CliClient.executeDescribeCluster()",2,4,5
"org.apache.cassandra.cli.CliClient.executeDescribeKeySpace(Tree)",3,3,4
"org.apache.cassandra.cli.CliClient.executeDropIndex(Tree)",6,8,9
"org.apache.cassandra.cli.CliClient.executeGet(Tree)",9,17,19
"org.apache.cassandra.cli.CliClient.executeGetWithConditions(Tree)",5,8,10
"org.apache.cassandra.cli.CliClient.executeHelp(Tree)",4,4,4
"org.apache.cassandra.cli.CliClient.executeIncr(Tree,long)",5,8,10
"org.apache.cassandra.cli.CliClient.executeList(Tree)",6,11,12
"org.apache.cassandra.cli.CliClient.executeSet(Tree)",7,10,12
"org.apache.cassandra.cli.CliClient.executeShowClusterName()",2,1,2
"org.apache.cassandra.cli.CliClient.executeShowKeySpaces()",2,2,3
"org.apache.cassandra.cli.CliClient.executeShowSchema(Tree)",2,4,5
"org.apache.cassandra.cli.CliClient.executeShowVersion()",2,1,2
"org.apache.cassandra.cli.CliClient.executeTruncate(String)",2,4,5
"org.apache.cassandra.cli.CliClient.executeUpdateColumnFamily(Tree)",3,4,6
"org.apache.cassandra.cli.CliClient.executeUpdateKeySpace(Tree)",2,3,4
"org.apache.cassandra.cli.CliClient.executeUseKeySpace(Tree)",3,10,13
"org.apache.cassandra.cli.CliClient.formatColumnName(String,String,ByteBuffer)",1,1,1
"org.apache.cassandra.cli.CliClient.formatSubcolumnName(String,String,ByteBuffer)",1,1,1
"org.apache.cassandra.cli.CliClient.getBytesAccordingToType(String,AbstractType)",1,2,3
"org.apache.cassandra.cli.CliClient.getCFColumnMetaFromTree(CfDef,Tree)",2,9,9
"org.apache.cassandra.cli.CliClient.getCfDef(KsDef,String)",3,2,3
"org.apache.cassandra.cli.CliClient.getCfDef(String)",1,1,1
"org.apache.cassandra.cli.CliClient.getCfDef(String,String)",3,2,3
"org.apache.cassandra.cli.CliClient.getColumnDefByName(CfDef,ByteBuffer)",3,2,3
"org.apache.cassandra.cli.CliClient.getColumnName(String,Tree)",1,2,2
"org.apache.cassandra.cli.CliClient.getFormatType(String)",1,3,3
"org.apache.cassandra.cli.CliClient.getHelp()",1,1,2
"org.apache.cassandra.cli.CliClient.getIndexTypeFromString(String)",2,2,4
"org.apache.cassandra.cli.CliClient.getKSMetaData(String)",1,2,2
"org.apache.cassandra.cli.CliClient.getKeyAsBytes(String,Tree)",2,2,2
"org.apache.cassandra.cli.CliClient.getKeyComparatorForCF(String)",1,2,2
"org.apache.cassandra.cli.CliClient.getKeySpace()",1,1,2
"org.apache.cassandra.cli.CliClient.getStrategyOptionsFromTree(Tree)",1,3,3
"org.apache.cassandra.cli.CliClient.getSubColumnName(String,Tree)",1,2,2
"org.apache.cassandra.cli.CliClient.getTypeByFunction(String)",1,2,2
"org.apache.cassandra.cli.CliClient.getUsername()",1,1,2
"org.apache.cassandra.cli.CliClient.getValidatorForValue(CfDef,byte[])",4,5,5
"org.apache.cassandra.cli.CliClient.hasKeySpace()",2,2,2
"org.apache.cassandra.cli.CliClient.isCounterCF(CfDef)",2,3,3
"org.apache.cassandra.cli.CliClient.normaliseType(String,String)",2,2,2
"org.apache.cassandra.cli.CliClient.printBanner()",1,1,1
"org.apache.cassandra.cli.CliClient.printSliceList(CfDef,List<KeySlice>)",1,12,13
"org.apache.cassandra.cli.CliClient.setKeySpace(String)",1,1,1
"org.apache.cassandra.cli.CliClient.setUsername(String)",1,1,1
"org.apache.cassandra.cli.CliClient.showColumnFamily(StringBuilder,CfDef)",1,7,7
"org.apache.cassandra.cli.CliClient.showColumnMeta(StringBuilder,CfDef,ColumnDef)",1,2,3
"org.apache.cassandra.cli.CliClient.showKeyspace(StringBuilder,KsDef)",1,5,5
"org.apache.cassandra.cli.CliClient.subColumnNameAsByteArray(String,CfDef)",1,1,1
"org.apache.cassandra.cli.CliClient.subColumnNameAsBytes(String,CfDef)",1,2,2
"org.apache.cassandra.cli.CliClient.subColumnNameAsBytes(String,String)",1,1,1
"org.apache.cassandra.cli.CliClient.updateCfDefAttributes(Tree,CfDef)",5,3,26
"org.apache.cassandra.cli.CliClient.updateColumnMetaData(CfDef,ByteBuffer,String)",3,2,3
"org.apache.cassandra.cli.CliClient.updateKsDefAttributes(Tree,KsDef)",4,7,10
"org.apache.cassandra.cli.CliClient.validateSchemaIsSettled(String)",4,9,10
"org.apache.cassandra.cli.CliClient.writeAttr(StringBuilder,boolean,String,Boolean)",1,1,1
"org.apache.cassandra.cli.CliClient.writeAttr(StringBuilder,boolean,String,Number)",1,1,1
"org.apache.cassandra.cli.CliClient.writeAttr(StringBuilder,boolean,String,String)",1,1,1
"org.apache.cassandra.cli.CliClient.writeAttrRaw(StringBuilder,boolean,String,String)",1,1,2
"org.apache.cassandra.cli.CliCompiler.ANTLRNoCaseStringStream.ANTLRNoCaseStringStream(String)",1,1,1
"org.apache.cassandra.cli.CliCompiler.ANTLRNoCaseStringStream.LA(int)",3,1,3
"org.apache.cassandra.cli.CliCompiler.compileQuery(String)",1,2,2
"org.apache.cassandra.cli.CliCompiler.getColumn(Tree,int)",1,1,1
"org.apache.cassandra.cli.CliCompiler.getColumnFamily(String,List<CfDef>)",4,3,6
"org.apache.cassandra.cli.CliCompiler.getColumnFamily(Tree,List<CfDef>)",1,1,1
"org.apache.cassandra.cli.CliCompiler.getKey(Tree)",1,1,1
"org.apache.cassandra.cli.CliCompiler.getKeySpace(String,List<KsDef>)",4,3,6
"org.apache.cassandra.cli.CliCompiler.getKeySpace(Tree,List<KsDef>)",1,1,1
"org.apache.cassandra.cli.CliCompiler.numColumnSpecifiers(Tree)",1,1,1
"org.apache.cassandra.cli.CliCompleter.CliCompleter()",1,1,1
"org.apache.cassandra.cli.CliCompleter.getKeyspaceCommands()",1,1,1
"org.apache.cassandra.cli.CliMain.connect(String,int)",3,15,17
"org.apache.cassandra.cli.CliMain.disconnect()",1,2,2
"org.apache.cassandra.cli.CliMain.evaluateFileStatements(BufferedReader)",5,5,9
"org.apache.cassandra.cli.CliMain.getPrompt(CliClient)",1,1,1
"org.apache.cassandra.cli.CliMain.isConnected()",2,2,2
"org.apache.cassandra.cli.CliMain.main(String[])",5,13,17
"org.apache.cassandra.cli.CliMain.processStatement(String)",1,6,7
"org.apache.cassandra.cli.CliMain.updateCompletor(Set<String>)",1,3,3
"org.apache.cassandra.cli.CliOptions.CLIOptions.addOption(String,String,String)",1,1,1
"org.apache.cassandra.cli.CliOptions.CLIOptions.addOption(String,String,String,String)",1,1,1
"org.apache.cassandra.cli.CliOptions.printUsage()",1,1,1
"org.apache.cassandra.cli.CliOptions.processArgs(CliSessionState,String[])",1,12,16
"org.apache.cassandra.cli.CliSessionState.CliSessionState()",1,1,1
"org.apache.cassandra.cli.CliSessionState.getNodeProbe()",1,2,2
"org.apache.cassandra.cli.CliSessionState.inFileMode()",1,1,1
"org.apache.cassandra.cli.CliSessionState.setErr(PrintStream)",1,1,1
"org.apache.cassandra.cli.CliSessionState.setOut(PrintStream)",1,1,1
"org.apache.cassandra.cli.CliUtils.escapeSQLString(String)",1,1,1
"org.apache.cassandra.cli.CliUtils.getCfNamesByKeySpace(KsDef)",1,2,2
"org.apache.cassandra.cli.CliUtils.getIndexOperator(String)",6,5,6
"org.apache.cassandra.cli.CliUtils.unescapeSQLString(String)",1,3,3
"org.apache.cassandra.client.RingCache.RingCache(String,IPartitioner<?>,String,int)",1,2,2
"org.apache.cassandra.client.RingCache.getEndpoint(ByteBuffer)",1,1,1
"org.apache.cassandra.client.RingCache.getEndpoint(Range)",1,1,1
"org.apache.cassandra.client.RingCache.getRange(ByteBuffer)",3,2,3
"org.apache.cassandra.client.RingCache.refreshEndpointMap()",4,5,7
"org.apache.cassandra.concurrent.AIOExecutorService.AIOExecutorService(int,int,long,TimeUnit,BlockingQueue<Runnable>,ThreadFactory)",1,1,1
"org.apache.cassandra.concurrent.AIOExecutorService.awaitTermination(long,TimeUnit)",1,1,1
"org.apache.cassandra.concurrent.AIOExecutorService.execute(Runnable)",1,1,1
"org.apache.cassandra.concurrent.AIOExecutorService.invokeAll(Collection<? extends Callable<T>>)",1,1,1
"org.apache.cassandra.concurrent.AIOExecutorService.invokeAll(Collection<? extends Callable<T>>,long,TimeUnit)",1,1,1
"org.apache.cassandra.concurrent.AIOExecutorService.invokeAny(Collection<? extends Callable<T>>)",1,1,1
"org.apache.cassandra.concurrent.AIOExecutorService.invokeAny(Collection<? extends Callable<T>>,long,TimeUnit)",1,1,1
"org.apache.cassandra.concurrent.AIOExecutorService.isShutdown()",1,1,1
"org.apache.cassandra.concurrent.AIOExecutorService.isTerminated()",1,1,1
"org.apache.cassandra.concurrent.AIOExecutorService.shutdown()",1,1,1
"org.apache.cassandra.concurrent.AIOExecutorService.shutdownNow()",1,1,1
"org.apache.cassandra.concurrent.AIOExecutorService.submit(Callable<T>)",1,1,1
"org.apache.cassandra.concurrent.AIOExecutorService.submit(Runnable)",1,1,1
"org.apache.cassandra.concurrent.AIOExecutorService.submit(Runnable,T)",1,1,1
"org.apache.cassandra.concurrent.Context.Context()",1,1,1
"org.apache.cassandra.concurrent.Context.get(Object)",1,1,1
"org.apache.cassandra.concurrent.Context.put(Object,Object)",1,1,1
"org.apache.cassandra.concurrent.Context.remove(Object)",1,1,1
"org.apache.cassandra.concurrent.DebuggableThreadPoolExecutor.DebuggableThreadPoolExecutor(String,int)",1,1,1
"org.apache.cassandra.concurrent.DebuggableThreadPoolExecutor.DebuggableThreadPoolExecutor(int,int,long,TimeUnit,BlockingQueue<Runnable>,ThreadFactory)",1,1,1
"org.apache.cassandra.concurrent.DebuggableThreadPoolExecutor.DebuggableThreadPoolExecutor(int,long,TimeUnit,BlockingQueue<Runnable>,ThreadFactory)",1,1,1
"org.apache.cassandra.concurrent.DebuggableThreadPoolExecutor.afterExecute(Runnable,Throwable)",1,1,1
"org.apache.cassandra.concurrent.DebuggableThreadPoolExecutor.logExceptionsAfterExecute(Runnable,Throwable)",2,6,7
"org.apache.cassandra.concurrent.DebuggableThreadPoolExecutor.onFinalAccept(Runnable)",1,1,1
"org.apache.cassandra.concurrent.DebuggableThreadPoolExecutor.onFinalRejection(Runnable)",1,1,1
"org.apache.cassandra.concurrent.DebuggableThreadPoolExecutor.onInitialRejection(Runnable)",1,1,1
"org.apache.cassandra.concurrent.JMXConfigurableThreadPoolExecutor.JMXConfigurableThreadPoolExecutor(int,long,TimeUnit,BlockingQueue<Runnable>,NamedThreadFactory,String)",1,1,1
"org.apache.cassandra.concurrent.JMXEnabledThreadPoolExecutor.JMXEnabledThreadPoolExecutor(Stage)",1,1,1
"org.apache.cassandra.concurrent.JMXEnabledThreadPoolExecutor.JMXEnabledThreadPoolExecutor(String)",1,1,1
"org.apache.cassandra.concurrent.JMXEnabledThreadPoolExecutor.JMXEnabledThreadPoolExecutor(String,String)",1,1,1
"org.apache.cassandra.concurrent.JMXEnabledThreadPoolExecutor.JMXEnabledThreadPoolExecutor(String,int)",1,1,1
"org.apache.cassandra.concurrent.JMXEnabledThreadPoolExecutor.JMXEnabledThreadPoolExecutor(int,int,long,TimeUnit,BlockingQueue<Runnable>,NamedThreadFactory,String)",1,1,2
"org.apache.cassandra.concurrent.JMXEnabledThreadPoolExecutor.JMXEnabledThreadPoolExecutor(int,long,TimeUnit,BlockingQueue<Runnable>,NamedThreadFactory,String)",1,1,1
"org.apache.cassandra.concurrent.JMXEnabledThreadPoolExecutor.getCompletedTasks()",1,1,1
"org.apache.cassandra.concurrent.JMXEnabledThreadPoolExecutor.getCurrentlyBlockedTasks()",1,1,1
"org.apache.cassandra.concurrent.JMXEnabledThreadPoolExecutor.getPendingTasks()",1,1,1
"org.apache.cassandra.concurrent.JMXEnabledThreadPoolExecutor.getTotalBlockedTasks()",1,1,1
"org.apache.cassandra.concurrent.JMXEnabledThreadPoolExecutor.onFinalAccept(Runnable)",1,1,1
"org.apache.cassandra.concurrent.JMXEnabledThreadPoolExecutor.onFinalRejection(Runnable)",1,1,1
"org.apache.cassandra.concurrent.JMXEnabledThreadPoolExecutor.onInitialRejection(Runnable)",1,1,1
"org.apache.cassandra.concurrent.JMXEnabledThreadPoolExecutor.shutdown()",1,2,2
"org.apache.cassandra.concurrent.JMXEnabledThreadPoolExecutor.shutdownNow()",1,2,2
"org.apache.cassandra.concurrent.JMXEnabledThreadPoolExecutor.unregisterMBean()",1,1,2
"org.apache.cassandra.concurrent.NamedThreadFactory.NamedThreadFactory(String)",1,1,1
"org.apache.cassandra.concurrent.NamedThreadFactory.NamedThreadFactory(String,int)",1,1,1
"org.apache.cassandra.concurrent.NamedThreadFactory.newThread(Runnable)",1,1,1
"org.apache.cassandra.concurrent.RetryingScheduledThreadPoolExecutor.LoggingScheduledFuture.LoggingScheduledFuture(RunnableScheduledFuture<V>)",1,1,1
"org.apache.cassandra.concurrent.RetryingScheduledThreadPoolExecutor.LoggingScheduledFuture.cancel(boolean)",1,1,1
"org.apache.cassandra.concurrent.RetryingScheduledThreadPoolExecutor.LoggingScheduledFuture.compareTo(Delayed)",1,1,1
"org.apache.cassandra.concurrent.RetryingScheduledThreadPoolExecutor.LoggingScheduledFuture.get()",1,1,1
"org.apache.cassandra.concurrent.RetryingScheduledThreadPoolExecutor.LoggingScheduledFuture.get(long,TimeUnit)",1,1,1
"org.apache.cassandra.concurrent.RetryingScheduledThreadPoolExecutor.LoggingScheduledFuture.getDelay(TimeUnit)",1,1,1
"org.apache.cassandra.concurrent.RetryingScheduledThreadPoolExecutor.LoggingScheduledFuture.isCancelled()",1,1,1
"org.apache.cassandra.concurrent.RetryingScheduledThreadPoolExecutor.LoggingScheduledFuture.isDone()",1,1,1
"org.apache.cassandra.concurrent.RetryingScheduledThreadPoolExecutor.LoggingScheduledFuture.isPeriodic()",1,1,1
"org.apache.cassandra.concurrent.RetryingScheduledThreadPoolExecutor.LoggingScheduledFuture.run()",1,3,3
"org.apache.cassandra.concurrent.RetryingScheduledThreadPoolExecutor.RetryingScheduledThreadPoolExecutor(String)",1,1,1
"org.apache.cassandra.concurrent.RetryingScheduledThreadPoolExecutor.RetryingScheduledThreadPoolExecutor(String,int)",1,1,1
"org.apache.cassandra.concurrent.RetryingScheduledThreadPoolExecutor.RetryingScheduledThreadPoolExecutor(int,String,int)",1,1,1
"org.apache.cassandra.concurrent.RetryingScheduledThreadPoolExecutor.decorateTask(Runnable,RunnableScheduledFuture<V>)",1,1,1
"org.apache.cassandra.concurrent.Stage.getJmxName()",1,2,2
"org.apache.cassandra.concurrent.Stage.getJmxType()",4,2,4
"org.apache.cassandra.concurrent.StageManager.getStage(Stage)",1,1,1
"org.apache.cassandra.concurrent.StageManager.multiThreadedConfigurableStage(Stage,int)",1,1,1
"org.apache.cassandra.concurrent.StageManager.multiThreadedStage(Stage,int)",1,1,1
"org.apache.cassandra.concurrent.StageManager.shutdownNow()",1,2,2
"org.apache.cassandra.config.CFMetaData.CFMetaData(String,String,ColumnFamilyType,AbstractType,AbstractType)",1,1,1
"org.apache.cassandra.config.CFMetaData.CFMetaData(String,String,ColumnFamilyType,AbstractType,AbstractType,int)",1,1,1
"org.apache.cassandra.config.CFMetaData.addDefaultIndexNames(CfDef)",2,4,6
"org.apache.cassandra.config.CFMetaData.apply(CfDef)",11,18,23
"org.apache.cassandra.config.CFMetaData.applyImplicitDefaults(CfDef)",1,12,12
"org.apache.cassandra.config.CFMetaData.columnMetadata(Map<ByteBuffer, ColumnDefinition>)",1,1,1
"org.apache.cassandra.config.CFMetaData.comment(String)",1,1,1
"org.apache.cassandra.config.CFMetaData.convertToAvro(CFMetaData)",1,5,5
"org.apache.cassandra.config.CFMetaData.convertToAvro(CfDef)",1,4,4
"org.apache.cassandra.config.CFMetaData.convertToThrift(CFMetaData)",1,3,3
"org.apache.cassandra.config.CFMetaData.copyOpts(CFMetaData,CFMetaData)",1,1,1
"org.apache.cassandra.config.CFMetaData.defaultValidator(AbstractType)",1,1,1
"org.apache.cassandra.config.CFMetaData.deflate()",1,3,3
"org.apache.cassandra.config.CFMetaData.enforceCommentNotNull(CharSequence)",1,2,2
"org.apache.cassandra.config.CFMetaData.enforceSubccDefault(ColumnFamilyType,AbstractType)",1,1,3
"org.apache.cassandra.config.CFMetaData.equals(Object)",3,3,4
"org.apache.cassandra.config.CFMetaData.fixMaxId()",1,2,2
"org.apache.cassandra.config.CFMetaData.fromThrift(CfDef)",2,14,15
"org.apache.cassandra.config.CFMetaData.gcGraceSeconds(int)",1,1,1
"org.apache.cassandra.config.CFMetaData.getCF(Integer)",1,1,1
"org.apache.cassandra.config.CFMetaData.getColumnDefinition(ByteBuffer)",1,1,1
"org.apache.cassandra.config.CFMetaData.getColumnDefinitionForIndex(String)",3,2,3
"org.apache.cassandra.config.CFMetaData.getColumn_metadata()",1,1,1
"org.apache.cassandra.config.CFMetaData.getComment()",1,1,1
"org.apache.cassandra.config.CFMetaData.getComparatorFor(ByteBuffer)",1,1,2
"org.apache.cassandra.config.CFMetaData.getDefaultIndexName(String,AbstractType,ByteBuffer)",1,1,1
"org.apache.cassandra.config.CFMetaData.getDefaultValidator()",1,1,1
"org.apache.cassandra.config.CFMetaData.getGcGraceSeconds()",1,1,1
"org.apache.cassandra.config.CFMetaData.getId(String,String)",1,1,1
"org.apache.cassandra.config.CFMetaData.getKeyCacheSavePeriodInSeconds()",1,1,1
"org.apache.cassandra.config.CFMetaData.getKeyCacheSize()",1,1,1
"org.apache.cassandra.config.CFMetaData.getKeyName()",1,1,2
"org.apache.cassandra.config.CFMetaData.getKeyValidator()",1,1,1
"org.apache.cassandra.config.CFMetaData.getMaxCompactionThreshold()",1,1,1
"org.apache.cassandra.config.CFMetaData.getMemtableFlushAfterMins()",1,1,1
"org.apache.cassandra.config.CFMetaData.getMemtableOperationsInMillions()",1,1,1
