Class,OCavg,WMC
"com.mongodb.MongoSocketWriteException","1,00",1
"com.mongodb.MongoTimeoutException","1,00",1
"com.mongodb.MongoURI","1,00",16
"com.mongodb.MongoWaitQueueFullException","1,00",1
"com.mongodb.MongoWriteConcernException","1,00",4
"com.mongodb.MongoWriteException","1,00",2
"com.mongodb.ParallelScanOptions","1,00",5
"com.mongodb.ParallelScanOptions.Builder","1,00",4
"com.mongodb.QueryBuilder","1,40",49
"com.mongodb.QueryBuilder.NullObject",n/a,0
"com.mongodb.QueryBuilder.QueryBuilderException","1,00",1
"com.mongodb.QueryOperators","1,00",1
"com.mongodb.ReadConcern","1,57",11
"com.mongodb.ReadConcernLevel","1,67",5
"com.mongodb.ReadPreference","1,48",46
"com.mongodb.ReadPreference.PrimaryReadPreference","1,00",9
"com.mongodb.ReflectionDBObject","1,38",22
"com.mongodb.ReflectionDBObject.FieldInfo","1,00",2
"com.mongodb.ReflectionDBObject.JavaWrapper","3,17",19
"com.mongodb.RemoveRequest","1,00",4
"com.mongodb.ReplaceRequest","1,00",6
"com.mongodb.ReplicaSetStatus","1,43",10
"com.mongodb.ServerAddress","1,80",27
"com.mongodb.ServerCursor","2,00",12
"com.mongodb.ServerSessionPool","1,56",14
"com.mongodb.ServerSessionPool.ServerSessionImpl","1,00",7
"com.mongodb.ServerSessionPool.ServerSessionItemFactory","1,25",5
"com.mongodb.Tag","1,67",10
"com.mongodb.TagSet","1,75",14
"com.mongodb.TaggableReadPreference","2,89",52
"com.mongodb.TaggableReadPreference.NearestReadPreference","1,75",7
"com.mongodb.TaggableReadPreference.PrimaryPreferredReadPreference","1,25",5
"com.mongodb.TaggableReadPreference.SecondaryPreferredReadPreference","1,25",5
"com.mongodb.TaggableReadPreference.SecondaryReadPreference","1,75",7
"com.mongodb.UnacknowledgedBulkWriteResult","1,17",14
"com.mongodb.UpdateRequest","1,00",8
"com.mongodb.WriteConcern","1,76",65
"com.mongodb.WriteConcern.Majority","1,00",2
"com.mongodb.WriteConcernError","1,71",12
"com.mongodb.WriteConcernException","2,00",14
"com.mongodb.WriteConcernResult","1,65",28
"com.mongodb.WriteError","1,56",14
"com.mongodb.WriteRequest",n/a,0
"com.mongodb.WriteResult","1,22",11
"com.mongodb.assertions.Assertions","1,83",11
"com.mongodb.async.client.AbstractSubscription","2,24",38
"com.mongodb.async.client.AggregateIterableImpl","1,47",28
"com.mongodb.async.client.AwaitingWriteOperationIterable","2,42",29
"com.mongodb.async.client.ChangeStreamIterableImpl","1,21",17
"com.mongodb.async.client.DistinctIterableImpl","1,09",12
"com.mongodb.async.client.FindIterableImpl","1,03",33
"com.mongodb.async.client.FlatteningSingleResultCallbackSubscription","1,25",5
"com.mongodb.async.client.ListCollectionsIterableImpl","1,08",14
"com.mongodb.async.client.ListDatabasesIterableImpl","1,00",11
"com.mongodb.async.client.ListIndexesIterableImpl","1,00",11
"com.mongodb.async.client.MapReduceIterableImpl","1,22",33
"com.mongodb.async.client.MappingAsyncBatchCursor","1,33",12
"com.mongodb.async.client.MappingIterable","1,31",17
"com.mongodb.async.client.MongoClientImpl","1,06",18
"com.mongodb.async.client.MongoClientSettings","1,00",18
"com.mongodb.async.client.MongoClientSettings.Builder","1,06",19
"com.mongodb.async.client.MongoClients","1,57",22
"com.mongodb.async.client.MongoCollectionImpl","1,45",116
"com.mongodb.async.client.MongoDatabaseImpl","1,26",34
"com.mongodb.async.client.MongoIterableSubscription","2,12",17
"com.mongodb.async.client.NettyMongoClients","1,00",3
"com.mongodb.async.client.Observables","1,00",7
"com.mongodb.async.client.OperationIterable","1,53",23
"com.mongodb.async.client.SingleResultCallbackSubscription","1,25",5
"com.mongodb.async.client.gridfs.GridFSBucketImpl","1,38",72
"com.mongodb.async.client.gridfs.GridFSBuckets","1,00",3
"com.mongodb.async.client.gridfs.GridFSDownloadStreamImpl","2,25",54
"com.mongodb.async.client.gridfs.GridFSFindIterableImpl","1,00",14
"com.mongodb.async.client.gridfs.GridFSIndexCheckImpl","2,00",22
"com.mongodb.async.client.gridfs.GridFSUploadStreamImpl","1,95",43
"com.mongodb.async.client.gridfs.helpers.AsyncStreamHelper","1,38",22
"com.mongodb.async.client.gridfs.helpers.AsynchronousChannelHelper","1,00",21
"com.mongodb.binding.AbstractReferenceCounted","1,67",5
"com.mongodb.binding.AsyncClusterBinding","1,12",9
"com.mongodb.binding.AsyncClusterBinding.AsyncClusterBindingConnectionSource","1,00",6
"com.mongodb.binding.AsyncSingleConnectionReadBinding","1,17",7
"com.mongodb.binding.AsyncSingleConnectionReadBinding.AsyncSingleConnectionSource","1,17",7
"com.mongodb.binding.ClusterBinding","1,00",6
"com.mongodb.binding.ClusterBinding.ClusterBindingConnectionSource","1,00",6
"com.mongodb.binding.SingleConnectionReadBinding","1,17",7
"com.mongodb.binding.SingleConnectionReadBinding.SingleConnectionSource","1,17",7
"com.mongodb.binding.SingleServerBinding","1,00",7
"com.mongodb.binding.SingleServerBinding.SingleServerBindingConnectionSource","1,00",6
"com.mongodb.bulk.BulkWriteError","1,60",8
"com.mongodb.bulk.BulkWriteResult","1,64",41
"com.mongodb.bulk.BulkWriteUpsert","1,67",10
"com.mongodb.bulk.DeleteRequest","1,00",7
"com.mongodb.bulk.IndexRequest","1,10",44
"com.mongodb.bulk.InsertRequest","1,00",3
"com.mongodb.bulk.UpdateRequest","1,17",14
"com.mongodb.bulk.WriteConcernError","1,71",12
"com.mongodb.bulk.WriteRequest","1,00",1
"com.mongodb.bulk.WriteRequest.Type",n/a,0
"com.mongodb.client.MongoDriverInformation","1,00",6
"com.mongodb.client.MongoDriverInformation.Builder","1,14",8
"com.mongodb.client.gridfs.GridFSBucketImpl","1,35",62
"com.mongodb.client.gridfs.GridFSBuckets","1,00",3
"com.mongodb.client.gridfs.GridFSDownloadStream",n/a,0
"com.mongodb.client.gridfs.GridFSDownloadStreamImpl","2,28",41
"com.mongodb.client.gridfs.GridFSFindIterableImpl","1,00",14
"com.mongodb.client.gridfs.GridFSUploadStream","1,00",1
"com.mongodb.client.gridfs.GridFSUploadStreamImpl","1,92",23
"com.mongodb.client.gridfs.codecs.GridFSFileCodec","1,80",9
"com.mongodb.client.gridfs.codecs.GridFSFileCodecProvider","2,00",2
"com.mongodb.client.gridfs.model.GridFSDownloadByNameOptions","1,00",3
"com.mongodb.client.gridfs.model.GridFSDownloadOptions","1,00",3
"com.mongodb.client.gridfs.model.GridFSFile","2,25",36
"com.mongodb.client.gridfs.model.GridFSUploadOptions","1,00",5
"com.mongodb.client.jndi.MongoClientFactory","9,00",9
"com.mongodb.client.model.Accumulators","1,00",12
"com.mongodb.client.model.Aggregates","1,14",32
"com.mongodb.client.model.Aggregates.AddFieldsStage","1,33",4
"com.mongodb.client.model.Aggregates.BucketAutoStage","1,33",4
"com.mongodb.client.model.Aggregates.BucketStage","1,67",5
"com.mongodb.client.model.Aggregates.FacetStage","1,67",5
"com.mongodb.client.model.Aggregates.GraphLookupStage","1,67",5
"com.mongodb.client.model.Aggregates.GroupStage","1,33",4
"com.mongodb.client.model.Aggregates.ReplaceRootStage","1,00",3
"com.mongodb.client.model.Aggregates.SimplePipelineStage","1,00",3
"com.mongodb.client.model.Aggregates.SortByCountStage","1,00",3
"com.mongodb.client.model.BsonField","1,00",4
"com.mongodb.client.model.BucketAutoOptions","1,20",6
"com.mongodb.client.model.BucketGranularity","1,50",6
"com.mongodb.client.model.BucketOptions","1,20",6
"com.mongodb.client.model.BuildersHelper","2,00",4
"com.mongodb.client.model.BulkWriteOptions","1,00",4
"com.mongodb.client.model.Collation","3,12",50
"com.mongodb.client.model.Collation.Builder","1,00",12
"com.mongodb.client.model.CollationAlternate","2,00",6
"com.mongodb.client.model.CollationCaseFirst","2,00",6
"com.mongodb.client.model.CollationMaxVariable","2,00",6
"com.mongodb.client.model.CollationStrength","3,00",9
"com.mongodb.client.model.CountOptions","1,00",12
"com.mongodb.client.model.CreateCollectionOptions","1,00",18
"com.mongodb.client.model.CreateViewOptions","1,00",2
"com.mongodb.client.model.DBCollectionCountOptions","1,00",19
"com.mongodb.client.model.DBCollectionDistinctOptions","1,00",9
"com.mongodb.client.model.DBCollectionFindAndModifyOptions","1,00",23
"com.mongodb.client.model.DBCollectionFindOptions","1,00",32
"com.mongodb.client.model.DBCollectionRemoveOptions","1,00",7
"com.mongodb.client.model.DBCollectionUpdateOptions","1,00",15
"com.mongodb.client.model.DBCreateViewOptions","1,00",2
"com.mongodb.client.model.DeleteManyModel","1,00",4
"com.mongodb.client.model.DeleteOneModel","1,00",4
"com.mongodb.client.model.DeleteOptions","1,00",2
"com.mongodb.client.model.Facet","1,00",4
"com.mongodb.client.model.Field","2,00",10
"com.mongodb.client.model.Filters","1,05",61
"com.mongodb.client.model.Filters.AndFilter","3,17",19
"com.mongodb.client.model.Filters.GeometryOperatorFilter","1,50",6
"com.mongodb.client.model.Filters.IterableOperatorFilter","1,33",4
"com.mongodb.client.model.Filters.NotFilter","2,00",8
"com.mongodb.client.model.Filters.OperatorFilter","1,00",3
"com.mongodb.client.model.Filters.OrNorFilter","1,33",4
"com.mongodb.client.model.Filters.OrNorFilter.Operator","1,00",1
"com.mongodb.client.model.Filters.SimpleEncodingFilter","1,00",3
"com.mongodb.client.model.Filters.SimpleFilter","1,00",3
"com.mongodb.client.model.Filters.TextFilter","2,00",6
"com.mongodb.client.model.FindOneAndDeleteOptions","1,00",8
"com.mongodb.client.model.FindOneAndReplaceOptions","1,00",14
"com.mongodb.client.model.FindOneAndUpdateOptions","1,00",16
"com.mongodb.client.model.FindOptions","1,00",45
"com.mongodb.client.model.GraphLookupOptions","1,60",8
"com.mongodb.client.model.IndexModel","1,00",4
"com.mongodb.client.model.IndexOptionDefaults","1,00",2
"com.mongodb.client.model.IndexOptions","1,06",38
"com.mongodb.client.model.Indexes","1,20",18
"com.mongodb.client.model.InsertManyOptions","1,00",4
"com.mongodb.client.model.InsertOneModel","1,00",2
"com.mongodb.client.model.InsertOneOptions","1,00",2
"com.mongodb.client.model.MapReduceAction","1,00",2
"com.mongodb.client.model.ParallelCollectionScanOptions","1,00",2
"com.mongodb.client.model.Projections","1,07",16
"com.mongodb.client.model.Projections.ElemMatchFilterProjection","1,00",3
"com.mongodb.client.model.Projections.FieldsProjection","1,67",5
"com.mongodb.client.model.PushOptions","1,44",13
"com.mongodb.client.model.RenameCollectionOptions","1,00",2
"com.mongodb.client.model.ReplaceOneModel","1,00",5
"com.mongodb.client.model.ReturnDocument",n/a,0
"com.mongodb.client.model.SimpleExpression","1,00",3
"com.mongodb.client.model.Sorts","1,11",10
"com.mongodb.client.model.Sorts.CompoundSort","1,67",5
"com.mongodb.client.model.TextSearchOptions","1,00",7
"com.mongodb.client.model.UnwindOptions","1,00",4
"com.mongodb.client.model.UpdateManyModel","1,00",5
"com.mongodb.client.model.UpdateOneModel","1,00",5
"com.mongodb.client.model.UpdateOptions","1,00",8
"com.mongodb.client.model.Updates","1,00",33
"com.mongodb.client.model.Updates.CompositeUpdate","2,33",7
"com.mongodb.client.model.Updates.PullAllUpdate","1,33",4
"com.mongodb.client.model.Updates.PushUpdate","2,33",7
"com.mongodb.client.model.Updates.SimpleUpdate","1,00",3
"com.mongodb.client.model.Updates.WithEachUpdate","1,20",6
"com.mongodb.client.model.ValidationAction","1,67",5
"com.mongodb.client.model.ValidationLevel","1,67",5
"com.mongodb.client.model.ValidationOptions","1,00",6
"com.mongodb.client.model.WriteModel","1,00",1
"com.mongodb.client.model.changestream.ChangeStreamDocument","1,90",19
"com.mongodb.client.model.changestream.ChangeStreamDocumentCodec","1,00",4
"com.mongodb.client.model.changestream.FullDocument","2,00",6
"com.mongodb.client.model.changestream.OperationType","1,75",7
"com.mongodb.client.model.changestream.OperationTypeCodec","1,00",3
"com.mongodb.client.model.changestream.UpdateDescription","2,33",14
"com.mongodb.client.model.geojson.CoordinateReferenceSystem",n/a,0
"com.mongodb.client.model.geojson.CoordinateReferenceSystemType","1,00",2
"com.mongodb.client.model.geojson.GeoJsonObjectType","1,00",2
"com.mongodb.client.model.geojson.Geometry","1,71",12
"com.mongodb.client.model.geojson.GeometryCollection","1,71",12
"com.mongodb.client.model.geojson.LineString","1,71",12
"com.mongodb.client.model.geojson.MultiLineString","1,86",13
"com.mongodb.client.model.geojson.MultiPoint","1,71",12
"com.mongodb.client.model.geojson.MultiPolygon","1,71",12
"com.mongodb.client.model.geojson.NamedCoordinateReferenceSystem","1,50",9
"com.mongodb.client.model.geojson.Point","1,62",13
"com.mongodb.client.model.geojson.Polygon","1,60",16
"com.mongodb.client.model.geojson.PolygonCoordinates","2,00",12
"com.mongodb.client.model.geojson.Position","1,67",10
"com.mongodb.client.model.geojson.codecs.AbstractGeometryCodec","1,00",4
"com.mongodb.client.model.geojson.codecs.GeoJsonCodecProvider","10,00",10
"com.mongodb.client.model.geojson.codecs.GeometryCodec","1,00",1
"com.mongodb.client.model.geojson.codecs.GeometryCollectionCodec","1,00",1
"com.mongodb.client.model.geojson.codecs.GeometryDecoderHelper","5,70",114
"com.mongodb.client.model.geojson.codecs.GeometryEncoderHelper","2,31",30
"com.mongodb.client.model.geojson.codecs.LineStringCodec","1,00",1
"com.mongodb.client.model.geojson.codecs.MultiLineStringCodec","1,00",1
"com.mongodb.client.model.geojson.codecs.MultiPointCodec","1,00",1
"com.mongodb.client.model.geojson.codecs.MultiPolygonCodec","1,00",1
"com.mongodb.client.model.geojson.codecs.NamedCoordinateReferenceSystemCodec","1,33",4
"com.mongodb.client.model.geojson.codecs.PointCodec","1,00",1
"com.mongodb.client.model.geojson.codecs.PolygonCodec","1,00",1
"com.mongodb.client.result.DeleteResult","1,00",2
"com.mongodb.client.result.DeleteResult.AcknowledgedDeleteResult","1,50",9
"com.mongodb.client.result.DeleteResult.UnacknowledgedDeleteResult","1,40",7
"com.mongodb.client.result.UpdateResult","1,00",2
"com.mongodb.client.result.UpdateResult.AcknowledgedUpdateResult","2,11",19
"com.mongodb.client.result.UpdateResult.UnacknowledgedUpdateResult","1,22",11
"com.mongodb.connection.AbstractByteBufBsonDocument","1,27",38
"com.mongodb.connection.AbstractReferenceCounted","1,67",5
"com.mongodb.connection.AsynchronousSocketChannelStream","1,26",24
"com.mongodb.connection.AsynchronousSocketChannelStream.AsyncWritableByteChannelAdapter","1,00",1
"com.mongodb.connection.AsynchronousSocketChannelStream.AsyncWritableByteChannelAdapter.WriteCompletionHandler","1,00",3
"com.mongodb.connection.AsynchronousSocketChannelStream.BaseCompletionHandler","1,00",2
"com.mongodb.connection.AsynchronousSocketChannelStream.BasicCompletionHandler","2,00",6
"com.mongodb.connection.AsynchronousSocketChannelStream.OpenCompletionHandler","1,33",4
"com.mongodb.connection.AsynchronousSocketChannelStreamFactory","1,33",4
"com.mongodb.connection.AsynchronousSocketChannelStreamFactoryFactory","1,00",4
"com.mongodb.connection.AsynchronousSocketChannelStreamFactoryFactory.Builder","1,00",2
"com.mongodb.connection.Authenticator","1,00",2
"com.mongodb.connection.BaseCluster","2,26",61
"com.mongodb.connection.BaseCluster.ServerSelectionRequest","1,00",4
"com.mongodb.connection.BaseCluster.WaitQueueHandler","6,00",6
"com.mongodb.connection.BaseQueryMessage","1,40",21
"com.mongodb.connection.BsonWriterHelper","1,90",19
"com.mongodb.connection.BulkWriteBatchCombiner","1,74",33
"com.mongodb.connection.ByteBufBsonDocument","1,50",15
"com.mongodb.connection.ByteBufPayloadBsonDocument","2,00",18
"com.mongodb.connection.ByteBufferBsonOutput","2,00",28
"com.mongodb.connection.ByteBufferBsonOutput.BufferPositionPair","1,00",1
"com.mongodb.connection.ChangeEvent","2,00",12
"com.mongodb.connection.ClientMetadataHelper","3,00",36
"com.mongodb.connection.ClusterClock","2,00",6
"com.mongodb.connection.ClusterClockAdvancingSessionContext","1,00",9
"com.mongodb.connection.ClusterConnectionMode",n/a,0
"com.mongodb.connection.ClusterDescription","1,58",52
"com.mongodb.connection.ClusterId","1,75",14
"com.mongodb.connection.ClusterSettings","2,50",40
"com.mongodb.connection.ClusterSettings.Builder","1,54",20
"com.mongodb.connection.ClusterType",n/a,0
"com.mongodb.connection.CommandHelper","1,56",14
"com.mongodb.connection.CommandMessage","1,69",27
"com.mongodb.connection.CommandProtocolImpl","1,38",11
"com.mongodb.connection.CommandResultBaseCallback","2,00",4
"com.mongodb.connection.CommandResultCallback","2,50",5
"com.mongodb.connection.CompositeByteBuf","1,39",57
"com.mongodb.connection.CompositeByteBuf.Component","1,00",1
"com.mongodb.connection.CompressedHeader","1,33",8
"com.mongodb.connection.CompressedMessage","1,00",5
"com.mongodb.connection.Compressor","2,25",9
"com.mongodb.connection.Compressor.BufferExposingByteArrayOutputStream","1,00",2
"com.mongodb.connection.Compressor.ByteBufInputStream","1,67",5
"com.mongodb.connection.ConnectionDescription","1,56",25
"com.mongodb.connection.ConnectionId","1,89",17
"com.mongodb.connection.ConnectionPoolSettings","1,73",26
"com.mongodb.connection.ConnectionPoolSettings.Builder","1,46",19
"com.mongodb.connection.DefaultAuthenticator","1,25",5
"com.mongodb.connection.DefaultClusterFactory","1,43",10
"com.mongodb.connection.DefaultClusterableServerFactory","1,00",3
"com.mongodb.connection.DefaultConnectionFactory","1,00",2
"com.mongodb.connection.DefaultConnectionPool","2,03",59
"com.mongodb.connection.DefaultConnectionPool.PooledConnection","1,35",23
"com.mongodb.connection.DefaultConnectionPool.UsageTrackingInternalConnectionItemFactory","2,60",13
"com.mongodb.connection.DefaultServer","1,36",15
"com.mongodb.connection.DefaultServer.DefaultServerProtocolExecutor","1,33",8
"com.mongodb.connection.DefaultServer.DefaultServerStateListener","1,00",1
"com.mongodb.connection.DefaultServerConnection","1,06",34
"com.mongodb.connection.DefaultServerMonitor","6,40",32
"com.mongodb.connection.DefaultServerMonitor.ServerMonitorRunnable","2,67",16
"com.mongodb.connection.DefaultServerMonitorFactory","1,00",2
"com.mongodb.connection.DeleteMessage","1,50",3
"com.mongodb.connection.DeleteProtocol","1,57",11
"com.mongodb.connection.DescriptionHelper","2,06",35
"com.mongodb.connection.ElementExtendingBsonWriter","1,50",3
"com.mongodb.connection.ExponentiallyWeightedMovingAverage","1,50",6
"com.mongodb.connection.FutureAsyncCompletionHandler","1,50",9
"com.mongodb.connection.GSSAPIAuthenticator","1,80",9
"com.mongodb.connection.GetMoreMessage","1,00",4
"com.mongodb.connection.GetMoreProtocol","2,57",18
"com.mongodb.connection.GetMoreProtocol.GetMoreResultCallback","4,50",9
"com.mongodb.connection.InsertMessage","1,00",3
"com.mongodb.connection.InsertProtocol","1,43",10
"com.mongodb.connection.InternalStreamConnection","2,00",80
"com.mongodb.connection.InternalStreamConnection.CommandEventSender","2,67",16
"com.mongodb.connection.InternalStreamConnection.MessageHeaderCallback","2,00",4
"com.mongodb.connection.InternalStreamConnection.MessageHeaderCallback.MessageCallback","2,00",4
"com.mongodb.connection.InternalStreamConnectionFactory","3,67",11
"com.mongodb.connection.InternalStreamConnectionInitializer","1,69",27
"com.mongodb.connection.InternalStreamConnectionInitializer.CompoundAuthenticator","1,60",8
"com.mongodb.connection.KillCursorProtocol","2,75",22
"com.mongodb.connection.KillCursorsMessage","1,33",4
"com.mongodb.connection.LegacyMessage","1,00",3
"com.mongodb.connection.LevelCountingBsonWriter","1,00",50
"com.mongodb.connection.MessageHeader","1,20",6
"com.mongodb.connection.MessageSettings","1,00",6
"com.mongodb.connection.MessageSettings.Builder","1,00",5
"com.mongodb.connection.MultiServerCluster","3,45",76
"com.mongodb.connection.MultiServerCluster.DefaultServerStateListener","1,00",1
"com.mongodb.connection.MultiServerCluster.ServerTuple","1,00",1
"com.mongodb.connection.NativeAuthenticator","1,50",9
"com.mongodb.connection.OpCode","1,00",2
"com.mongodb.connection.PlainAuthenticator","1,75",7
"com.mongodb.connection.ProtocolHelper","1,80",45
"com.mongodb.connection.QueryMessage","1,50",3
"com.mongodb.connection.QueryProtocol","2,24",56
"com.mongodb.connection.QueryProtocol.QueryResultCallback","3,50",7
"com.mongodb.connection.QueryResult","1,17",7
"com.mongodb.connection.ReplyHeader","1,33",16
"com.mongodb.connection.ReplyMessage","1,75",7
"com.mongodb.connection.RequestMessage","1,05",20
"com.mongodb.connection.RequestMessage.EncodingMetadata","1,00",2
"com.mongodb.connection.ResponseBuffers","1,60",8
"com.mongodb.connection.ResponseCallback","1,50",6
"com.mongodb.connection.SaslAuthenticator","1,62",26
"com.mongodb.connection.SaslAuthenticator.Continuator","1,40",7
"com.mongodb.connection.ScramSha1Authenticator","1,00",4
"com.mongodb.connection.ScramSha1Authenticator.DefaultRandomStringGenerator","3,00",3
"com.mongodb.connection.ScramSha1Authenticator.ScramSha1SaslClient","1,33",28
"com.mongodb.connection.SendMessageCallback","1,67",5
"com.mongodb.connection.ServerConnectionState",n/a,0
"com.mongodb.connection.ServerDescription","2,44",100
"com.mongodb.connection.ServerDescription.Builder","1,17",27
"com.mongodb.connection.ServerId","1,67",10
"com.mongodb.connection.ServerSettings","1,60",16
"com.mongodb.connection.ServerSettings.Builder","1,12",9
"com.mongodb.connection.ServerType","1,00",8
"com.mongodb.connection.ServerVersion","1,62",13
"com.mongodb.connection.SingleServerCluster","1,83",11
"com.mongodb.connection.SingleServerCluster.DefaultServerStateListener","5,00",5
"com.mongodb.connection.SnappyCompressor","1,33",8
"com.mongodb.connection.SocketChannelStream","1,42",17
"com.mongodb.connection.SocketSettings","1,80",18
"com.mongodb.connection.SocketSettings.Builder","1,29",9
"com.mongodb.connection.SocketStream","1,33",16
"com.mongodb.connection.SocketStreamFactory","2,00",8
"com.mongodb.connection.SocketStreamHelper","3,50",7
"com.mongodb.connection.SplittablePayload","1,22",11
"com.mongodb.connection.SplittablePayload.Type",n/a,0
"com.mongodb.connection.SplittablePayloadBsonWriter","1,67",5
"com.mongodb.connection.SslSettings","2,12",17
"com.mongodb.connection.SslSettings.Builder","1,40",7
"com.mongodb.connection.Time","1,25",5
"com.mongodb.connection.UpdateMessage","3,00",6
