Class,OCavg,WMC
"org.apache.commons.io.output.DeferredFileOutputStream","1,50",15
"org.apache.commons.io.output.DemuxOutputStream","1,75",7
"org.apache.commons.io.output.FileWriterWithEncoding","1,30",26
"org.apache.commons.io.output.LockableFileWriter","1,50",27
"org.apache.commons.io.output.NullOutputStream","1,00",3
"org.apache.commons.io.output.NullWriter","1,00",11
"org.apache.commons.io.output.ProxyOutputStream","1,11",10
"org.apache.commons.io.output.ProxyWriter","1,21",17
"org.apache.commons.io.output.StringBuilderWriter","1,25",15
"org.apache.commons.io.output.TaggedOutputStream","1,00",4
"org.apache.commons.io.output.TeeOutputStream","1,00",6
"org.apache.commons.io.output.ThresholdingOutputStream","1,09",12
"org.apache.commons.io.output.WriterOutputStream","1,50",18
"org.apache.commons.io.output.XmlStreamWriter","2,57",18

