Class,OCavg,WMC
"org.eclipse.jdt.core.dom.BindingComparator","5,10",51
"org.eclipse.jdt.core.dom.BindingKey","4,84",92
"org.eclipse.jdt.core.dom.BindingKeyScanner","4,31",56
"org.eclipse.jdt.core.dom.BindingResolver","1,00",35
"org.eclipse.jdt.core.dom.Block","1,18",13
"org.eclipse.jdt.core.dom.BlockComment","1,00",9
"org.eclipse.jdt.core.dom.BodyDeclaration","1,50",18
"org.eclipse.jdt.core.dom.BooleanLiteral","1,17",14
"org.eclipse.jdt.core.dom.BreakStatement","1,33",16
"org.eclipse.jdt.core.dom.CastExpression","1,93",27
"org.eclipse.jdt.core.dom.CatchClause","1,93",27
"org.eclipse.jdt.core.dom.CharacterLiteral","4,29",60
"org.eclipse.jdt.core.dom.ChildListPropertyDescriptor","1,33",4
"org.eclipse.jdt.core.dom.ChildPropertyDescriptor","1,25",5
"org.eclipse.jdt.core.dom.ClassInstanceCreation","2,36",52
"org.eclipse.jdt.core.dom.Comment","1,00",7
"org.eclipse.jdt.core.dom.CompilationUnit","1,97",59
"org.eclipse.jdt.core.dom.CompilationUnitResolver","3,91",90
"org.eclipse.jdt.core.dom.ConditionalExpression","2,19",35
"org.eclipse.jdt.core.dom.ConstructorInvocation","1,77",23
"org.eclipse.jdt.core.dom.ContinueStatement","1,33",16
"org.eclipse.jdt.core.dom.DefaultASTVisitor","1,01",142
"org.eclipse.jdt.core.dom.DefaultBindingResolver","6,81",252
"org.eclipse.jdt.core.dom.DefaultBindingResolver.BindingTables","1,00",1
"org.eclipse.jdt.core.dom.DefaultCommentMapper","7,17",86
"org.eclipse.jdt.core.dom.DefaultCommentMapper.CommentMapperVisitor","1,67",5
"org.eclipse.jdt.core.dom.DoStatement","1,93",27
"org.eclipse.jdt.core.dom.DocCommentParser","5,78",104
"org.eclipse.jdt.core.dom.EmptyStatement","1,00",8
"org.eclipse.jdt.core.dom.EnhancedForStatement","2,12",36
"org.eclipse.jdt.core.dom.EnumConstantDeclaration","1,96",45
"org.eclipse.jdt.core.dom.EnumDeclaration","1,58",30
"org.eclipse.jdt.core.dom.Expression","1,00",2
"org.eclipse.jdt.core.dom.ExpressionStatement","1,58",19
"org.eclipse.jdt.core.dom.FieldAccess","1,87",28
"org.eclipse.jdt.core.dom.FieldDeclaration","2,11",40
"org.eclipse.jdt.core.dom.ForStatement","1,71",29
"org.eclipse.jdt.core.dom.IfStatement","2,00",32
"org.eclipse.jdt.core.dom.ImportDeclaration","1,72",31
"org.eclipse.jdt.core.dom.InfixExpression","2,05",41
"org.eclipse.jdt.core.dom.InfixExpression.Operator","1,33",4
"org.eclipse.jdt.core.dom.Initializer","2,06",35
"org.eclipse.jdt.core.dom.InstanceofExpression","1,93",27
"org.eclipse.jdt.core.dom.InternalASTRewrite","2,13",32
"org.eclipse.jdt.core.dom.Javadoc","1,93",27
"org.eclipse.jdt.core.dom.LabeledStatement","1,93",27
"org.eclipse.jdt.core.dom.LineComment","1,00",9
"org.eclipse.jdt.core.dom.MarkerAnnotation","1,36",15
"org.eclipse.jdt.core.dom.MemberRef","1,67",25
"org.eclipse.jdt.core.dom.MemberValuePair","1,93",27
"org.eclipse.jdt.core.dom.Message","1,83",11
"org.eclipse.jdt.core.dom.MethodBinding","2,77",72
"org.eclipse.jdt.core.dom.MethodDeclaration","2,38",81
"org.eclipse.jdt.core.dom.MethodInvocation","2,06",37
"org.eclipse.jdt.core.dom.MethodRef","1,65",28
"org.eclipse.jdt.core.dom.MethodRefParameter","1,71",24
"org.eclipse.jdt.core.dom.Modifier","1,12",28
"org.eclipse.jdt.core.dom.Modifier.ModifierKeyword","1,60",8
"org.eclipse.jdt.core.dom.NaiveASTFlattener","3,07",273
"org.eclipse.jdt.core.dom.Name","1,20",6
"org.eclipse.jdt.core.dom.NodeEventHandler","1,00",11
"org.eclipse.jdt.core.dom.NodeSearcher","1,86",13
"org.eclipse.jdt.core.dom.NormalAnnotation","1,38",18
"org.eclipse.jdt.core.dom.NullLiteral","1,00",9
"org.eclipse.jdt.core.dom.NumberLiteral","1,67",20
"org.eclipse.jdt.core.dom.PackageBinding","1,77",23
"org.eclipse.jdt.core.dom.PackageDeclaration","2,12",36
"org.eclipse.jdt.core.dom.ParameterizedType","1,57",22
"org.eclipse.jdt.core.dom.ParenthesizedExpression","1,58",19
"org.eclipse.jdt.core.dom.PostfixExpression","1,67",25
"org.eclipse.jdt.core.dom.PostfixExpression.Operator","1,33",4
"org.eclipse.jdt.core.dom.PrefixExpression","1,67",25
"org.eclipse.jdt.core.dom.PrefixExpression.Operator","1,33",4
"org.eclipse.jdt.core.dom.PrimitiveType","1,31",17
"org.eclipse.jdt.core.dom.PrimitiveType.Code","1,00",2
"org.eclipse.jdt.core.dom.QualifiedName","1,87",28
"org.eclipse.jdt.core.dom.QualifiedType","1,93",27
"org.eclipse.jdt.core.dom.ReturnStatement","1,33",16
"org.eclipse.jdt.core.dom.SimpleName","2,14",30
"org.eclipse.jdt.core.dom.SimplePropertyDescriptor","1,33",4
"org.eclipse.jdt.core.dom.SimpleType","1,58",19
"org.eclipse.jdt.core.dom.SingleMemberAnnotation","1,77",23
"org.eclipse.jdt.core.dom.SingleVariableDeclaration","2,21",64
"org.eclipse.jdt.core.dom.Statement","2,20",11
"org.eclipse.jdt.core.dom.StringLiteral","2,93",41
"org.eclipse.jdt.core.dom.StructuralPropertyDescriptor","1,86",13
"org.eclipse.jdt.core.dom.SuperConstructorInvocation","1,81",29
"org.eclipse.jdt.core.dom.SuperFieldAccess","1,67",25
"org.eclipse.jdt.core.dom.SuperMethodInvocation","2,06",37
"org.eclipse.jdt.core.dom.SwitchCase","1,46",19
"org.eclipse.jdt.core.dom.SwitchStatement","1,57",22
"org.eclipse.jdt.core.dom.SynchronizedStatement","1,93",27
"org.eclipse.jdt.core.dom.TagElement","1,27",19
"org.eclipse.jdt.core.dom.TextElement","1,42",17
"org.eclipse.jdt.core.dom.ThisExpression","1,33",16
"org.eclipse.jdt.core.dom.ThrowStatement","1,58",19
"org.eclipse.jdt.core.dom.TryStatement","1,69",27
"org.eclipse.jdt.core.dom.Type","1,00",8
"org.eclipse.jdt.core.dom.TypeBinding","3,07",166
"org.eclipse.jdt.core.dom.TypeDeclaration","2,59",83
"org.eclipse.jdt.core.dom.TypeDeclarationStatement","1,80",27
"org.eclipse.jdt.core.dom.TypeLiteral","1,58",19
"org.eclipse.jdt.core.dom.TypeParameter","1,53",23
"org.eclipse.jdt.core.dom.VariableBinding","3,50",56
"org.eclipse.jdt.core.dom.VariableDeclaration","1,00",5
"org.eclipse.jdt.core.dom.VariableDeclarationExpression","2,17",39
"org.eclipse.jdt.core.dom.VariableDeclarationFragment","1,65",33
"org.eclipse.jdt.core.dom.VariableDeclarationStatement","2,17",39
"org.eclipse.jdt.core.dom.WhileStatement","1,93",27
"org.eclipse.jdt.core.dom.WildcardType","1,38",22
"org.eclipse.jdt.core.dom.rewrite.ASTRewrite","2,43",51
"org.eclipse.jdt.core.dom.rewrite.ListRewrite","1,94",33
"org.eclipse.jdt.core.formatter.CodeFormatter",n/a,0
"org.eclipse.jdt.core.formatter.DefaultCodeFormatterConstants","4,78",43
"org.eclipse.jdt.core.jdom.DOMException","1,00",2
"org.eclipse.jdt.core.jdom.DOMFactory","1,44",26
"org.eclipse.jdt.core.search.FieldDeclarationMatch","1,00",1
"org.eclipse.jdt.core.search.FieldReferenceMatch","1,00",3
"org.eclipse.jdt.core.search.LocalVariableDeclarationMatch","1,00",1
"org.eclipse.jdt.core.search.LocalVariableReferenceMatch","1,00",3
"org.eclipse.jdt.core.search.MethodDeclarationMatch","1,00",1
"org.eclipse.jdt.core.search.MethodReferenceMatch","1,00",4
"org.eclipse.jdt.core.search.PackageDeclarationMatch","1,00",1
"org.eclipse.jdt.core.search.PackageReferenceMatch","1,00",1
"org.eclipse.jdt.core.search.SearchDocument","1,00",5
"org.eclipse.jdt.core.search.SearchEngine","1,26",34
"org.eclipse.jdt.core.search.SearchEngine.ResultCollectorAdapter","1,00",4
"org.eclipse.jdt.core.search.SearchEngine.SearchPatternAdapter","1,00",1
"org.eclipse.jdt.core.search.SearchMatch","1,12",18
"org.eclipse.jdt.core.search.SearchParticipant","1,20",6
"org.eclipse.jdt.core.search.SearchPattern","10,58",201
"org.eclipse.jdt.core.search.SearchRequestor","1,00",4
"org.eclipse.jdt.core.search.TypeDeclarationMatch","1,00",1
"org.eclipse.jdt.core.search.TypeReferenceMatch","1,00",1
"org.eclipse.jdt.core.util.ByteCodeVisitorAdapter","1,00",205
"org.eclipse.jdt.core.util.ClassFileBytesDisassembler",n/a,0
"org.eclipse.jdt.core.util.ClassFormatException","1,00",2
"org.eclipse.jdt.core.util.CompilationUnitSorter","1,50",3
"org.eclipse.jdt.core.util.OpcodeStringValues",n/a,0
"org.eclipse.jdt.internal.antadapter.AntAdapterMessages","1,00",3
"org.eclipse.jdt.internal.codeassist.CompletionEngine","8,78",755
"org.eclipse.jdt.internal.codeassist.CompletionRequestorWrapper","11,20",56
"org.eclipse.jdt.internal.codeassist.InternalCompletionProposal","3,29",46
"org.eclipse.jdt.internal.codeassist.SelectionEngine","8,61",198
"org.eclipse.jdt.internal.codeassist.complete.CompletionNodeDetector","1,05",85
"org.eclipse.jdt.internal.codeassist.complete.CompletionNodeFound","1,00",3
"org.eclipse.jdt.internal.codeassist.complete.CompletionOnArgumentName","1,50",6
"org.eclipse.jdt.internal.codeassist.complete.CompletionOnClassLiteralAccess","1,33",4
"org.eclipse.jdt.internal.codeassist.complete.CompletionOnClassReference","1,00",2
"org.eclipse.jdt.internal.codeassist.complete.CompletionOnExceptionReference","1,00",2
"org.eclipse.jdt.internal.codeassist.complete.CompletionOnExplicitConstructorCall","4,33",13
"org.eclipse.jdt.internal.codeassist.complete.CompletionOnFieldName","1,67",5
"org.eclipse.jdt.internal.codeassist.complete.CompletionOnFieldType","1,50",3
"org.eclipse.jdt.internal.codeassist.complete.CompletionOnImportReference","2,00",4
"org.eclipse.jdt.internal.codeassist.complete.CompletionOnInterfaceReference","1,00",2
"org.eclipse.jdt.internal.codeassist.complete.CompletionOnKeyword1","1,00",7
"org.eclipse.jdt.internal.codeassist.complete.CompletionOnKeyword2","1,00",4
"org.eclipse.jdt.internal.codeassist.complete.CompletionOnKeyword3","1,00",6
"org.eclipse.jdt.internal.codeassist.complete.CompletionOnLocalName","1,67",5
"org.eclipse.jdt.internal.codeassist.complete.CompletionOnMemberAccess","1,33",4
"org.eclipse.jdt.internal.codeassist.complete.CompletionOnMessageSend","5,50",11
"org.eclipse.jdt.internal.codeassist.complete.CompletionOnMethodName","3,00",9
"org.eclipse.jdt.internal.codeassist.complete.CompletionOnMethodReturnType","1,00",3
"org.eclipse.jdt.internal.codeassist.complete.CompletionOnMethodTypeParameter","1,33",4
"org.eclipse.jdt.internal.codeassist.complete.CompletionOnPackageReference","2,00",4
"org.eclipse.jdt.internal.codeassist.complete.CompletionOnParameterizedQualifiedTypeReference","2,12",17
"org.eclipse.jdt.internal.codeassist.complete.CompletionOnQualifiedAllocationExpression","5,00",10
"org.eclipse.jdt.internal.codeassist.complete.CompletionOnQualifiedClassReference","1,50",3
"org.eclipse.jdt.internal.codeassist.complete.CompletionOnQualifiedExceptionReference","1,50",3
"org.eclipse.jdt.internal.codeassist.complete.CompletionOnQualifiedInterfaceReference","1,50",3
"org.eclipse.jdt.internal.codeassist.complete.CompletionOnQualifiedNameReference","2,33",7
"org.eclipse.jdt.internal.codeassist.complete.CompletionOnQualifiedTypeReference","1,40",7
"org.eclipse.jdt.internal.codeassist.complete.CompletionOnSingleNameReference","1,00",4
"org.eclipse.jdt.internal.codeassist.complete.CompletionOnSingleTypeReference","1,67",10
"org.eclipse.jdt.internal.codeassist.complete.CompletionParser","4,36",606
"org.eclipse.jdt.internal.codeassist.complete.CompletionScanner","31,50",189
"org.eclipse.jdt.internal.codeassist.complete.InvalidCursorLocation","1,00",1
"org.eclipse.jdt.internal.codeassist.impl.AssistOptions","12,33",37
"org.eclipse.jdt.internal.codeassist.impl.AssistParser","3,23",236
"org.eclipse.jdt.internal.codeassist.impl.Engine","4,78",43
"org.eclipse.jdt.internal.codeassist.select.SelectionNodeFound","1,00",3
"org.eclipse.jdt.internal.codeassist.select.SelectionOnArgumentName","1,50",6
"org.eclipse.jdt.internal.codeassist.select.SelectionOnExplicitConstructorCall","3,00",9
"org.eclipse.jdt.internal.codeassist.select.SelectionOnFieldReference","1,33",4
"org.eclipse.jdt.internal.codeassist.select.SelectionOnFieldType","1,00",2
"org.eclipse.jdt.internal.codeassist.select.SelectionOnImportReference","2,00",4
"org.eclipse.jdt.internal.codeassist.select.SelectionOnLocalName","1,33",4
"org.eclipse.jdt.internal.codeassist.select.SelectionOnMessageSend","6,00",18
"org.eclipse.jdt.internal.codeassist.select.SelectionOnNameOfMemberValuePair","1,33",4
"org.eclipse.jdt.internal.codeassist.select.SelectionOnPackageReference","2,00",4
"org.eclipse.jdt.internal.codeassist.select.SelectionOnParameterizedQualifiedTypeReference","2,50",10
"org.eclipse.jdt.internal.codeassist.select.SelectionOnParameterizedSingleTypeReference","1,25",5
"org.eclipse.jdt.internal.codeassist.select.SelectionOnQualifiedAllocationExpression","2,00",8
"org.eclipse.jdt.internal.codeassist.select.SelectionOnQualifiedNameReference","3,33",10
"org.eclipse.jdt.internal.codeassist.select.SelectionOnQualifiedSuperReference","1,33",4
"org.eclipse.jdt.internal.codeassist.select.SelectionOnQualifiedTypeReference","2,00",8
"org.eclipse.jdt.internal.codeassist.select.SelectionOnSingleNameReference","2,67",8
"org.eclipse.jdt.internal.codeassist.select.SelectionOnSingleTypeReference","1,40",7
"org.eclipse.jdt.internal.codeassist.select.SelectionOnSuperReference","1,33",4
"org.eclipse.jdt.internal.codeassist.select.SelectionParser","3,04",155
"org.eclipse.jdt.internal.codeassist.select.SelectionScanner","2,33",7
"org.eclipse.jdt.internal.compiler.ASTVisitor","1,00",203
"org.eclipse.jdt.internal.compiler.ClassFile","7,27",429
"org.eclipse.jdt.internal.compiler.CompilationResult","4,05",89
"org.eclipse.jdt.internal.compiler.Compiler","3,65",62
"org.eclipse.jdt.internal.compiler.ConfigurableOption","1,58",19
"org.eclipse.jdt.internal.compiler.DefaultErrorHandlingPolicies","1,00",12
"org.eclipse.jdt.internal.compiler.DocumentElementParser","2,35",134
"org.eclipse.jdt.internal.compiler.ISourceElementRequestor.FieldInfo",n/a,0
"org.eclipse.jdt.internal.compiler.ISourceElementRequestor.MethodInfo",n/a,0
"org.eclipse.jdt.internal.compiler.ISourceElementRequestor.TypeInfo",n/a,0
"org.eclipse.jdt.internal.compiler.ISourceElementRequestor.TypeParameterInfo",n/a,0
"org.eclipse.jdt.internal.compiler.SourceElementParser","5,77",277
"org.eclipse.jdt.internal.compiler.SourceElementParser.LocalDeclarationVisitor","1,60",8
"org.eclipse.jdt.internal.compiler.SourceElementRequestorAdapter","1,00",27
"org.eclipse.jdt.internal.compiler.ast.AND_AND_Expression","6,33",38
"org.eclipse.jdt.internal.compiler.ast.ASTNode","4,17",75
"org.eclipse.jdt.internal.compiler.ast.AbstractMethodDeclaration","2,93",79
"org.eclipse.jdt.internal.compiler.ast.AbstractVariableDeclaration","1,67",15
"org.eclipse.jdt.internal.compiler.ast.AllocationExpression","4,27",64
"org.eclipse.jdt.internal.compiler.ast.Annotation","16,80",84
"org.eclipse.jdt.internal.compiler.ast.AnnotationMethodDeclaration","4,38",35
"org.eclipse.jdt.internal.compiler.ast.Argument","3,25",26
"org.eclipse.jdt.internal.compiler.ast.ArrayAllocationExpression","6,17",37
"org.eclipse.jdt.internal.compiler.ast.ArrayInitializer","7,67",46
"org.eclipse.jdt.internal.compiler.ast.ArrayQualifiedTypeReference","1,86",13
"org.eclipse.jdt.internal.compiler.ast.ArrayReference","2,70",27
"org.eclipse.jdt.internal.compiler.ast.ArrayTypeReference","1,86",13
"org.eclipse.jdt.internal.compiler.ast.AssertStatement","3,75",30
"org.eclipse.jdt.internal.compiler.ast.Assignment","2,73",41
"org.eclipse.jdt.internal.compiler.ast.BinaryExpression","16,95",339
"org.eclipse.jdt.internal.compiler.ast.Block","3,00",30
"org.eclipse.jdt.internal.compiler.ast.BranchStatement","2,33",7
"org.eclipse.jdt.internal.compiler.ast.BreakStatement","3,75",15
"org.eclipse.jdt.internal.compiler.ast.CaseStatement","3,00",21
"org.eclipse.jdt.internal.compiler.ast.CastExpression","3,61",101
"org.eclipse.jdt.internal.compiler.ast.CharLiteral","3,17",19
"org.eclipse.jdt.internal.compiler.ast.ClassLiteralAccess","2,17",13
"org.eclipse.jdt.internal.compiler.ast.Clinit","3,00",36
"org.eclipse.jdt.internal.compiler.ast.CompilationUnitDeclaration","3,47",66
"org.eclipse.jdt.internal.compiler.ast.CompoundAssignment","4,33",39
"org.eclipse.jdt.internal.compiler.ast.ConditionalExpression","7,75",62
"org.eclipse.jdt.internal.compiler.ast.ConstructorDeclaration","6,13",92
"org.eclipse.jdt.internal.compiler.ast.ContinueStatement","4,00",16
"org.eclipse.jdt.internal.compiler.ast.DoStatement","3,33",20
"org.eclipse.jdt.internal.compiler.ast.DoubleLiteral","3,40",17
"org.eclipse.jdt.internal.compiler.ast.EmptyStatement","1,29",9
"org.eclipse.jdt.internal.compiler.ast.EqualExpression","9,58",115
"org.eclipse.jdt.internal.compiler.ast.ExplicitConstructorCall","4,53",68
"org.eclipse.jdt.internal.compiler.ast.Expression","5,47",197
"org.eclipse.jdt.internal.compiler.ast.ExtendedStringLiteral","1,00",6
"org.eclipse.jdt.internal.compiler.ast.FalseLiteral","1,57",11
"org.eclipse.jdt.internal.compiler.ast.FieldDeclaration","5,75",46
"org.eclipse.jdt.internal.compiler.ast.FieldReference","4,29",90
"org.eclipse.jdt.internal.compiler.ast.FloatLiteral","3,40",17
"org.eclipse.jdt.internal.compiler.ast.ForStatement","10,33",62
"org.eclipse.jdt.internal.compiler.ast.ForeachStatement","9,33",56
"org.eclipse.jdt.internal.compiler.ast.IfStatement","4,43",31
"org.eclipse.jdt.internal.compiler.ast.ImplicitDocTypeReference","1,12",9
"org.eclipse.jdt.internal.compiler.ast.ImportReference","1,83",11
"org.eclipse.jdt.internal.compiler.ast.Initializer","1,67",15
"org.eclipse.jdt.internal.compiler.ast.InstanceOfExpression","1,50",12
"org.eclipse.jdt.internal.compiler.ast.IntLiteral","2,50",25
"org.eclipse.jdt.internal.compiler.ast.IntLiteralMinValue","1,00",2
"org.eclipse.jdt.internal.compiler.ast.Javadoc","17,44",157
"org.eclipse.jdt.internal.compiler.ast.JavadocAllocationExpression","3,40",17
"org.eclipse.jdt.internal.compiler.ast.JavadocArgumentExpression","2,57",18
"org.eclipse.jdt.internal.compiler.ast.JavadocArrayQualifiedTypeReference","1,00",5
"org.eclipse.jdt.internal.compiler.ast.JavadocArraySingleTypeReference","1,00",5
"org.eclipse.jdt.internal.compiler.ast.JavadocFieldReference","3,43",24
"org.eclipse.jdt.internal.compiler.ast.JavadocImportReference","1,00",1
"org.eclipse.jdt.internal.compiler.ast.JavadocMessageSend","4,50",36
"org.eclipse.jdt.internal.compiler.ast.JavadocQualifiedTypeReference","1,62",13
"org.eclipse.jdt.internal.compiler.ast.JavadocReturnStatement","2,25",9
"org.eclipse.jdt.internal.compiler.ast.JavadocSingleNameReference","1,50",6
"org.eclipse.jdt.internal.compiler.ast.JavadocSingleTypeReference","1,62",13
"org.eclipse.jdt.internal.compiler.ast.LabeledStatement","2,29",16
"org.eclipse.jdt.internal.compiler.ast.Literal","1,25",5
"org.eclipse.jdt.internal.compiler.ast.LocalDeclaration","6,00",42
"org.eclipse.jdt.internal.compiler.ast.LongLiteral","3,12",25
"org.eclipse.jdt.internal.compiler.ast.LongLiteralMinValue","1,00",2
"org.eclipse.jdt.internal.compiler.ast.MagicLiteral","1,00",3
"org.eclipse.jdt.internal.compiler.ast.MarkerAnnotation","1,00",4
"org.eclipse.jdt.internal.compiler.ast.MemberValuePair","6,00",30
"org.eclipse.jdt.internal.compiler.ast.MessageSend","5,87",88
"org.eclipse.jdt.internal.compiler.ast.MethodDeclaration","5,75",46
"org.eclipse.jdt.internal.compiler.ast.NameReference","1,12",9
"org.eclipse.jdt.internal.compiler.ast.NormalAnnotation","3,00",15
"org.eclipse.jdt.internal.compiler.ast.NullLiteral","1,14",8
"org.eclipse.jdt.internal.compiler.ast.NumberLiteral","1,00",4
"org.eclipse.jdt.internal.compiler.ast.OR_OR_Expression","6,50",39
"org.eclipse.jdt.internal.compiler.ast.OperatorExpression","3,63",98
"org.eclipse.jdt.internal.compiler.ast.ParameterizedQualifiedTypeReference","5,92",71
"org.eclipse.jdt.internal.compiler.ast.ParameterizedSingleTypeReference","4,42",53
"org.eclipse.jdt.internal.compiler.ast.PostfixExpression","1,67",10
"org.eclipse.jdt.internal.compiler.ast.PrefixExpression","1,60",8
"org.eclipse.jdt.internal.compiler.ast.QualifiedAllocationExpression","7,20",72
"org.eclipse.jdt.internal.compiler.ast.QualifiedNameReference","7,07",191
"org.eclipse.jdt.internal.compiler.ast.QualifiedSuperReference","1,67",10
"org.eclipse.jdt.internal.compiler.ast.QualifiedThisReference","2,29",16
"org.eclipse.jdt.internal.compiler.ast.QualifiedTypeReference","2,75",22
"org.eclipse.jdt.internal.compiler.ast.Reference","3,20",16
"org.eclipse.jdt.internal.compiler.ast.ReturnStatement","5,70",57
"org.eclipse.jdt.internal.compiler.ast.SingleMemberAnnotation","1,80",9
"org.eclipse.jdt.internal.compiler.ast.SingleNameReference","7,19",151
"org.eclipse.jdt.internal.compiler.ast.SingleTypeReference","1,62",13
"org.eclipse.jdt.internal.compiler.ast.Statement","2,43",17
"org.eclipse.jdt.internal.compiler.ast.StringLiteral","2,00",22
"org.eclipse.jdt.internal.compiler.ast.StringLiteralConcatenation","1,80",9
"org.eclipse.jdt.internal.compiler.ast.SubRoutineStatement","2,75",11
"org.eclipse.jdt.internal.compiler.ast.SuperReference","1,25",10
"org.eclipse.jdt.internal.compiler.ast.SwitchStatement","9,50",57
"org.eclipse.jdt.internal.compiler.ast.SynchronizedStatement","2,50",20
"org.eclipse.jdt.internal.compiler.ast.ThisReference","1,43",20
"org.eclipse.jdt.internal.compiler.ast.ThrowStatement","1,50",9
"org.eclipse.jdt.internal.compiler.ast.TrueLiteral","1,57",11
"org.eclipse.jdt.internal.compiler.ast.TryStatement","11,71",82
"org.eclipse.jdt.internal.compiler.ast.TypeDeclaration","6,28",251
"org.eclipse.jdt.internal.compiler.ast.TypeParameter","3,00",21
"org.eclipse.jdt.internal.compiler.ast.TypeReference","2,94",47
"org.eclipse.jdt.internal.compiler.ast.UnaryExpression","7,62",61
"org.eclipse.jdt.internal.compiler.ast.WhileStatement","4,50",27
"org.eclipse.jdt.internal.compiler.ast.Wildcard","2,78",25
"org.eclipse.jdt.internal.compiler.batch.ClasspathDirectory","3,38",27
"org.eclipse.jdt.internal.compiler.batch.ClasspathJar","2,17",13
"org.eclipse.jdt.internal.compiler.batch.CompilationUnit","2,00",12
"org.eclipse.jdt.internal.compiler.batch.FileFinder","5,00",10
"org.eclipse.jdt.internal.compiler.batch.FileSystem","4,89",44
"org.eclipse.jdt.internal.compiler.batch.Main","11,23",348
"org.eclipse.jdt.internal.compiler.batch.Main.Logger","1,44",13
"org.eclipse.jdt.internal.compiler.classfmt.ClassFileReader","5,22",235
"org.eclipse.jdt.internal.compiler.classfmt.ClassFileStruct","2,75",44
"org.eclipse.jdt.internal.compiler.classfmt.ClassFormatException","1,44",13
"org.eclipse.jdt.internal.compiler.classfmt.FieldInfo","4,05",85
"org.eclipse.jdt.internal.compiler.classfmt.InnerClassInfo","2,25",18
"org.eclipse.jdt.internal.compiler.classfmt.MethodInfo","3,24",68
"org.eclipse.jdt.internal.compiler.codegen.CaseLabel","2,17",13
"org.eclipse.jdt.internal.compiler.codegen.CharArrayCache","2,50",30
"org.eclipse.jdt.internal.compiler.codegen.CodeStream","5,05",1.530
"org.eclipse.jdt.internal.compiler.codegen.ConstantPool","3,82",107
"org.eclipse.jdt.internal.compiler.codegen.DoubleCache","3,71",26
"org.eclipse.jdt.internal.compiler.codegen.ExceptionLabel","1,00",5
"org.eclipse.jdt.internal.compiler.codegen.FieldNameAndTypeCache","2,18",24
"org.eclipse.jdt.internal.compiler.codegen.FloatCache","3,71",26
"org.eclipse.jdt.internal.compiler.codegen.IntegerCache","2,30",23
"org.eclipse.jdt.internal.compiler.codegen.Label","3,83",46
"org.eclipse.jdt.internal.compiler.codegen.LongCache","2,30",23
"org.eclipse.jdt.internal.compiler.codegen.MethodNameAndTypeCache","2,18",24
"org.eclipse.jdt.internal.compiler.codegen.ObjectCache","2,30",23
"org.eclipse.jdt.internal.compiler.env.AccessRestriction","4,14",29
"org.eclipse.jdt.internal.compiler.env.NameEnvironmentAnswer","1,00",10
"org.eclipse.jdt.internal.compiler.flow.ConditionalFlowInfo","1,00",29
"org.eclipse.jdt.internal.compiler.flow.ExceptionHandlingFlowContext","3,56",32
