CommitNumber;Entity;Class;Change;Superclass
8411039eacb670f9964cb949d3cc86dcbeba1c88;CLASS;org.eclipse.jdt.core.tests.compiler.regression.TryStatementTest;ADDED*;AbstractRegressionTest
760ef9b34243875ff06c163b177d17f0c77d9df3;CLASS;org.eclipse.jdt.internal.compiler.lookup.MethodVerifier;ADDED*;ImplicitNullAnnotationVerifier
49a79e2575c6151c30d62f2750faea01180e0f38;CLASS;org.eclipse.jdt.core.tests.model.JavaProjectTests;ADDED*;ModifyingResourceTests
636fc8bdb03980abc82565dbe842499f65436dcc;CLASS;org.eclipse.jdt.internal.codeassist.CompletionUnitStructureRequestor;ADDED*;org.eclipse.jdt.internal.core.CompilationUnitStructureRequestor
636fc8bdb03980abc82565dbe842499f65436dcc;CLASS;org.eclipse.jdt.internal.compiler.ast.Annotation;ADDED*;Expression
636fc8bdb03980abc82565dbe842499f65436dcc;CLASS;org.eclipse.jdt.internal.compiler.ast.BinaryExpression;ADDED*;OperatorExpression
636fc8bdb03980abc82565dbe842499f65436dcc;CLASS;org.eclipse.jdt.internal.compiler.ast.Clinit;ADDED*;AbstractMethodDeclaration
636fc8bdb03980abc82565dbe842499f65436dcc;CLASS;org.eclipse.jdt.internal.compiler.ast.NameReference;ADDED*;org.eclipse.jdt.internal.compiler.ast.Reference
636fc8bdb03980abc82565dbe842499f65436dcc;CLASS;org.eclipse.jdt.internal.compiler.ast.NullLiteral;ADDED*;MagicLiteral
636fc8bdb03980abc82565dbe842499f65436dcc;CLASS;org.eclipse.jdt.internal.compiler.ast.OperatorExpression;ADDED*;Expression
636fc8bdb03980abc82565dbe842499f65436dcc;CLASS;org.eclipse.jdt.internal.compiler.ast.Reference;ADDED*;Expression
636fc8bdb03980abc82565dbe842499f65436dcc;CLASS;org.eclipse.jdt.internal.compiler.ast.ReturnStatement;ADDED*;org.eclipse.jdt.internal.compiler.ast.Statement
636fc8bdb03980abc82565dbe842499f65436dcc;CLASS;org.eclipse.jdt.internal.compiler.ast.Statement;ADDED*;ASTNode
636fc8bdb03980abc82565dbe842499f65436dcc;CLASS;org.eclipse.jdt.internal.compiler.ast.UnaryExpression;ADDED*;OperatorExpression
636fc8bdb03980abc82565dbe842499f65436dcc;CLASS;org.eclipse.jdt.internal.compiler.classfmt.MethodInfoWithParameterAnnotations;ADDED*;MethodInfoWithAnnotations
636fc8bdb03980abc82565dbe842499f65436dcc;CLASS;org.eclipse.jdt.internal.compiler.flow.InsideSubRoutineFlowContext;ADDED*;TryFlowContext
636fc8bdb03980abc82565dbe842499f65436dcc;CLASS;org.eclipse.jdt.internal.compiler.lookup.ArrayBinding;ADDED*;org.eclipse.jdt.internal.compiler.lookup.TypeBinding
636fc8bdb03980abc82565dbe842499f65436dcc;CLASS;org.eclipse.jdt.internal.compiler.lookup.BaseTypeBinding;ADDED*;org.eclipse.jdt.internal.compiler.lookup.TypeBinding
636fc8bdb03980abc82565dbe842499f65436dcc;CLASS;org.eclipse.jdt.internal.compiler.lookup.BinaryTypeBinding;ADDED*;ReferenceBinding
636fc8bdb03980abc82565dbe842499f65436dcc;CLASS;org.eclipse.jdt.internal.compiler.lookup.FieldBinding;ADDED*;org.eclipse.jdt.internal.compiler.lookup.VariableBinding
636fc8bdb03980abc82565dbe842499f65436dcc;CLASS;org.eclipse.jdt.internal.compiler.lookup.LocalVariableBinding;ADDED*;org.eclipse.jdt.internal.compiler.lookup.VariableBinding
636fc8bdb03980abc82565dbe842499f65436dcc;CLASS;org.eclipse.jdt.internal.compiler.lookup.TypeBinding;ADDED*;Binding
636fc8bdb03980abc82565dbe842499f65436dcc;CLASS;org.eclipse.jdt.internal.compiler.lookup.VariableBinding;ADDED*;Binding
636fc8bdb03980abc82565dbe842499f65436dcc;CLASS;org.eclipse.jdt.internal.compiler.parser.MethodVisitor;ADDED*;org.eclipse.jdt.internal.compiler.ASTVisitor
636fc8bdb03980abc82565dbe842499f65436dcc;CLASS;org.eclipse.jdt.internal.compiler.parser.TypeVisitor;ADDED*;org.eclipse.jdt.internal.compiler.ASTVisitor
636fc8bdb03980abc82565dbe842499f65436dcc;CLASS;org.eclipse.jdt.core.dom.DefaultValuePairBinding;ADDED*;MemberValuePairBinding
636fc8bdb03980abc82565dbe842499f65436dcc;CLASS;org.eclipse.jdt.core.ICompilationUnit;ADDED*;ITypeRoot
636fc8bdb03980abc82565dbe842499f65436dcc;CLASS;org.eclipse.jdt.core.IJavaProject;ADDED*;IParent
636fc8bdb03980abc82565dbe842499f65436dcc;CLASS;org.eclipse.jdt.internal.core.BinaryMethod;ADDED*;BinaryMember
636fc8bdb03980abc82565dbe842499f65436dcc;CLASS;org.eclipse.jdt.internal.core.ClassFileInfo;ADDED*;OpenableElementInfo
636fc8bdb03980abc82565dbe842499f65436dcc;CLASS;org.eclipse.jdt.internal.core.JavaCorePreferenceInitializer;ADDED*;AbstractPreferenceInitializer
636fc8bdb03980abc82565dbe842499f65436dcc;CLASS;org.eclipse.jdt.internal.core.SetClasspathOperation;ADDED*;ChangeClasspathOperation
636fc8bdb03980abc82565dbe842499f65436dcc;CLASS;org.eclipse.jdt.core.tests.compiler.regression.AbstractComparableTest;ADDED*;AbstractRegressionTest
636fc8bdb03980abc82565dbe842499f65436dcc;CLASS;org.eclipse.jdt.core.tests.compiler.regression.ArrayTest;ADDED*;AbstractRegressionTest
636fc8bdb03980abc82565dbe842499f65436dcc;CLASS;org.eclipse.jdt.core.tests.compiler.regression.ClassFileReaderTest_1_4;ADDED*;AbstractRegressionTest
636fc8bdb03980abc82565dbe842499f65436dcc;CLASS;org.eclipse.jdt.core.tests.compiler.regression.Deprecated15Test;ADDED*;AbstractRegressionTest
636fc8bdb03980abc82565dbe842499f65436dcc;CLASS;org.eclipse.jdt.core.tests.compiler.regression.LineNumberAttributeTest;ADDED*;AbstractRegressionTest
636fc8bdb03980abc82565dbe842499f65436dcc;CLASS;org.eclipse.jdt.core.tests.model.CompletionContextTests;ADDED*;AbstractJavaModelCompletionTests
636fc8bdb03980abc82565dbe842499f65436dcc;CLASS;org.eclipse.jdt.core.tests.model.JavaSearchScopeTests;ADDED*;ModifyingResourceTests
636fc8bdb03980abc82565dbe842499f65436dcc;CLASS;org.eclipse.jdt.core.tests.model.SignatureTests;ADDED*;AbstractJavaModelTests
636fc8bdb03980abc82565dbe842499f65436dcc;CLASS;org.eclipse.jdt.core.tests.performance.FullSourceWorkspaceTests;ADDED*;org.eclipse.jdt.core.tests.junit.extension.TestCase
4cf047ed8142f9c3048e153b5178c9b3d96df1fb;CLASS;org.eclipse.jdt.internal.compiler.parser.RecoveredField;ADDED*;RecoveredElement
4cf047ed8142f9c3048e153b5178c9b3d96df1fb;CLASS;org.eclipse.jdt.core.tests.model.CompletionTests;ADDED*;AbstractJavaModelCompletionTests
4cf047ed8142f9c3048e153b5178c9b3d96df1fb;CLASS;org.eclipse.jdt.core.tests.model.EvaluationContextCompletionRequestor;ADDED*;org.eclipse.jdt.core.CompletionRequestor
4cf047ed8142f9c3048e153b5178c9b3d96df1fb;CLASS;org.eclipse.jdt.core.tests.model.EvaluationContextCompletionRequestor;ADDED*;org.eclipse.jdt.core.CompletionRequestororg.eclipse.jdt.core.CompletionRequestor
7888e9aab7a7900265cb9a598a42d6a1379c3e64;CLASS;org.eclipse.jdt.core.tests.builder.BasicBuildTests;ADDED*;BuilderTests
968a44abcc71c95b90a66b2bfce384792751e997;CLASS;org.eclipse.jdt.internal.compiler.ast.TryStatement;ADDED*;SubRoutineStatement
968a44abcc71c95b90a66b2bfce384792751e997;CLASS;org.eclipse.jdt.internal.formatter.DefaultCodeFormatter;ADDED*;org.eclipse.jdt.core.formatter.CodeFormatter
968a44abcc71c95b90a66b2bfce384792751e997;CLASS;org.eclipse.jdt.core.tests.compiler.regression.TryStatement17Test;ADDED*;AbstractRegressionTest
968a44abcc71c95b90a66b2bfce384792751e997;CLASS;org.eclipse.jdt.core.tests.compiler.regression.XLargeTest;ADDED*;AbstractRegressionTest
50ebe14bb893ce6c6a8bebfec7993234d6a33aa6;CLASS;org.eclipse.jdt.internal.compiler.lookup.NestedTypeBinding;ADDED*;SourceTypeBinding
11dd8a99a088c0f8f708fce4ca2ab2a6381f554a;CLASS;org.eclipse.jdt.internal.compiler.ast.TypeDeclaration;ADDED*;Statement
11dd8a99a088c0f8f708fce4ca2ab2a6381f554a;CLASS;org.eclipse.jdt.internal.compiler.lookup.BlockScope;ADDED*;Scope
11dd8a99a088c0f8f708fce4ca2ab2a6381f554a;CLASS;org.eclipse.jdt.core.tests.compiler.regression.InnerEmulationTest;ADDED*;AbstractRegressionTest
20607cc9da90bd1294c224d1eff6327bec9954ac;CLASS;org.eclipse.jdt.internal.codeassist.CompletionEngine;ADDED*;org.eclipse.jdt.internal.codeassist.impl.Engine
20607cc9da90bd1294c224d1eff6327bec9954ac;CLASS;org.eclipse.jdt.internal.codeassist.CompletionProblemFactory;ADDED*;org.eclipse.jdt.internal.compiler.problem.DefaultProblemFactory
20607cc9da90bd1294c224d1eff6327bec9954ac;CLASS;org.eclipse.jdt.internal.codeassist.complete.CompletionOnKeyword1;ADDED*;org.eclipse.jdt.internal.compiler.ast.SingleTypeReference
20607cc9da90bd1294c224d1eff6327bec9954ac;CLASS;org.eclipse.jdt.internal.codeassist.complete.CompletionOnKeyword2;ADDED*;org.eclipse.jdt.internal.compiler.ast.ImportReference
20607cc9da90bd1294c224d1eff6327bec9954ac;CLASS;org.eclipse.jdt.internal.codeassist.complete.CompletionOnKeyword3;ADDED*;org.eclipse.jdt.internal.compiler.ast.SingleNameReference
20607cc9da90bd1294c224d1eff6327bec9954ac;CLASS;org.eclipse.jdt.internal.codeassist.complete.CompletionParser;ADDED*;AssistParser
40ff73b7071407f455ce167883a827d5d0333258;CLASS;org.eclipse.jdt.core.tests.compiler.regression.NullReferenceTest;ADDED*;AbstractRegressionTest
a13c822f6e072c300a8032fb994879857c034ca1;CLASS;org.eclipse.jdt.internal.compiler.ast.AND_AND_Expression;ADDED*;BinaryExpression
a13c822f6e072c300a8032fb994879857c034ca1;CLASS;org.eclipse.jdt.internal.compiler.ast.ArrayAllocationExpression;ADDED*;org.eclipse.jdt.internal.compiler.ast.Expression
a13c822f6e072c300a8032fb994879857c034ca1;CLASS;org.eclipse.jdt.internal.compiler.ast.ArrayReference;ADDED*;Reference
a13c822f6e072c300a8032fb994879857c034ca1;CLASS;org.eclipse.jdt.internal.compiler.ast.AssertStatement;ADDED*;Statement
a13c822f6e072c300a8032fb994879857c034ca1;CLASS;org.eclipse.jdt.internal.compiler.ast.Assignment;ADDED*;org.eclipse.jdt.internal.compiler.ast.Expression
a13c822f6e072c300a8032fb994879857c034ca1;CLASS;org.eclipse.jdt.internal.compiler.ast.DoStatement;ADDED*;Statement
a13c822f6e072c300a8032fb994879857c034ca1;CLASS;org.eclipse.jdt.internal.compiler.ast.ExplicitConstructorCall;ADDED*;Statement
a13c822f6e072c300a8032fb994879857c034ca1;CLASS;org.eclipse.jdt.internal.compiler.ast.Expression;ADDED*;Statement
a13c822f6e072c300a8032fb994879857c034ca1;CLASS;org.eclipse.jdt.internal.compiler.ast.ForStatement;ADDED*;Statement
a13c822f6e072c300a8032fb994879857c034ca1;CLASS;org.eclipse.jdt.internal.compiler.ast.IfStatement;ADDED*;Statement
a13c822f6e072c300a8032fb994879857c034ca1;CLASS;org.eclipse.jdt.internal.compiler.ast.OR_OR_Expression;ADDED*;BinaryExpression
a13c822f6e072c300a8032fb994879857c034ca1;CLASS;org.eclipse.jdt.internal.compiler.ast.WhileStatement;ADDED*;Statement
a13c822f6e072c300a8032fb994879857c034ca1;CLASS;org.eclipse.jdt.internal.compiler.flow.FinallyFlowContext;ADDED*;TryFlowContext
39a1329e307fc24541c62f2b11af845177ce2ab1;CLASS;org.eclipse.jdt.core.tests.dom.ASTConverterBugsTestJLS3;ADDED*;ASTConverterBugsTest
39a1329e307fc24541c62f2b11af845177ce2ab1;CLASS;org.eclipse.jdt.core.tests.dom.ASTConverterBugsTestJLS4;ADDED*;org.eclipse.jdt.core.tests.dom.ASTConverterBugsTestJLS3
9115bb8a229c7ea0533ba010d4fd36e981257274;CLASS;org.eclipse.jdt.core.dom.InternalASTRewrite;ADDED*;NodeEventHandler
9115bb8a229c7ea0533ba010d4fd36e981257274;CLASS;org.eclipse.jdt.core.tests.rewrite.modifying.ASTRewritingModifyingCopyTest;ADDED*;ASTRewritingModifyingTest
777e51e4cb2ecaa945a1477b071fe596cfa792b6;CLASS;org.eclipse.jdt.internal.core.builder.IncrementalImageBuilder;ADDED*;AbstractImageBuilder
777e51e4cb2ecaa945a1477b071fe596cfa792b6;CLASS;org.eclipse.jdt.core.tests.builder.PackageInfoTest;ADDED*;BuilderTests
72b6116017ad54924e550f806f31977764727c6d;CLASS;org.eclipse.jdt.core.dom.CompilationUnit;ADDED*;ASTNode
f179c68e167c14230d1517ad0b6adc68e8bc0742;CLASS;org.eclipse.jdt.internal.compiler.ast.EqualExpression;ADDED*;BinaryExpression
5f97e12f962e721b3d706fc12b2c5617a3adbc7d;CLASS;org.eclipse.jdt.internal.compiler.ast.Block;ADDED*;Statement
5f97e12f962e721b3d706fc12b2c5617a3adbc7d;CLASS;org.eclipse.jdt.internal.compiler.ast.CompoundAssignment;ADDED*;org.eclipse.jdt.internal.compiler.ast.Assignment
5f97e12f962e721b3d706fc12b2c5617a3adbc7d;CLASS;org.eclipse.jdt.internal.compiler.ast.FakedTrackingVariable;ADDED*;LocalDeclaration
5f97e12f962e721b3d706fc12b2c5617a3adbc7d;CLASS;org.eclipse.jdt.internal.compiler.ast.QualifiedNameReference;ADDED*;NameReference
5f97e12f962e721b3d706fc12b2c5617a3adbc7d;CLASS;org.eclipse.jdt.internal.compiler.flow.ExceptionHandlingFlowContext;ADDED*;org.eclipse.jdt.internal.compiler.flow.FlowContext
5f97e12f962e721b3d706fc12b2c5617a3adbc7d;CLASS;org.eclipse.jdt.internal.compiler.flow.TryFlowContext;ADDED*;org.eclipse.jdt.internal.compiler.flow.FlowContext
42a9a4cb841336faccb205e658313c3d0fc8eea9;CLASS;org.eclipse.jdt.core.tests.rewrite.describing.ASTRewritingExpressionsTest;ADDED*;ASTRewritingTest
933d7ac89005a6db0ba2e9aa90dfe242d592e5e5;CLASS;org.eclipse.jdt.internal.compiler.apt.util.EclipseFileManager;ADDED*;java.io.File
933d7ac89005a6db0ba2e9aa90dfe242d592e5e5;CLASS;org.eclipse.jdt.internal.compiler.apt.util.EclipseFileManager;ADDED*;java.io.Filejava.io.File
933d7ac89005a6db0ba2e9aa90dfe242d592e5e5;CLASS;org.eclipse.jdt.internal.compiler.tool.EclipseFileManager;ADDED*;java.io.File
933d7ac89005a6db0ba2e9aa90dfe242d592e5e5;CLASS;org.eclipse.jdt.internal.compiler.tool.EclipseFileManager;ADDED*;java.io.Filejava.io.File
6aed5c6026f35c6c9bf85a610d0a44078f65b752;CLASS;org.eclipse.jdt.internal.formatter.CodeFormatterVisitor;ADDED*;org.eclipse.jdt.internal.compiler.ASTVisitor
6aed5c6026f35c6c9bf85a610d0a44078f65b752;CLASS;org.eclipse.jdt.core.tests.formatter.FormatterRegressionTests;ADDED*;org.eclipse.jdt.core.tests.model.AbstractJavaModelTests
5ccdb7e247bbbd1f8f7142380f221525938bf5a9;CLASS;org.eclipse.jdt.internal.compiler.ast.InstanceOfExpression;ADDED*;OperatorExpression
5ccdb7e247bbbd1f8f7142380f221525938bf5a9;CLASS;org.eclipse.jdt.core.tests.compiler.regression.InstanceofExpressionTest;ADDED*;AbstractRegressionTest
6226e48eadf5e71057f66a6dee31727311dc8e25;CLASS;org.eclipse.jdt.internal.core.dom.rewrite.ASTRewriteFlattener;ADDED*;ASTVisitor
6e4128f5cd06f71535503e1d8c2cddb98551d7a4;CLASS;org.eclipse.jdt.internal.core.dom.NaiveASTFlattener;ADDED*;org.eclipse.jdt.core.dom.ASTVisitor
11bdf7ee83fa535bb4e922a4f202eec91a5eb529;CLASS;org.eclipse.jdt.core.dom.AnnotationTypeMemberDeclaration;ADDED*;BodyDeclaration
