org.andengine.entity.text.Text.java;org.andengine.entity.primitive.Rectangle.java;
org.andengine.entity.text.exception.TextException.java;org.andengine.audio.exception.AudioException.java;
org.andengine.entity.text.vbo.HighPerformanceTextVertexBufferObject.java;org.andengine.entity.primitive.vbo.HighPerformanceRectangleVertexBufferObject.java;
org.andengine.entity.util.ScreenGrabber.java;org.andengine.entity.particle.ParticleSystem.java;
org.andengine.input.sensor.acceleration.AccelerationData.java;org.andengine.input.sensor.orientation.OrientationData.java;
org.andengine.input.sensor.orientation.OrientationData.java;org.andengine.input.sensor.acceleration.AccelerationData.java;
org.andengine.input.touch.controller.SingleTouchController.java;org.andengine.input.touch.controller.MultiTouchController.java;
org.andengine.input.touch.detector.ClickDetector.java;org.andengine.input.touch.detector.SurfaceGestureDetector.java;
org.andengine.opengl.exception.RenderTextureInitializationException.java;org.andengine.audio.exception.AudioException.java;
org.andengine.opengl.font.exception.FontException.java;org.andengine.audio.exception.AudioException.java;
org.andengine.opengl.shader.PositionTextureCoordinatesUniformColorShaderProgram.java;org.andengine.opengl.shader.PositionColorTextureCoordinatesShaderProgram.java;
org.andengine.opengl.shader.exception.ShaderProgramLinkException.java;org.andengine.opengl.shader.exception.ShaderProgramCompileException.java;
org.andengine.opengl.texture.TextureWarmUpVertexBufferObject.java;org.andengine.opengl.vbo.HighPerformanceVertexBufferObject.java;
org.andengine.opengl.texture.atlas.TextureAtlas.java;org.andengine.opengl.texture.bitmap.BitmapTexture.java;
org.andengine.opengl.texture.atlas.bitmap.source.EmptyBitmapTextureAtlasSource.java;org.andengine.opengl.texture.atlas.bitmap.source.PictureBitmapTextureAtlasSource.java;
org.andengine.opengl.texture.atlas.bitmap.source.decorator.FillBitmapTextureAtlasSourceDecorator.java;org.andengine.opengl.texture.atlas.bitmap.source.decorator.RadialGradientFillBitmapTextureAtlasSourceDecorator.java;
org.andengine.opengl.texture.bitmap.BitmapTexture.java;org.andengine.opengl.texture.atlas.TextureAtlas.java;
org.andengine.opengl.texture.compressed.etc1.ETC1Texture.java;org.andengine.opengl.texture.atlas.TextureAtlas.java;
org.andengine.opengl.texture.compressed.pvr.PVRTexture.java;org.andengine.opengl.texture.atlas.TextureAtlas.java;
org.andengine.opengl.texture.region.TextureRegion.java;org.andengine.opengl.texture.region.TiledTextureRegion.java;
org.andengine.opengl.texture.render.RenderTexture.java;org.andengine.opengl.texture.atlas.TextureAtlas.java;
org.andengine.opengl.util.criteria.GLVersionGLCriteria.java;org.andengine.opengl.util.criteria.GLExtensionsGLCriteria.java;
org.andengine.opengl.vbo.HighPerformanceVertexBufferObject.java;org.andengine.opengl.texture.TextureWarmUpVertexBufferObject.java;
org.andengine.ui.activity.SimpleBaseGameActivity.java;org.andengine.ui.activity.LegacyBaseGameActivity.java;
org.andengine.util.algorithm.collision.LineCollisionChecker.java;org.andengine.util.algorithm.collision.RectangularShapeCollisionChecker.java;
org.andengine.util.animationpack.AnimationPackParser.java;org.andengine.util.level.LevelParser.java;
org.andengine.util.animationpack.exception.AnimationPackParseException.java;org.andengine.util.texturepack.exception.TexturePackParseException.java;
org.andengine.util.exception.AndEngineRuntimeException.java;org.andengine.opengl.exception.GLException.java;
org.andengine.util.level.LevelParser.java;org.andengine.util.animationpack.AnimationPackParser.java;
org.andengine.util.modifier.BaseSingleValueChangeModifier.java;org.andengine.util.modifier.BaseSingleValueSpanModifier.java;
org.andengine.util.texturepack.TexturePackParser.java;org.andengine.util.animationpack.AnimationPackParser.java;
org.andengine.util.texturepack.exception.TexturePackParseException.java;org.andengine.util.animationpack.exception.AnimationPackParseException.java;
