SmellsMetrics,Ter, 12 jun 2018 14:14:32 BRT
Method,CALL,CALLED,IMP,LOC,NBD,NP,STAT,v(G)
"org.andengine.audio.BaseAudioEntity.stop()",1,3,n/a,4,0,0,1,1
"org.andengine.audio.BaseAudioEntity.throwOnReleased()",n/a,1,2,n/a,n/a,0,n/a,n/a
"org.andengine.audio.BaseAudioManager.add(T)",1,5,n/a,4,0,1,1,1
"org.andengine.audio.BaseAudioManager.getMasterVolume()",0,2,n/a,4,0,0,1,1
"org.andengine.audio.BaseAudioManager.releaseAll()",4,2,n/a,9,1,0,7,2
"org.andengine.audio.BaseAudioManager.remove(T)",1,2,n/a,4,0,1,1,1
"org.andengine.audio.BaseAudioManager.setMasterVolume(float)",3,0,n/a,9,1,1,7,2
"org.andengine.audio.IAudioEntity.getLeftVolume()",n/a,0,1,n/a,n/a,0,n/a,n/a
"org.andengine.audio.IAudioEntity.getRightVolume()",n/a,0,1,n/a,n/a,0,n/a,n/a
"org.andengine.audio.IAudioEntity.getVolume()",n/a,0,1,n/a,n/a,0,n/a,n/a
"org.andengine.audio.IAudioEntity.onMasterVolumeChanged(float)",n/a,1,3,n/a,n/a,1,n/a,n/a
"org.andengine.audio.IAudioEntity.pause()",n/a,0,3,n/a,n/a,0,n/a,n/a
"org.andengine.audio.IAudioEntity.play()",n/a,0,3,n/a,n/a,0,n/a,n/a
"org.andengine.audio.IAudioEntity.release()",n/a,1,3,n/a,n/a,0,n/a,n/a
"org.andengine.audio.IAudioEntity.resume()",n/a,0,3,n/a,n/a,0,n/a,n/a
"org.andengine.audio.IAudioEntity.setLooping(boolean)",n/a,0,3,n/a,n/a,1,n/a,n/a
"org.andengine.audio.IAudioEntity.setVolume(float)",n/a,0,1,n/a,n/a,1,n/a,n/a
"org.andengine.audio.IAudioEntity.setVolume(float,float)",n/a,0,3,n/a,n/a,2,n/a,n/a
"org.andengine.audio.IAudioEntity.stop()",n/a,1,3,n/a,n/a,0,n/a,n/a
"org.andengine.audio.IAudioManager.add(T)",n/a,0,2,n/a,n/a,1,n/a,n/a
"org.andengine.audio.IAudioManager.getMasterVolume()",n/a,1,1,n/a,n/a,0,n/a,n/a
"org.andengine.audio.IAudioManager.releaseAll()",n/a,0,2,n/a,n/a,0,n/a,n/a
"org.andengine.audio.IAudioManager.remove(T)",n/a,0,2,n/a,n/a,1,n/a,n/a
"org.andengine.audio.IAudioManager.setMasterVolume(float)",n/a,0,1,n/a,n/a,1,n/a,n/a
"org.andengine.audio.exception.AudioException.AudioException()",1,0,n/a,3,0,0,1,1
"org.andengine.audio.exception.AudioException.AudioException(String)",1,0,n/a,3,0,1,1,1
"org.andengine.audio.exception.AudioException.AudioException(String,Throwable)",1,0,n/a,3,0,2,1,1
"org.andengine.audio.exception.AudioException.AudioException(Throwable)",1,0,n/a,3,0,1,1,1
"org.andengine.audio.music.Music.Music(MusicManager,MediaPlayer)",1,4,n/a,4,0,2,2,1
"org.andengine.audio.music.Music.getAudioManager()",1,4,n/a,4,0,0,1,1
"org.andengine.audio.music.Music.getMediaPlayer()",1,0,n/a,4,0,0,2,1
"org.andengine.audio.music.Music.isPlaying()",2,0,n/a,4,0,0,2,1
"org.andengine.audio.music.Music.onMasterVolumeChanged(float)",1,1,n/a,4,0,1,1,1
"org.andengine.audio.music.Music.pause()",2,2,n/a,5,0,0,2,1
"org.andengine.audio.music.Music.play()",2,2,n/a,5,0,0,2,1
"org.andengine.audio.music.Music.release()",5,3,n/a,8,0,0,5,1
"org.andengine.audio.music.Music.resume()",2,2,n/a,5,0,0,2,1
"org.andengine.audio.music.Music.seekTo(int)",2,0,n/a,4,0,1,2,1
"org.andengine.audio.music.Music.setLooping(boolean)",2,2,n/a,5,0,1,2,1
"org.andengine.audio.music.Music.setOnCompletionListener(OnCompletionListener)",2,0,n/a,4,0,1,2,1
"org.andengine.audio.music.Music.setVolume(float,float)",4,4,n/a,8,0,2,5,1
"org.andengine.audio.music.Music.stop()",2,3,n/a,5,0,0,2,1
"org.andengine.audio.music.Music.throwOnReleased()",1,1,n/a,4,0,0,1,1
"org.andengine.audio.music.MusicFactory.createMusicFromAsset(MusicManager,Context,String)",10,0,n/a,9,0,3,7,1
"org.andengine.audio.music.MusicFactory.createMusicFromAssetFileDescriptor(MusicManager,AssetFileDescriptor)",8,0,n/a,8,0,2,6,1
"org.andengine.audio.music.MusicFactory.createMusicFromFile(MusicManager,File)",7,0,n/a,8,0,2,6,1
"org.andengine.audio.music.MusicFactory.createMusicFromResource(MusicManager,Context,int)",4,0,n/a,7,0,3,5,1
"org.andengine.audio.music.MusicFactory.getAssetBasePath()",0,0,n/a,3,0,0,1,1
"org.andengine.audio.music.MusicFactory.onCreate()",1,1,n/a,3,0,0,1,1
"org.andengine.audio.music.MusicFactory.setAssetBasePath(String)",3,1,n/a,10,1,1,3,3
"org.andengine.audio.music.MusicManager.MusicManager()",0,1,n/a,2,0,0,0,1
"org.andengine.audio.music.exception.MusicException.MusicException()",1,0,n/a,3,0,0,1,1
"org.andengine.audio.music.exception.MusicException.MusicException(String)",1,0,n/a,3,0,1,1,1
"org.andengine.audio.music.exception.MusicException.MusicException(String,Throwable)",1,0,n/a,3,0,2,1,1
"org.andengine.audio.music.exception.MusicException.MusicException(Throwable)",1,0,n/a,3,0,1,1,1
"org.andengine.audio.sound.Sound.Sound(SoundManager,int)",1,5,n/a,4,0,2,2,1
"org.andengine.audio.sound.Sound.getAudioManager()",1,4,n/a,4,0,0,1,1
"org.andengine.audio.sound.Sound.getRate()",0,0,n/a,3,0,0,1,1
"org.andengine.audio.sound.Sound.getSoundID()",0,2,n/a,3,0,0,1,1
"org.andengine.audio.sound.Sound.getSoundPool()",2,8,n/a,3,0,0,1,1
"org.andengine.audio.sound.Sound.getStreamID()",0,0,n/a,3,0,0,1,1
"org.andengine.audio.sound.Sound.isLoaded()",0,0,n/a,3,0,0,1,1
"org.andengine.audio.sound.Sound.onMasterVolumeChanged(float)",1,1,n/a,4,0,1,1,1
"org.andengine.audio.sound.Sound.pause()",3,2,n/a,7,1,0,3,2
"org.andengine.audio.sound.Sound.play()",4,2,n/a,8,0,0,5,1
"org.andengine.audio.sound.Sound.release()",6,3,n/a,9,0,0,6,1
"org.andengine.audio.sound.Sound.resume()",3,2,n/a,7,1,0,3,2
"org.andengine.audio.sound.Sound.setLoaded(boolean)",0,1,n/a,3,0,1,1,1
"org.andengine.audio.sound.Sound.setLoopCount(int)",3,1,n/a,7,1,1,4,2
"org.andengine.audio.sound.Sound.setLooping(boolean)",2,2,n/a,5,0,1,2,2
"org.andengine.audio.sound.Sound.setRate(float)",3,0,n/a,7,1,1,4,2
"org.andengine.audio.sound.Sound.setVolume(float,float)",4,4,n/a,10,1,2,6,2
"org.andengine.audio.sound.Sound.stop()",3,3,n/a,7,1,0,3,2
"org.andengine.audio.sound.Sound.throwOnReleased()",1,1,n/a,4,0,0,1,1
"org.andengine.audio.sound.SoundFactory.createSoundFromAsset(SoundManager,Context,String)",6,0,n/a,8,1,3,5,1
"org.andengine.audio.sound.SoundFactory.createSoundFromAssetFileDescriptor(SoundManager,AssetFileDescriptor)",4,0,n/a,8,1,2,5,1
"org.andengine.audio.sound.SoundFactory.createSoundFromFile(SoundManager,File)",2,0,n/a,3,0,2,1,1
"org.andengine.audio.sound.SoundFactory.createSoundFromFileDescriptor(SoundManager,FileDescriptor,long,long)",4,0,n/a,8,1,4,5,1
"org.andengine.audio.sound.SoundFactory.createSoundFromPath(SoundManager,String)",4,1,n/a,8,1,2,5,1
"org.andengine.audio.sound.SoundFactory.createSoundFromResource(SoundManager,Context,int)",4,0,n/a,8,1,3,5,1
"org.andengine.audio.sound.SoundFactory.getAssetBasePath()",0,0,n/a,3,0,0,1,1
"org.andengine.audio.sound.SoundFactory.onCreate()",1,1,n/a,3,0,0,1,1
"org.andengine.audio.sound.SoundFactory.setAssetBasePath(String)",3,1,n/a,10,1,1,3,3
"org.andengine.audio.sound.SoundManager.SoundManager()",1,0,n/a,3,0,0,1,1
"org.andengine.audio.sound.SoundManager.SoundManager(int)",2,2,n/a,4,0,1,2,1
"org.andengine.audio.sound.SoundManager.add(Sound)",3,10,n/a,5,0,1,2,1
"org.andengine.audio.sound.SoundManager.getSoundPool()",0,6,n/a,3,0,0,1,1
"org.andengine.audio.sound.SoundManager.onLoadComplete(SoundPool,int,int)",3,0,n/a,11,2,3,5,3
"org.andengine.audio.sound.SoundManager.releaseAll()",2,3,n/a,5,0,0,2,1
"org.andengine.audio.sound.SoundManager.remove(Sound)",3,3,n/a,8,1,1,4,2
"org.andengine.audio.sound.exception.SoundException.SoundException()",1,0,n/a,3,0,0,1,1
"org.andengine.audio.sound.exception.SoundException.SoundException(String)",1,1,n/a,3,0,1,1,1
"org.andengine.audio.sound.exception.SoundException.SoundException(String,Throwable)",1,0,n/a,3,0,2,1,1
"org.andengine.audio.sound.exception.SoundException.SoundException(Throwable)",1,1,n/a,3,0,1,1,1
"org.andengine.engine.Engine.Engine(EngineOptions)",31,5,n/a,43,1,1,26,6
"org.andengine.engine.Engine.EngineLock.EngineLock(boolean)",1,1,n/a,3,0,1,1,1
"org.andengine.engine.Engine.EngineLock.notifyCanDraw()",2,2,n/a,4,0,0,2,1
"org.andengine.engine.Engine.EngineLock.notifyCanUpdate()",2,2,n/a,4,0,0,2,1
"org.andengine.engine.Engine.EngineLock.waitUntilCanDraw()",2,1,n/a,5,1,0,2,2
"org.andengine.engine.Engine.EngineLock.waitUntilCanUpdate()",2,2,n/a,5,1,0,2,2
"org.andengine.engine.Engine.UpdateThread.UpdateThread()",2,1,n/a,3,0,0,1,1
"org.andengine.engine.Engine.UpdateThread.postRunnable(Runnable)",1,1,n/a,3,0,1,1,1
"org.andengine.engine.Engine.UpdateThread.run()",11,0,n/a,15,2,0,8,4
"org.andengine.engine.Engine.UpdateThread.setEngine(Engine)",0,1,n/a,3,0,1,1,1
"org.andengine.engine.Engine.clearDrawHandlers()",1,0,n/a,3,0,0,1,1
"org.andengine.engine.Engine.clearUpdateHandlers()",1,0,n/a,3,0,0,1,1
"org.andengine.engine.Engine.convertSceneToSurfaceTouchEvent(Camera,TouchEvent)",1,0,n/a,3,0,2,1,1
"org.andengine.engine.Engine.convertSurfaceToSceneTouchEvent(Camera,TouchEvent)",1,1,n/a,3,0,2,1,1
"org.andengine.engine.Engine.disableAccelerationSensor(Context)",3,2,n/a,12,1,1,5,2
"org.andengine.engine.Engine.disableLocationSensor(Context)",2,2,n/a,4,0,1,2,1
"org.andengine.engine.Engine.disableOrientationSensor(Context)",5,2,n/a,13,1,1,6,3
"org.andengine.engine.Engine.enableAccelerationSensor(Context,IAccelerationListener)",2,2,n/a,6,0,2,1,1
"org.andengine.engine.Engine.enableAccelerationSensor(Context,IAccelerationListener,AccelerationSensorOptions)",8,4,n/a,18,2,3,10,3
"org.andengine.engine.Engine.enableLocationSensor(Context,ILocationListener,LocationSensorOptions)",8,2,n/a,8,0,3,5,1
"org.andengine.engine.Engine.enableOrientationSensor(Context,IOrientationListener)",2,2,n/a,6,0,2,1,1
"org.andengine.engine.Engine.enableOrientationSensor(Context,IOrientationListener,OrientationSensorOptions)",11,4,n/a,19,2,3,11,4
"org.andengine.engine.Engine.enableVibrator(Context)",1,1,n/a,4,0,1,2,1
"org.andengine.engine.Engine.getAccelerationData()",0,0,n/a,3,0,0,1,1
"org.andengine.engine.Engine.getCamera()",0,2,n/a,3,0,0,1,1
"org.andengine.engine.Engine.getCameraFromSurfaceTouchEvent(TouchEvent)",1,1,n/a,3,0,1,1,1
"org.andengine.engine.Engine.getEngineLock()",0,1,n/a,8,0,0,1,1
"org.andengine.engine.Engine.getEngineOptions()",0,9,n/a,3,0,0,1,1
"org.andengine.engine.Engine.getFontManager()",0,1,n/a,3,0,0,1,1
"org.andengine.engine.Engine.getMusicManager()",1,1,n/a,7,1,0,3,2
"org.andengine.engine.Engine.getNanosecondsElapsed()",1,1,n/a,4,0,0,2,1
"org.andengine.engine.Engine.getOrientationData()",0,0,n/a,3,0,0,1,1
"org.andengine.engine.Engine.getScene()",0,2,n/a,3,0,0,1,1
"org.andengine.engine.Engine.getSceneFromSurfaceTouchEvent(TouchEvent)",0,1,n/a,3,0,1,1,1
"org.andengine.engine.Engine.getSecondsElapsedTotal()",0,0,n/a,3,0,0,1,1
"org.andengine.engine.Engine.getShaderProgramManager()",0,1,n/a,3,0,0,1,1
"org.andengine.engine.Engine.getSoundManager()",1,1,n/a,7,1,0,3,2
"org.andengine.engine.Engine.getSurfaceHeight()",0,0,n/a,3,0,0,1,1
"org.andengine.engine.Engine.getSurfaceWidth()",0,0,n/a,3,0,0,1,1
"org.andengine.engine.Engine.getTextureManager()",0,1,n/a,3,0,0,1,1
"org.andengine.engine.Engine.getTouchController()",0,0,n/a,3,0,0,1,1
"org.andengine.engine.Engine.getVertexBufferObjectManager()",0,1,n/a,3,0,0,1,1
"org.andengine.engine.Engine.isRunning()",0,2,n/a,3,0,0,1,1
"org.andengine.engine.Engine.isSensorSupported(SensorManager,int)",2,6,n/a,3,0,2,1,1
"org.andengine.engine.Engine.onAccuracyChanged(Sensor,int)",7,0,n/a,20,3,2,14,6
"org.andengine.engine.Engine.onDestroy()",11,1,n/a,20,1,0,14,2
"org.andengine.engine.Engine.onDrawFrame(GLState)",9,1,n/a,15,1,1,11,1
"org.andengine.engine.Engine.onDrawScene(GLState,Camera)",2,1,n/a,6,1,2,3,2
"org.andengine.engine.Engine.onLocationChanged(Location)",2,1,n/a,13,2,1,6,3
"org.andengine.engine.Engine.onProviderDisabled(String)",1,0,n/a,4,0,1,1,1
"org.andengine.engine.Engine.onProviderEnabled(String)",1,0,n/a,4,0,1,1,1
"org.andengine.engine.Engine.onReloadResources()",4,1,n/a,6,0,0,4,1
"org.andengine.engine.Engine.onSensorChanged(SensorEvent)",7,0,n/a,20,3,1,14,6
"org.andengine.engine.Engine.onStatusChanged(String,int,Bundle)",3,0,n/a,14,1,3,10,4
"org.andengine.engine.Engine.onTickUpdate()",14,1,n/a,25,2,0,17,2
"org.andengine.engine.Engine.onTouch(View,MotionEvent)",5,0,n/a,15,2,2,7,3
"org.andengine.engine.Engine.onTouchEvent(TouchEvent)",5,1,n/a,16,1,1,6,2
"org.andengine.engine.Engine.onTouchHUD(Camera,TouchEvent)",3,1,n/a,7,1,2,3,2
"org.andengine.engine.Engine.onTouchScene(Scene,TouchEvent)",1,1,n/a,7,1,2,3,2
"org.andengine.engine.Engine.onUpdate(long)",3,4,n/a,8,0,1,6,1
"org.andengine.engine.Engine.onUpdateCameraSurface()",1,1,n/a,3,0,0,1,1
"org.andengine.engine.Engine.onUpdateDrawHandlers(GLState,Camera)",1,1,n/a,3,0,2,1,1
"org.andengine.engine.Engine.onUpdateScene(float)",1,2,n/a,5,1,1,2,2
"org.andengine.engine.Engine.onUpdateUpdateHandlers(float)",4,4,n/a,5,0,1,3,1
"org.andengine.engine.Engine.registerDrawHandler(IDrawHandler)",1,0,n/a,3,0,1,1,1
"org.andengine.engine.Engine.registerSelfAsSensorListener(SensorManager,int,SensorDelay)",4,3,n/a,4,0,3,2,1
"org.andengine.engine.Engine.registerUpdateHandler(IUpdateHandler)",1,0,n/a,3,0,1,1,1
"org.andengine.engine.Engine.runOnUpdateThread(Runnable)",1,2,n/a,3,0,1,1,1
"org.andengine.engine.Engine.runOnUpdateThread(Runnable,boolean)",2,3,n/a,14,1,2,3,2
"org.andengine.engine.Engine.runSafely(Runnable)",3,0,n/a,13,1,1,4,1
"org.andengine.engine.Engine.setScene(Scene)",0,2,n/a,3,0,1,1,1
"org.andengine.engine.Engine.setSurfaceSize(int,int)",1,1,n/a,5,0,2,3,1
"org.andengine.engine.Engine.setTouchController(ITouchController)",1,2,n/a,4,0,1,2,1
"org.andengine.engine.Engine.start()",1,1,n/a,6,1,0,3,2
"org.andengine.engine.Engine.startUpdateThread()",1,1,n/a,3,0,0,1,1
"org.andengine.engine.Engine.stop()",0,1,n/a,5,1,0,2,2
"org.andengine.engine.Engine.throwOnDestroyed()",1,3,n/a,5,1,0,2,2
"org.andengine.engine.Engine.unregisterDrawHandler(IDrawHandler)",1,0,n/a,3,0,1,1,1
"org.andengine.engine.Engine.unregisterSelfAsSensorListener(SensorManager,int)",3,3,n/a,4,0,2,2,1
"org.andengine.engine.Engine.unregisterUpdateHandler(IUpdateHandler)",1,0,n/a,3,0,1,1,1
"org.andengine.engine.Engine.vibrate(long)",2,0,n/a,7,1,1,3,2
"org.andengine.engine.Engine.vibrate(long[],int)",2,0,n/a,7,1,2,3,2
"org.andengine.engine.FixedStepEngine.FixedStepEngine(EngineOptions,int)",1,0,n/a,4,0,2,2,1
"org.andengine.engine.FixedStepEngine.onUpdate(long)",1,4,n/a,9,1,1,5,2
"org.andengine.engine.LimitedFPSEngine.LimitedFPSEngine(EngineOptions,int)",1,0,n/a,4,0,2,2,1
"org.andengine.engine.LimitedFPSEngine.onUpdate(long)",3,4,n/a,12,1,1,7,2
"org.andengine.engine.camera.BoundCamera.BoundCamera(float,float,float,float)",1,1,n/a,3,0,4,1,1
"org.andengine.engine.camera.BoundCamera.BoundCamera(float,float,float,float,float,float,float,float)",2,0,n/a,5,0,8,3,1
"org.andengine.engine.camera.BoundCamera.ensureInBounds()",7,2,n/a,15,1,0,9,3
"org.andengine.engine.camera.BoundCamera.getBoundedX(float)",2,1,n/a,23,2,1,11,4
"org.andengine.engine.camera.BoundCamera.getBoundedY(float)",2,1,n/a,23,2,1,11,4
"org.andengine.engine.camera.BoundCamera.getBoundsHeight()",0,0,n/a,3,0,0,1,1
"org.andengine.engine.camera.BoundCamera.getBoundsWidth()",0,0,n/a,3,0,0,1,1
"org.andengine.engine.camera.BoundCamera.getBoundsXMax()",0,0,n/a,3,0,0,1,1
"org.andengine.engine.camera.BoundCamera.getBoundsXMin()",0,0,n/a,3,0,0,1,1
"org.andengine.engine.camera.BoundCamera.getBoundsYMax()",0,0,n/a,3,0,0,1,1
"org.andengine.engine.camera.BoundCamera.getBoundsYMin()",0,0,n/a,3,0,0,1,1
"org.andengine.engine.camera.BoundCamera.isBoundsEnabled()",0,0,n/a,3,0,0,1,1
"org.andengine.engine.camera.BoundCamera.setBounds(float,float,float,float)",0,1,n/a,10,0,4,8,1
"org.andengine.engine.camera.BoundCamera.setBoundsEnabled(boolean)",0,0,n/a,3,0,1,1,1
"org.andengine.engine.camera.BoundCamera.setCenter(float,float)",2,6,n/a,7,1,2,3,2
"org.andengine.engine.camera.Camera.Camera(float,float,float,float)",1,3,n/a,3,0,4,1,1
"org.andengine.engine.camera.Camera.allocateUpdateHandlers()",1,1,n/a,3,0,0,1,1
"org.andengine.engine.camera.Camera.applyCameraSceneRotation(TouchEvent)",4,1,n/a,9,1,1,6,2
"org.andengine.engine.camera.Camera.applyCameraSceneRotation(float[])",1,1,n/a,6,1,1,3,2
"org.andengine.engine.camera.Camera.applyRotation(GLState,float,float,float)",3,3,n/a,5,0,4,3,1
"org.andengine.engine.camera.Camera.applySceneRotation(TouchEvent)",6,1,n/a,9,1,1,6,2
"org.andengine.engine.camera.Camera.applySceneRotation(float[])",3,1,n/a,6,1,1,3,2
"org.andengine.engine.camera.Camera.applySceneToCameraSceneOffset(TouchEvent)",1,2,n/a,3,0,1,1,1
"org.andengine.engine.camera.Camera.applySceneToCameraSceneOffset(float[])",0,2,n/a,4,0,1,2,1
"org.andengine.engine.camera.Camera.clearUpdateHandlers()",1,0,n/a,6,1,0,3,2
"org.andengine.engine.camera.Camera.convertAxisAlignedSceneToSurfaceTouchEvent(TouchEvent,int,int)",7,1,n/a,9,0,3,7,1
"org.andengine.engine.camera.Camera.convertAxisAlignedSurfaceToSceneTouchEvent(TouchEvent,float,float)",5,1,n/a,9,0,3,7,1
"org.andengine.engine.camera.Camera.convertCameraSceneToSceneTouchEvent(TouchEvent)",3,2,n/a,5,0,1,3,1
"org.andengine.engine.camera.Camera.convertSceneToCameraSceneTouchEvent(TouchEvent)",3,2,n/a,5,0,1,3,1
"org.andengine.engine.camera.Camera.convertSceneToSurfaceTouchEvent(TouchEvent,int,int)",8,1,n/a,14,1,3,9,3
"org.andengine.engine.camera.Camera.convertSurfaceToSceneTouchEvent(TouchEvent,int,int)",4,5,n/a,22,1,3,17,3
"org.andengine.engine.camera.Camera.getCameraSceneCoordinatesFromSceneCoordinates(float,float)",1,0,n/a,5,0,2,3,1
"org.andengine.engine.camera.Camera.getCameraSceneCoordinatesFromSceneCoordinates(float[])",3,1,n/a,6,0,1,4,1
"org.andengine.engine.camera.Camera.getCameraSceneRotation()",0,0,n/a,3,0,0,1,1
"org.andengine.engine.camera.Camera.getCenterX()",0,18,n/a,3,0,0,1,1
"org.andengine.engine.camera.Camera.getCenterY()",0,18,n/a,3,0,0,1,1
"org.andengine.engine.camera.Camera.getHUD()",0,1,n/a,3,0,0,1,1
"org.andengine.engine.camera.Camera.getHeight()",0,4,n/a,3,0,0,1,1
"org.andengine.engine.camera.Camera.getHeightRaw()",0,5,n/a,3,0,0,1,1
"org.andengine.engine.camera.Camera.getRotation()",0,1,n/a,3,0,0,1,1
"org.andengine.engine.camera.Camera.getSceneCoordinatesFromCameraSceneCoordinates(float,float)",1,0,n/a,5,0,2,3,1
"org.andengine.engine.camera.Camera.getSceneCoordinatesFromCameraSceneCoordinates(float[])",3,1,n/a,6,0,1,4,1
"org.andengine.engine.camera.Camera.getSurfaceHeight()",0,0,n/a,3,0,0,1,1
"org.andengine.engine.camera.Camera.getSurfaceWidth()",0,0,n/a,3,0,0,1,1
"org.andengine.engine.camera.Camera.getSurfaceX()",0,0,n/a,3,0,0,1,1
"org.andengine.engine.camera.Camera.getSurfaceY()",0,0,n/a,3,0,0,1,1
"org.andengine.engine.camera.Camera.getWidth()",0,5,n/a,3,0,0,1,1
"org.andengine.engine.camera.Camera.getWidthRaw()",0,5,n/a,3,0,0,1,1
"org.andengine.engine.camera.Camera.getXMax()",0,8,n/a,3,0,0,1,1
"org.andengine.engine.camera.Camera.getXMin()",0,8,n/a,3,0,0,1,1
"org.andengine.engine.camera.Camera.getYMax()",0,8,n/a,3,0,0,1,1
"org.andengine.engine.camera.Camera.getYMin()",0,8,n/a,3,0,0,1,1
"org.andengine.engine.camera.Camera.getZFar()",0,0,n/a,3,0,0,1,1
"org.andengine.engine.camera.Camera.getZNear()",0,0,n/a,3,0,0,1,1
"org.andengine.engine.camera.Camera.hasHUD()",0,1,n/a,3,0,0,1,1
"org.andengine.engine.camera.Camera.isLineVisible(Line)",1,1,n/a,3,0,1,1,1
"org.andengine.engine.camera.Camera.isRectangularShapeVisible(RectangularShape)",1,1,n/a,3,0,1,1,1
"org.andengine.engine.camera.Camera.isRectangularShapeVisible(float,float,float,float,Transformation)",1,0,n/a,3,0,5,1,1
"org.andengine.engine.camera.Camera.isResizeOnSurfaceSizeChanged()",0,0,n/a,3,0,0,1,1
"org.andengine.engine.camera.Camera.isRotated()",0,0,n/a,3,0,0,1,1
"org.andengine.engine.camera.Camera.offsetCenter(float,float)",3,0,n/a,3,0,2,1,1
"org.andengine.engine.camera.Camera.onApplyCameraSceneMatrix(GLState)",4,1,n/a,9,1,1,6,2
"org.andengine.engine.camera.Camera.onApplySceneBackgroundMatrix(GLState)",4,1,n/a,9,1,1,6,2
"org.andengine.engine.camera.Camera.onApplySceneMatrix(GLState)",8,1,n/a,7,1,1,4,2
"org.andengine.engine.camera.Camera.onDrawHUD(GLState)",1,5,n/a,5,1,1,2,2
"org.andengine.engine.camera.Camera.onSurfaceSizeChanged(int,int,int,int,int,int,int,int)",5,1,n/a,21,1,8,18,2
"org.andengine.engine.camera.Camera.onSurfaceSizeInitialized(int,int,int,int)",0,1,n/a,6,0,4,4,1
"org.andengine.engine.camera.Camera.onUpdate(float)",3,11,n/a,10,1,1,5,3
"org.andengine.engine.camera.Camera.registerUpdateHandler(IUpdateHandler)",2,0,n/a,6,1,1,3,2
"org.andengine.engine.camera.Camera.reset()",0,4,n/a,3,0,0,0,1
"org.andengine.engine.camera.Camera.set(float,float,float,float)",0,2,n/a,6,0,4,4,1
