SmellsMetrics,Ter, 12 jun 2018 11:07:25 BRT
Method,CALL,CALLED,IMP,LOC,NBD,NP,STAT,v(G)
"org.apache.cassandra.auth.SimpleAuthority.authorize(AuthenticatedUser,List<Object>)",33,0,n/a,94,4,2,48,21
"org.apache.cassandra.auth.SimpleAuthority.validateConfiguration()",5,0,n/a,10,1,0,3,2
"org.apache.cassandra.cache.AutoSavingCache.AutoSavingCache(ICache<K, V>,String,String,CacheType)",1,0,n/a,7,0,4,4,1
"org.apache.cassandra.cache.AutoSavingCache.Writer.Writer(String,String)",6,1,n/a,21,0,2,12,4
"org.apache.cassandra.cache.AutoSavingCache.Writer.getCompactionInfo()",2,1,n/a,7,0,0,2,1
"org.apache.cassandra.cache.AutoSavingCache.Writer.saveCache()",22,1,n/a,32,2,0,19,5
"org.apache.cassandra.cache.AutoSavingCache.getAdjustedCacheSize(long)",4,1,n/a,5,0,1,2,1
"org.apache.cassandra.cache.AutoSavingCache.getCachePath()",1,2,n/a,4,0,0,1,1
"org.apache.cassandra.cache.AutoSavingCache.getConfiguredCacheSize(CFMetaData)",n/a,1,0,n/a,n/a,1,n/a,n/a
"org.apache.cassandra.cache.AutoSavingCache.getWriter()",1,1,n/a,4,0,0,1,1
"org.apache.cassandra.cache.AutoSavingCache.readSaved()",29,3,n/a,46,4,0,24,6
"org.apache.cassandra.cache.AutoSavingCache.reduceCacheSize()",7,2,n/a,10,1,0,4,2
"org.apache.cassandra.cache.AutoSavingCache.scheduleSaving(int)",4,2,n/a,4,3,1,7,3
"org.apache.cassandra.cache.AutoSavingCache.submitWrite()",2,1,n/a,4,0,0,1,1
"org.apache.cassandra.cache.AutoSavingCache.translateKey(K)",n/a,2,0,n/a,n/a,1,n/a,n/a
"org.apache.cassandra.cache.AutoSavingCache.updateCacheSize(long)",6,2,n/a,18,2,1,6,4
"org.apache.cassandra.cache.AutoSavingKeyCache.AutoSavingKeyCache(ICache<K, V>,String,String)",1,1,n/a,4,0,3,1,1
"org.apache.cassandra.cache.AutoSavingKeyCache.getConfiguredCacheSize(CFMetaData)",1,0,n/a,5,0,1,1,2
"org.apache.cassandra.cache.AutoSavingKeyCache.translateKey(K)",0,0,n/a,5,0,1,1,1
"org.apache.cassandra.cache.AutoSavingRowCache.AutoSavingRowCache(ICache<K, V>,String,String)",1,1,n/a,4,0,3,1,1
"org.apache.cassandra.cache.AutoSavingRowCache.getConfiguredCacheSize(CFMetaData)",1,0,n/a,5,0,1,1,2
"org.apache.cassandra.cache.AutoSavingRowCache.translateKey(K)",0,0,n/a,5,0,1,1,1
"org.apache.cassandra.cache.ConcurrentLinkedHashCache.ConcurrentLinkedHashCache(ConcurrentLinkedHashMap<K, V>)",0,1,n/a,4,0,1,1,1
"org.apache.cassandra.cache.ConcurrentLinkedHashCache.capacity()",1,0,n/a,4,0,0,1,1
"org.apache.cassandra.cache.ConcurrentLinkedHashCache.clear()",1,0,n/a,4,0,0,1,1
"org.apache.cassandra.cache.ConcurrentLinkedHashCache.create(int,String,String)",8,1,n/a,10,0,3,2,1
"org.apache.cassandra.cache.ConcurrentLinkedHashCache.get(K)",1,0,n/a,4,0,1,1,1
"org.apache.cassandra.cache.ConcurrentLinkedHashCache.isEmpty()",1,0,n/a,4,0,0,1,1
"org.apache.cassandra.cache.ConcurrentLinkedHashCache.isPutCopying()",0,0,n/a,4,0,0,1,1
"org.apache.cassandra.cache.ConcurrentLinkedHashCache.keySet()",1,0,n/a,4,0,0,1,1
"org.apache.cassandra.cache.ConcurrentLinkedHashCache.put(K,V)",1,0,n/a,4,0,2,1,1
"org.apache.cassandra.cache.ConcurrentLinkedHashCache.remove(K)",1,0,n/a,4,0,1,1,1
"org.apache.cassandra.cache.ConcurrentLinkedHashCache.setCapacity(int)",1,0,n/a,4,0,1,1,1
"org.apache.cassandra.cache.ConcurrentLinkedHashCache.size()",1,0,n/a,4,0,0,1,1
"org.apache.cassandra.cache.ConcurrentLinkedHashCacheProvider.create(int,String,String)",1,0,n/a,4,0,3,1,1
"org.apache.cassandra.cache.FreeableMemory.FreeableMemory(long)",1,0,n/a,4,0,1,1,1
"org.apache.cassandra.cache.FreeableMemory.finalize()",1,0,n/a,9,0,0,2,1
"org.apache.cassandra.cache.FreeableMemory.free()",1,1,n/a,5,0,0,2,1
"org.apache.cassandra.cache.FreeableMemory.getValidByte(long)",1,1,n/a,5,0,1,2,1
"org.apache.cassandra.cache.FreeableMemory.reference()",2,0,n/a,15,1,0,6,4
"org.apache.cassandra.cache.FreeableMemory.unreference()",2,0,n/a,6,0,0,2,2
"org.apache.cassandra.cache.ICache.capacity()",n/a,0,0,n/a,n/a,0,n/a,n/a
"org.apache.cassandra.cache.ICache.clear()",n/a,0,0,n/a,n/a,0,n/a,n/a
"org.apache.cassandra.cache.ICache.get(K)",n/a,0,0,n/a,n/a,1,n/a,n/a
"org.apache.cassandra.cache.ICache.isPutCopying()",n/a,0,0,n/a,n/a,0,n/a,n/a
"org.apache.cassandra.cache.ICache.keySet()",n/a,0,0,n/a,n/a,0,n/a,n/a
"org.apache.cassandra.cache.ICache.put(K,V)",n/a,0,0,n/a,n/a,2,n/a,n/a
"org.apache.cassandra.cache.ICache.remove(K)",n/a,0,0,n/a,n/a,1,n/a,n/a
"org.apache.cassandra.cache.ICache.setCapacity(int)",n/a,0,0,n/a,n/a,1,n/a,n/a
"org.apache.cassandra.cache.ICache.size()",n/a,0,0,n/a,n/a,0,n/a,n/a
"org.apache.cassandra.cache.IRowCacheProvider.create(int,String,String)",n/a,1,0,n/a,n/a,3,n/a,n/a
"org.apache.cassandra.cache.InstrumentingCache.InstrumentingCache(ICache<K, V>,String,String)",6,0,n/a,17,1,3,8,3
"org.apache.cassandra.cache.InstrumentingCache.clear()",3,0,n/a,6,0,0,3,1
"org.apache.cassandra.cache.InstrumentingCache.get(K)",3,1,n/a,8,0,1,5,2
"org.apache.cassandra.cache.InstrumentingCache.getCapacity()",1,4,n/a,4,0,0,1,1
"org.apache.cassandra.cache.InstrumentingCache.getHits()",1,0,n/a,4,0,0,1,1
"org.apache.cassandra.cache.InstrumentingCache.getInternal(K)",1,0,n/a,4,0,1,1,1
"org.apache.cassandra.cache.InstrumentingCache.getKeySet()",1,0,n/a,4,0,0,1,1
"org.apache.cassandra.cache.InstrumentingCache.getRecentHitRate()",6,0,n/a,14,1,0,6,1
"org.apache.cassandra.cache.InstrumentingCache.getRequests()",1,0,n/a,4,0,0,1,1
"org.apache.cassandra.cache.InstrumentingCache.getSize()",1,0,n/a,4,0,0,1,1
"org.apache.cassandra.cache.InstrumentingCache.isCapacitySetManually()",0,0,n/a,4,0,0,1,1
"org.apache.cassandra.cache.InstrumentingCache.isPutCopying()",1,0,n/a,4,0,0,1,1
"org.apache.cassandra.cache.InstrumentingCache.put(K,V)",1,1,n/a,4,0,2,1,1
"org.apache.cassandra.cache.InstrumentingCache.remove(K)",1,0,n/a,4,0,1,1,1
"org.apache.cassandra.cache.InstrumentingCache.setCapacity(int)",1,0,n/a,5,0,1,2,1
"org.apache.cassandra.cache.InstrumentingCache.size()",1,4,n/a,4,0,0,1,1
"org.apache.cassandra.cache.InstrumentingCache.updateCapacity(int)",1,2,n/a,4,0,1,1,1
"org.apache.cassandra.cache.InstrumentingCacheMBean.getCapacity()",n/a,4,0,n/a,n/a,0,n/a,n/a
"org.apache.cassandra.cache.InstrumentingCacheMBean.getHits()",n/a,0,0,n/a,n/a,0,n/a,n/a
"org.apache.cassandra.cache.InstrumentingCacheMBean.getRecentHitRate()",n/a,2,0,n/a,n/a,0,n/a,n/a
"org.apache.cassandra.cache.InstrumentingCacheMBean.getRequests()",n/a,0,0,n/a,n/a,0,n/a,n/a
"org.apache.cassandra.cache.InstrumentingCacheMBean.getSize()",n/a,2,0,n/a,n/a,0,n/a,n/a
"org.apache.cassandra.cache.InstrumentingCacheMBean.setCapacity(int)",n/a,2,0,n/a,n/a,1,n/a,n/a
"org.apache.cassandra.cache.SerializingCache.SerializingCache(int,ICompactSerializer3<V>,String,String)",10,0,n/a,4,2,4,4,1
"org.apache.cassandra.cache.SerializingCache.capacity()",1,0,n/a,4,0,0,1,1
"org.apache.cassandra.cache.SerializingCache.clear()",1,0,n/a,4,0,0,1,1
"org.apache.cassandra.cache.SerializingCache.deserialize(FreeableMemory)",3,1,n/a,12,1,1,4,2
"org.apache.cassandra.cache.SerializingCache.get(Object)",4,0,n/a,16,1,1,8,3
"org.apache.cassandra.cache.SerializingCache.isEmpty()",1,0,n/a,4,0,0,1,1
"org.apache.cassandra.cache.SerializingCache.isPutCopying()",0,0,n/a,4,0,0,1,1
"org.apache.cassandra.cache.SerializingCache.keySet()",1,0,n/a,4,0,0,1,1
"org.apache.cassandra.cache.SerializingCache.put(K,V)",3,0,n/a,9,0,2,6,3
"org.apache.cassandra.cache.SerializingCache.remove(K)",2,0,n/a,6,0,1,3,2
"org.apache.cassandra.cache.SerializingCache.serialize(V)",7,1,n/a,24,1,1,11,4
"org.apache.cassandra.cache.SerializingCache.setCapacity(int)",1,0,n/a,4,0,1,1,1
"org.apache.cassandra.cache.SerializingCache.size()",1,0,n/a,4,0,0,1,1
"org.apache.cassandra.cache.SerializingCacheProvider.SerializingCacheProvider()",2,0,n/a,11,1,0,3,2
"org.apache.cassandra.cache.SerializingCacheProvider.create(int,String,String)",2,0,n/a,4,0,3,1,1
"org.apache.cassandra.cli.CliClient.CfDefNamesComparator.compare(CfDef,CfDef)",1,0,n/a,4,0,2,1,1
"org.apache.cassandra.cli.CliClient.CliClient(CliSessionState,Client)",2,0,n/a,7,0,2,4,1
"org.apache.cassandra.cli.CliClient.Function.Function(AbstractType)",0,8,n/a,4,0,1,1,1
"org.apache.cassandra.cli.CliClient.Function.getFunctionNames()",8,3,n/a,11,1,0,8,3
"org.apache.cassandra.cli.CliClient.Function.getValidator()",0,3,n/a,4,0,0,1,1
"org.apache.cassandra.cli.CliClient.KsDefNamesComparator.compare(KsDef,KsDef)",1,0,n/a,4,0,2,1,1
"org.apache.cassandra.cli.CliClient.cleanupAndExit()",2,1,n/a,5,0,0,2,1
"org.apache.cassandra.cli.CliClient.columnNameAsByteArray(String,CfDef)",2,1,n/a,10,0,2,1,1
"org.apache.cassandra.cli.CliClient.columnNameAsByteArray(String,String)",2,1,n/a,10,0,2,1,1
"org.apache.cassandra.cli.CliClient.columnNameAsBytes(String,CfDef)",2,5,n/a,11,0,2,2,1
"org.apache.cassandra.cli.CliClient.columnNameAsBytes(String,String)",2,5,n/a,11,0,2,2,1
"org.apache.cassandra.cli.CliClient.columnValueAsBytes(ByteBuffer,String,String)",10,2,n/a,29,3,3,9,4
"org.apache.cassandra.cli.CliClient.convertValueByFunction(Tree,CfDef,ByteBuffer)",1,8,n/a,12,0,3,1,1
"org.apache.cassandra.cli.CliClient.convertValueByFunction(Tree,CfDef,ByteBuffer,boolean)",20,2,n/a,52,3,4,19,8
"org.apache.cassandra.cli.CliClient.describeKeySpace(String,KsDef)",58,2,n/a,113,6,2,61,27
"org.apache.cassandra.cli.CliClient.doGetCounter(ByteBuffer,ColumnPath)",5,1,n/a,22,1,2,8,3
"org.apache.cassandra.cli.CliClient.doSlice(String,ByteBuffer,String,byte[],int)",44,2,n/a,62,3,5,32,12
"org.apache.cassandra.cli.CliClient.executeAddColumnFamily(Tree)",16,1,n/a,26,1,1,10,5
"org.apache.cassandra.cli.CliClient.executeAddKeySpace(Tree)",15,1,n/a,27,1,1,11,4
"org.apache.cassandra.cli.CliClient.executeAssumeStatement(Tree)",31,1,n/a,53,1,1,25,8
"org.apache.cassandra.cli.CliClient.executeCLIStatement(String)",48,0,n/a,121,2,1,103,35
"org.apache.cassandra.cli.CliClient.executeConnect(Tree)",18,1,n/a,25,1,1,15,3
"org.apache.cassandra.cli.CliClient.executeConsistencyLevelStatement(Tree)",9,1,n/a,22,1,1,9,3
"org.apache.cassandra.cli.CliClient.executeCount(Tree)",24,1,n/a,22,1,1,14,5
"org.apache.cassandra.cli.CliClient.executeDelColumnFamily(Tree)",7,1,n/a,18,0,1,6,3
"org.apache.cassandra.cli.CliClient.executeDelKeySpace(Tree)",7,1,n/a,20,0,1,8,3
"org.apache.cassandra.cli.CliClient.executeDelete(Tree)",37,1,n/a,62,1,1,35,17
"org.apache.cassandra.cli.CliClient.executeDescribeCluster()",14,1,n/a,23,2,0,12,5
"org.apache.cassandra.cli.CliClient.executeDescribeKeySpace(Tree)",6,1,n/a,24,1,1,10,4
"org.apache.cassandra.cli.CliClient.executeDropIndex(Tree)",26,1,n/a,42,2,1,23,9
"org.apache.cassandra.cli.CliClient.executeGet(Tree)",60,1,n/a,117,2,1,60,19
"org.apache.cassandra.cli.CliClient.executeGetWithConditions(Tree)",46,1,n/a,80,3,1,41,10
"org.apache.cassandra.cli.CliClient.executeHelp(Tree)",6,1,n/a,19,3,1,7,4
"org.apache.cassandra.cli.CliClient.executeIncr(Tree,long)",31,2,n/a,58,2,2,31,10
"org.apache.cassandra.cli.CliClient.executeList(Tree)",40,1,n/a,60,3,1,39,12
"org.apache.cassandra.cli.CliClient.executeSet(Tree)",43,1,n/a,75,2,1,42,12
"org.apache.cassandra.cli.CliClient.executeShowClusterName()",3,1,n/a,6,0,0,3,2
"org.apache.cassandra.cli.CliClient.executeShowKeySpaces()",5,1,n/a,12,1,0,6,3
"org.apache.cassandra.cli.CliClient.executeShowSchema(Tree)",17,1,n/a,4,2,1,14,5
"org.apache.cassandra.cli.CliClient.executeShowVersion()",3,1,n/a,7,0,0,3,2
"org.apache.cassandra.cli.CliClient.executeTruncate(String)",12,1,n/a,21,1,1,8,5
"org.apache.cassandra.cli.CliClient.executeUpdateColumnFamily(Tree)",17,1,n/a,29,1,1,13,6
"org.apache.cassandra.cli.CliClient.executeUpdateKeySpace(Tree)",14,1,n/a,27,1,1,12,4
"org.apache.cassandra.cli.CliClient.executeUseKeySpace(Tree)",28,1,n/a,62,2,1,33,13
"org.apache.cassandra.cli.CliClient.formatColumnName(String,String,ByteBuffer)",3,10,n/a,6,0,3,1,1
"org.apache.cassandra.cli.CliClient.formatSubcolumnName(String,String,ByteBuffer)",3,8,n/a,6,0,3,1,1
"org.apache.cassandra.cli.CliClient.getBytesAccordingToType(String,AbstractType)",3,7,n/a,19,1,2,5,3
"org.apache.cassandra.cli.CliClient.getCFColumnMetaFromTree(CfDef,Tree)",29,1,n/a,58,3,2,27,9
"org.apache.cassandra.cli.CliClient.getCfDef(KsDef,String)",1,3,n/a,9,1,2,4,3
"org.apache.cassandra.cli.CliClient.getCfDef(String)",1,14,n/a,9,0,1,1,1
"org.apache.cassandra.cli.CliClient.getCfDef(String,String)",3,3,n/a,18,2,2,5,3
"org.apache.cassandra.cli.CliClient.getColumnDefByName(CfDef,ByteBuffer)",3,1,n/a,18,2,2,5,3
"org.apache.cassandra.cli.CliClient.getColumnName(String,Tree)",5,6,n/a,6,0,2,1,2
"org.apache.cassandra.cli.CliClient.getFormatType(String)",10,12,n/a,22,2,1,9,3
"org.apache.cassandra.cli.CliClient.getHelp()",10,1,n/a,24,2,0,11,2
"org.apache.cassandra.cli.CliClient.getIndexTypeFromString(String)",5,1,n/a,30,2,1,9,4
"org.apache.cassandra.cli.CliClient.getKSMetaData(String)",4,3,n/a,8,0,1,3,2
"org.apache.cassandra.cli.CliClient.getKeyAsBytes(String,Tree)",6,5,n/a,7,0,2,4,2
"org.apache.cassandra.cli.CliClient.getKeyComparatorForCF(String)",4,2,n/a,11,1,1,6,2
"org.apache.cassandra.cli.CliClient.getKeySpace()",0,0,n/a,4,0,0,1,2
"org.apache.cassandra.cli.CliClient.getStrategyOptionsFromTree(Tree)",12,1,n/a,26,2,1,13,3
"org.apache.cassandra.cli.CliClient.getSubColumnName(String,Tree)",5,3,n/a,6,0,2,1,2
"org.apache.cassandra.cli.CliClient.getTypeByFunction(String)",9,1,n/a,20,1,1,7,2
"org.apache.cassandra.cli.CliClient.getUsername()",0,0,n/a,4,0,0,1,2
"org.apache.cassandra.cli.CliClient.getValidatorForValue(CfDef,byte[])",7,5,n/a,23,2,2,8,5
"org.apache.cassandra.cli.CliClient.hasKeySpace()",1,13,n/a,13,1,0,4,2
"org.apache.cassandra.cli.CliClient.isCounterCF(CfDef)",2,2,n/a,9,1,1,4,3
"org.apache.cassandra.cli.CliClient.normaliseType(String,String)",3,7,n/a,6,0,2,3,2
"org.apache.cassandra.cli.CliClient.printBanner()",1,0,n/a,4,0,0,1,1
"org.apache.cassandra.cli.CliClient.printSliceList(CfDef,List<KeySlice>)",38,2,n/a,65,4,2,31,13
"org.apache.cassandra.cli.CliClient.setKeySpace(String)",1,0,n/a,6,0,1,2,1
"org.apache.cassandra.cli.CliClient.setUsername(String)",0,0,n/a,4,0,1,1,1
"org.apache.cassandra.cli.CliClient.showColumnFamily(StringBuilder,CfDef)",39,1,n/a,51,2,2,37,7
"org.apache.cassandra.cli.CliClient.showColumnMeta(StringBuilder,CfDef,ColumnDef)",17,1,n/a,23,1,3,10,3
"org.apache.cassandra.cli.CliClient.showKeyspace(StringBuilder,KsDef)",25,1,n/a,33,2,2,21,5
"org.apache.cassandra.cli.CliClient.subColumnNameAsByteArray(String,CfDef)",2,2,n/a,10,0,2,1,1
"org.apache.cassandra.cli.CliClient.subColumnNameAsBytes(String,CfDef)",5,2,n/a,16,1,2,5,2
"org.apache.cassandra.cli.CliClient.subColumnNameAsBytes(String,String)",2,2,n/a,11,0,2,2,1
"org.apache.cassandra.cli.CliClient.updateCfDefAttributes(Tree,CfDef)",53,2,n/a,89,2,2,77,26
"org.apache.cassandra.cli.CliClient.updateColumnMetaData(CfDef,ByteBuffer,String)",7,2,n/a,23,1,3,7,3
"org.apache.cassandra.cli.CliClient.updateKsDefAttributes(Tree,KsDef)",30,2,n/a,57,3,2,31,10
"org.apache.cassandra.cli.CliClient.validateSchemaIsSettled(String)",19,7,n/a,36,2,1,20,10
"org.apache.cassandra.cli.CliClient.writeAttr(StringBuilder,boolean,String,Boolean)",2,6,n/a,4,0,4,1,1
"org.apache.cassandra.cli.CliClient.writeAttr(StringBuilder,boolean,String,Number)",2,6,n/a,4,0,4,1,1
"org.apache.cassandra.cli.CliClient.writeAttr(StringBuilder,boolean,String,String)",2,6,n/a,4,0,4,1,1
"org.apache.cassandra.cli.CliClient.writeAttrRaw(StringBuilder,boolean,String,String)",4,5,n/a,7,0,4,4,2
"org.apache.cassandra.cli.CliCompiler.ANTLRNoCaseStringStream.ANTLRNoCaseStringStream(String)",1,1,n/a,4,0,1,1,1
"org.apache.cassandra.cli.CliCompiler.ANTLRNoCaseStringStream.LA(int)",2,0,n/a,13,1,1,6,3
"org.apache.cassandra.cli.CliCompiler.compileQuery(String)",8,0,n/a,21,1,1,9,2
"org.apache.cassandra.cli.CliCompiler.getColumn(Tree,int)",3,0,n/a,6,0,2,1,1
"org.apache.cassandra.cli.CliCompiler.getColumnFamily(String,List<CfDef>)",5,0,n/a,20,2,2,11,6
"org.apache.cassandra.cli.CliCompiler.getColumnFamily(Tree,List<CfDef>)",4,0,n/a,4,0,2,1,1
"org.apache.cassandra.cli.CliCompiler.getKey(Tree)",3,0,n/a,4,0,1,1,1
"org.apache.cassandra.cli.CliCompiler.getKeySpace(String,List<KsDef>)",5,0,n/a,20,2,2,11,6
"org.apache.cassandra.cli.CliCompiler.getKeySpace(Tree,List<KsDef>)",3,0,n/a,4,0,2,1,1
"org.apache.cassandra.cli.CliCompiler.numColumnSpecifiers(Tree)",1,0,n/a,5,0,1,1,1
"org.apache.cassandra.cli.CliCompleter.CliCompleter()",1,0,n/a,4,0,0,1,1
"org.apache.cassandra.cli.CliCompleter.getKeyspaceCommands()",0,0,n/a,4,0,0,1,1
"org.apache.cassandra.cli.CliMain.connect(String,int)",36,1,n/a,106,2,2,53,17
"org.apache.cassandra.cli.CliMain.disconnect()",1,0,n/a,11,1,0,3,2
"org.apache.cassandra.cli.CliMain.evaluateFileStatements(BufferedReader)",9,1,n/a,32,2,1,19,9
"org.apache.cassandra.cli.CliMain.getPrompt(CliClient)",2,1,n/a,9,0,1,1,1
"org.apache.cassandra.cli.CliMain.isConnected()",1,0,n/a,13,1,0,4,2
"org.apache.cassandra.cli.CliMain.main(String[])",31,0,n/a,96,2,1,49,17
"org.apache.cassandra.cli.CliMain.processStatement(String)",10,2,n/a,25,2,1,10,7
"org.apache.cassandra.cli.CliMain.updateCompletor(Set<String>)",8,1,n/a,11,1,1,6,3
"org.apache.cassandra.cli.CliOptions.CLIOptions.addOption(String,String,String)",2,5,n/a,11,0,3,1,1
"org.apache.cassandra.cli.CliOptions.CLIOptions.addOption(String,String,String,String)",3,8,n/a,14,0,4,3,1
"org.apache.cassandra.cli.CliOptions.printUsage()",2,3,n/a,4,0,0,1,1
"org.apache.cassandra.cli.CliOptions.processArgs(CliSessionState,String[])",39,0,n/a,104,2,2,44,16
"org.apache.cassandra.cli.CliSessionState.CliSessionState()",0,0,n/a,6,0,0,3,1
"org.apache.cassandra.cli.CliSessionState.getNodeProbe()",2,0,n/a,12,1,0,4,2
"org.apache.cassandra.cli.CliSessionState.inFileMode()",1,0,n/a,4,0,0,1,1
"org.apache.cassandra.cli.CliSessionState.setErr(PrintStream)",0,0,n/a,4,0,1,1,1
"org.apache.cassandra.cli.CliSessionState.setOut(PrintStream)",0,0,n/a,4,0,1,1,1
"org.apache.cassandra.cli.CliUtils.escapeSQLString(String)",2,0,n/a,5,0,1,1,1
"org.apache.cassandra.cli.CliUtils.getCfNamesByKeySpace(KsDef)",4,0,n/a,14,1,1,4,2
"org.apache.cassandra.cli.CliUtils.getIndexOperator(String)",5,0,n/a,29,1,1,11,6
"org.apache.cassandra.cli.CliUtils.unescapeSQLString(String)",6,0,n/a,12,0,1,3,3
"org.apache.cassandra.client.RingCache.RingCache(String,IPartitioner<?>,String,int)",3,1,n/a,9,0,4,6,2
"org.apache.cassandra.client.RingCache.getEndpoint(ByteBuffer)",2,0,n/a,4,0,1,1,1
"org.apache.cassandra.client.RingCache.getEndpoint(Range)",1,2,n/a,5,0,1,1,1
"org.apache.cassandra.client.RingCache.getRange(ByteBuffer)",4,2,n/a,9,0,1,5,3
"org.apache.cassandra.client.RingCache.refreshEndpointMap()",18,1,n/a,42,5,0,19,7
"org.apache.cassandra.concurrent.AIOExecutorService.AIOExecutorService(int,int,long,TimeUnit,BlockingQueue<Runnable>,ThreadFactory)",1,0,n/a,9,0,6,1,1
"org.apache.cassandra.concurrent.AIOExecutorService.awaitTermination(long,TimeUnit)",1,2,n/a,15,0,2,1,1
"org.apache.cassandra.concurrent.AIOExecutorService.execute(Runnable)",1,0,n/a,14,0,1,1,1
"org.apache.cassandra.concurrent.AIOExecutorService.invokeAll(Collection<? extends Callable<T>>)",1,0,n/a,24,0,1,1,1
"org.apache.cassandra.concurrent.AIOExecutorService.invokeAll(Collection<? extends Callable<T>>,long,TimeUnit)",1,0,n/a,31,0,3,1,1
"org.apache.cassandra.concurrent.AIOExecutorService.invokeAny(Collection<? extends Callable<T>>)",1,0,n/a,22,0,1,1,1
"org.apache.cassandra.concurrent.AIOExecutorService.invokeAny(Collection<? extends Callable<T>>,long,TimeUnit)",1,0,n/a,26,0,3,1,1
"org.apache.cassandra.concurrent.AIOExecutorService.isShutdown()",1,0,n/a,9,0,0,1,1
"org.apache.cassandra.concurrent.AIOExecutorService.isTerminated()",1,0,n/a,11,0,0,1,1
"org.apache.cassandra.concurrent.AIOExecutorService.shutdown()",0,0,n/a,21,0,0,0,1
"org.apache.cassandra.concurrent.AIOExecutorService.shutdownNow()",1,0,n/a,27,0,0,1,1
"org.apache.cassandra.concurrent.AIOExecutorService.submit(Callable<T>)",1,0,n/a,26,0,1,1,1
"org.apache.cassandra.concurrent.AIOExecutorService.submit(Runnable)",1,0,n/a,15,0,1,1,1
"org.apache.cassandra.concurrent.AIOExecutorService.submit(Runnable,T)",1,0,n/a,16,0,2,1,1
"org.apache.cassandra.concurrent.Context.Context()",1,0,n/a,4,0,0,1,1
"org.apache.cassandra.concurrent.Context.get(Object)",1,0,n/a,4,0,1,1,1
