Method,ev(G),iv(G),v(G)
"net.n3.nanoxml.XMLElement.createElement(String,String)",1,1,1
"net.n3.nanoxml.XMLElement.createElement(String,String,String,int)",1,1,1
"net.n3.nanoxml.XMLElement.createElement(String,String,int)",1,1,1
"net.n3.nanoxml.XMLElement.createPCDataElement()",1,1,1
"net.n3.nanoxml.XMLElement.dispose()",1,3,3
"net.n3.nanoxml.XMLElement.equals(Object)",1,1,2
"net.n3.nanoxml.XMLElement.equalsXMLElement(IXMLElement)",10,3,10
"net.n3.nanoxml.XMLElement.findAttribute(String)",3,2,3
"net.n3.nanoxml.XMLElement.findAttribute(String,String)",3,3,4
"net.n3.nanoxml.XMLElement.getAttribute(String)",1,1,1
"net.n3.nanoxml.XMLElement.getAttribute(String,String)",2,2,2
"net.n3.nanoxml.XMLElement.getAttribute(String,String,Map<String, T>,String)",2,3,3
"net.n3.nanoxml.XMLElement.getAttribute(String,String,String)",2,2,2
"net.n3.nanoxml.XMLElement.getAttribute(String,String,int)",1,1,1
"net.n3.nanoxml.XMLElement.getAttribute(String,int)",1,1,1
"net.n3.nanoxml.XMLElement.getAttributeCount()",1,1,1
"net.n3.nanoxml.XMLElement.getAttributeNamespace(String)",2,2,2
"net.n3.nanoxml.XMLElement.getAttributeType(String)",2,2,2
"net.n3.nanoxml.XMLElement.getAttributeType(String,String)",2,2,2
"net.n3.nanoxml.XMLElement.getAttributes()",1,2,2
"net.n3.nanoxml.XMLElement.getAttributesInNamespace(String)",1,5,5
"net.n3.nanoxml.XMLElement.getChildAtIndex(int)",1,1,1
"net.n3.nanoxml.XMLElement.getChildren()",1,1,1
"net.n3.nanoxml.XMLElement.getChildrenCount()",1,1,1
"net.n3.nanoxml.XMLElement.getChildrenNamed(String)",1,4,4
"net.n3.nanoxml.XMLElement.getChildrenNamed(String,String)",1,5,5
"net.n3.nanoxml.XMLElement.getContent()",1,1,1
"net.n3.nanoxml.XMLElement.getDoubleAttribute(String,String,double)",2,2,3
"net.n3.nanoxml.XMLElement.getFirstChildNamed(String)",3,3,4
"net.n3.nanoxml.XMLElement.getFirstChildNamed(String,String)",3,4,5
"net.n3.nanoxml.XMLElement.getFullName()",1,1,1
"net.n3.nanoxml.XMLElement.getLineNr()",1,1,1
"net.n3.nanoxml.XMLElement.getName()",1,1,1
"net.n3.nanoxml.XMLElement.getNamespace()",1,1,1
"net.n3.nanoxml.XMLElement.getParent()",1,1,1
"net.n3.nanoxml.XMLElement.getSystemID()",1,1,1
"net.n3.nanoxml.XMLElement.hasAttribute(String)",1,1,1
"net.n3.nanoxml.XMLElement.hasAttribute(String,String)",1,1,1
"net.n3.nanoxml.XMLElement.hasChildren()",1,1,1
"net.n3.nanoxml.XMLElement.hashCode()",1,4,4
"net.n3.nanoxml.XMLElement.insertChild(IXMLElement,int)",4,4,5
"net.n3.nanoxml.XMLElement.isLeaf()",1,1,1
"net.n3.nanoxml.XMLElement.iterableAttributeNames()",1,2,2
"net.n3.nanoxml.XMLElement.iterableChildren()",1,1,1
"net.n3.nanoxml.XMLElement.removeAttribute(String)",3,3,3
"net.n3.nanoxml.XMLElement.removeAttribute(String,String)",3,4,4
"net.n3.nanoxml.XMLElement.removeChild(IXMLElement)",2,1,2
"net.n3.nanoxml.XMLElement.removeChildAtIndex(int)",1,1,1
"net.n3.nanoxml.XMLElement.setAttribute(String,String)",1,2,2
"net.n3.nanoxml.XMLElement.setAttribute(String,String,String)",1,2,2
"net.n3.nanoxml.XMLElement.setContent(String)",1,1,1
"net.n3.nanoxml.XMLElement.setName(String)",1,1,1
"net.n3.nanoxml.XMLElement.setName(String,String)",1,2,3
"net.n3.nanoxml.XMLElement.toString()",1,2,2
"net.n3.nanoxml.XMLEntityResolver.XMLEntityResolver()",1,1,1
"net.n3.nanoxml.XMLEntityResolver.addExternalEntity(String,String,String)",1,2,2
"net.n3.nanoxml.XMLEntityResolver.addInternalEntity(String,String)",1,2,2
"net.n3.nanoxml.XMLEntityResolver.finalize()",1,1,1
"net.n3.nanoxml.XMLEntityResolver.getEntity(IXMLReader,String)",3,3,3
"net.n3.nanoxml.XMLEntityResolver.isExternalEntity(String)",1,1,1
"net.n3.nanoxml.XMLEntityResolver.openExternalEntity(IXMLReader,String,String)",1,2,2
"net.n3.nanoxml.XMLException.XMLException(Exception)",1,1,1
"net.n3.nanoxml.XMLException.XMLException(String)",1,1,1
"net.n3.nanoxml.XMLException.XMLException(String,int,Exception)",1,1,1
"net.n3.nanoxml.XMLException.XMLException(String,int,Exception,String,boolean)",1,1,1
"net.n3.nanoxml.XMLException.XMLException(String,int,String)",1,1,1
"net.n3.nanoxml.XMLException.buildMessage(String,int,Exception,String,boolean)",1,1,5
"net.n3.nanoxml.XMLException.finalize()",1,1,1
"net.n3.nanoxml.XMLException.getException()",1,1,1
"net.n3.nanoxml.XMLException.getLineNr()",1,1,1
"net.n3.nanoxml.XMLException.getSystemID()",1,1,1
"net.n3.nanoxml.XMLException.printStackTrace()",1,2,2
"net.n3.nanoxml.XMLException.printStackTrace(PrintStream)",1,2,2
"net.n3.nanoxml.XMLException.printStackTrace(PrintWriter)",1,2,2
"net.n3.nanoxml.XMLException.toString()",1,1,1
"net.n3.nanoxml.XMLParseException.XMLParseException(String)",1,1,1
"net.n3.nanoxml.XMLParseException.XMLParseException(String,int,String)",1,1,1
"net.n3.nanoxml.XMLParserFactory.createDefaultXMLParser()",1,1,2
"net.n3.nanoxml.XMLParserFactory.createDefaultXMLParser(IXMLBuilder)",1,1,2
"net.n3.nanoxml.XMLParserFactory.createXMLParser(String,IXMLBuilder)",1,1,1
"net.n3.nanoxml.XMLUtil.checkLiteral(IXMLReader,String)",3,2,3
"net.n3.nanoxml.XMLUtil.errorClosingTagNotEmpty(String,int)",1,1,1
"net.n3.nanoxml.XMLUtil.errorExpectedInput(String,int,String)",1,1,1
"net.n3.nanoxml.XMLUtil.errorInvalidAttributeValue(String,int,String,String,String)",1,1,1
"net.n3.nanoxml.XMLUtil.errorInvalidEntity(String,int,String)",1,1,1
"net.n3.nanoxml.XMLUtil.errorInvalidInput(String,int,String)",1,1,1
"net.n3.nanoxml.XMLUtil.errorMissingAttribute(String,int,String,String)",1,1,1
"net.n3.nanoxml.XMLUtil.errorMissingElement(String,int,String,String)",1,1,1
"net.n3.nanoxml.XMLUtil.errorMissingPCData(String,int,String)",1,1,1
"net.n3.nanoxml.XMLUtil.errorUnexpectedAttribute(String,int,String,String)",1,1,1
"net.n3.nanoxml.XMLUtil.errorUnexpectedCDATA(String,int)",1,1,1
"net.n3.nanoxml.XMLUtil.errorUnexpectedElement(String,int,String,String)",1,1,1
"net.n3.nanoxml.XMLUtil.errorUnexpectedEntity(String,int,String)",1,1,1
"net.n3.nanoxml.XMLUtil.errorUnexpectedPCData(String,int,String)",1,1,1
"net.n3.nanoxml.XMLUtil.errorWrongClosingTag(String,int,String,String)",1,1,1
"net.n3.nanoxml.XMLUtil.processCharLiteral(String)",2,2,2
"net.n3.nanoxml.XMLUtil.processEntity(String,IXMLReader,IXMLEntityResolver)",1,2,2
"net.n3.nanoxml.XMLUtil.read(IXMLReader,char)",1,3,3
"net.n3.nanoxml.XMLUtil.readChar(IXMLReader,char)",1,2,2
"net.n3.nanoxml.XMLUtil.scanIdentifier(IXMLReader)",3,3,13
"net.n3.nanoxml.XMLUtil.scanPublicID(StringBuffer,IXMLReader)",2,1,2
"net.n3.nanoxml.XMLUtil.scanString(IXMLReader,char,IXMLEntityResolver)",6,10,13
"net.n3.nanoxml.XMLUtil.scanSystemID(IXMLReader)",2,1,2
"net.n3.nanoxml.XMLUtil.skipComment(IXMLReader)",4,4,7
"net.n3.nanoxml.XMLUtil.skipTag(IXMLReader)",2,3,4
"net.n3.nanoxml.XMLUtil.skipWhitespace(IXMLReader,StringBuffer)",4,5,10
"net.n3.nanoxml.XMLUtil.validationError(String,int,String,String,String,String)",1,1,1
"net.n3.nanoxml.XMLValidationException.XMLValidationException(int,String,int,String,String,String,String)",1,1,4
"net.n3.nanoxml.XMLValidationException.finalize()",1,1,1
"net.n3.nanoxml.XMLValidationException.getAttributeName()",1,1,1
"net.n3.nanoxml.XMLValidationException.getAttributeValue()",1,1,1
"net.n3.nanoxml.XMLValidationException.getElementName()",1,1,1
"net.n3.nanoxml.XMLWriter.XMLWriter(OutputStream)",1,1,1
"net.n3.nanoxml.XMLWriter.XMLWriter(Writer)",1,1,2
"net.n3.nanoxml.XMLWriter.finalize()",1,1,1
"net.n3.nanoxml.XMLWriter.write(IXMLElement)",1,1,1
"net.n3.nanoxml.XMLWriter.write(IXMLElement,boolean)",1,1,1
"net.n3.nanoxml.XMLWriter.write(IXMLElement,boolean,int)",1,1,1
"net.n3.nanoxml.XMLWriter.write(IXMLElement,boolean,int,boolean)",1,24,24
"net.n3.nanoxml.XMLWriter.writeEncoded(String)",2,4,11
"null.attributeChanged(FigureEvent)",1,1,1
"null.canRedo()",1,1,1
"null.canUndo()",1,1,1
"null.figureHandlesChanged(FigureEvent)",1,1,1
"null.focusGained(FocusEvent)",1,1,1
"null.focusLost(FocusEvent)",1,1,1
"null.propertyChange(PropertyChangeEvent)",1,3,3
"null.treeNodesChanged(TreeModelEvent)",1,1,1
"null.treeNodesInserted(TreeModelEvent)",1,1,1
"null.treeNodesRemoved(TreeModelEvent)",1,1,1
"null.treeStructureChanged(TreeModelEvent)",1,1,1
"null.windowGainedFocus(WindowEvent)",1,2,2
"null.windowLostFocus(WindowEvent)",1,1,1
"org.jhotdraw.app.AbstractApplication.AbstractApplication()",1,1,1
"org.jhotdraw.app.AbstractApplication.OpenRecentMenuHandler.OpenRecentMenuHandler(JMenu,View)",1,2,2
"org.jhotdraw.app.AbstractApplication.OpenRecentMenuHandler.dispose()",1,3,3
"org.jhotdraw.app.AbstractApplication.OpenRecentMenuHandler.propertyChange(PropertyChangeEvent)",1,2,2
"org.jhotdraw.app.AbstractApplication.OpenRecentMenuHandler.updateOpenRecentMenu()",1,9,9
"org.jhotdraw.app.AbstractApplication.add(View)",1,2,2
"org.jhotdraw.app.AbstractApplication.addAction(JMenu,Action)",1,3,3
"org.jhotdraw.app.AbstractApplication.addAction(JMenu,View,String)",1,1,1
"org.jhotdraw.app.AbstractApplication.addMenuItem(JMenu,JMenuItem)",1,3,3
"org.jhotdraw.app.AbstractApplication.addPalette(Window)",1,1,1
"org.jhotdraw.app.AbstractApplication.addRecentURI(URI)",1,4,4
"org.jhotdraw.app.AbstractApplication.addWindow(Window,View)",1,1,1
"org.jhotdraw.app.AbstractApplication.basicCreateView()",1,1,1
"org.jhotdraw.app.AbstractApplication.clearRecentURIs()",1,1,1
"org.jhotdraw.app.AbstractApplication.configure(String[])",1,1,1
"org.jhotdraw.app.AbstractApplication.createContainer()",1,1,1
"org.jhotdraw.app.AbstractApplication.createOpenRecentFileMenu(View)",1,2,3
"org.jhotdraw.app.AbstractApplication.createView()",1,1,1
"org.jhotdraw.app.AbstractApplication.destroy()",1,1,1
"org.jhotdraw.app.AbstractApplication.dispose(View)",1,1,1
"org.jhotdraw.app.AbstractApplication.getAction(View,String)",1,1,1
"org.jhotdraw.app.AbstractApplication.getActionMap(View)",1,2,2
"org.jhotdraw.app.AbstractApplication.getActiveView()",1,1,1
"org.jhotdraw.app.AbstractApplication.getCopyright()",1,1,1
"org.jhotdraw.app.AbstractApplication.getExportChooser(View)",2,4,4
"org.jhotdraw.app.AbstractApplication.getImportChooser(View)",2,4,4
"org.jhotdraw.app.AbstractApplication.getModel()",1,1,1
"org.jhotdraw.app.AbstractApplication.getName()",1,1,1
"org.jhotdraw.app.AbstractApplication.getOpenChooser(View)",2,6,8
"org.jhotdraw.app.AbstractApplication.getOpenURIsFromMainArgs(String[])",5,4,5
"org.jhotdraw.app.AbstractApplication.getRecentURIs()",1,1,1
"org.jhotdraw.app.AbstractApplication.getSaveChooser(View)",2,4,5
"org.jhotdraw.app.AbstractApplication.getVersion()",1,1,1
"org.jhotdraw.app.AbstractApplication.getViews()",1,1,1
"org.jhotdraw.app.AbstractApplication.init()",1,4,5
"org.jhotdraw.app.AbstractApplication.initLabels()",1,1,1
"org.jhotdraw.app.AbstractApplication.isEnabled()",1,1,1
"org.jhotdraw.app.AbstractApplication.launch(String[])",1,4,4
"org.jhotdraw.app.AbstractApplication.maybeAddSeparator(JMenu)",1,3,3
"org.jhotdraw.app.AbstractApplication.remove(View)",1,2,2
"org.jhotdraw.app.AbstractApplication.removePalette(Window)",1,1,1
"org.jhotdraw.app.AbstractApplication.removeTrailingSeparators(JMenu)",1,3,3
"org.jhotdraw.app.AbstractApplication.removeWindow(Window)",1,1,1
"org.jhotdraw.app.AbstractApplication.setActionMap(ActionMap)",1,1,1
"org.jhotdraw.app.AbstractApplication.setActiveView(View)",1,3,3
"org.jhotdraw.app.AbstractApplication.setEnabled(boolean)",1,1,1
"org.jhotdraw.app.AbstractApplication.setModel(ApplicationModel)",1,1,1
"org.jhotdraw.app.AbstractApplication.start(List<URI>)",1,3,3
"org.jhotdraw.app.AbstractApplication.stop()",1,2,2
"org.jhotdraw.app.AbstractApplication.views()",1,2,2
"org.jhotdraw.app.AbstractApplicationModel.AbstractApplicationModel()",1,1,1
"org.jhotdraw.app.AbstractApplicationModel.createExportChooser(Application,View)",1,1,1
"org.jhotdraw.app.AbstractApplicationModel.createImportChooser(Application,View)",1,1,1
"org.jhotdraw.app.AbstractApplicationModel.createOpenChooser(Application,View)",1,1,1
"org.jhotdraw.app.AbstractApplicationModel.createOpenDirectoryChooser(Application,View)",1,1,1
"org.jhotdraw.app.AbstractApplicationModel.createSaveChooser(Application,View)",1,1,1
"org.jhotdraw.app.AbstractApplicationModel.createView()",1,2,2
"org.jhotdraw.app.AbstractApplicationModel.destroyApplication(Application)",1,1,1
"org.jhotdraw.app.AbstractApplicationModel.destroyView(Application,View)",1,1,1
"org.jhotdraw.app.AbstractApplicationModel.getCopyright()",1,1,1
"org.jhotdraw.app.AbstractApplicationModel.getName()",1,1,1
"org.jhotdraw.app.AbstractApplicationModel.getVersion()",1,1,1
"org.jhotdraw.app.AbstractApplicationModel.getViewClass()",3,4,4
"org.jhotdraw.app.AbstractApplicationModel.initApplication(Application)",1,1,1
"org.jhotdraw.app.AbstractApplicationModel.initView(Application,View)",1,1,1
"org.jhotdraw.app.AbstractApplicationModel.isAllowMultipleViewsPerURI()",1,1,1
"org.jhotdraw.app.AbstractApplicationModel.isOpenLastURIOnLaunch()",1,1,1
"org.jhotdraw.app.AbstractApplicationModel.setAllowMultipleViewsForURI(boolean)",1,1,1
"org.jhotdraw.app.AbstractApplicationModel.setCopyright(String)",1,1,1
"org.jhotdraw.app.AbstractApplicationModel.setName(String)",1,1,1
"org.jhotdraw.app.AbstractApplicationModel.setOpenLastURIOnLaunch(boolean)",1,1,1
"org.jhotdraw.app.AbstractApplicationModel.setVersion(String)",1,1,1
"org.jhotdraw.app.AbstractApplicationModel.setViewClass(Class<?>)",1,1,1
"org.jhotdraw.app.AbstractApplicationModel.setViewClassName(String)",1,1,1
"org.jhotdraw.app.AbstractView.AbstractView()",1,1,1
"org.jhotdraw.app.AbstractView.activate()",1,1,1
"org.jhotdraw.app.AbstractView.addDisposable(Disposable)",1,1,2
"org.jhotdraw.app.AbstractView.canSaveTo(URI)",1,1,1
"org.jhotdraw.app.AbstractView.deactivate()",1,1,1
"org.jhotdraw.app.AbstractView.dispose()",1,4,4
"org.jhotdraw.app.AbstractView.execute(Runnable)",1,2,2
"org.jhotdraw.app.AbstractView.getApplication()",1,1,1
"org.jhotdraw.app.AbstractView.getComponent()",1,1,1
"org.jhotdraw.app.AbstractView.getMultipleOpenId()",1,1,1
"org.jhotdraw.app.AbstractView.getTitle()",1,1,1
"org.jhotdraw.app.AbstractView.getURI()",1,1,1
"org.jhotdraw.app.AbstractView.hasUnsavedChanges()",1,1,1
"org.jhotdraw.app.AbstractView.init()",1,1,1
"org.jhotdraw.app.AbstractView.initComponents()",1,1,1
"org.jhotdraw.app.AbstractView.isEmpty()",1,2,2
"org.jhotdraw.app.AbstractView.isShowing()",1,1,1
"org.jhotdraw.app.AbstractView.markChangesAsSaved()",1,1,1
"org.jhotdraw.app.AbstractView.removeDisposable(Disposable)",1,2,3
"org.jhotdraw.app.AbstractView.setApplication(Application)",1,1,1
"org.jhotdraw.app.AbstractView.setHasUnsavedChanges(boolean)",1,1,1
"org.jhotdraw.app.AbstractView.setMultipleOpenId(int)",1,1,1
"org.jhotdraw.app.AbstractView.setShowing(boolean)",1,1,1
"org.jhotdraw.app.AbstractView.setTitle(String)",1,1,1
"org.jhotdraw.app.AbstractView.setURI(URI)",1,2,3
"org.jhotdraw.app.AbstractView.start()",1,1,1
"org.jhotdraw.app.AbstractView.stop()",1,1,1
"org.jhotdraw.app.AppletApplication.AppletApplication(JApplet)",1,1,1
"org.jhotdraw.app.AppletApplication.createEditMenu(View)",1,1,1
"org.jhotdraw.app.AppletApplication.createFileMenu(View)",1,1,1
"org.jhotdraw.app.AppletApplication.createHelpMenu(View)",1,1,1
"org.jhotdraw.app.AppletApplication.createViewActionMap(View)",1,1,1
"org.jhotdraw.app.AppletApplication.createViewMenu(View)",1,1,1
"org.jhotdraw.app.AppletApplication.createWindowMenu(View)",1,1,1
"org.jhotdraw.app.AppletApplication.getActiveView()",1,1,1
"org.jhotdraw.app.AppletApplication.getComponent()",1,1,1
"org.jhotdraw.app.AppletApplication.hide(View)",1,1,1
"org.jhotdraw.app.AppletApplication.init()",1,1,1
"org.jhotdraw.app.AppletApplication.isSharingToolsAmongViews()",1,1,1
"org.jhotdraw.app.AppletApplication.show(View)",1,1,1
"org.jhotdraw.app.CrossPlatformApplication.init()",1,1,1
"org.jhotdraw.app.CrossPlatformApplication.initLookAndFeel()",1,3,3
"org.jhotdraw.app.DefaultApplicationModel.createActionMap(Application,View)",1,1,1
"org.jhotdraw.app.DefaultApplicationModel.createMenuBuilder()",1,1,1
"org.jhotdraw.app.DefaultApplicationModel.createToolBars(Application,View)",1,1,1
"org.jhotdraw.app.DefaultApplicationModel.getMenuBuilder()",1,2,2
"org.jhotdraw.app.DefaultApplicationModel.initView(Application,View)",1,1,1
"org.jhotdraw.app.DefaultApplicationModel.setMenuBuilder(MenuBuilder)",1,1,1
"org.jhotdraw.app.DefaultMenuBuilder.add(JMenu,Action)",1,2,2
"org.jhotdraw.app.DefaultMenuBuilder.addAboutItems(JMenu,Application,View)",1,2,2
"org.jhotdraw.app.DefaultMenuBuilder.addClearFileItems(JMenu,Application,View)",1,2,2
"org.jhotdraw.app.DefaultMenuBuilder.addClipboardItems(JMenu,Application,View)",1,6,6
"org.jhotdraw.app.DefaultMenuBuilder.addCloseFileItems(JMenu,Application,View)",1,2,2
"org.jhotdraw.app.DefaultMenuBuilder.addExitItems(JMenu,Application,View)",1,2,2
"org.jhotdraw.app.DefaultMenuBuilder.addExportFileItems(JMenu,Application,View)",1,2,2
"org.jhotdraw.app.DefaultMenuBuilder.addFindItems(JMenu,Application,View)",1,2,2
"org.jhotdraw.app.DefaultMenuBuilder.addHelpItems(JMenu,Application,View)",1,1,1
"org.jhotdraw.app.DefaultMenuBuilder.addLoadFileItems(JMenu,Application,View)",1,3,3
