Method,ev(G),iv(G),v(G)
"org.apache.cassandra.auth.AllowAllAuthorizer.list(AuthenticatedUser,Set<Permission>,IResource,RoleResource)",1,1,1
"org.apache.cassandra.auth.AllowAllAuthorizer.protectedResources()",1,1,1
"org.apache.cassandra.auth.AllowAllAuthorizer.revoke(AuthenticatedUser,Set<Permission>,IResource,RoleResource)",1,1,1
"org.apache.cassandra.auth.AllowAllAuthorizer.revokeAllFrom(RoleResource)",1,1,1
"org.apache.cassandra.auth.AllowAllAuthorizer.revokeAllOn(IResource)",1,1,1
"org.apache.cassandra.auth.AllowAllAuthorizer.setup()",1,1,1
"org.apache.cassandra.auth.AllowAllAuthorizer.validateConfiguration()",1,1,1
"org.apache.cassandra.auth.AllowAllInternodeAuthenticator.authenticate(InetAddress,int)",1,1,1
"org.apache.cassandra.auth.AllowAllInternodeAuthenticator.validateConfiguration()",1,1,1
"org.apache.cassandra.auth.AuthKeyspace.AuthKeyspace()",1,1,1
"org.apache.cassandra.auth.AuthKeyspace.compile(String,String,String)",1,1,1
"org.apache.cassandra.auth.AuthKeyspace.metadata()",1,1,1
"org.apache.cassandra.auth.AuthMigrationListener.onDropColumnFamily(String,String)",1,1,1
"org.apache.cassandra.auth.AuthMigrationListener.onDropFunction(String,String,List<AbstractType<?>>)",1,1,1
"org.apache.cassandra.auth.AuthMigrationListener.onDropKeyspace(String)",1,1,1
"org.apache.cassandra.auth.AuthenticatedUser.AuthenticatedUser(String)",1,1,1
"org.apache.cassandra.auth.AuthenticatedUser.equals(Object)",3,1,3
"org.apache.cassandra.auth.AuthenticatedUser.getName()",1,1,1
"org.apache.cassandra.auth.AuthenticatedUser.getPermissions(IResource)",1,1,1
"org.apache.cassandra.auth.AuthenticatedUser.getPrimaryRole()",1,1,1
"org.apache.cassandra.auth.AuthenticatedUser.getRoles()",1,1,1
"org.apache.cassandra.auth.AuthenticatedUser.hashCode()",1,1,1
"org.apache.cassandra.auth.AuthenticatedUser.isAnonymous()",1,1,1
"org.apache.cassandra.auth.AuthenticatedUser.isSuper()",1,2,2
"org.apache.cassandra.auth.AuthenticatedUser.isSystem()",1,1,1
"org.apache.cassandra.auth.AuthenticatedUser.toString()",1,1,1
"org.apache.cassandra.auth.CassandraAuthorizer.CassandraAuthorizer()",1,1,1
"org.apache.cassandra.auth.CassandraAuthorizer.addLookupEntry(IResource,RoleResource)",1,1,1
"org.apache.cassandra.auth.CassandraAuthorizer.addPermissionsForRole(Set<Permission>,IResource,RoleResource)",1,4,5
"org.apache.cassandra.auth.CassandraAuthorizer.authorize(AuthenticatedUser,IResource)",2,4,5
"org.apache.cassandra.auth.CassandraAuthorizer.buildListQuery(IResource,RoleResource,boolean)",1,4,8
"org.apache.cassandra.auth.CassandraAuthorizer.convertLegacyData()",1,4,4
"org.apache.cassandra.auth.CassandraAuthorizer.escape(String)",1,1,1
"org.apache.cassandra.auth.CassandraAuthorizer.executeLoggedBatch(List<CQLStatement>)",1,1,1
"org.apache.cassandra.auth.CassandraAuthorizer.grant(AuthenticatedUser,Set<Permission>,IResource,RoleResource)",1,1,1
"org.apache.cassandra.auth.CassandraAuthorizer.list(AuthenticatedUser,Set<Permission>,IResource,RoleResource)",3,6,6
"org.apache.cassandra.auth.CassandraAuthorizer.listPermissionsForRole(Set<Permission>,IResource,RoleResource)",1,5,6
"org.apache.cassandra.auth.CassandraAuthorizer.modifyRolePermissions(Set<Permission>,IResource,RoleResource,String)",1,1,1
"org.apache.cassandra.auth.CassandraAuthorizer.prepare(String,String)",1,1,1
"org.apache.cassandra.auth.CassandraAuthorizer.process(String)",1,1,1
"org.apache.cassandra.auth.CassandraAuthorizer.protectedResources()",1,1,1
"org.apache.cassandra.auth.CassandraAuthorizer.removeLookupEntry(IResource,RoleResource)",1,1,1
"org.apache.cassandra.auth.CassandraAuthorizer.revoke(AuthenticatedUser,Set<Permission>,IResource,RoleResource)",1,1,1
"org.apache.cassandra.auth.CassandraAuthorizer.revokeAllFrom(RoleResource)",1,3,3
"org.apache.cassandra.auth.CassandraAuthorizer.revokeAllOn(IResource)",1,3,3
"org.apache.cassandra.auth.CassandraAuthorizer.setup()",1,2,2
"org.apache.cassandra.auth.CassandraAuthorizer.validateConfiguration()",1,1,1
"org.apache.cassandra.auth.CassandraRoleManager.CassandraRoleManager()",1,3,3
"org.apache.cassandra.auth.CassandraRoleManager.Role.Role(String,boolean,boolean,Set<String>)",1,1,1
"org.apache.cassandra.auth.CassandraRoleManager.Role.equals(Object)",3,1,3
"org.apache.cassandra.auth.CassandraRoleManager.Role.hashCode()",1,1,1
"org.apache.cassandra.auth.CassandraRoleManager.alterRole(AuthenticatedUser,RoleResource,RoleOptions)",1,2,2
"org.apache.cassandra.auth.CassandraRoleManager.alterableOptions()",1,1,1
"org.apache.cassandra.auth.CassandraRoleManager.canLogin(RoleResource)",1,1,1
"org.apache.cassandra.auth.CassandraRoleManager.collectRoles(Role,Set<RoleResource>,boolean)",3,3,4
"org.apache.cassandra.auth.CassandraRoleManager.consistencyForRole(String)",2,1,2
"org.apache.cassandra.auth.CassandraRoleManager.convertLegacyData()",1,6,6
"org.apache.cassandra.auth.CassandraRoleManager.createRole(AuthenticatedUser,RoleResource,RoleOptions)",1,2,2
"org.apache.cassandra.auth.CassandraRoleManager.dropRole(AuthenticatedUser,RoleResource)",1,1,1
"org.apache.cassandra.auth.CassandraRoleManager.escape(String)",1,1,1
"org.apache.cassandra.auth.CassandraRoleManager.getAllRoles()",1,1,1
"org.apache.cassandra.auth.CassandraRoleManager.getCustomOptions(RoleResource)",1,1,1
"org.apache.cassandra.auth.CassandraRoleManager.getGensaltLogRounds()",2,2,3
"org.apache.cassandra.auth.CassandraRoleManager.getRole(String)",1,2,3
"org.apache.cassandra.auth.CassandraRoleManager.getRoleFromTable(String,SelectStatement,Function<Row, Role>)",2,1,2
"org.apache.cassandra.auth.CassandraRoleManager.getRoles(RoleResource,boolean)",1,2,2
"org.apache.cassandra.auth.CassandraRoleManager.grantRole(AuthenticatedUser,RoleResource,RoleResource)",3,3,3
"org.apache.cassandra.auth.CassandraRoleManager.hasExistingRoles()",1,3,3
"org.apache.cassandra.auth.CassandraRoleManager.hashpw(String)",1,1,1
"org.apache.cassandra.auth.CassandraRoleManager.isExistingRole(RoleResource)",1,1,1
"org.apache.cassandra.auth.CassandraRoleManager.isSuper(RoleResource)",1,1,1
"org.apache.cassandra.auth.CassandraRoleManager.modifyRoleMembership(String,String,String)",1,1,1
"org.apache.cassandra.auth.CassandraRoleManager.optionsToAssignments(Map<Option, Object>)",5,5,5
"org.apache.cassandra.auth.CassandraRoleManager.prepare(String,String,String)",1,1,2
"org.apache.cassandra.auth.CassandraRoleManager.process(String,ConsistencyLevel)",2,1,2
"org.apache.cassandra.auth.CassandraRoleManager.protectedResources()",1,1,1
"org.apache.cassandra.auth.CassandraRoleManager.removeAllMembers(String)",2,2,3
"org.apache.cassandra.auth.CassandraRoleManager.revokeRole(AuthenticatedUser,RoleResource,RoleResource)",2,2,2
"org.apache.cassandra.auth.CassandraRoleManager.scheduleSetupTask(Callable<Void>)",2,3,3
"org.apache.cassandra.auth.CassandraRoleManager.setup()",1,2,2
"org.apache.cassandra.auth.CassandraRoleManager.setupDefaultRole()",1,3,3
"org.apache.cassandra.auth.CassandraRoleManager.supportedOptions()",1,1,1
"org.apache.cassandra.auth.CassandraRoleManager.validateConfiguration()",1,1,1
"org.apache.cassandra.auth.DataResource.DataResource()",1,1,1
"org.apache.cassandra.auth.DataResource.DataResource(String)",1,1,1
"org.apache.cassandra.auth.DataResource.DataResource(String,String)",1,1,1
"org.apache.cassandra.auth.DataResource.applicablePermissions()",3,2,3
"org.apache.cassandra.auth.DataResource.equals(Object)",3,3,5
"org.apache.cassandra.auth.DataResource.exists()",4,3,4
"org.apache.cassandra.auth.DataResource.fromName(String)",4,5,5
"org.apache.cassandra.auth.DataResource.getKeyspace()",2,1,2
"org.apache.cassandra.auth.DataResource.getName()",4,3,4
"org.apache.cassandra.auth.DataResource.getParent()",3,3,3
"org.apache.cassandra.auth.DataResource.getTable()",2,2,2
"org.apache.cassandra.auth.DataResource.hasParent()",1,1,1
"org.apache.cassandra.auth.DataResource.hashCode()",1,1,1
"org.apache.cassandra.auth.DataResource.isKeyspaceLevel()",1,1,1
"org.apache.cassandra.auth.DataResource.isRootLevel()",1,1,1
"org.apache.cassandra.auth.DataResource.isTableLevel()",1,1,1
"org.apache.cassandra.auth.DataResource.keyspace(String)",1,1,1
"org.apache.cassandra.auth.DataResource.root()",1,1,1
"org.apache.cassandra.auth.DataResource.table(String,String)",1,1,1
"org.apache.cassandra.auth.DataResource.toString()",4,3,4
"org.apache.cassandra.auth.FunctionResource.FunctionResource()",1,1,1
"org.apache.cassandra.auth.FunctionResource.FunctionResource(String)",1,1,1
"org.apache.cassandra.auth.FunctionResource.FunctionResource(String,String,List<AbstractType<?>>)",1,1,1
"org.apache.cassandra.auth.FunctionResource.applicablePermissions()",3,2,4
"org.apache.cassandra.auth.FunctionResource.argListAsString()",1,1,1
"org.apache.cassandra.auth.FunctionResource.argsListFromString(String)",1,2,2
"org.apache.cassandra.auth.FunctionResource.compareTo(FunctionResource)",1,1,1
"org.apache.cassandra.auth.FunctionResource.equals(Object)",3,4,6
"org.apache.cassandra.auth.FunctionResource.exists()",4,3,4
"org.apache.cassandra.auth.FunctionResource.fromName(String)",4,5,5
"org.apache.cassandra.auth.FunctionResource.function(String,String,List<AbstractType<?>>)",1,1,1
"org.apache.cassandra.auth.FunctionResource.functionFromCql(String,String,List<Raw>)",1,2,2
"org.apache.cassandra.auth.FunctionResource.getFunctionName()",2,2,2
"org.apache.cassandra.auth.FunctionResource.getKeyspace()",1,1,1
"org.apache.cassandra.auth.FunctionResource.getName()",4,3,4
"org.apache.cassandra.auth.FunctionResource.getParent()",3,3,3
"org.apache.cassandra.auth.FunctionResource.hasParent()",1,1,1
"org.apache.cassandra.auth.FunctionResource.hashCode()",1,1,1
"org.apache.cassandra.auth.FunctionResource.keyspace(String)",1,1,1
"org.apache.cassandra.auth.FunctionResource.root()",1,1,1
"org.apache.cassandra.auth.FunctionResource.toString()",4,3,4
"org.apache.cassandra.auth.PasswordAuthenticator.PlainTextSaslAuthenticator.decodeCredentials(byte[])",3,5,7
"org.apache.cassandra.auth.PasswordAuthenticator.PlainTextSaslAuthenticator.evaluateResponse(byte[])",1,1,1
"org.apache.cassandra.auth.PasswordAuthenticator.PlainTextSaslAuthenticator.getAuthenticatedUser()",2,1,2
"org.apache.cassandra.auth.PasswordAuthenticator.PlainTextSaslAuthenticator.isComplete()",1,1,1
"org.apache.cassandra.auth.PasswordAuthenticator.authenticate(String,String)",1,2,3
"org.apache.cassandra.auth.PasswordAuthenticator.doAuthenticate(String,String,SelectStatement)",2,3,4
"org.apache.cassandra.auth.PasswordAuthenticator.legacyAuthenticate(Map<String, String>)",3,3,3
"org.apache.cassandra.auth.PasswordAuthenticator.newSaslNegotiator(InetAddress)",1,1,1
"org.apache.cassandra.auth.PasswordAuthenticator.prepare(String)",1,1,1
"org.apache.cassandra.auth.PasswordAuthenticator.protectedResources()",1,1,1
"org.apache.cassandra.auth.PasswordAuthenticator.requireAuthentication()",1,1,1
"org.apache.cassandra.auth.PasswordAuthenticator.setup()",1,2,2
"org.apache.cassandra.auth.PasswordAuthenticator.validateConfiguration()",1,1,1
"org.apache.cassandra.auth.PermissionDetails.PermissionDetails(String,IResource,Permission)",1,1,1
"org.apache.cassandra.auth.PermissionDetails.compareTo(PermissionDetails)",1,1,1
"org.apache.cassandra.auth.PermissionDetails.equals(Object)",3,3,5
"org.apache.cassandra.auth.PermissionDetails.hashCode()",1,1,1
"org.apache.cassandra.auth.PermissionDetails.toString()",1,1,1
"org.apache.cassandra.auth.PermissionsCache.PermissionsCache(IAuthorizer)",1,1,2
"org.apache.cassandra.auth.PermissionsCache.getPermissions(AuthenticatedUser,IResource)",2,2,3
"org.apache.cassandra.auth.PermissionsCache.getUpdateInterval()",1,1,1
"org.apache.cassandra.auth.PermissionsCache.getValidity()",1,1,1
"org.apache.cassandra.auth.PermissionsCache.initCache(LoadingCache<Pair<AuthenticatedUser, IResource>, Set<Permission>>)",3,3,5
"org.apache.cassandra.auth.PermissionsCache.invalidate()",1,1,1
"org.apache.cassandra.auth.PermissionsCache.setUpdateInterval(int)",1,1,1
"org.apache.cassandra.auth.PermissionsCache.setValidity(int)",1,1,1
"org.apache.cassandra.auth.Resources.chain(IResource)",3,2,3
"org.apache.cassandra.auth.Resources.fromName(String)",4,4,4
"org.apache.cassandra.auth.Resources.toString(List<Object>)",1,3,3
"org.apache.cassandra.auth.RoleOptions.getCustomOptions()",1,1,1
"org.apache.cassandra.auth.RoleOptions.getLogin()",1,1,1
"org.apache.cassandra.auth.RoleOptions.getOptions()",1,1,1
"org.apache.cassandra.auth.RoleOptions.getPassword()",1,1,1
"org.apache.cassandra.auth.RoleOptions.getSuperuser()",1,1,1
"org.apache.cassandra.auth.RoleOptions.isEmpty()",1,1,1
"org.apache.cassandra.auth.RoleOptions.setOption(Option,Object)",2,2,2
"org.apache.cassandra.auth.RoleOptions.toString()",1,1,1
"org.apache.cassandra.auth.RoleOptions.validate()",7,7,9
"org.apache.cassandra.auth.RoleResource.RoleResource()",1,1,1
"org.apache.cassandra.auth.RoleResource.RoleResource(String)",1,1,1
"org.apache.cassandra.auth.RoleResource.applicablePermissions()",1,1,2
"org.apache.cassandra.auth.RoleResource.compareTo(RoleResource)",1,1,1
"org.apache.cassandra.auth.RoleResource.equals(Object)",3,2,4
"org.apache.cassandra.auth.RoleResource.exists()",1,2,2
"org.apache.cassandra.auth.RoleResource.fromName(String)",3,4,4
"org.apache.cassandra.auth.RoleResource.getName()",1,2,2
"org.apache.cassandra.auth.RoleResource.getParent()",2,2,2
"org.apache.cassandra.auth.RoleResource.getRoleName()",2,2,2
"org.apache.cassandra.auth.RoleResource.hasParent()",1,1,1
"org.apache.cassandra.auth.RoleResource.hashCode()",1,1,1
"org.apache.cassandra.auth.RoleResource.role(String)",1,1,1
"org.apache.cassandra.auth.RoleResource.root()",1,1,1
"org.apache.cassandra.auth.RoleResource.toString()",1,2,2
"org.apache.cassandra.auth.Roles.getRoles(RoleResource)",1,1,1
"org.apache.cassandra.auth.Roles.hasSuperuserStatus(RoleResource)",3,2,3
"org.apache.cassandra.auth.RolesCache.RolesCache(IRoleManager)",1,1,2
"org.apache.cassandra.auth.RolesCache.getRoles(RoleResource)",2,2,3
"org.apache.cassandra.auth.RolesCache.getUpdateInterval()",1,1,1
"org.apache.cassandra.auth.RolesCache.getValidity()",1,1,1
"org.apache.cassandra.auth.RolesCache.initCache(LoadingCache<RoleResource, Set<RoleResource>>)",3,3,5
"org.apache.cassandra.auth.RolesCache.invalidate()",1,1,1
"org.apache.cassandra.auth.RolesCache.setUpdateInterval(int)",1,1,1
"org.apache.cassandra.auth.RolesCache.setValidity(int)",1,1,1
"org.apache.cassandra.batchlog.Batch.Batch(UUID,long,Collection<Mutation>,Collection<ByteBuffer>)",1,1,1
"org.apache.cassandra.batchlog.Batch.Serializer.decodeMutations(DataInputPlus,int)",1,2,2
"org.apache.cassandra.batchlog.Batch.Serializer.deserialize(DataInputPlus,int)",1,2,2
"org.apache.cassandra.batchlog.Batch.Serializer.readEncodedMutations(DataInputPlus)",1,2,2
"org.apache.cassandra.batchlog.Batch.Serializer.serialize(Batch,DataOutputPlus,int)",1,2,2
"org.apache.cassandra.batchlog.Batch.Serializer.serializedSize(Batch,int)",1,2,2
"org.apache.cassandra.batchlog.Batch.createLocal(UUID,long,Collection<Mutation>)",1,1,1
"org.apache.cassandra.batchlog.Batch.createRemote(UUID,long,Collection<ByteBuffer>)",1,1,1
"org.apache.cassandra.batchlog.Batch.size()",1,1,1
"org.apache.cassandra.batchlog.BatchRemoveVerbHandler.doVerb(MessageIn<UUID>,int)",1,1,1
"org.apache.cassandra.batchlog.BatchStoreVerbHandler.doVerb(MessageIn<Batch>,int)",1,1,1
"org.apache.cassandra.batchlog.BatchlogManager.EndpointFilter.EndpointFilter(String,Multimap<String, InetAddress>)",1,1,1
"org.apache.cassandra.batchlog.BatchlogManager.EndpointFilter.filter()",4,9,9
"org.apache.cassandra.batchlog.BatchlogManager.EndpointFilter.getRandomInt(int)",1,1,1
"org.apache.cassandra.batchlog.BatchlogManager.EndpointFilter.isValid(InetAddress)",1,2,2
"org.apache.cassandra.batchlog.BatchlogManager.ReplayingBatch.ReplayWriteResponseHandler.ReplayWriteResponseHandler(Collection<InetAddress>)",1,1,1
"org.apache.cassandra.batchlog.BatchlogManager.ReplayingBatch.ReplayWriteResponseHandler.response(MessageIn<T>)",1,2,2
"org.apache.cassandra.batchlog.BatchlogManager.ReplayingBatch.ReplayWriteResponseHandler.totalBlockFor()",1,1,1
"org.apache.cassandra.batchlog.BatchlogManager.ReplayingBatch.ReplayingBatch(UUID,int,List<ByteBuffer>)",1,1,1
"org.apache.cassandra.batchlog.BatchlogManager.ReplayingBatch.addMutation(Mutation)",1,4,4
"org.apache.cassandra.batchlog.BatchlogManager.ReplayingBatch.addMutations(int,List<ByteBuffer>)",1,2,2
"org.apache.cassandra.batchlog.BatchlogManager.ReplayingBatch.finish(Set<InetAddress>)",2,3,3
"org.apache.cassandra.batchlog.BatchlogManager.ReplayingBatch.gcgs(Collection<Mutation>)",1,2,2
"org.apache.cassandra.batchlog.BatchlogManager.ReplayingBatch.replay(RateLimiter,Set<InetAddress>)",3,1,3
"org.apache.cassandra.batchlog.BatchlogManager.ReplayingBatch.sendReplays(List<Mutation>,long,Set<InetAddress>)",1,3,3
"org.apache.cassandra.batchlog.BatchlogManager.ReplayingBatch.sendSingleReplayMutation(Mutation,long,Set<InetAddress>)",2,5,6
"org.apache.cassandra.batchlog.BatchlogManager.ReplayingBatch.writeHintsForUndeliveredEndpoints(int,Set<InetAddress>)",2,3,4
"org.apache.cassandra.batchlog.BatchlogManager.calculatePageSize(ColumnFamilyStore)",2,1,2
"org.apache.cassandra.batchlog.BatchlogManager.countAllBatches()",2,2,3
"org.apache.cassandra.batchlog.BatchlogManager.finishAndClearBatches(ArrayList<ReplayingBatch>,Set<InetAddress>,Set<UUID>)",1,2,2
"org.apache.cassandra.batchlog.BatchlogManager.forceBatchlogReplay()",1,1,1
"org.apache.cassandra.batchlog.BatchlogManager.getBatchlogTimeout()",1,1,1
"org.apache.cassandra.batchlog.BatchlogManager.getTotalBatchesReplayed()",1,1,1
"org.apache.cassandra.batchlog.BatchlogManager.performInitialReplay()",1,1,1
"org.apache.cassandra.batchlog.BatchlogManager.processBatchlogEntries(UntypedResultSet,int,RateLimiter)",1,5,5
"org.apache.cassandra.batchlog.BatchlogManager.remove(UUID)",1,1,1
"org.apache.cassandra.batchlog.BatchlogManager.replayFailedBatches()",2,2,3
"org.apache.cassandra.batchlog.BatchlogManager.shutdown()",1,1,1
"org.apache.cassandra.batchlog.BatchlogManager.start()",1,1,2
"org.apache.cassandra.batchlog.BatchlogManager.startBatchlogReplay()",1,1,1
"org.apache.cassandra.batchlog.BatchlogManager.store(Batch)",1,1,1
