Class,CBO,CSA,CSO,CSOA,Dcy*,DIT,Inner,LCOM,LOC,NCLOC,NOC,NOIC,NOOC,OCavg,Query,RFC,WMC
"org.apache.pig.backend.executionengine.ExecJob",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,13,n/a
"org.apache.pig.backend.executionengine.ExecJob.JOB_STATUS",3,2,0,2,0,n/a,0,0,4,4,n/a,0,0,n/a,0,0,0
"org.apache.pig.backend.executionengine.ExecutionEngine",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,12,n/a
"org.apache.pig.backend.hadoop.BigDecimalWritable",4,2,10,12,848,0,0,1,47,46,0,0,0,"1,10",5,13,11
"org.apache.pig.backend.hadoop.BigDecimalWritable.Comparator",2,2,2,4,848,0,0,1,20,18,0,0,0,"1,00",1,5,2
"org.apache.pig.backend.hadoop.BigIntegerWritable",4,2,10,12,848,0,0,1,47,46,0,0,0,"1,10",5,13,11
"org.apache.pig.backend.hadoop.BigIntegerWritable.Comparator",2,2,2,4,848,0,0,1,20,18,0,0,0,"1,00",1,5,2
"org.apache.pig.backend.hadoop.DateTimeWritable",2,2,10,12,1,0,0,1,52,45,0,0,0,"1,10",5,11,11
"org.apache.pig.backend.hadoop.DateTimeWritable.Comparator",2,0,2,2,1,0,0,1,14,11,0,0,0,"1,00",1,2,2
"org.apache.pig.backend.hadoop.DoubleWritable",2,1,10,11,1,0,0,1,42,36,0,0,0,"1,30",5,11,13
"org.apache.pig.backend.hadoop.DoubleWritable.Comparator",2,0,2,2,1,0,0,1,12,11,0,0,0,"2,00",1,2,4
"org.apache.pig.backend.hadoop.HDataType",31,14,6,20,848,0,0,1,276,271,0,0,0,"13,50",6,34,81
"org.apache.pig.backend.hadoop.accumulo.AbstractAccumuloStorage",24,31,61,92,854,1,1,8,585,485,1,3,3,"2,70",22,75,108
"org.apache.pig.backend.hadoop.accumulo.AccumuloBinaryConverter",8,2,50,52,850,0,3,20,189,157,0,0,0,"1,24",25,28,31
"org.apache.pig.backend.hadoop.accumulo.AccumuloStorage",10,29,68,97,855,2,1,2,275,210,0,42,1,"5,71",2,20,40
"org.apache.pig.backend.hadoop.accumulo.AccumuloStorageOptions",1,11,7,18,0,0,0,4,70,70,0,0,0,"1,29",6,7,9
"org.apache.pig.backend.hadoop.accumulo.Column",3,3,7,10,854,0,0,2,86,78,0,0,0,"2,86",6,7,20
"org.apache.pig.backend.hadoop.accumulo.Column.Type",3,3,0,3,0,n/a,0,0,3,3,n/a,0,0,n/a,0,0,0
"org.apache.pig.backend.hadoop.accumulo.FixedByteArrayOutputStream",1,2,3,5,0,0,0,1,20,16,0,0,0,"1,00",0,3,3
"org.apache.pig.backend.hadoop.accumulo.Utils",1,1,10,11,0,0,0,1,314,234,0,0,0,"4,30",4,10,43
"org.apache.pig.backend.hadoop.datastorage.ConfigurationUtil",43,0,6,6,848,0,0,4,68,59,0,0,0,"2,17",4,6,13
"org.apache.pig.backend.hadoop.datastorage.HConfiguration",1,1,3,4,0,0,0,1,28,24,0,0,0,"2,00",1,3,6
"org.apache.pig.backend.hadoop.datastorage.HDataStorage",16,5,41,46,848,0,1,10,160,157,0,0,0,"1,45",16,27,32
"org.apache.pig.backend.hadoop.datastorage.HDirectory",10,2,56,58,848,1,2,1,120,103,0,18,0,"1,69",6,29,22
"org.apache.pig.backend.hadoop.datastorage.HFile",5,2,54,56,848,1,1,1,37,37,0,18,0,"1,00",5,19,11
"org.apache.pig.backend.hadoop.datastorage.HPath",11,2,43,45,848,0,1,4,131,130,2,0,0,"1,17",15,30,28
"org.apache.pig.backend.hadoop.datastorage.HSeekableInputStream",5,2,14,16,8,1,0,1,73,73,0,0,0,"1,33",7,13,16
"org.apache.pig.backend.hadoop.executionengine.HExecutionEngine",38,15,31,46,848,0,1,2,279,244,2,0,0,"2,26",11,49,43
"org.apache.pig.backend.hadoop.executionengine.HJob",13,8,29,37,848,0,1,12,130,126,0,0,0,"1,26",8,23,24
"org.apache.pig.backend.hadoop.executionengine.JobCreationException",7,7,64,71,10,2,0,0,124,43,0,13,0,"1,00",0,24,12
"org.apache.pig.backend.hadoop.executionengine.Launcher",18,10,16,26,848,0,0,10,514,324,2,0,0,"3,92",8,29,47
"org.apache.pig.backend.hadoop.executionengine.Launcher.HangingJobKiller",1,0,2,2,848,0,0,1,11,11,0,0,0,"1,00",0,3,2
"org.apache.pig.backend.hadoop.executionengine.Launcher.JobControlThreadExceptionHandler",3,0,1,1,848,0,0,1,12,6,0,0,0,"1,00",0,2,1
"org.apache.pig.backend.hadoop.executionengine.MapRedResult",1,2,1,3,849,0,0,0,9,9,0,0,0,"1,00",0,1,1
"org.apache.pig.backend.hadoop.executionengine.TaskContext",4,0,8,8,0,0,0,8,14,14,3,0,0,"1,00",6,8,3
"org.apache.pig.backend.hadoop.executionengine.fetch.FetchContext",2,1,2,3,0,0,0,1,13,9,0,0,0,"1,00",2,2,2
"org.apache.pig.backend.hadoop.executionengine.fetch.FetchLauncher",31,2,5,7,848,0,0,2,112,87,0,0,0,"2,60",1,35,13
"org.apache.pig.backend.hadoop.executionengine.fetch.FetchOptimizer",12,1,4,5,848,0,0,1,86,51,0,0,0,"3,25",3,13,13
"org.apache.pig.backend.hadoop.executionengine.fetch.FetchOptimizer.FetchablePlanVisitor",35,5,86,91,848,2,0,2,140,128,0,35,23,"1,12",2,37,29
"org.apache.pig.backend.hadoop.executionengine.fetch.FetchPOStoreImpl",7,4,7,11,848,1,0,1,69,64,0,0,2,"1,75",1,10,7
"org.apache.pig.backend.hadoop.executionengine.fetch.FetchProgressableReporter",2,1,4,5,1,0,1,2,12,8,0,0,0,"1,00",0,2,2
"org.apache.pig.backend.hadoop.executionengine.fetch.FetchTaskContext",3,1,14,15,2,1,0,1,42,42,0,3,0,"1,67",5,8,10
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.AccumulatorOptimizer",7,3,9,12,848,2,0,1,12,8,0,4,1,"1,00",0,5,2
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.ColumnChainInfo",8,1,11,12,848,0,0,1,98,85,0,0,0,"1,82",7,19,20
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.ColumnInfo",4,4,11,15,848,0,0,3,73,66,0,0,0,"1,27",9,12,14
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.CombinerOptimizer",8,5,11,16,848,2,0,1,23,20,0,4,1,"1,00",1,8,4
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.DistinctCombiner",0,0,0,0,0,0,0,0,7,2,0,0,0,n/a,0,0,0
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.DistinctCombiner.Combine",4,2,2,4,848,0,0,1,26,18,0,0,0,"1,00",0,4,2
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.FileBasedOutputSizeReader",5,1,5,6,848,0,1,1,62,41,0,0,0,"3,33",3,7,10
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.IllustrateDummyReporter",0,1,5,6,0,0,0,4,27,21,0,0,0,"1,00",3,5,5
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.InputSizeReducerEstimator",15,1,5,6,848,0,1,1,132,74,0,0,0,"3,50",4,13,14
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.JobControlCompiler",113,18,31,49,848,0,0,1,1.302,1.053,0,0,0,"6,77",16,120,210
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.JobControlCompiler.JoinDistributedCacheVisitor",17,5,64,69,848,2,0,1,94,84,0,55,3,"3,25",0,24,13
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.JobControlCompiler.ParallelConstantVisitor",7,5,62,67,848,2,0,1,25,24,0,57,1,"2,50",0,9,5
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.JobControlCompiler.PigBagWritableComparator",2,0,3,3,849,1,0,0,5,5,0,1,0,"1,00",0,4,1
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.JobControlCompiler.PigBigDecimalWritableComparator",3,0,3,3,848,1,0,0,5,5,0,1,0,"1,00",0,2,1
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.JobControlCompiler.PigBigIntegerWritableComparator",3,0,3,3,848,1,0,0,5,5,0,1,0,"1,00",0,2,1
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.JobControlCompiler.PigBooleanWritableComparator",3,0,3,3,10,1,0,0,5,5,0,1,0,"1,00",0,2,1
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.JobControlCompiler.PigCharArrayWritableComparator",3,0,3,3,10,1,0,0,5,5,0,1,0,"1,00",0,2,1
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.JobControlCompiler.PigDBAWritableComparator",3,0,3,3,848,1,0,0,5,5,0,1,0,"1,00",0,2,1
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.JobControlCompiler.PigDateTimeWritableComparator",3,0,3,3,12,1,0,0,5,5,0,1,0,"1,00",0,2,1
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.JobControlCompiler.PigDoubleWritableComparator",3,0,3,3,12,1,0,0,5,5,0,1,0,"1,00",0,2,1
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.JobControlCompiler.PigFloatWritableComparator",3,0,3,3,10,1,0,0,5,5,0,1,0,"1,00",0,2,1
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.JobControlCompiler.PigGroupingBagWritableComparator",1,0,1,1,849,0,0,0,5,5,0,0,0,"1,00",0,3,1
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.JobControlCompiler.PigGroupingBigDecimalWritableComparator",2,0,1,1,848,0,0,0,5,5,0,0,0,"1,00",0,1,1
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.JobControlCompiler.PigGroupingBigIntegerWritableComparator",2,0,1,1,848,0,0,0,5,5,0,0,0,"1,00",0,1,1
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.JobControlCompiler.PigGroupingBooleanWritableComparator",2,0,1,1,9,0,0,0,7,5,0,0,0,"1,00",0,1,1
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.JobControlCompiler.PigGroupingCharArrayWritableComparator",2,0,1,1,9,0,0,0,5,5,0,0,0,"1,00",0,1,1
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.JobControlCompiler.PigGroupingDBAWritableComparator",2,0,1,1,848,0,0,0,5,5,0,0,0,"1,00",0,1,1
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.JobControlCompiler.PigGroupingDateTimeWritableComparator",2,0,1,1,11,0,0,0,5,5,0,0,0,"1,00",0,1,1
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.JobControlCompiler.PigGroupingDoubleWritableComparator",2,0,1,1,11,0,0,0,5,5,0,0,0,"1,00",0,1,1
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.JobControlCompiler.PigGroupingFloatWritableComparator",2,0,1,1,9,0,0,0,5,5,0,0,0,"1,00",0,1,1
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.JobControlCompiler.PigGroupingIntWritableComparator",2,0,1,1,9,0,0,0,5,5,0,0,0,"1,00",0,1,1
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.JobControlCompiler.PigGroupingLongWritableComparator",2,0,1,1,9,0,0,0,5,5,0,0,0,"1,00",0,1,1
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.JobControlCompiler.PigGroupingPartitionWritableComparator",2,0,1,1,848,0,0,0,5,5,0,0,0,"1,00",0,1,1
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.JobControlCompiler.PigGroupingTupleWritableComparator",2,0,1,1,848,0,0,0,5,5,0,0,0,"1,00",0,1,1
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.JobControlCompiler.PigIntWritableComparator",3,0,3,3,10,1,0,0,5,5,0,1,0,"1,00",0,2,1
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.JobControlCompiler.PigLongWritableComparator",3,0,3,3,10,1,0,0,5,5,0,1,0,"1,00",0,2,1
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.JobControlCompiler.PigSecondaryKeyGroupComparator",7,0,2,2,848,0,0,1,51,44,0,0,0,"6,50",1,8,13
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.JobControlCompiler.PigTupleWritableComparator",4,0,3,3,848,1,0,0,5,5,0,1,0,"1,00",0,4,1
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.JobControlCompiler.PigWritableComparator",12,0,2,2,0,0,0,1,10,10,12,0,0,"1,00",1,2,2
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.KeyTypeDiscoveryVisitor",13,3,9,12,848,2,0,1,69,41,0,4,1,"4,50",0,9,9
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.KeyTypeDiscoveryVisitor.PhyPlanKeyTypeVisitor",8,5,62,67,848,2,0,1,14,14,0,57,1,"1,00",0,5,2
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.LimitAdjuster",27,7,12,19,848,2,0,1,179,155,0,4,1,"5,20",0,52,26
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.LocalExecType",5,1,11,12,848,0,1,5,38,34,0,0,0,"1,33",6,7,8
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.MRCompiler",87,20,113,133,848,2,0,1,2.208,1.787,0,35,23,"4,57",20,245,242
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.MRCompiler.FindKeyTypeVisitor",8,4,62,66,848,2,0,1,11,11,0,57,1,"1,00",0,5,2
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.MRCompiler.FindStoreNameVisitor",8,5,62,67,848,2,0,1,17,17,0,57,1,"1,50",0,7,3
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.MRCompiler.LastInputStreamingOptimizer",20,4,10,14,848,2,0,1,164,128,0,4,1,"9,00",0,24,27
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.MRCompilerException",4,7,80,87,11,3,0,0,124,43,0,13,0,"1,00",0,24,12
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.MRConfiguration",22,41,0,41,0,0,0,0,43,43,0,0,0,n/a,0,0,0
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.MRExecType",5,2,11,13,848,0,1,5,38,34,0,0,0,"1,33",6,7,8
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.MRExecutionEngine",10,5,34,39,848,1,1,2,16,16,0,17,0,"1,00",2,7,3
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.MRTaskContext",6,1,16,17,1,1,0,1,54,54,0,1,2,"1,75",5,8,14
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.MRUtil",17,0,2,2,848,0,0,1,56,49,0,0,0,"1,00",1,22,2
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.MapReduceLauncher",60,11,28,39,848,1,0,1,642,547,0,10,0,"6,62",5,106,86
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.MapReduceOper",48,36,79,115,848,1,0,20,399,322,1,10,0,"1,36",38,83,87
"org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.MapReduceOper.OPER_FEATURE",1,6,0,6,0,n/a,0,0,13,8,n/a,0,0,n/a,0,0,0
