Method,ev(G),iv(G),v(G)
"org.apache.xerces.dom.DOMExceptionImpl.DOMExceptionImpl(short,String)",1,1,1
"org.apache.xerces.dom.DOMImplementationImpl.createDocument(String,String,DocumentType)",2,1,2
"org.apache.xerces.dom.DOMImplementationImpl.createDocumentType(String,String,String)",2,1,2
"org.apache.xerces.dom.DOMImplementationImpl.getDOMImplementation()",1,1,1
"org.apache.xerces.dom.DOMImplementationImpl.hasFeature(String,String)",1,3,3
"org.apache.xerces.dom.DeepNodeListImpl.DeepNodeListImpl(NodeImpl,String)",1,1,1
"org.apache.xerces.dom.DeepNodeListImpl.DeepNodeListImpl(NodeImpl,String,String)",1,3,4
"org.apache.xerces.dom.DeepNodeListImpl.getLength()",1,1,1
"org.apache.xerces.dom.DeepNodeListImpl.item(int)",2,6,7
"org.apache.xerces.dom.DeepNodeListImpl.nextMatchingElementAfter(Node)",7,14,16
"org.apache.xerces.dom.DeferredAttrImpl.DeferredAttrImpl(DeferredDocumentImpl,int)",1,1,1
"org.apache.xerces.dom.DeferredAttrImpl.getNodeIndex()",1,1,1
"org.apache.xerces.dom.DeferredAttrImpl.synchronizeChildren()",1,2,4
"org.apache.xerces.dom.DeferredAttrImpl.synchronizeData()",1,2,2
"org.apache.xerces.dom.DeferredCDATASectionImpl.DeferredCDATASectionImpl(DeferredDocumentImpl,int)",1,1,1
"org.apache.xerces.dom.DeferredCDATASectionImpl.getNodeIndex()",1,1,1
"org.apache.xerces.dom.DeferredCDATASectionImpl.synchronizeData()",1,1,1
"org.apache.xerces.dom.DeferredCommentImpl.DeferredCommentImpl(DeferredDocumentImpl,int)",1,1,1
"org.apache.xerces.dom.DeferredCommentImpl.getNodeIndex()",1,1,1
"org.apache.xerces.dom.DeferredCommentImpl.synchronizeData()",1,1,1
"org.apache.xerces.dom.DeferredDocumentImpl.DeferredDocumentImpl(StringPool)",1,1,1
"org.apache.xerces.dom.DeferredDocumentImpl.DeferredDocumentImpl(StringPool,boolean)",1,1,1
"org.apache.xerces.dom.DeferredDocumentImpl.DeferredDocumentImpl(StringPool,boolean,boolean)",1,1,1
"org.apache.xerces.dom.DeferredDocumentImpl.IntVector.addElement(int)",1,1,1
"org.apache.xerces.dom.DeferredDocumentImpl.IntVector.elementAt(int)",1,1,1
"org.apache.xerces.dom.DeferredDocumentImpl.IntVector.ensureCapacity(int)",1,3,3
"org.apache.xerces.dom.DeferredDocumentImpl.IntVector.removeAllElements()",1,1,1
"org.apache.xerces.dom.DeferredDocumentImpl.IntVector.size()",1,1,1
"org.apache.xerces.dom.DeferredDocumentImpl.appendChild(int,int)",1,1,2
"org.apache.xerces.dom.DeferredDocumentImpl.binarySearch(int[],int,int,int)",3,7,10
"org.apache.xerces.dom.DeferredDocumentImpl.createAttribute(int,int,boolean)",1,1,2
"org.apache.xerces.dom.DeferredDocumentImpl.createCDATASection(int,boolean)",1,1,2
"org.apache.xerces.dom.DeferredDocumentImpl.createComment(int)",1,1,1
"org.apache.xerces.dom.DeferredDocumentImpl.createDocument()",1,1,1
"org.apache.xerces.dom.DeferredDocumentImpl.createDocumentType(int,int,int)",1,1,1
"org.apache.xerces.dom.DeferredDocumentImpl.createElement(int,XMLAttrList,int)",1,3,4
"org.apache.xerces.dom.DeferredDocumentImpl.createElementDefinition(int)",1,1,1
"org.apache.xerces.dom.DeferredDocumentImpl.createEntity(int,int,int,int)",1,1,1
"org.apache.xerces.dom.DeferredDocumentImpl.createEntityReference(int)",1,1,1
"org.apache.xerces.dom.DeferredDocumentImpl.createNode(short)",1,1,1
"org.apache.xerces.dom.DeferredDocumentImpl.createNotation(int,int,int)",1,1,1
"org.apache.xerces.dom.DeferredDocumentImpl.createProcessingInstruction(int,int)",1,1,1
"org.apache.xerces.dom.DeferredDocumentImpl.createTextNode(int,boolean)",1,1,2
"org.apache.xerces.dom.DeferredDocumentImpl.ensureCapacity(int,int)",1,2,4
"org.apache.xerces.dom.DeferredDocumentImpl.getAttributeList(int)",2,1,2
"org.apache.xerces.dom.DeferredDocumentImpl.getFirstChild(int)",2,1,2
"org.apache.xerces.dom.DeferredDocumentImpl.getLastChild(int)",4,1,8
"org.apache.xerces.dom.DeferredDocumentImpl.getNamespacesEnabled()",1,1,1
"org.apache.xerces.dom.DeferredDocumentImpl.getNextSibling(int)",2,1,4
"org.apache.xerces.dom.DeferredDocumentImpl.getNodeName(int)",2,1,2
"org.apache.xerces.dom.DeferredDocumentImpl.getNodeNameString(int)",3,1,3
"org.apache.xerces.dom.DeferredDocumentImpl.getNodeObject(int)",4,9,23
"org.apache.xerces.dom.DeferredDocumentImpl.getNodeType(int)",2,1,2
"org.apache.xerces.dom.DeferredDocumentImpl.getNodeValue(int)",2,1,2
"org.apache.xerces.dom.DeferredDocumentImpl.getNodeValueString(int)",3,1,3
"org.apache.xerces.dom.DeferredDocumentImpl.getParentNode(int)",2,1,2
"org.apache.xerces.dom.DeferredDocumentImpl.getPreviousSibling(int)",4,1,7
"org.apache.xerces.dom.DeferredDocumentImpl.getRealNextSibling(int)",2,1,2
"org.apache.xerces.dom.DeferredDocumentImpl.getStringPool()",1,1,1
"org.apache.xerces.dom.DeferredDocumentImpl.insertBefore(int,int,int)",2,2,4
"org.apache.xerces.dom.DeferredDocumentImpl.lookupElementDefinition(int)",6,4,6
"org.apache.xerces.dom.DeferredDocumentImpl.print()",1,4,4
"org.apache.xerces.dom.DeferredDocumentImpl.print(int[],int,int,int,int)",1,6,6
"org.apache.xerces.dom.DeferredDocumentImpl.putIdentifier(int,int)",1,3,4
"org.apache.xerces.dom.DeferredDocumentImpl.putIdentifier0(String,Element)",1,2,3
"org.apache.xerces.dom.DeferredDocumentImpl.setAsFirstChild(int,int)",1,1,2
"org.apache.xerces.dom.DeferredDocumentImpl.setAttributeNode(int,int)",3,2,7
"org.apache.xerces.dom.DeferredDocumentImpl.synchronizeChildren()",1,2,6
"org.apache.xerces.dom.DeferredDocumentImpl.synchronizeData()",8,8,10
"org.apache.xerces.dom.DeferredDocumentTypeImpl.DeferredDocumentTypeImpl(DeferredDocumentImpl,int)",1,1,1
"org.apache.xerces.dom.DeferredDocumentTypeImpl.getNodeIndex()",1,1,1
"org.apache.xerces.dom.DeferredDocumentTypeImpl.synchronizeChildren()",2,9,9
"org.apache.xerces.dom.DeferredDocumentTypeImpl.synchronizeData()",1,1,1
"org.apache.xerces.dom.DeferredElementDefinitionImpl.DeferredElementDefinitionImpl(DeferredDocumentImpl,int)",1,1,1
"org.apache.xerces.dom.DeferredElementDefinitionImpl.getNodeIndex()",1,1,1
"org.apache.xerces.dom.DeferredElementDefinitionImpl.synchronizeChildren()",1,2,2
"org.apache.xerces.dom.DeferredElementDefinitionImpl.synchronizeData()",1,1,1
"org.apache.xerces.dom.DeferredElementImpl.DeferredElementImpl(DeferredDocumentImpl,int)",1,1,1
"org.apache.xerces.dom.DeferredElementImpl.getNodeIndex()",1,1,1
"org.apache.xerces.dom.DeferredElementImpl.synchronizeChildren()",1,2,4
"org.apache.xerces.dom.DeferredElementImpl.synchronizeData()",1,4,4
"org.apache.xerces.dom.DeferredEntityImpl.DeferredEntityImpl(DeferredDocumentImpl,int)",1,1,1
"org.apache.xerces.dom.DeferredEntityImpl.getNodeIndex()",1,1,1
"org.apache.xerces.dom.DeferredEntityImpl.synchronizeChildren()",1,2,2
"org.apache.xerces.dom.DeferredEntityImpl.synchronizeData()",1,1,1
"org.apache.xerces.dom.DeferredEntityReferenceImpl.DeferredEntityReferenceImpl(DeferredDocumentImpl,int)",1,1,1
"org.apache.xerces.dom.DeferredEntityReferenceImpl.getNodeIndex()",1,1,1
"org.apache.xerces.dom.DeferredEntityReferenceImpl.synchronizeChildren()",1,7,7
"org.apache.xerces.dom.DeferredEntityReferenceImpl.synchronizeData()",1,1,1
"org.apache.xerces.dom.DeferredNotationImpl.DeferredNotationImpl(DeferredDocumentImpl,int)",1,1,1
"org.apache.xerces.dom.DeferredNotationImpl.getNodeIndex()",1,1,1
"org.apache.xerces.dom.DeferredNotationImpl.synchronizeData()",1,1,1
"org.apache.xerces.dom.DeferredProcessingInstructionImpl.DeferredProcessingInstructionImpl(DeferredDocumentImpl,int)",1,1,1
"org.apache.xerces.dom.DeferredProcessingInstructionImpl.getNodeIndex()",1,1,1
"org.apache.xerces.dom.DeferredProcessingInstructionImpl.synchronizeData()",1,1,1
"org.apache.xerces.dom.DeferredTextImpl.DeferredTextImpl(DeferredDocumentImpl,int)",1,1,1
"org.apache.xerces.dom.DeferredTextImpl.getNodeIndex()",1,1,1
"org.apache.xerces.dom.DeferredTextImpl.synchronizeData()",1,6,8
"org.apache.xerces.dom.DocumentFragmentImpl.DocumentFragmentImpl()",1,1,1
"org.apache.xerces.dom.DocumentFragmentImpl.DocumentFragmentImpl(DocumentImpl)",1,1,1
"org.apache.xerces.dom.DocumentFragmentImpl.getNodeName()",1,1,1
"org.apache.xerces.dom.DocumentFragmentImpl.getNodeType()",1,1,1
"org.apache.xerces.dom.DocumentFragmentImpl.setNodeValue(String)",1,1,1
"org.apache.xerces.dom.DocumentImpl.DocumentImpl()",1,1,1
"org.apache.xerces.dom.DocumentImpl.DocumentImpl(DocumentType)",1,1,1
"org.apache.xerces.dom.DocumentImpl.DocumentImpl(DocumentType,boolean)",1,1,2
"org.apache.xerces.dom.DocumentImpl.DocumentImpl(boolean)",1,1,1
"org.apache.xerces.dom.DocumentImpl.cloneNode(boolean)",1,3,3
"org.apache.xerces.dom.DocumentImpl.createAttribute(String)",2,1,2
"org.apache.xerces.dom.DocumentImpl.createAttributeNS(String,String)",2,2,3
"org.apache.xerces.dom.DocumentImpl.createCDATASection(String)",1,1,1
"org.apache.xerces.dom.DocumentImpl.createComment(String)",1,1,1
"org.apache.xerces.dom.DocumentImpl.createDocumentFragment()",1,1,1
"org.apache.xerces.dom.DocumentImpl.createDocumentType(String,String,String)",2,1,2
"org.apache.xerces.dom.DocumentImpl.createElement(String)",2,1,2
"org.apache.xerces.dom.DocumentImpl.createElementDefinition(String)",1,1,1
"org.apache.xerces.dom.DocumentImpl.createElementNS(String,String)",2,2,3
"org.apache.xerces.dom.DocumentImpl.createEntity(String)",1,1,1
"org.apache.xerces.dom.DocumentImpl.createEntityReference(String)",2,1,2
"org.apache.xerces.dom.DocumentImpl.createEvent(String)",3,1,3
"org.apache.xerces.dom.DocumentImpl.createNodeIterator(Node,int,NodeFilter,boolean)",1,1,2
"org.apache.xerces.dom.DocumentImpl.createNodeIterator(Node,short,NodeFilter)",1,1,1
"org.apache.xerces.dom.DocumentImpl.createNotation(String)",1,1,1
"org.apache.xerces.dom.DocumentImpl.createProcessingInstruction(String,String)",2,1,2
"org.apache.xerces.dom.DocumentImpl.createTextNode(String)",1,1,1
"org.apache.xerces.dom.DocumentImpl.createTreeWalker(Node,int,NodeFilter,boolean)",2,1,3
"org.apache.xerces.dom.DocumentImpl.createTreeWalker(Node,short,NodeFilter)",1,1,1
"org.apache.xerces.dom.DocumentImpl.getDoctype()",1,2,2
"org.apache.xerces.dom.DocumentImpl.getDocumentElement()",1,2,2
"org.apache.xerces.dom.DocumentImpl.getElementsByTagName(String)",1,1,1
"org.apache.xerces.dom.DocumentImpl.getElementsByTagNameNS(String,String)",1,1,1
"org.apache.xerces.dom.DocumentImpl.getIdentifier(String)",2,2,3
"org.apache.xerces.dom.DocumentImpl.getIdentifiers()",1,2,3
"org.apache.xerces.dom.DocumentImpl.getImplementation()",1,1,1
"org.apache.xerces.dom.DocumentImpl.getNodeIterators()",2,1,2
"org.apache.xerces.dom.DocumentImpl.getNodeName()",1,1,1
"org.apache.xerces.dom.DocumentImpl.getNodeType()",1,1,1
"org.apache.xerces.dom.DocumentImpl.getNodeValue()",1,1,1
"org.apache.xerces.dom.DocumentImpl.getTreeWalkers()",2,1,2
"org.apache.xerces.dom.DocumentImpl.importNode(Node,boolean)",2,21,21
"org.apache.xerces.dom.DocumentImpl.insertBefore(Node,Node)",2,1,7
"org.apache.xerces.dom.DocumentImpl.isKidOK(Node,Node)",2,3,3
"org.apache.xerces.dom.DocumentImpl.isXMLName(String)",5,6,23
"org.apache.xerces.dom.DocumentImpl.putIdentifier(String,Element)",1,3,4
"org.apache.xerces.dom.DocumentImpl.removeChild(Node)",1,1,3
"org.apache.xerces.dom.DocumentImpl.removeIdentifier(String)",2,2,3
"org.apache.xerces.dom.DocumentImpl.removeNodeIterator(NodeIterator)",3,1,3
"org.apache.xerces.dom.DocumentImpl.removeNodeIterators()",1,1,1
"org.apache.xerces.dom.DocumentImpl.removeTreeWalker(TreeWalker)",3,1,3
"org.apache.xerces.dom.DocumentImpl.removeTreeWalkers()",1,1,1
"org.apache.xerces.dom.DocumentImpl.setNodeValue(String)",1,1,1
"org.apache.xerces.dom.DocumentTypeImpl.DocumentTypeImpl(DocumentImpl,String)",1,1,1
"org.apache.xerces.dom.DocumentTypeImpl.DocumentTypeImpl(DocumentImpl,String,String,String)",1,1,1
"org.apache.xerces.dom.DocumentTypeImpl.cloneNode(boolean)",1,1,1
"org.apache.xerces.dom.DocumentTypeImpl.getElements()",1,2,2
"org.apache.xerces.dom.DocumentTypeImpl.getEntities()",1,2,2
"org.apache.xerces.dom.DocumentTypeImpl.getName()",1,2,2
"org.apache.xerces.dom.DocumentTypeImpl.getNodeType()",1,1,1
"org.apache.xerces.dom.DocumentTypeImpl.getNotations()",1,2,2
"org.apache.xerces.dom.DocumentTypeImpl.getPublicID()",1,2,2
"org.apache.xerces.dom.DocumentTypeImpl.getSystemID()",1,2,2
"org.apache.xerces.dom.DocumentTypeImpl.setNodeValue(String)",1,1,1
"org.apache.xerces.dom.DocumentTypeImpl.setReadOnly(boolean,boolean)",1,2,2
"org.apache.xerces.dom.ElementDefinitionImpl.ElementDefinitionImpl(DocumentImpl,String)",1,1,1
"org.apache.xerces.dom.ElementDefinitionImpl.cloneNode(boolean)",1,1,1
"org.apache.xerces.dom.ElementDefinitionImpl.getAttributes()",1,2,2
"org.apache.xerces.dom.ElementDefinitionImpl.getNodeType()",1,1,1
"org.apache.xerces.dom.ElementImpl.ElementImpl(DocumentImpl,String)",1,1,1
"org.apache.xerces.dom.ElementImpl.ElementImpl(DocumentImpl,String,String)",1,2,2
"org.apache.xerces.dom.ElementImpl.cloneNode(boolean)",1,2,2
"org.apache.xerces.dom.ElementImpl.getAttribute(String)",1,3,3
"org.apache.xerces.dom.ElementImpl.getAttributeNS(String,String)",1,3,3
"org.apache.xerces.dom.ElementImpl.getAttributeNode(String)",1,2,2
"org.apache.xerces.dom.ElementImpl.getAttributeNodeNS(String,String)",1,2,2
"org.apache.xerces.dom.ElementImpl.getAttributes()",1,2,2
"org.apache.xerces.dom.ElementImpl.getElementsByTagName(String)",1,1,1
"org.apache.xerces.dom.ElementImpl.getElementsByTagNameNS(String,String)",1,1,1
"org.apache.xerces.dom.ElementImpl.getLocalName()",1,2,2
"org.apache.xerces.dom.ElementImpl.getNamespaceURI()",1,2,2
"org.apache.xerces.dom.ElementImpl.getNodeType()",1,1,1
"org.apache.xerces.dom.ElementImpl.getNodeValue()",1,1,1
"org.apache.xerces.dom.ElementImpl.getPrefix()",1,2,2
"org.apache.xerces.dom.ElementImpl.getTagName()",1,2,2
"org.apache.xerces.dom.ElementImpl.getValue()",1,1,1
"org.apache.xerces.dom.ElementImpl.normalize()",1,6,6
"org.apache.xerces.dom.ElementImpl.removeAttribute(String)",2,3,4
"org.apache.xerces.dom.ElementImpl.removeAttributeNS(String,String)",2,3,4
"org.apache.xerces.dom.ElementImpl.removeAttributeNode(Attr)",3,3,4
"org.apache.xerces.dom.ElementImpl.setAttribute(String,String)",2,2,3
"org.apache.xerces.dom.ElementImpl.setAttributeNS(String,String,String)",2,2,3
"org.apache.xerces.dom.ElementImpl.setAttributeNode(Attr)",3,2,4
"org.apache.xerces.dom.ElementImpl.setAttributeNodeNS(Attr)",3,2,4
"org.apache.xerces.dom.ElementImpl.setNodeValue(String)",1,1,1
"org.apache.xerces.dom.ElementImpl.setPrefix(String)",2,2,3
"org.apache.xerces.dom.ElementImpl.setReadOnly(boolean,boolean)",1,2,2
"org.apache.xerces.dom.ElementImpl.setupDefaultAttributes()",1,3,3
"org.apache.xerces.dom.ElementImpl.synchronizeData()",1,1,1
"org.apache.xerces.dom.EntityImpl.EntityImpl(DocumentImpl,String)",1,1,1
"org.apache.xerces.dom.EntityImpl.getNodeType()",1,1,1
"org.apache.xerces.dom.EntityImpl.getNodeValue()",1,1,1
"org.apache.xerces.dom.EntityImpl.getNotationName()",1,2,2
"org.apache.xerces.dom.EntityImpl.getPublicId()",1,2,2
"org.apache.xerces.dom.EntityImpl.getSystemId()",1,2,2
"org.apache.xerces.dom.EntityImpl.setNodeValue(String)",1,1,1
"org.apache.xerces.dom.EntityImpl.setNotationName(String)",1,2,2
"org.apache.xerces.dom.EntityImpl.setPublicId(String)",1,2,2
"org.apache.xerces.dom.EntityImpl.setSystemId(String)",1,2,2
"org.apache.xerces.dom.EntityReferenceImpl.EntityReferenceImpl(DocumentImpl,String)",1,1,1
"org.apache.xerces.dom.EntityReferenceImpl.getNodeType()",1,1,1
"org.apache.xerces.dom.EntityReferenceImpl.setNodeValue(String)",1,1,1
"org.apache.xerces.dom.EntityReferenceImpl.setReadOnly(boolean,boolean)",1,1,1
"org.apache.xerces.dom.LCount.lookup(String)",1,2,2
"org.apache.xerces.dom.NamedNodeMapImpl.NamedNodeMapImpl(Document,NamedNodeMapImpl)",1,1,1
"org.apache.xerces.dom.NamedNodeMapImpl.NamedNodeMapImpl(ElementImpl,NamedNodeMapImpl)",1,1,1
"org.apache.xerces.dom.NamedNodeMapImpl.cloneMap()",1,3,3
"org.apache.xerces.dom.NamedNodeMapImpl.findNamePoint(String)",1,1,1
"org.apache.xerces.dom.NamedNodeMapImpl.findNamePoint(String,String)",4,6,11
"org.apache.xerces.dom.NamedNodeMapImpl.getLength()",1,2,2
"org.apache.xerces.dom.NamedNodeMapImpl.getNamedItem(String)",1,2,2
"org.apache.xerces.dom.NamedNodeMapImpl.getNamedItemNS(String,String)",1,2,2
"org.apache.xerces.dom.NamedNodeMapImpl.item(int)",1,3,3
"org.apache.xerces.dom.NamedNodeMapImpl.reconcileDefaults()",1,12,16
"org.apache.xerces.dom.NamedNodeMapImpl.removeNamedItem(String)",1,1,1
"org.apache.xerces.dom.NamedNodeMapImpl.removeNamedItemNS(String,String)",2,7,11
"org.apache.xerces.dom.NamedNodeMapImpl.setNamedItem(Node)",3,4,12
"org.apache.xerces.dom.NamedNodeMapImpl.setReadOnly(boolean,boolean)",1,3,4
"org.apache.xerces.dom.NodeImpl.LEntry.LEntry(String,EventListener,boolean)",1,1,1
"org.apache.xerces.dom.NodeImpl.NodeImpl()",1,1,1
"org.apache.xerces.dom.NodeImpl.NodeImpl(DocumentImpl,String,String)",1,1,1
"org.apache.xerces.dom.NodeImpl.addEventListener(String,EventListener,boolean)",2,3,6
"org.apache.xerces.dom.NodeImpl.appendChild(Node)",1,1,1
"org.apache.xerces.dom.NodeImpl.changed()",1,2,2
"org.apache.xerces.dom.NodeImpl.cloneNode(boolean)",1,5,6
"org.apache.xerces.dom.NodeImpl.dispatchAggregateEvents(AttrImpl,String)",3,8,9
"org.apache.xerces.dom.NodeImpl.dispatchAggregateEvents(EnclosingAttr)",1,2,2
"org.apache.xerces.dom.NodeImpl.dispatchEvent(Event)",11,22,34
"org.apache.xerces.dom.NodeImpl.dispatchEventToSubtree(NodeImpl,Event)",3,4,6
"org.apache.xerces.dom.NodeImpl.finalize()",1,3,4
"org.apache.xerces.dom.NodeImpl.getAttributes()",1,1,1
"org.apache.xerces.dom.NodeImpl.getChildNodes()",1,2,2
"org.apache.xerces.dom.NodeImpl.getEnclosingAttr()",6,4,6
"org.apache.xerces.dom.NodeImpl.getFirstChild()",1,2,2
"org.apache.xerces.dom.NodeImpl.getLastChild()",1,2,2
"org.apache.xerces.dom.NodeImpl.getLength()",1,1,2
"org.apache.xerces.dom.NodeImpl.getLocalName()",1,2,2
"org.apache.xerces.dom.NodeImpl.getNamespaceURI()",1,1,1
"org.apache.xerces.dom.NodeImpl.getNextSibling()",1,1,1
"org.apache.xerces.dom.NodeImpl.getNodeName()",1,2,2
"org.apache.xerces.dom.NodeImpl.getNodeValue()",1,2,2
"org.apache.xerces.dom.NodeImpl.getOwnerDocument()",1,1,1
"org.apache.xerces.dom.NodeImpl.getParentNode()",1,1,1
"org.apache.xerces.dom.NodeImpl.getPrefix()",1,1,1
"org.apache.xerces.dom.NodeImpl.getPreviousSibling()",1,1,1
"org.apache.xerces.dom.NodeImpl.getReadOnly()",1,2,2
"org.apache.xerces.dom.NodeImpl.getUserData()",1,1,1
"org.apache.xerces.dom.NodeImpl.hasChildNodes()",1,2,2
"org.apache.xerces.dom.NodeImpl.insertBefore(Node,Node)",1,1,1
"org.apache.xerces.dom.NodeImpl.internalInsertBefore(Node,Node,int)",9,23,34
"org.apache.xerces.dom.NodeImpl.internalRemoveChild(Node,int)",3,14,19
"org.apache.xerces.dom.NodeImpl.item(int)",1,1,3
"org.apache.xerces.dom.NodeImpl.removeChild(Node)",1,1,1
"org.apache.xerces.dom.NodeImpl.removeEventListener(String,EventListener,boolean)",4,8,11
"org.apache.xerces.dom.NodeImpl.replaceChild(Node,Node)",1,4,4
"org.apache.xerces.dom.NodeImpl.setNodeValue(String)",2,6,7
"org.apache.xerces.dom.NodeImpl.setPrefix(String)",1,1,1
"org.apache.xerces.dom.NodeImpl.setReadOnly(boolean,boolean)",1,6,6
"org.apache.xerces.dom.NodeImpl.setUserData(Object)",1,1,1
"org.apache.xerces.dom.NodeImpl.supports(String,String)",1,1,1
"org.apache.xerces.dom.NodeImpl.synchronizeChildren()",1,1,1
"org.apache.xerces.dom.NodeImpl.synchronizeData()",1,1,1
"org.apache.xerces.dom.NodeImpl.toString()",1,1,1
"org.apache.xerces.dom.NodeImpl.writeObject(ObjectOutputStream)",1,3,3
"org.apache.xerces.dom.NotationImpl.NotationImpl(DocumentImpl,String)",1,1,1
"org.apache.xerces.dom.NotationImpl.getNodeType()",1,1,1
"org.apache.xerces.dom.NotationImpl.getPublicId()",1,2,2
"org.apache.xerces.dom.NotationImpl.getSystemId()",1,2,2
"org.apache.xerces.dom.NotationImpl.setNodeValue(String)",1,1,1
"org.apache.xerces.dom.NotationImpl.setPublicId(String)",2,2,3
"org.apache.xerces.dom.NotationImpl.setSystemId(String)",2,2,3
"org.apache.xerces.dom.ProcessingInstructionImpl.ProcessingInstructionImpl(DocumentImpl,String,String)",1,1,1
"org.apache.xerces.dom.ProcessingInstructionImpl.cloneNode(boolean)",1,2,2
"org.apache.xerces.dom.ProcessingInstructionImpl.getData()",1,2,2
"org.apache.xerces.dom.ProcessingInstructionImpl.getNodeType()",1,1,1
"org.apache.xerces.dom.ProcessingInstructionImpl.getTarget()",1,2,2
"org.apache.xerces.dom.ProcessingInstructionImpl.setData(String)",1,1,1
"org.apache.xerces.dom.TextImpl.TextImpl(DocumentImpl,String)",1,1,1
"org.apache.xerces.dom.TextImpl.cloneNode(boolean)",1,1,1
"org.apache.xerces.dom.TextImpl.getNodeName()",1,1,1
"org.apache.xerces.dom.TextImpl.getNodeType()",1,1,1
"org.apache.xerces.dom.TextImpl.isIgnorableWhitespace()",1,2,2
"org.apache.xerces.dom.TextImpl.setIgnorableWhitespace(boolean)",1,2,2
"org.apache.xerces.dom.TextImpl.splitText(int)",3,4,6
"org.apache.xerces.dom.events.EventImpl.getBubbles()",1,1,1
"org.apache.xerces.dom.events.EventImpl.getCancelable()",1,1,1
"org.apache.xerces.dom.events.EventImpl.getCurrentNode()",1,1,1
"org.apache.xerces.dom.events.EventImpl.getEventPhase()",1,1,1
"org.apache.xerces.dom.events.EventImpl.getTarget()",1,1,1
"org.apache.xerces.dom.events.EventImpl.getType()",1,1,1
"org.apache.xerces.dom.events.EventImpl.initEvent(String,boolean,boolean)",1,1,1
"org.apache.xerces.dom.events.EventImpl.preventDefault()",1,1,1
"org.apache.xerces.dom.events.EventImpl.stopPropagation()",1,1,1
"org.apache.xerces.dom.events.MutationEventImpl.getAttrName()",1,1,1
"org.apache.xerces.dom.events.MutationEventImpl.getNewValue()",1,1,1
"org.apache.xerces.dom.events.MutationEventImpl.getPrevValue()",1,1,1
"org.apache.xerces.dom.events.MutationEventImpl.getRelatedNode()",1,1,1
"org.apache.xerces.dom.events.MutationEventImpl.initMutationEvent(String,boolean,boolean,Node,String,String,String)",1,1,1
"org.apache.xerces.dom.traversal.NodeIteratorImpl.NodeIteratorImpl(DocumentImpl,Node,int,NodeFilter,boolean)",1,1,1
"org.apache.xerces.dom.traversal.NodeIteratorImpl.acceptNode(Node)",2,3,3
"org.apache.xerces.dom.traversal.NodeIteratorImpl.detach()",1,1,1
"org.apache.xerces.dom.traversal.NodeIteratorImpl.getExpandEntityReferences()",1,1,1
"org.apache.xerces.dom.traversal.NodeIteratorImpl.getFilter()",1,1,1
"org.apache.xerces.dom.traversal.NodeIteratorImpl.getWhatToShow()",1,1,1
