Class,OCavg,WMC
"freemind.modes.common.listeners.CommonMouseMotionManager","1,75",7
"freemind.modes.common.listeners.CommonNodeMouseMotionListener","2,15",28
"freemind.modes.common.listeners.CommonNodeMouseMotionListener.timeDelayedSelection","1,33",4
"freemind.modes.common.listeners.MindMapMouseWheelEventHandler","4,00",12
"freemind.modes.common.plugins.MapNodePositionHolderBase","1,46",19
"freemind.modes.common.plugins.NodeNoteBase",n/a,0
"freemind.modes.common.plugins.ReminderHookBase","2,00",28
"freemind.modes.common.plugins.ReminderHookBase.TimerBlinkTask","2,00",4
"freemind.modes.filemode.FileController","1,27",14
"freemind.modes.filemode.FileController.CenterAction","1,50",3
"freemind.modes.filemode.FileController.OpenPathAction","2,00",4
"freemind.modes.filemode.FileEdgeModel","1,00",1
"freemind.modes.filemode.FileMapModel","1,00",17
"freemind.modes.filemode.FileMode","1,11",10
"freemind.modes.filemode.FileNodeModel","1,83",22
"freemind.modes.filemode.FilePopupMenu","1,00",2
"freemind.modes.filemode.FileToolBar","1,00",1
"freemind.modes.mindmapmode.EncryptedMindMapNode","2,00",58
"freemind.modes.mindmapmode.JAutoScrollBarPane","2,67",8
"freemind.modes.mindmapmode.MindMapArrowLinkModel","2,40",12
"freemind.modes.mindmapmode.MindMapCloudModel","1,00",1
"freemind.modes.mindmapmode.MindMapController","1,67",227
"freemind.modes.mindmapmode.MindMapController.DefaultMindMapNodeCreator","1,00",1
"freemind.modes.mindmapmode.MindMapController.EditLongAction","1,00",2
"freemind.modes.mindmapmode.MindMapController.ExportBranchToHTMLAction","1,50",3
"freemind.modes.mindmapmode.MindMapController.ExportToHTMLAction","1,50",3
"freemind.modes.mindmapmode.MindMapController.FollowLinkAction","2,00",4
"freemind.modes.mindmapmode.MindMapController.ImportBranchAction","2,00",4
"freemind.modes.mindmapmode.MindMapController.ImportLinkedBranchAction","1,50",3
"freemind.modes.mindmapmode.MindMapController.ImportLinkedBranchWithoutRootAction","2,00",4
"freemind.modes.mindmapmode.MindMapController.LinkActionBase","2,50",5
"freemind.modes.mindmapmode.MindMapController.MapSourceChangeDialog","1,33",4
"freemind.modes.mindmapmode.MindMapController.MindMapFilter","2,50",5
"freemind.modes.mindmapmode.MindMapController.NodeInformationTimerAction","3,00",12
"freemind.modes.mindmapmode.MindMapController.OpenLinkDirectoryAction","2,50",5
"freemind.modes.mindmapmode.MindMapController.SetImageByFileChooserAction","1,00",2
"freemind.modes.mindmapmode.MindMapController.SetLinkByFileChooserAction","1,00",2
"freemind.modes.mindmapmode.MindMapEdgeModel","1,00",1
"freemind.modes.mindmapmode.MindMapHTMLWriter","4,56",73
"freemind.modes.mindmapmode.MindMapMapModel","1,78",48
"freemind.modes.mindmapmode.MindMapMapModel.DoAutomaticSave","3,00",9
"freemind.modes.mindmapmode.MindMapMapModel.DummyLockManager","1,00",5
"freemind.modes.mindmapmode.MindMapMapModel.LockManager","2,14",15
"freemind.modes.mindmapmode.MindMapMode","1,25",10
"freemind.modes.mindmapmode.MindMapNodeModel","3,60",36
"freemind.modes.mindmapmode.MindMapPopupMenu","1,50",3
"freemind.modes.mindmapmode.MindMapToolBar","1,89",36
"freemind.modes.mindmapmode.MindMapToolBar.FreeMindComboBox","1,00",2
"freemind.modes.mindmapmode.actions.AddArrowLinkAction","2,33",7
"freemind.modes.mindmapmode.actions.AddLocalLinkAction","2,33",7
"freemind.modes.mindmapmode.actions.ApplyPatternAction","1,50",6
"freemind.modes.mindmapmode.actions.BoldAction","1,00",2
"freemind.modes.mindmapmode.actions.ChangeArrowsInArrowLinkAction","1,00",2
"freemind.modes.mindmapmode.actions.CloudAction","1,00",3
"freemind.modes.mindmapmode.actions.CloudColorAction","2,00",6
"freemind.modes.mindmapmode.actions.ColorArrowLinkAction","1,50",3
"freemind.modes.mindmapmode.actions.CopyAction","2,00",4
"freemind.modes.mindmapmode.actions.CopySingleAction","2,00",4
"freemind.modes.mindmapmode.actions.CutAction","2,50",5
"freemind.modes.mindmapmode.actions.DeleteChildAction","2,00",6
"freemind.modes.mindmapmode.actions.EdgeColorAction","2,00",4
"freemind.modes.mindmapmode.actions.EdgeStyleAction","1,00",3
"freemind.modes.mindmapmode.actions.EdgeWidthAction","1,40",7
"freemind.modes.mindmapmode.actions.EditAction","1,79",34
"freemind.modes.mindmapmode.actions.ExportBranchAction","3,33",10
"freemind.modes.mindmapmode.actions.FontFamilyAction","1,00",3
"freemind.modes.mindmapmode.actions.FontSizeAction","1,00",3
"freemind.modes.mindmapmode.actions.IconAction","1,62",21
"freemind.modes.mindmapmode.actions.ImportExplorerFavoritesAction","3,50",14
"freemind.modes.mindmapmode.actions.ImportFolderStructureAction","2,60",13
"freemind.modes.mindmapmode.actions.ItalicAction","1,00",2
"freemind.modes.mindmapmode.actions.JoinNodesAction","3,25",13
"freemind.modes.mindmapmode.actions.MindMapControllerHookAction","1,25",5
"freemind.modes.mindmapmode.actions.MindmapAction","1,20",6
"freemind.modes.mindmapmode.actions.MoveNodeAction","1,00",1
"freemind.modes.mindmapmode.actions.NewChildAction","2,80",14
"freemind.modes.mindmapmode.actions.NewPreviousSiblingAction","1,00",2
"freemind.modes.mindmapmode.actions.NewSiblingAction","1,00",2
"freemind.modes.mindmapmode.actions.NodeBackgroundColorAction","2,00",4
"freemind.modes.mindmapmode.actions.NodeBackgroundColorAction.RemoveNodeBackgroundColorAction","1,00",2
"freemind.modes.mindmapmode.actions.NodeColorAction","2,00",4
"freemind.modes.mindmapmode.actions.NodeColorBlendAction","1,00",2
"freemind.modes.mindmapmode.actions.NodeGeneralAction","2,38",19
"freemind.modes.mindmapmode.actions.NodeHookAction","1,67",15
"freemind.modes.mindmapmode.actions.NodeStyleAction","1,33",4
"freemind.modes.mindmapmode.actions.NodeUpAction","1,50",3
"freemind.modes.mindmapmode.actions.PasteAction","1,33",4
"freemind.modes.mindmapmode.actions.PasteAsPlainTextAction","2,00",4
"freemind.modes.mindmapmode.actions.RedoAction","1,00",2
"freemind.modes.mindmapmode.actions.RemoveAllIconsAction","1,00",5
"freemind.modes.mindmapmode.actions.RemoveArrowLinkAction","1,00",4
"freemind.modes.mindmapmode.actions.RemoveIconAction","1,00",6
"freemind.modes.mindmapmode.actions.RevertAction","1,50",3
"freemind.modes.mindmapmode.actions.SelectAllAction","1,00",2
"freemind.modes.mindmapmode.actions.SelectBranchAction","1,00",2
"freemind.modes.mindmapmode.actions.SetLinkByTextFieldAction","2,00",4
"freemind.modes.mindmapmode.actions.StrikethroughAction","1,00",2
"freemind.modes.mindmapmode.actions.ToggleChildrenFoldedAction","1,00",2
"freemind.modes.mindmapmode.actions.ToggleFoldedAction","1,00",2
"freemind.modes.mindmapmode.actions.UnderlinedAction","1,00",2
"freemind.modes.mindmapmode.actions.UndoAction","1,75",21
"freemind.modes.mindmapmode.actions.UsePlainTextAction","1,50",3
"freemind.modes.mindmapmode.actions.UseRichFormattingAction","1,50",3
"freemind.modes.mindmapmode.actions.xml.AbstractXmlAction","1,17",7
"freemind.modes.mindmapmode.actions.xml.ActionPair","1,00",6
"freemind.modes.mindmapmode.actions.xml.ActionRegistry","2,14",30
"freemind.modes.mindmapmode.actions.xml.DefaultActionHandler","1,00",4
"freemind.modes.mindmapmode.actions.xml.PrintActionHandler","1,25",5
"freemind.modes.mindmapmode.actions.xml.UndoActionHandler","1,25",5
"freemind.modes.mindmapmode.actions.xml.actors.AddArrowLinkActor","2,33",14
"freemind.modes.mindmapmode.actions.xml.actors.AddAttributeActor","1,17",7
"freemind.modes.mindmapmode.actions.xml.actors.AddHookActor","3,15",41
"freemind.modes.mindmapmode.actions.xml.actors.AddIconActor","1,42",17
"freemind.modes.mindmapmode.actions.xml.actors.BoldNodeActor","1,29",9
"freemind.modes.mindmapmode.actions.xml.actors.ChangeArrowLinkEndPointsActor","1,17",7
"freemind.modes.mindmapmode.actions.xml.actors.ChangeArrowsInArrowLinkActor","1,43",10
"freemind.modes.mindmapmode.actions.xml.actors.ChangeNoteTextActor","1,80",9
"freemind.modes.mindmapmode.actions.xml.actors.CloudActor","1,86",13
"freemind.modes.mindmapmode.actions.xml.actors.CloudColorActor","2,00",10
"freemind.modes.mindmapmode.actions.xml.actors.ColorArrowLinkActor","1,17",7
"freemind.modes.mindmapmode.actions.xml.actors.CompoundActor","1,67",5
"freemind.modes.mindmapmode.actions.xml.actors.CutActor","1,60",8
"freemind.modes.mindmapmode.actions.xml.actors.DeleteChildActor","2,29",16
"freemind.modes.mindmapmode.actions.xml.actors.EdgeColorActor","1,60",8
"freemind.modes.mindmapmode.actions.xml.actors.EdgeStyleActor","2,29",16
"freemind.modes.mindmapmode.actions.xml.actors.EdgeWidthActor","1,43",10
"freemind.modes.mindmapmode.actions.xml.actors.EditActor","1,25",5
"freemind.modes.mindmapmode.actions.xml.actors.FontFamilyActor","1,33",8
"freemind.modes.mindmapmode.actions.xml.actors.FontSizeActor","1,50",9
"freemind.modes.mindmapmode.actions.xml.actors.InsertAttributeActor","1,17",7
"freemind.modes.mindmapmode.actions.xml.actors.ItalicNodeActor","1,14",8
"freemind.modes.mindmapmode.actions.xml.actors.MoveNodeActor","1,43",10
"freemind.modes.mindmapmode.actions.xml.actors.NewChildActor","1,67",10
"freemind.modes.mindmapmode.actions.xml.actors.NodeBackgroundColorActor","1,40",7
"freemind.modes.mindmapmode.actions.xml.actors.NodeColorActor","1,60",8
"freemind.modes.mindmapmode.actions.xml.actors.NodeStyleActor","2,00",12
"freemind.modes.mindmapmode.actions.xml.actors.NodeUpActor","2,50",25
"freemind.modes.mindmapmode.actions.xml.actors.NodeXmlActorAdapter","1,00",1
"freemind.modes.mindmapmode.actions.xml.actors.PasteActor","3,05",67
"freemind.modes.mindmapmode.actions.xml.actors.PasteActor.DirectHtmlFlavorHandler","1,57",11
"freemind.modes.mindmapmode.actions.xml.actors.PasteActor.FileListFlavorHandler","1,50",3
"freemind.modes.mindmapmode.actions.xml.actors.PasteActor.ImageFlavorHandler","2,00",4
"freemind.modes.mindmapmode.actions.xml.actors.PasteActor.MindMapNodesFlavorHandler","4,00",8
"freemind.modes.mindmapmode.actions.xml.actors.PasteActor.NodeCoordinate","1,67",5
"freemind.modes.mindmapmode.actions.xml.actors.PasteActor.StringFlavorHandler","1,00",2
"freemind.modes.mindmapmode.actions.xml.actors.RemoveAllIconsActor","1,50",9
"freemind.modes.mindmapmode.actions.xml.actors.RemoveArrowLinkActor","1,43",10
"freemind.modes.mindmapmode.actions.xml.actors.RemoveAttributeActor","1,33",8
"freemind.modes.mindmapmode.actions.xml.actors.RemoveIconActor","1,29",9
"freemind.modes.mindmapmode.actions.xml.actors.RevertActor","1,50",12
"freemind.modes.mindmapmode.actions.xml.actors.SetAttributeActor","1,33",8
"freemind.modes.mindmapmode.actions.xml.actors.SetLinkActor","1,17",7
"freemind.modes.mindmapmode.actions.xml.actors.StrikethroughNodeActor","1,29",9
"freemind.modes.mindmapmode.actions.xml.actors.ToggleFoldedActor","2,43",17
"freemind.modes.mindmapmode.actions.xml.actors.UnderlineActor","1,14",8
"freemind.modes.mindmapmode.actions.xml.actors.UndoPasteActor","1,67",5
"freemind.modes.mindmapmode.actions.xml.actors.XmlActorAdapter","1,18",13
"freemind.modes.mindmapmode.actions.xml.actors.XmlActorFactory","1,00",42
"freemind.modes.mindmapmode.dialogs.IntegerComboProperty","2,50",5
"freemind.modes.mindmapmode.dialogs.StylePatternFrame","2,16",41
"freemind.modes.mindmapmode.dialogs.StylePatternFrame.EdgeWidthBackTransformer","1,00",1
"freemind.modes.mindmapmode.dialogs.StylePatternFrame.EdgeWidthTransformer","1,00",1
"freemind.modes.mindmapmode.dialogs.StylePatternFrame.IdentityTransformer","1,00",1
"freemind.modes.mindmapmode.dialogs.StylePatternFrame.StylePatternFrameType","1,00",1
"freemind.modes.mindmapmode.hooks.MindMapHookAdapter","1,33",4
"freemind.modes.mindmapmode.hooks.MindMapHookFactory","2,28",41
"freemind.modes.mindmapmode.hooks.MindMapNodeHookAdapter","1,00",2
"freemind.modes.mindmapmode.hooks.PermanentMindMapNodeHookAdapter","1,00",3
"freemind.modes.mindmapmode.listeners.MindMapMouseMotionManager","2,25",9
"freemind.modes.mindmapmode.listeners.MindMapNodeDropListener","3,22",29
"freemind.modes.mindmapmode.listeners.MindMapNodeMotionListener","2,12",34
"freemind.modes.viewmodes.CommonToggleChildrenFoldedAction","1,00",2
"freemind.modes.viewmodes.ViewControllerAdapter","1,82",20
"freemind.preferences.layout.GrabKeyDialog","2,31",37
"freemind.preferences.layout.GrabKeyDialog.ActionHandler","7,50",15
"freemind.preferences.layout.GrabKeyDialog.Buffer","1,00",2
"freemind.preferences.layout.GrabKeyDialog.InputPane","7,00",14
"freemind.preferences.layout.GrabKeyDialog.KeyBinding","1,00",2
"freemind.preferences.layout.KeyEventTranslator","7,86",55
"freemind.preferences.layout.KeyEventTranslator.Key","1,75",7
"freemind.preferences.layout.KeyEventWorkaround","19,50",39
"freemind.preferences.layout.OptionPanel","2,22",40
