Class,OCavg,WMC
"org.argouml.cognitive.ui.ToDoTreeRenderer","15,00",15
"org.argouml.cognitive.ui.WizDescription","5,00",10
"org.argouml.cognitive.ui.WizStep","2,00",30
"org.argouml.cognitive.ui.WizStepChoice","2,67",8
"org.argouml.cognitive.ui.WizStepConfirm","1,00",2
"org.argouml.cognitive.ui.WizStepCue","1,00",1
"org.argouml.cognitive.ui.WizStepManyTextFields","2,00",4
"org.argouml.cognitive.ui.WizStepTextField","1,00",3
"org.argouml.kernel.ArgoFileFilter","2,67",8
"org.argouml.kernel.ChildGenDMElements","2,00",2
"org.argouml.kernel.DelayedChangeNotify","1,00",2
"org.argouml.kernel.History","1,25",15
"org.argouml.kernel.HistoryEvent","1,00",2
"org.argouml.kernel.HistoryItem","1,12",9
"org.argouml.kernel.HistoryItemManipulation","1,33",4
"org.argouml.kernel.HistoryItemResolve","1,33",4
"org.argouml.kernel.PredInstanceOf","1,00",2
"org.argouml.kernel.Project","2,14",150
"org.argouml.kernel.ProjectMember","1,50",9
"org.argouml.kernel.ResetStatsLater","1,00",1
"org.argouml.kernel.Wizard","1,42",27
"org.argouml.language.NotationResourceBundle","1,00",6
"org.argouml.language.helpers.NotationHelper","3,55",39
"org.argouml.language.java.JavaConstants",n/a,0
"org.argouml.language.java.Token","1,17",7
"org.argouml.language.java.Token.AttributeKey","1,00",2
"org.argouml.language.java.Token.Declaration","1,00",1
"org.argouml.language.java.Token.MExpression","1,00",1
"org.argouml.language.java.Token.Modifier","1,00",1
"org.argouml.language.java.Token.Operator","1,00",1
"org.argouml.language.java.Token.Punctuation","1,00",1
"org.argouml.language.java.Token.Special","1,00",1
"org.argouml.language.java.Token.Statement","1,00",1
"org.argouml.language.java.Token.Type","1,00",1
"org.argouml.language.java.Token.Value","1,00",1
"org.argouml.language.java.cognitive.critics.CrMultipleInheritance","1,60",8
"org.argouml.language.java.generator.AnonymousClassCodePiece","1,14",8
"org.argouml.language.java.generator.AttributeCodePiece","2,86",20
"org.argouml.language.java.generator.ClassCodePiece","2,57",18
"org.argouml.language.java.generator.ClassifierEndCodePiece","1,86",13
"org.argouml.language.java.generator.CodeGenerator","3,42",41
"org.argouml.language.java.generator.CodePiece",n/a,0
"org.argouml.language.java.generator.CodePieceCollector","3,67",11
"org.argouml.language.java.generator.CompositeCodePiece","1,71",12
"org.argouml.language.java.generator.GeneratorJava","3,83",184
"org.argouml.language.java.generator.InterfaceCodePiece","2,14",15
"org.argouml.language.java.generator.JavaLexer","4,86",306
"org.argouml.language.java.generator.JavaRecognizer","11,92",846
"org.argouml.language.java.generator.JavaUML",n/a,0
"org.argouml.language.java.generator.NamedCodePiece",n/a,0
"org.argouml.language.java.generator.OperationCodePiece","3,86",27
"org.argouml.language.java.generator.PackageCodePiece","1,14",8
"org.argouml.language.java.generator.ParseState","1,12",9
"org.argouml.language.java.generator.SimpleCodePiece","1,00",7
"org.argouml.language.java.ui.JavaContext","2,80",14
"org.argouml.language.java.ui.JavaContext.JavaView","2,25",9
"org.argouml.language.java.ui.JavaDocument","2,40",12
"org.argouml.language.java.ui.JavaDocument.AttributeKey","1,00",2
"org.argouml.language.java.ui.JavaDocument.DocumentInputStream","1,67",5
"org.argouml.language.java.ui.JavaDocument.LocalEnvironment","1,00",1
"org.argouml.language.java.ui.JavaDocument.Scanner","1,00",4
"org.argouml.language.java.ui.JavaEditorKit","1,14",8
"org.argouml.language.java.ui.TabJavaSrc","2,60",26
"org.argouml.language.ui.ActionNotation","1,86",13
"org.argouml.language.ui.NotationComboBox","1,38",11
"org.argouml.language.ui.SettingsTabNotation","1,00",11
"org.argouml.ocl.ArgoAny","4,33",52
"org.argouml.ocl.ArgoFacade","3,00",6
"org.argouml.ocl.OCLEvaluator","5,67",17
"org.argouml.ocl.OCLExpander","1,00",2
"org.argouml.ocl.OCLUtil","3,33",10
"org.argouml.pattern.cognitive.critics.CrConsiderSingleton","5,33",16
"org.argouml.pattern.cognitive.critics.CrSingletonViolated","1,67",5
"org.argouml.pattern.cognitive.critics.PatternStereotypes",n/a,0
"org.argouml.persistence.DBLoader","3,61",83
"org.argouml.persistence.DBWriter","3,41",99
"org.argouml.ui.AboutBox","1,00",1
"org.argouml.ui.ActionAboutArgoUML","1,00",3
"org.argouml.ui.ActionAutoCritique","1,00",2
"org.argouml.ui.ActionCreateMultiple","1,00",2
"org.argouml.ui.ActionEmailExpert","1,00",2
"org.argouml.ui.ActionFind","1,00",2
"org.argouml.ui.ActionFlatToDo","1,00",2
"org.argouml.ui.ActionGoToCritique","1,00",3
"org.argouml.ui.ActionGoToDetails","1,33",4
"org.argouml.ui.ActionGoToEdit","1,33",4
"org.argouml.ui.ActionGotoDiagram","1,00",2
"org.argouml.ui.ActionMoreInfo","1,00",1
"org.argouml.ui.ActionNavBack","1,67",5
"org.argouml.ui.ActionNavConfig","1,00",2
"org.argouml.ui.ActionNavForw","1,33",4
"org.argouml.ui.ActionNewToDoItem","1,00",2
"org.argouml.ui.ActionNextDetailsTab","1,00",2
"org.argouml.ui.ActionNextEditTab","1,00",2
"org.argouml.ui.ActionOpenCritics","1,00",2
"org.argouml.ui.ActionOpenDecisions","1,00",2
"org.argouml.ui.ActionOpenGoals","1,00",2
"org.argouml.ui.ActionPrint","1,50",3
"org.argouml.ui.ActionRedo","1,00",2
"org.argouml.ui.ActionResolve","1,00",2
"org.argouml.ui.ActionSaveConfiguration","1,50",3
"org.argouml.ui.ActionSettings","2,75",22
"org.argouml.ui.ActionShowRapidButtons","1,00",2
"org.argouml.ui.ActionSnooze","1,50",3
"org.argouml.ui.ActionUndo","1,00",2
"org.argouml.ui.Actions","1,50",3
"org.argouml.ui.ArgoDiagram","1,00",5
"org.argouml.ui.ComponentResizer","2,33",7
"org.argouml.ui.DetailsPane","2,95",65
"org.argouml.ui.DiagramResourceBundle","1,00",1
"org.argouml.ui.DiagramResourceBundle_de","1,00",1
"org.argouml.ui.DiagramResourceBundle_es","1,00",1
"org.argouml.ui.DiagramResourceBundle_fr","1,00",1
"org.argouml.ui.DisplayTextTree","2,59",44
"org.argouml.ui.EmailExpertDialog","1,67",5
"org.argouml.ui.FindDialog","1,72",31
"org.argouml.ui.HistoryListModel","1,43",10
"org.argouml.ui.InitMenusLater","1,00",2
"org.argouml.ui.JasonsBigTheme","1,00",14
"org.argouml.ui.JasonsHugeTheme","1,00",14
"org.argouml.ui.JasonsTheme","1,00",14
"org.argouml.ui.LeftArrowIcon","1,00",3
"org.argouml.ui.Menu","1,00",2
"org.argouml.ui.MenuResourceBundle","1,00",1
"org.argouml.ui.MenuResourceBundle_de","1,00",1
"org.argouml.ui.MenuResourceBundle_en_GB","1,00",1
"org.argouml.ui.MenuResourceBundle_es","1,00",1
"org.argouml.ui.MenuResourceBundle_fr","1,00",1
"org.argouml.ui.MultiEditorPane","2,20",44
"org.argouml.ui.NavPerspective","1,80",27
"org.argouml.ui.NavigationHistory","6,00",36
"org.argouml.ui.NavigatorConfigDialog","2,10",44
"org.argouml.ui.NavigatorPane","1,59",43
"org.argouml.ui.NavigatorPane.NavigatorKeyListener","3,00",3
"org.argouml.ui.NavigatorPane.NavigatorMouseListener","3,50",14
"org.argouml.ui.ProjectBrowser","1,78",89
"org.argouml.ui.SettingsResourceBundle","1,00",1
"org.argouml.ui.SettingsResourceBundle_de","1,00",1
"org.argouml.ui.SettingsResourceBundle_es","1,00",1
"org.argouml.ui.SettingsResourceBundle_fr","1,00",1
"org.argouml.ui.SettingsTabEnvironment","1,00",10
"org.argouml.ui.SettingsTabPreferences","1,00",10
"org.argouml.ui.SettingsTabUser","1,00",10
"org.argouml.ui.SpacerPanel","1,00",5
"org.argouml.ui.SplashScreen","1,20",6
"org.argouml.ui.StatusBar","1,17",7
"org.argouml.ui.StylePanel","1,00",11
"org.argouml.ui.StylePanelFig","2,20",22
"org.argouml.ui.StylePanelFigRRect","1,75",7
"org.argouml.ui.StylePanelFigText","3,10",31
"org.argouml.ui.TabDocs","3,33",10
"org.argouml.ui.TabHash","1,50",3
"org.argouml.ui.TabHistory","2,60",13
"org.argouml.ui.TabResults","1,71",29
"org.argouml.ui.TabSpawnable","1,57",11
"org.argouml.ui.TabTable","1,00",2
"org.argouml.ui.TabText","1,73",19
"org.argouml.ui.TablePanel","1,82",31
"org.argouml.ui.ToDoItemAction","1,25",5
"org.argouml.ui.TreeModelComposite","1,83",44
"org.argouml.ui.TreeResourceBundle","1,00",1
"org.argouml.ui.TreeResourceBundle_de","1,00",1
"org.argouml.ui.TreeResourceBundle_fr","1,00",1
"org.argouml.ui.UpArrowIcon","1,00",3
"org.argouml.ui.UpdateTreeHack","1,00",2
"org.argouml.ui.UsageStatistic","1,00",1
"org.argouml.ui.WindowCloser","1,00",2
"org.argouml.uml.AttrKeyword","2,17",13
"org.argouml.uml.ColumnAbstract","2,33",7
"org.argouml.uml.ColumnAction","2,67",8
"org.argouml.uml.ColumnActionType","3,00",9
"org.argouml.uml.ColumnAttrKeyword","2,00",6
"org.argouml.uml.ColumnBaseForComponentInstance","6,33",19
"org.argouml.uml.ColumnBaseForNodeInstance","6,33",19
"org.argouml.uml.ColumnBaseForObject","6,33",19
"org.argouml.uml.ColumnClassKeyword","2,00",6
"org.argouml.uml.ColumnClassVisibility","2,00",6
"org.argouml.uml.ColumnClient","2,33",7
"org.argouml.uml.ColumnCommunication","1,67",5
"org.argouml.uml.ColumnCompNode","2,33",7
"org.argouml.uml.ColumnCompNodeInstance","1,67",5
"org.argouml.uml.ColumnComponentInstance","1,67",5
"org.argouml.uml.ColumnDescriptor","1,00",4
"org.argouml.uml.ColumnDstLinkType","2,00",6
"org.argouml.uml.ColumnDstMultiplicity","3,00",9
"org.argouml.uml.ColumnDstName","3,00",9
"org.argouml.uml.ColumnDstNavigability","3,00",9
"org.argouml.uml.ColumnDstType","2,00",6
"org.argouml.uml.ColumnEffect","2,33",7
"org.argouml.uml.ColumnEntry","2,33",7
"org.argouml.uml.ColumnExit","2,33",7
"org.argouml.uml.ColumnExtends","2,33",7
"org.argouml.uml.ColumnFeatureVis","2,33",7
"org.argouml.uml.ColumnGuard","2,33",7
"org.argouml.uml.ColumnImplLocation","4,00",12
"org.argouml.uml.ColumnLeaf","2,33",7
"org.argouml.uml.ColumnName","2,75",11
"org.argouml.uml.ColumnOperKeyword","2,00",6
"org.argouml.uml.ColumnParent","1,67",5
"org.argouml.uml.ColumnQuery","2,33",7
"org.argouml.uml.ColumnReturn","2,33",7
"org.argouml.uml.ColumnRoot","2,33",7
"org.argouml.uml.ColumnSource","1,67",5
"org.argouml.uml.ColumnSrcLinkType","2,00",6
"org.argouml.uml.ColumnSrcMultiplicity","3,00",9
"org.argouml.uml.ColumnSrcName","3,00",9
"org.argouml.uml.ColumnSrcNavigability","3,00",9
"org.argouml.uml.ColumnSrcType","2,00",6
"org.argouml.uml.ColumnStereotype","2,33",7
"org.argouml.uml.ColumnSupplier","2,33",7
"org.argouml.uml.ColumnTarget","1,67",5
"org.argouml.uml.ColumnTrigger","2,33",7
"org.argouml.uml.ColumnType","2,33",7
"org.argouml.uml.ColumnVisibility","2,33",7
"org.argouml.uml.DocumentationManager","5,80",29
"org.argouml.uml.GenAncestorClasses","3,50",7
"org.argouml.uml.GenCompositeClasses","7,00",7
"org.argouml.uml.GenDescendantClasses","3,50",7
"org.argouml.uml.MMUtil","2,66",77
"org.argouml.uml.OperKeyword","2,00",12
"org.argouml.uml.PredicateFind","1,25",5
"org.argouml.uml.Profile",n/a,0
"org.argouml.uml.ProfileJava","3,17",38
"org.argouml.uml.ProjectMemberModel","1,11",10
"org.argouml.uml.SuperclassGen","3,00",3
"org.argouml.uml.TMResults","3,89",35
"org.argouml.uml.TableModelAttr","1,25",5
"org.argouml.uml.TableModelComposite","1,61",29
"org.argouml.uml.TableModelOper","1,25",5
"org.argouml.uml.UMLChangeRegistry","1,00",7
"org.argouml.uml.UUIDManager","3,33",10
"org.argouml.uml.cognitive.ChildGenFind","7,00",7
"org.argouml.uml.cognitive.ChildGenRelated","14,00",14
"org.argouml.uml.cognitive.EOElement","2,00",2
"org.argouml.uml.cognitive.UMLCognitiveResourceBundle","1,00",1
"org.argouml.uml.cognitive.UMLCognitiveResourceBundle_de","1,00",1
"org.argouml.uml.cognitive.UMLCognitiveResourceBundle_en_GB","1,00",1
"org.argouml.uml.cognitive.UMLCognitiveResourceBundle_es","1,00",1
"org.argouml.uml.cognitive.UMLCognitiveResourceBundle_fr","1,00",1
"org.argouml.uml.cognitive.checklist.ChActor","1,00",1
"org.argouml.uml.cognitive.checklist.ChAssociation","1,00",1
"org.argouml.uml.cognitive.checklist.ChAttribute","1,00",1
"org.argouml.uml.cognitive.checklist.ChClass","1,00",1
"org.argouml.uml.cognitive.checklist.ChInstance","1,00",1
"org.argouml.uml.cognitive.checklist.ChInterface","1,00",1
"org.argouml.uml.cognitive.checklist.ChLink","1,00",1
"org.argouml.uml.cognitive.checklist.ChOperation","1,00",1
"org.argouml.uml.cognitive.checklist.ChState","1,00",1
"org.argouml.uml.cognitive.checklist.ChTransition","1,00",1
"org.argouml.uml.cognitive.checklist.ChUseCase","1,00",1
"org.argouml.uml.cognitive.checklist.Init","1,00",2
"org.argouml.uml.cognitive.checklist.UMLCheckItem","1,33",4
"org.argouml.uml.cognitive.checklist.UMLChecklist","1,50",6
"org.argouml.uml.cognitive.critics.ChildGenDerivedClasses","4,00",4
"org.argouml.uml.cognitive.critics.ChildGenUML","18,00",18
"org.argouml.uml.cognitive.critics.ClAttributeCompartment","2,33",14
"org.argouml.uml.cognitive.critics.ClClassName","2,67",16
"org.argouml.uml.cognitive.critics.ClOperationCompartment","2,33",14
"org.argouml.uml.cognitive.critics.CrAlreadyRealizes","3,20",16
"org.argouml.uml.cognitive.critics.CrAssocNameConflict","3,00",6
"org.argouml.uml.cognitive.critics.CrAttrNameConflict","3,33",10
"org.argouml.uml.cognitive.critics.CrCallWithoutReturn","3,80",19
"org.argouml.uml.cognitive.critics.CrCircularAssocClass","1,00",2
"org.argouml.uml.cognitive.critics.CrCircularComposition","2,00",12
"org.argouml.uml.cognitive.critics.CrCircularInheritance","2,20",11
"org.argouml.uml.cognitive.critics.CrClassMustBeAbstract","2,50",5
"org.argouml.uml.cognitive.critics.CrClassWithoutComponent","2,40",12
"org.argouml.uml.cognitive.critics.CrCompInstanceWithoutNode","3,20",16
"org.argouml.uml.cognitive.critics.CrComponentInstanceWithoutClassifier","3,60",18
"org.argouml.uml.cognitive.critics.CrComponentWithoutNode","3,20",16
"org.argouml.uml.cognitive.critics.CrConflictingComposites","4,00",12
"org.argouml.uml.cognitive.critics.CrConstructorNeeded","6,33",19
"org.argouml.uml.cognitive.critics.CrCrossNamespaceAssoc","1,00",2
"org.argouml.uml.cognitive.critics.CrDisambigClassName","3,20",16
"org.argouml.uml.cognitive.critics.CrDisambigStateName","5,00",15
"org.argouml.uml.cognitive.critics.CrDupParamName","3,50",7
"org.argouml.uml.cognitive.critics.CrDupRoleNames","4,00",8
"org.argouml.uml.cognitive.critics.CrEmptyPackage","2,00",4
"org.argouml.uml.cognitive.critics.CrFinalSubclassed","2,50",5
"org.argouml.uml.cognitive.critics.CrIllegalGeneralization","2,50",5
"org.argouml.uml.cognitive.critics.CrIllegalName","2,33",7
"org.argouml.uml.cognitive.critics.CrInstanceWithoutClassifier","2,80",14
"org.argouml.uml.cognitive.critics.CrInterfaceAllPublic","3,50",7
"org.argouml.uml.cognitive.critics.CrInterfaceOperOnly","3,00",6
"org.argouml.uml.cognitive.critics.CrInterfaceWithoutComponent","2,40",12
"org.argouml.uml.cognitive.critics.CrInvalidBranch","4,00",8
"org.argouml.uml.cognitive.critics.CrInvalidFork","4,00",8
"org.argouml.uml.cognitive.critics.CrInvalidInitial","3,00",6
"org.argouml.uml.cognitive.critics.CrInvalidJoin","4,00",8
"org.argouml.uml.cognitive.critics.CrLinkWithoutStimulus","2,80",14
"org.argouml.uml.cognitive.critics.CrMergeClasses","2,50",5
"org.argouml.uml.cognitive.critics.CrMissingAttrName","2,50",10
"org.argouml.uml.cognitive.critics.CrMissingClassName","1,80",9
"org.argouml.uml.cognitive.critics.CrMissingOperName","2,50",10
"org.argouml.uml.cognitive.critics.CrMissingStateName","2,00",10
"org.argouml.uml.cognitive.critics.CrMultiComposite","2,00",6
"org.argouml.uml.cognitive.critics.CrMultipleAgg","2,67",8
"org.argouml.uml.cognitive.critics.CrMultipleInitialStates","3,00",15
"org.argouml.uml.cognitive.critics.CrNWayAgg","4,00",8
"org.argouml.uml.cognitive.critics.CrNameConflict","3,25",13
"org.argouml.uml.cognitive.critics.CrNameConflictAC","1,00",2
"org.argouml.uml.cognitive.critics.CrNameConfusion","2,64",29
"org.argouml.uml.cognitive.critics.CrNavFromInterface","5,00",10
"org.argouml.uml.cognitive.critics.CrNoAssociations","2,33",7
"org.argouml.uml.cognitive.critics.CrNoGuard","3,00",6
"org.argouml.uml.cognitive.critics.CrNoIncomingTransitions","4,00",8
"org.argouml.uml.cognitive.critics.CrNoInitialState","3,50",7
"org.argouml.uml.cognitive.critics.CrNoInstanceVariables","2,75",11
"org.argouml.uml.cognitive.critics.CrNoOperations","3,00",12
"org.argouml.uml.cognitive.critics.CrNoOutgoingTransitions","3,50",7
"org.argouml.uml.cognitive.critics.CrNoTransitions","4,50",9
"org.argouml.uml.cognitive.critics.CrNoTriggerOrGuard","3,50",7
"org.argouml.uml.cognitive.critics.CrNodeInsideElement","2,40",12
"org.argouml.uml.cognitive.critics.CrNodeInstanceInsideElement","2,40",12
"org.argouml.uml.cognitive.critics.CrNodeInstanceWithoutClassifier","2,80",14
"org.argouml.uml.cognitive.critics.CrNonAggDataType","1,00",2
"org.argouml.uml.cognitive.critics.CrObjectWithoutClassifier","2,80",14
"org.argouml.uml.cognitive.critics.CrObjectWithoutComponent","2,40",12
"org.argouml.uml.cognitive.critics.CrOperNameConflict","4,50",18
"org.argouml.uml.cognitive.critics.CrOppEndConflict","6,50",13
"org.argouml.uml.cognitive.critics.CrOppEndVsAttr","7,50",15
"org.argouml.uml.cognitive.critics.CrParamTypeNotImported","1,50",3
"org.argouml.uml.cognitive.critics.CrReservedName","2,40",12
"org.argouml.uml.cognitive.critics.CrReturnWithoutCall","3,80",19
"org.argouml.uml.cognitive.critics.CrSeqInstanceWithoutClassifier","2,80",14
"org.argouml.uml.cognitive.critics.CrSignatureConflict","4,50",9
"org.argouml.uml.cognitive.critics.CrStimulusWithWrongPosition","5,20",26
"org.argouml.uml.cognitive.critics.CrSubclassReference","3,40",17
"org.argouml.uml.cognitive.critics.CrTooManyAssoc","2,00",4
"org.argouml.uml.cognitive.critics.CrTooManyAttr","3,50",7
"org.argouml.uml.cognitive.critics.CrTooManyClasses","2,00",4
"org.argouml.uml.cognitive.critics.CrTooManyOper","3,50",7
"org.argouml.uml.cognitive.critics.CrTooManyStates","2,00",4
"org.argouml.uml.cognitive.critics.CrTooManyTransitions","3,00",6
"org.argouml.uml.cognitive.critics.CrUML","1,67",15
"org.argouml.uml.cognitive.critics.CrUnconventionalAttrName","2,57",18
"org.argouml.uml.cognitive.critics.CrUnconventionalClassName","2,00",10
"org.argouml.uml.cognitive.critics.CrUnconventionalOperName","2,14",15
"org.argouml.uml.cognitive.critics.CrUnconventionalPackName","3,00",15
"org.argouml.uml.cognitive.critics.CrUnnavigableAssoc","2,33",7
"org.argouml.uml.cognitive.critics.CrUselessAbstract","3,00",6
"org.argouml.uml.cognitive.critics.CrUselessInterface","2,67",8
"org.argouml.uml.cognitive.critics.CrUtilityViolated","3,33",10
"org.argouml.uml.cognitive.critics.CrWrongDepEnds","4,60",23
"org.argouml.uml.cognitive.critics.CrWrongLinkEnds","3,40",17
"org.argouml.uml.cognitive.critics.Init","1,00",1
"org.argouml.uml.cognitive.critics.WizAssocComposite","2,75",22
"org.argouml.uml.cognitive.critics.WizBreakCircularComp","4,00",32
"org.argouml.uml.cognitive.critics.WizCueCards","1,43",10
"org.argouml.uml.cognitive.critics.WizMEName","2,10",21
"org.argouml.uml.cognitive.critics.WizManyNames","2,00",12
"org.argouml.uml.cognitive.critics.WizNavigable","2,50",20
"org.argouml.uml.diagram.ProjectMemberDiagram","1,11",10
"org.argouml.uml.diagram.activity.ui.FigActionState","1,06",17
"org.argouml.uml.diagram.activity.ui.SelectionActionState","3,14",44
"org.argouml.uml.diagram.activity.ui.UMLActivityDiagram","1,78",16
"org.argouml.uml.diagram.collaboration.CollabDiagramGraphModel","2,19",59
"org.argouml.uml.diagram.collaboration.ui.CollabDiagramRenderer","3,00",6
"org.argouml.uml.diagram.collaboration.ui.FigAssociationRole","4,00",20
"org.argouml.uml.diagram.collaboration.ui.FigClassifierRole","1,47",28
"org.argouml.uml.diagram.collaboration.ui.GoAssocRoleMessages","1,31",17
"org.argouml.uml.diagram.collaboration.ui.GoCollaborationDiagram","1,62",21
"org.argouml.uml.diagram.collaboration.ui.GoCollaborationInteraction","1,31",17
"org.argouml.uml.diagram.collaboration.ui.GoProjectCollaboration","1,54",20
"org.argouml.uml.diagram.collaboration.ui.UMLCollaborationDiagram","2,00",12
"org.argouml.uml.diagram.deployment.DeploymentDiagramGraphModel","4,30",116
"org.argouml.uml.diagram.deployment.TableModelAssoc_in_DeplByProps","1,75",7
"org.argouml.uml.diagram.deployment.TableModelClass_in_DeplByProps","2,50",10
"org.argouml.uml.diagram.deployment.TableModelCompInstanceByProps","2,50",10
"org.argouml.uml.diagram.deployment.TableModelComponentByProps","2,50",10
"org.argouml.uml.diagram.deployment.TableModelDependency_in_DeplByProps","1,75",7
"org.argouml.uml.diagram.deployment.TableModelInterface_in_DeplByProps","2,50",10
"org.argouml.uml.diagram.deployment.TableModelLinkByProps","1,75",7
"org.argouml.uml.diagram.deployment.TableModelNodeByProps","1,75",7
"org.argouml.uml.diagram.deployment.TableModelNodeInstanceByProps","1,75",7
"org.argouml.uml.diagram.deployment.TableModelObjectByProps","3,25",13
"org.argouml.uml.diagram.deployment.ui.DeploymentDiagramRenderer","7,00",14
"org.argouml.uml.diagram.deployment.ui.FigComponent","1,95",37
"org.argouml.uml.diagram.deployment.ui.FigComponentInstance","2,41",41
"org.argouml.uml.diagram.deployment.ui.FigMNode","1,42",17
"org.argouml.uml.diagram.deployment.ui.FigMNodeInstance","1,86",26
"org.argouml.uml.diagram.deployment.ui.FigObject","1,79",34
"org.argouml.uml.diagram.deployment.ui.GoDiagramToNode","1,45",16
"org.argouml.uml.diagram.deployment.ui.SelectionComponent","3,78",34
"org.argouml.uml.diagram.deployment.ui.SelectionComponentInstance","3,78",34
"org.argouml.uml.diagram.deployment.ui.SelectionNode","3,78",34
"org.argouml.uml.diagram.deployment.ui.SelectionNodeInstance","3,78",34
"org.argouml.uml.diagram.deployment.ui.SelectionObject","3,78",34
"org.argouml.uml.diagram.deployment.ui.TablePanelUMLDeploymentDiagram","5,80",29
"org.argouml.uml.diagram.deployment.ui.UMLDeploymentDiagram","1,00",4
"org.argouml.uml.diagram.sequence.SequenceDiagramGraphModel","1,96",53
