Method,ev(G),iv(G),v(G)
"org.apache.lucene.analysis.CharArrayMap.EmptyCharArrayMap.get(char[],int,int)",2,1,2
"org.apache.lucene.analysis.CharArrayMap.EntryIterator.EntryIterator(boolean)",1,1,1
"org.apache.lucene.analysis.CharArrayMap.EntryIterator.currentValue()",1,1,1
"org.apache.lucene.analysis.CharArrayMap.EntryIterator.goNext()",1,1,3
"org.apache.lucene.analysis.CharArrayMap.EntryIterator.hasNext()",1,1,1
"org.apache.lucene.analysis.CharArrayMap.EntryIterator.next()",1,1,1
"org.apache.lucene.analysis.CharArrayMap.EntryIterator.nextKey()",1,1,1
"org.apache.lucene.analysis.CharArrayMap.EntryIterator.nextKeyString()",1,1,1
"org.apache.lucene.analysis.CharArrayMap.EntryIterator.remove()",1,1,1
"org.apache.lucene.analysis.CharArrayMap.EntryIterator.setValue(V)",2,1,2
"org.apache.lucene.analysis.CharArrayMap.EntrySet.EntrySet(boolean)",1,1,1
"org.apache.lucene.analysis.CharArrayMap.EntrySet.clear()",2,1,2
"org.apache.lucene.analysis.CharArrayMap.EntrySet.contains(Object)",2,2,3
"org.apache.lucene.analysis.CharArrayMap.EntrySet.iterator()",1,1,1
"org.apache.lucene.analysis.CharArrayMap.EntrySet.remove(Object)",1,1,1
"org.apache.lucene.analysis.CharArrayMap.EntrySet.size()",1,1,1
"org.apache.lucene.analysis.CharArrayMap.MapEntry.MapEntry(int,boolean)",1,1,1
"org.apache.lucene.analysis.CharArrayMap.MapEntry.getKey()",1,1,1
"org.apache.lucene.analysis.CharArrayMap.MapEntry.getValue()",1,1,1
"org.apache.lucene.analysis.CharArrayMap.MapEntry.setValue(V)",2,1,2
"org.apache.lucene.analysis.CharArrayMap.MapEntry.toString()",1,1,2
"org.apache.lucene.analysis.CharArrayMap.UnmodifiableCharArrayMap.UnmodifiableCharArrayMap(CharArrayMap<V>)",1,1,1
"org.apache.lucene.analysis.CharArrayMap.UnmodifiableCharArrayMap.clear()",1,1,1
"org.apache.lucene.analysis.CharArrayMap.UnmodifiableCharArrayMap.createEntrySet()",1,1,1
"org.apache.lucene.analysis.CharArrayMap.UnmodifiableCharArrayMap.put(CharSequence,V)",1,1,1
"org.apache.lucene.analysis.CharArrayMap.UnmodifiableCharArrayMap.put(Object,V)",1,1,1
"org.apache.lucene.analysis.CharArrayMap.UnmodifiableCharArrayMap.put(String,V)",1,1,1
"org.apache.lucene.analysis.CharArrayMap.UnmodifiableCharArrayMap.put(char[],V)",1,1,1
"org.apache.lucene.analysis.CharArrayMap.UnmodifiableCharArrayMap.remove(Object)",1,1,1
"org.apache.lucene.analysis.CharArrayMap.clear()",1,1,1
"org.apache.lucene.analysis.CharArrayMap.containsKey(CharSequence)",1,1,1
"org.apache.lucene.analysis.CharArrayMap.containsKey(Object)",2,2,2
"org.apache.lucene.analysis.CharArrayMap.containsKey(char[],int,int)",1,1,1
"org.apache.lucene.analysis.CharArrayMap.copy(Version,Map<?, ? extends V>)",3,3,3
"org.apache.lucene.analysis.CharArrayMap.createEntrySet()",1,1,1
"org.apache.lucene.analysis.CharArrayMap.emptyMap()",1,1,1
"org.apache.lucene.analysis.CharArrayMap.entrySet()",1,2,2
"org.apache.lucene.analysis.CharArrayMap.equals(CharSequence,char[])",7,4,7
"org.apache.lucene.analysis.CharArrayMap.equals(char[],int,int,char[])",7,3,7
"org.apache.lucene.analysis.CharArrayMap.get(CharSequence)",1,1,1
"org.apache.lucene.analysis.CharArrayMap.get(Object)",2,2,2
"org.apache.lucene.analysis.CharArrayMap.get(char[],int,int)",1,1,1
"org.apache.lucene.analysis.CharArrayMap.getHashCode(CharSequence)",2,4,5
"org.apache.lucene.analysis.CharArrayMap.getHashCode(char[],int,int)",2,3,5
"org.apache.lucene.analysis.CharArrayMap.getSlot(CharSequence)",1,4,5
"org.apache.lucene.analysis.CharArrayMap.getSlot(char[],int,int)",1,4,5
"org.apache.lucene.analysis.CharArrayMap.keySet()",1,1,2
"org.apache.lucene.analysis.CharArrayMap.originalKeySet()",1,1,1
"org.apache.lucene.analysis.CharArrayMap.put(CharSequence,V)",1,1,1
"org.apache.lucene.analysis.CharArrayMap.put(Object,V)",2,2,2
"org.apache.lucene.analysis.CharArrayMap.put(String,V)",1,1,1
"org.apache.lucene.analysis.CharArrayMap.put(char[],V)",2,4,5
"org.apache.lucene.analysis.CharArrayMap.rehash()",1,3,3
"org.apache.lucene.analysis.CharArrayMap.remove(Object)",1,1,1
"org.apache.lucene.analysis.CharArrayMap.size()",1,1,1
"org.apache.lucene.analysis.CharArrayMap.toString()",1,3,3
"org.apache.lucene.analysis.CharArrayMap.unmodifiableMap(CharArrayMap<V>)",4,3,5
"org.apache.lucene.analysis.CharArraySet.CharArraySet(CharArrayMap<Object>)",1,1,1
"org.apache.lucene.analysis.CharArraySet.CharArraySet(Collection<?>,boolean)",1,1,1
"org.apache.lucene.analysis.CharArraySet.CharArraySet(Version,Collection<?>,boolean)",1,1,1
"org.apache.lucene.analysis.CharArraySet.CharArraySet(Version,int,boolean)",1,1,1
"org.apache.lucene.analysis.CharArraySet.CharArraySet(int,boolean)",1,1,1
"org.apache.lucene.analysis.CharArraySet.CharArraySetIterator.CharArraySetIterator()",1,1,1
"org.apache.lucene.analysis.CharArraySet.CharArraySetIterator.goNext()",1,1,3
"org.apache.lucene.analysis.CharArraySet.CharArraySetIterator.hasNext()",1,1,1
"org.apache.lucene.analysis.CharArraySet.CharArraySetIterator.next()",1,1,1
"org.apache.lucene.analysis.CharArraySet.CharArraySetIterator.nextCharArray()",1,1,1
"org.apache.lucene.analysis.CharArraySet.CharArraySetIterator.remove()",1,1,1
"org.apache.lucene.analysis.CharArraySet.add(CharSequence)",1,1,1
"org.apache.lucene.analysis.CharArraySet.add(Object)",1,1,1
"org.apache.lucene.analysis.CharArraySet.add(String)",1,1,1
"org.apache.lucene.analysis.CharArraySet.add(char[])",1,1,1
"org.apache.lucene.analysis.CharArraySet.clear()",1,1,1
"org.apache.lucene.analysis.CharArraySet.contains(CharSequence)",1,1,1
"org.apache.lucene.analysis.CharArraySet.contains(Object)",1,1,1
"org.apache.lucene.analysis.CharArraySet.contains(char[],int,int)",1,1,1
"org.apache.lucene.analysis.CharArraySet.copy(Set<?>)",2,1,2
"org.apache.lucene.analysis.CharArraySet.copy(Version,Set<?>)",3,2,3
"org.apache.lucene.analysis.CharArraySet.iterator()",1,2,2
"org.apache.lucene.analysis.CharArraySet.size()",1,1,1
"org.apache.lucene.analysis.CharArraySet.stringIterator()",1,1,1
"org.apache.lucene.analysis.CharArraySet.toString()",1,4,4
"org.apache.lucene.analysis.CharArraySet.unmodifiableSet(CharArraySet)",4,1,4
"org.apache.lucene.analysis.CharFilter.CharFilter(CharStream)",1,1,1
"org.apache.lucene.analysis.CharFilter.close()",1,1,1
"org.apache.lucene.analysis.CharFilter.correct(int)",1,1,1
"org.apache.lucene.analysis.CharFilter.correctOffset(int)",1,1,1
"org.apache.lucene.analysis.CharFilter.mark(int)",1,1,1
"org.apache.lucene.analysis.CharFilter.markSupported()",1,1,1
"org.apache.lucene.analysis.CharFilter.read(char[],int,int)",1,1,1
"org.apache.lucene.analysis.CharFilter.reset()",1,1,1
"org.apache.lucene.analysis.CharReader.CharReader(Reader)",1,1,1
"org.apache.lucene.analysis.CharReader.close()",1,1,1
"org.apache.lucene.analysis.CharReader.correctOffset(int)",1,1,1
"org.apache.lucene.analysis.CharReader.get(Reader)",1,1,2
"org.apache.lucene.analysis.CharReader.mark(int)",1,1,1
"org.apache.lucene.analysis.CharReader.markSupported()",1,1,1
"org.apache.lucene.analysis.CharReader.read(char[],int,int)",1,1,1
"org.apache.lucene.analysis.CharReader.reset()",1,1,1
"org.apache.lucene.analysis.CharTokenizer.CharTokenizer(AttributeFactory,Reader)",1,1,1
"org.apache.lucene.analysis.CharTokenizer.CharTokenizer(AttributeSource,Reader)",1,1,1
"org.apache.lucene.analysis.CharTokenizer.CharTokenizer(Reader)",1,1,1
"org.apache.lucene.analysis.CharTokenizer.CharTokenizer(Version,AttributeFactory,Reader)",1,1,1
"org.apache.lucene.analysis.CharTokenizer.CharTokenizer(Version,AttributeSource,Reader)",1,1,1
"org.apache.lucene.analysis.CharTokenizer.CharTokenizer(Version,Reader)",1,1,1
"org.apache.lucene.analysis.CharTokenizer.end()",1,1,1
"org.apache.lucene.analysis.CharTokenizer.incrementToken()",9,9,11
"org.apache.lucene.analysis.CharTokenizer.incrementTokenOld()",8,8,10
"org.apache.lucene.analysis.CharTokenizer.isTokenChar(char)",1,1,1
"org.apache.lucene.analysis.CharTokenizer.isTokenChar(int)",1,1,1
"org.apache.lucene.analysis.CharTokenizer.normalize(char)",1,1,1
"org.apache.lucene.analysis.CharTokenizer.normalize(int)",1,1,1
"org.apache.lucene.analysis.CharTokenizer.reset(Reader)",1,1,1
"org.apache.lucene.analysis.CharTokenizer.useOldAPI(Version)",2,3,4
"org.apache.lucene.analysis.CollationTestBase.assertMatches(Searcher,Query,Sort,String)",1,3,3
"org.apache.lucene.analysis.CollationTestBase.assertThreadSafe(Analyzer)",1,6,7
"org.apache.lucene.analysis.CollationTestBase.encodeCollationKey(byte[])",1,1,1
"org.apache.lucene.analysis.CollationTestBase.testCollationKeySort(Analyzer,Analyzer,Analyzer,Analyzer,String,String,String,String)",1,6,6
"org.apache.lucene.analysis.CollationTestBase.testFarsiRangeFilterCollating(Analyzer,String,String,String,String)",1,1,1
"org.apache.lucene.analysis.CollationTestBase.testFarsiRangeQueryCollating(Analyzer,String,String,String,String)",1,1,1
"org.apache.lucene.analysis.CollationTestBase.testFarsiTermRangeQuery(Analyzer,String,String,String,String)",1,1,1
"org.apache.lucene.analysis.EmptyTokenizer.EmptyTokenizer(Reader)",1,1,1
"org.apache.lucene.analysis.EmptyTokenizer.incrementToken()",1,1,1
"org.apache.lucene.analysis.FilteringTokenFilter.FilteringTokenFilter(boolean,TokenStream)",1,1,1
"org.apache.lucene.analysis.FilteringTokenFilter.getEnablePositionIncrements()",1,1,1
"org.apache.lucene.analysis.FilteringTokenFilter.incrementToken()",6,9,9
"org.apache.lucene.analysis.FilteringTokenFilter.reset()",1,1,1
"org.apache.lucene.analysis.FilteringTokenFilter.setEnablePositionIncrements(boolean)",1,1,1
"org.apache.lucene.analysis.ISOLatin1AccentFilter.ISOLatin1AccentFilter(TokenStream)",1,1,1
"org.apache.lucene.analysis.ISOLatin1AccentFilter.incrementToken()",4,4,5
"org.apache.lucene.analysis.ISOLatin1AccentFilter.removeAccents(char[],int)",2,2,39
"org.apache.lucene.analysis.KeywordAnalyzer.KeywordAnalyzer()",1,1,1
"org.apache.lucene.analysis.KeywordAnalyzer.createComponents(String,Reader)",1,1,1
"org.apache.lucene.analysis.KeywordMarkerFilter.KeywordMarkerFilter(TokenStream,CharArraySet)",1,1,1
"org.apache.lucene.analysis.KeywordMarkerFilter.KeywordMarkerFilter(TokenStream,Set<?>)",1,2,2
"org.apache.lucene.analysis.KeywordMarkerFilter.incrementToken()",2,3,3
"org.apache.lucene.analysis.KeywordTokenizer.KeywordTokenizer(AttributeFactory,Reader,int)",1,1,1
"org.apache.lucene.analysis.KeywordTokenizer.KeywordTokenizer(AttributeSource,Reader,int)",1,1,1
"org.apache.lucene.analysis.KeywordTokenizer.KeywordTokenizer(Reader)",1,1,1
"org.apache.lucene.analysis.KeywordTokenizer.KeywordTokenizer(Reader,int)",1,1,1
"org.apache.lucene.analysis.KeywordTokenizer.end()",1,1,1
"org.apache.lucene.analysis.KeywordTokenizer.incrementToken()",4,4,5
"org.apache.lucene.analysis.KeywordTokenizer.reset(Reader)",1,1,1
"org.apache.lucene.analysis.LengthFilter.LengthFilter(TokenStream,int,int)",1,1,1
"org.apache.lucene.analysis.LengthFilter.LengthFilter(boolean,TokenStream,int,int)",1,1,1
"org.apache.lucene.analysis.LengthFilter.accept()",1,1,2
"org.apache.lucene.analysis.LetterTokenizer.LetterTokenizer(AttributeFactory,Reader)",1,1,1
"org.apache.lucene.analysis.LetterTokenizer.LetterTokenizer(AttributeSource,Reader)",1,1,1
"org.apache.lucene.analysis.LetterTokenizer.LetterTokenizer(Reader)",1,1,1
"org.apache.lucene.analysis.LetterTokenizer.LetterTokenizer(Version,AttributeFactory,Reader)",1,1,1
"org.apache.lucene.analysis.LetterTokenizer.LetterTokenizer(Version,AttributeSource,Reader)",1,1,1
"org.apache.lucene.analysis.LetterTokenizer.LetterTokenizer(Version,Reader)",1,1,1
"org.apache.lucene.analysis.LetterTokenizer.isTokenChar(int)",1,1,1
"org.apache.lucene.analysis.LimitTokenCountAnalyzer.LimitTokenCountAnalyzer(Analyzer,int)",1,1,1
"org.apache.lucene.analysis.LimitTokenCountAnalyzer.getOffsetGap(Fieldable)",1,1,1
"org.apache.lucene.analysis.LimitTokenCountAnalyzer.getPositionIncrementGap(String)",1,1,1
"org.apache.lucene.analysis.LimitTokenCountAnalyzer.reusableTokenStream(String,Reader)",1,1,1
"org.apache.lucene.analysis.LimitTokenCountAnalyzer.toString()",1,1,1
"org.apache.lucene.analysis.LimitTokenCountAnalyzer.tokenStream(String,Reader)",1,1,1
"org.apache.lucene.analysis.LimitTokenCountFilter.LimitTokenCountFilter(TokenStream,int)",1,1,1
"org.apache.lucene.analysis.LimitTokenCountFilter.incrementToken()",2,2,3
"org.apache.lucene.analysis.LimitTokenCountFilter.reset()",1,1,1
"org.apache.lucene.analysis.LowerCaseFilter.LowerCaseFilter(TokenStream)",1,1,1
"org.apache.lucene.analysis.LowerCaseFilter.LowerCaseFilter(Version,TokenStream)",1,1,1
