Method,CALL,CALLED,IMP,LOC,NBD,NP,STAT,v(G)
"freemind.common.JOptionalSplitPane.getAmountOfComponents()",1,1,n/a,3,0,0,1,1
"freemind.common.JOptionalSplitPane.getDividerPosition()",1,1,n/a,10,1,0,4,2
"freemind.common.JOptionalSplitPane.getLastDividerPosition()",0,3,n/a,6,0,0,1,1
"freemind.common.JOptionalSplitPane.main(String[])",30,0,n/a,4,2,1,18,1
"freemind.common.JOptionalSplitPane.removeComponent(int)",14,3,n/a,24,2,1,17,6
"freemind.common.JOptionalSplitPane.setComponent(JComponent,int)",32,4,n/a,52,3,2,36,9
"freemind.common.JOptionalSplitPane.setLastDividerPosition(int)",0,3,n/a,6,0,1,1,1
"freemind.common.JOptionalSplitPane.setSingleJPanel(JComponent)",9,2,n/a,16,2,1,9,3
"freemind.common.NamedObject.NamedObject()",0,1,n/a,2,0,0,0,1
"freemind.common.NamedObject.NamedObject(Object,String)",0,1,n/a,4,0,2,2,1
"freemind.common.NamedObject.equals(Object)",2,33,n/a,7,1,1,4,2
"freemind.common.NamedObject.getName()",0,1,n/a,3,0,0,1,1
"freemind.common.NamedObject.getObject()",0,0,n/a,3,0,0,1,1
"freemind.common.NamedObject.literal(String)",1,4,n/a,6,0,1,4,1
"freemind.common.NamedObject.toString()",0,0,n/a,3,0,0,1,1
"freemind.common.NextLineProperty.NextLineProperty()",1,30,n/a,3,0,0,1,1
"freemind.common.NextLineProperty.getDescription()",0,0,n/a,3,0,0,1,1
"freemind.common.NextLineProperty.getLabel()",0,0,n/a,3,0,0,1,1
"freemind.common.NextLineProperty.layout(DefaultFormBuilder,TextTranslator)",1,0,n/a,3,0,2,1,1
"freemind.common.NextLineProperty.setEnabled(boolean)",0,0,n/a,2,0,1,0,1
"freemind.common.NumberProperty.NumberProperty(String,String,int,int,int)",5,13,n/a,3,2,5,8,1
"freemind.common.NumberProperty.getDescription()",0,1,n/a,3,0,0,1,1
"freemind.common.NumberProperty.getIntValue()",2,0,n/a,3,0,0,1,1
"freemind.common.NumberProperty.getLabel()",0,2,n/a,3,0,0,1,1
"freemind.common.NumberProperty.getValue()",2,0,n/a,3,0,0,1,1
"freemind.common.NumberProperty.layout(DefaultFormBuilder,TextTranslator)",6,0,n/a,6,0,2,2,1
"freemind.common.NumberProperty.setEnabled(boolean)",1,0,n/a,3,0,1,1,1
"freemind.common.NumberProperty.setValue(String)",7,0,n/a,16,2,1,10,5
"freemind.common.OptionalDontShowMeAgainDialog.DontShowPropertyHandler.getProperty()",n/a,1,1,n/a,n/a,0,n/a,n/a
"freemind.common.OptionalDontShowMeAgainDialog.DontShowPropertyHandler.setProperty(String)",n/a,3,1,n/a,n/a,1,n/a,n/a
"freemind.common.OptionalDontShowMeAgainDialog.OptionalDontShowMeAgainDialog(JFrame,Component,String,String,TextTranslator,DontShowPropertyHandler,int)",4,5,n/a,15,1,7,9,2
"freemind.common.OptionalDontShowMeAgainDialog.StandardPropertyHandler.StandardPropertyHandler(Controller,String)",0,5,n/a,5,0,2,2,1
"freemind.common.OptionalDontShowMeAgainDialog.StandardPropertyHandler.getProperty()",1,1,n/a,3,0,0,1,1
"freemind.common.OptionalDontShowMeAgainDialog.StandardPropertyHandler.setProperty(String)",1,3,n/a,3,0,1,1,1
"freemind.common.OptionalDontShowMeAgainDialog.close(int)",6,3,n/a,18,3,1,9,5
"freemind.common.OptionalDontShowMeAgainDialog.getResult()",0,5,n/a,6,0,0,1,1
"freemind.common.OptionalDontShowMeAgainDialog.show()",61,5,n/a,3,2,0,43,5
"freemind.common.PasswordProperty.PasswordProperty(String,String)",1,1,n/a,7,0,2,1,1
"freemind.common.PasswordProperty.getValue()",2,0,n/a,3,0,0,1,1
"freemind.common.PasswordProperty.initializeTextfield()",1,0,n/a,3,0,0,1,1
"freemind.common.PasswordProperty.setValue(String)",2,0,n/a,4,0,1,2,1
"freemind.common.PropertyBean.addPropertyChangeListener(PropertyChangeListener)",1,1,n/a,3,0,1,1,1
"freemind.common.PropertyBean.firePropertyChangeEvent()",4,1,n/a,7,1,0,3,2
"freemind.common.PropertyBean.getLabel()",n/a,3,1,n/a,n/a,0,n/a,n/a
"freemind.common.PropertyBean.getValue()",n/a,3,1,n/a,n/a,0,n/a,n/a
"freemind.common.PropertyBean.removePropertyChangeListener(PropertyChangeListener)",1,0,n/a,3,0,1,1,1
"freemind.common.PropertyBean.setValue(String)",n/a,7,1,n/a,n/a,1,n/a,n/a
"freemind.common.PropertyControl.getDescription()",n/a,0,2,n/a,n/a,0,n/a,n/a
"freemind.common.PropertyControl.getLabel()",n/a,0,2,n/a,n/a,0,n/a,n/a
"freemind.common.PropertyControl.layout(DefaultFormBuilder,TextTranslator)",n/a,2,0,n/a,n/a,2,n/a,n/a
"freemind.common.PropertyControl.setEnabled(boolean)",n/a,1,2,n/a,n/a,1,n/a,n/a
"freemind.common.RemindValueProperty.RemindValueProperty(String,String,TextTranslator)",1,3,n/a,6,0,3,3,1
"freemind.common.RemindValueProperty.setState(int)",7,0,n/a,15,0,1,7,1
"freemind.common.ScalableJButton.ScalableJButton()",2,0,n/a,4,0,0,2,1
"freemind.common.ScalableJButton.ScalableJButton(String)",2,0,n/a,4,0,1,2,1
"freemind.common.ScalableJButton.componentHidden(ComponentEvent)",0,0,n/a,3,0,1,0,1
"freemind.common.ScalableJButton.componentMoved(ComponentEvent)",0,0,n/a,3,0,1,0,1
"freemind.common.ScalableJButton.componentResized(ComponentEvent)",0,0,n/a,12,0,1,0,1
"freemind.common.ScalableJButton.componentShown(ComponentEvent)",0,0,n/a,3,0,1,0,1
"freemind.common.ScalableJButton.init()",4,2,n/a,7,1,0,2,2
"freemind.common.ScalableJTable.ScalableJTable()",4,0,n/a,4,0,0,2,1
"freemind.common.ScriptEditorProperty.ScriptEditorProperty(String,String,MindMapController)",7,1,n/a,16,1,3,9,2
"freemind.common.ScriptEditorProperty.ScriptEditorStarter.startEditor(String)",n/a,1,0,n/a,n/a,1,n/a,n/a
"freemind.common.ScriptEditorProperty.actionPerformed(ActionEvent)",3,0,n/a,13,3,1,7,4
"freemind.common.ScriptEditorProperty.getDescription()",0,1,n/a,3,0,0,1,1
"freemind.common.ScriptEditorProperty.getLabel()",0,1,n/a,3,0,0,1,1
"freemind.common.ScriptEditorProperty.getValue()",2,0,n/a,4,0,0,1,1
"freemind.common.ScriptEditorProperty.layout(DefaultFormBuilder,TextTranslator)",6,0,n/a,4,0,2,2,1
"freemind.common.ScriptEditorProperty.setEnabled(boolean)",1,0,n/a,3,0,1,1,1
"freemind.common.ScriptEditorProperty.setScriptValue(String)",4,1,n/a,11,1,1,5,2
"freemind.common.ScriptEditorProperty.setValue(String)",1,0,n/a,3,0,1,1,1
"freemind.common.SeparatorProperty.SeparatorProperty(String)",1,41,n/a,4,0,1,2,1
"freemind.common.SeparatorProperty.getDescription()",0,0,n/a,3,0,0,1,1
"freemind.common.SeparatorProperty.getLabel()",0,1,n/a,3,0,0,1,1
"freemind.common.SeparatorProperty.layout(DefaultFormBuilder,TextTranslator)",3,0,n/a,3,0,2,1,1
"freemind.common.SeparatorProperty.setEnabled(boolean)",0,0,n/a,2,0,1,0,1
"freemind.common.StringProperty.StringProperty(String,String)",5,26,n/a,3,2,2,6,1
"freemind.common.StringProperty.getDescription()",0,1,n/a,3,0,0,1,1
"freemind.common.StringProperty.getLabel()",0,1,n/a,3,0,0,1,1
"freemind.common.StringProperty.getValue()",1,1,n/a,3,0,0,1,1
"freemind.common.StringProperty.initializeTextfield()",1,1,n/a,6,0,0,1,1
"freemind.common.StringProperty.layout(DefaultFormBuilder,TextTranslator)",6,0,n/a,5,0,2,2,1
"freemind.common.StringProperty.setEnabled(boolean)",1,0,n/a,3,0,1,1,1
"freemind.common.StringProperty.setValue(String)",2,1,n/a,4,0,1,2,1
"freemind.common.TextTranslator.getText(String)",n/a,16,5,n/a,n/a,1,n/a,n/a
"freemind.common.ThreeCheckBoxProperty.ThreeCheckBoxProperty(String,String)",6,16,n/a,4,2,2,6,1
"freemind.common.ThreeCheckBoxProperty.getDescription()",0,1,n/a,3,0,0,1,1
"freemind.common.ThreeCheckBoxProperty.getLabel()",0,2,n/a,3,0,0,1,1
"freemind.common.ThreeCheckBoxProperty.getState()",0,1,n/a,3,0,0,1,1
"freemind.common.ThreeCheckBoxProperty.getValue()",0,4,n/a,11,1,0,8,4
"freemind.common.ThreeCheckBoxProperty.layout(DefaultFormBuilder,TextTranslator)",7,0,n/a,6,0,2,4,1
"freemind.common.ThreeCheckBoxProperty.setEnabled(boolean)",1,0,n/a,3,0,1,1,1
"freemind.common.ThreeCheckBoxProperty.setState(int)",1,2,n/a,13,0,1,7,1
"freemind.common.ThreeCheckBoxProperty.setValue(String)",9,2,n/a,10,1,1,3,5
"freemind.common.ThreeCheckBoxProperty.transformString(String)",4,1,n/a,12,1,1,7,4
"freemind.common.UnicodeReader.UnicodeReader(InputStream,String)",1,1,n/a,12,0,2,2,1
"freemind.common.UnicodeReader.close()",2,0,n/a,4,0,0,2,1
"freemind.common.UnicodeReader.getDefaultEncoding()",0,0,n/a,3,0,0,1,1
"freemind.common.UnicodeReader.getEncoding()",1,0,n/a,9,0,0,3,2
"freemind.common.UnicodeReader.init()",4,2,n/a,44,1,0,28,19
"freemind.common.UnicodeReader.read(char[],int,int)",2,0,n/a,4,0,3,2,1
"freemind.common.XmlBindingTools.XmlBindingTools()",0,1,n/a,2,0,0,0,1
"freemind.common.XmlBindingTools.createMarshaller()",3,1,n/a,8,1,0,4,2
"freemind.common.XmlBindingTools.createUnmarshaller()",3,3,n/a,8,1,0,4,2
"freemind.common.XmlBindingTools.decorateDialog(Controller,JDialog,String)",2,2,n/a,7,0,3,3,1
"freemind.common.XmlBindingTools.decorateDialog(String,JDialog)",18,1,n/a,35,3,2,20,4
"freemind.common.XmlBindingTools.getInstance()",4,14,n/a,11,2,0,6,3
"freemind.common.XmlBindingTools.marshall(XmlAction)",7,3,n/a,15,1,1,8,2
"freemind.common.XmlBindingTools.storeDialogPositions(Controller,JDialog,WindowConfigurationStorage,String)",2,2,n/a,6,0,4,2,1
"freemind.common.XmlBindingTools.storeDialogPositions(WindowConfigurationStorage,JDialog)",9,1,n/a,10,0,2,7,1
"freemind.common.XmlBindingTools.unMarshall(Reader)",5,5,n/a,14,1,1,6,2
"freemind.common.XmlBindingTools.unMarshall(String)",2,5,n/a,3,0,1,1,1
"freemind.controller.BlindIcon.BlindIcon(int)",0,1,n/a,3,0,1,1,1
"freemind.controller.BlindIcon.getIconHeight()",0,0,n/a,8,0,0,1,1
"freemind.controller.BlindIcon.getIconWidth()",0,0,n/a,8,0,0,1,1
"freemind.controller.BlindIcon.paintIcon(Component,Graphics,int,int)",0,0,n/a,8,0,4,0,1
"freemind.controller.ColorSwatch.ColorSwatch()",0,0,n/a,2,0,0,0,1
"freemind.controller.ColorSwatch.ColorSwatch(Color)",0,0,n/a,3,0,1,1,1
"freemind.controller.ColorSwatch.getColor()",0,1,n/a,3,0,0,1,1
"freemind.controller.ColorSwatch.getIconHeight()",0,2,n/a,3,0,0,1,1
"freemind.controller.ColorSwatch.getIconWidth()",0,2,n/a,3,0,0,1,1
"freemind.controller.ColorSwatch.paintIcon(Component,Graphics,int,int)",9,0,n/a,6,0,4,4,1
"freemind.controller.Controller.AboutAction.AboutAction(Controller)",2,1,n/a,4,0,1,2,1
"freemind.controller.Controller.AboutAction.actionPerformed(ActionEvent)",6,0,n/a,7,0,1,1,1
"freemind.controller.Controller.CloseAction.CloseAction(Controller)",2,1,n/a,5,0,1,2,1
"freemind.controller.Controller.CloseAction.actionPerformed(ActionEvent)",1,0,n/a,3,0,1,1,1
"freemind.controller.Controller.Closer.windowClosing(WindowEvent)",2,0,n/a,4,0,1,2,1
"freemind.controller.Controller.ColorTracker.ColorTracker(JColorChooser)",0,1,n/a,3,0,1,1,1
"freemind.controller.Controller.ColorTracker.actionPerformed(ActionEvent)",1,0,n/a,3,0,1,1,1
"freemind.controller.Controller.ColorTracker.getColor()",0,1,n/a,3,0,0,1,1
"freemind.controller.Controller.Controller(FreeMindMain)",3,2,n/a,9,1,1,3,2
"freemind.controller.Controller.DefaultLocalLinkConverter.convertLocalLink(String)",4,2,n/a,8,0,1,2,1
"freemind.controller.Controller.DisposeOnClose.componentHidden(ComponentEvent)",2,0,n/a,4,0,1,2,1
"freemind.controller.Controller.DocumentationAction.DocumentationAction(Controller)",2,1,n/a,4,0,1,2,1
"freemind.controller.Controller.DocumentationAction.actionPerformed(ActionEvent)",16,0,n/a,9,4,1,14,5
"freemind.controller.Controller.KeyDocumentationAction.KeyDocumentationAction(Controller)",2,1,n/a,4,0,1,2,1
"freemind.controller.Controller.KeyDocumentationAction.actionPerformed(ActionEvent)",12,0,n/a,21,2,1,11,4
"freemind.controller.Controller.LicenseAction.LicenseAction(Controller)",2,1,n/a,4,0,1,2,1
"freemind.controller.Controller.LicenseAction.actionPerformed(ActionEvent)",4,0,n/a,6,0,1,1,1
"freemind.controller.Controller.LocalLinkConverter.convertLocalLink(String)",n/a,2,1,n/a,n/a,1,n/a,n/a
"freemind.controller.Controller.MoveToRootAction.MoveToRootAction(Controller)",3,1,n/a,4,0,1,2,1
"freemind.controller.Controller.MoveToRootAction.actionPerformed(ActionEvent)",1,0,n/a,3,0,1,1,1
"freemind.controller.Controller.NavigationMoveMapLeftAction.NavigationMoveMapLeftAction(Controller)",6,1,n/a,5,0,1,2,1
"freemind.controller.Controller.NavigationMoveMapLeftAction.actionPerformed(ActionEvent)",3,0,n/a,8,1,1,4,3
"freemind.controller.Controller.NavigationMoveMapRightAction.NavigationMoveMapRightAction(Controller)",6,1,n/a,5,0,1,2,1
"freemind.controller.Controller.NavigationMoveMapRightAction.actionPerformed(ActionEvent)",3,0,n/a,8,1,1,4,3
"freemind.controller.Controller.NavigationNextMapAction.NavigationNextMapAction(Controller)",6,1,n/a,5,0,1,2,1
"freemind.controller.Controller.NavigationNextMapAction.actionPerformed(ActionEvent)",1,0,n/a,3,0,1,1,1
"freemind.controller.Controller.NavigationPreviousMapAction.NavigationPreviousMapAction(Controller)",6,1,n/a,5,0,1,2,1
"freemind.controller.Controller.NavigationPreviousMapAction.actionPerformed(ActionEvent)",1,0,n/a,3,0,1,1,1
"freemind.controller.Controller.OpenURLAction.OpenURLAction(Controller,String,String)",4,3,n/a,6,0,3,3,1
"freemind.controller.Controller.OpenURLAction.actionPerformed(ActionEvent)",6,0,n/a,9,1,1,4,3
"freemind.controller.Controller.OptionAntialiasAction.actionPerformed(ActionEvent)",2,0,n/a,4,0,1,2,1
"freemind.controller.Controller.OptionAntialiasAction.changeAntialias(String)",4,3,n/a,10,1,1,5,3
"freemind.controller.Controller.OptionHTMLExportFoldingAction.OptionHTMLExportFoldingAction(Controller)",0,1,n/a,2,0,1,0,1
"freemind.controller.Controller.OptionHTMLExportFoldingAction.actionPerformed(ActionEvent)",2,0,n/a,3,0,1,1,1
"freemind.controller.Controller.OptionSelectionMechanismAction.OptionSelectionMechanismAction(Controller)",1,1,n/a,4,0,1,2,1
"freemind.controller.Controller.OptionSelectionMechanismAction.actionPerformed(ActionEvent)",2,0,n/a,4,0,1,2,1
"freemind.controller.Controller.OptionSelectionMechanismAction.changeSelection(String)",6,2,n/a,10,0,1,5,2
"freemind.controller.Controller.OptionSelectionMechanismAction.propertyChanged(String,String,String)",2,3,n/a,6,1,3,2,2
"freemind.controller.Controller.PageAction.PageAction(Controller)",3,1,n/a,4,0,1,2,1
"freemind.controller.Controller.PageAction.actionPerformed(ActionEvent)",55,0,n/a,3,2,1,51,4
"freemind.controller.Controller.PrintAction.PrintAction(Controller,boolean)",7,2,n/a,7,0,2,3,2
"freemind.controller.Controller.PrintAction.actionPerformed(ActionEvent)",10,0,n/a,17,2,1,10,5
"freemind.controller.Controller.PrintPreviewAction.PrintPreviewAction(Controller)",2,1,n/a,4,0,1,2,1
"freemind.controller.Controller.PrintPreviewAction.actionPerformed(ActionEvent)",10,0,n/a,13,1,1,6,2
"freemind.controller.Controller.PropertyAction.PropertyAction(Controller)",2,1,n/a,7,0,1,2,1
"freemind.controller.Controller.PropertyAction.actionPerformed(ActionEvent)",34,0,n/a,3,3,1,27,4
"freemind.controller.Controller.QuitAction.QuitAction(Controller)",2,1,n/a,3,0,1,1,1
"freemind.controller.Controller.QuitAction.actionPerformed(ActionEvent)",1,0,n/a,3,0,1,1,1
"freemind.controller.Controller.ShowFilterToolbarAction.ShowFilterToolbarAction(Controller)",5,1,n/a,4,0,1,1,1
"freemind.controller.Controller.ShowFilterToolbarAction.actionPerformed(ActionEvent)",6,0,n/a,7,1,1,3,2
"freemind.controller.Controller.ShowSelectionAsRectangleAction.ShowSelectionAsRectangleAction(Controller)",2,1,n/a,3,0,1,1,1
"freemind.controller.Controller.ShowSelectionAsRectangleAction.actionPerformed(ActionEvent)",1,0,n/a,4,0,1,1,1
"freemind.controller.Controller.ShowSelectionAsRectangleAction.isSelected(JMenuItem,Action)",1,0,n/a,3,0,2,1,1
"freemind.controller.Controller.SplitComponentType.SplitComponentType(int)",0,2,n/a,3,0,1,1,1
"freemind.controller.Controller.SplitComponentType.getIndex()",0,3,n/a,3,0,0,1,1
"freemind.controller.Controller.ToggleLeftToolbarAction.ToggleLeftToolbarAction(Controller)",3,1,n/a,4,0,1,2,1
"freemind.controller.Controller.ToggleLeftToolbarAction.actionPerformed(ActionEvent)",1,0,n/a,4,0,1,2,1
"freemind.controller.Controller.ToggleLeftToolbarAction.isSelected(JMenuItem,Action)",0,0,n/a,3,0,2,1,1
"freemind.controller.Controller.ToggleMenubarAction.ToggleMenubarAction(Controller)",3,1,n/a,4,0,1,2,1
"freemind.controller.Controller.ToggleMenubarAction.actionPerformed(ActionEvent)",1,0,n/a,4,0,1,2,1
"freemind.controller.Controller.ToggleMenubarAction.isSelected(JMenuItem,Action)",0,0,n/a,3,0,2,1,1
"freemind.controller.Controller.ToggleToolbarAction.ToggleToolbarAction(Controller)",3,1,n/a,4,0,1,2,1
"freemind.controller.Controller.ToggleToolbarAction.actionPerformed(ActionEvent)",1,0,n/a,4,0,1,2,1
"freemind.controller.Controller.ToggleToolbarAction.isSelected(JMenuItem,Action)",1,0,n/a,4,0,2,2,1
"freemind.controller.Controller.ZoomInAction.ZoomInAction(Controller)",2,1,n/a,3,0,1,1,1
"freemind.controller.Controller.ZoomInAction.actionPerformed(ActionEvent)",4,0,n/a,12,2,1,9,3
"freemind.controller.Controller.ZoomOutAction.ZoomOutAction(Controller)",2,1,n/a,3,0,1,1,1
"freemind.controller.Controller.ZoomOutAction.actionPerformed(ActionEvent)",4,0,n/a,13,2,1,11,3
"freemind.controller.Controller.acquirePrinterJobAndPageFormat()",17,3,n/a,30,2,0,20,8
"freemind.controller.Controller.addPropertyChangeListener(FreemindPropertyListener)",1,8,n/a,4,0,1,1,1
"freemind.controller.Controller.addPropertyChangeListenerAndPropagate(FreemindPropertyListener)",6,2,n/a,13,1,1,4,2
"freemind.controller.Controller.addTabbedPane(JTabbedPane)",30,1,n/a,9,5,1,36,10
"freemind.controller.Controller.afterMapClose(MapModule,Mode)",0,1,n/a,2,0,2,0,1
"freemind.controller.Controller.afterMapModuleChange(MapModule,Mode,MapModule,Mode)",41,1,n/a,54,2,4,34,6
"freemind.controller.Controller.beforeMapModuleChange(MapModule,Mode,MapModule,Mode)",13,1,n/a,28,2,4,14,5
"freemind.controller.Controller.changeZoomValueProperty(float)",1,2,n/a,5,1,1,2,2
"freemind.controller.Controller.close(boolean)",2,2,n/a,9,0,1,1,1
"freemind.controller.Controller.createNewMode(String)",19,3,n/a,27,1,1,13,4
"freemind.controller.Controller.deregisterMapTitleChangeListener(MapTitleChangeListener)",1,0,n/a,4,0,1,1,1
"freemind.controller.Controller.deregisterMapTitleContributor(MapTitleContributor)",1,0,n/a,4,0,1,1,1
"freemind.controller.Controller.deregisterZoomListener(ZoomListener)",1,1,n/a,3,0,1,1,1
"freemind.controller.Controller.errorMessage(Object)",5,20,n/a,13,2,1,7,3
"freemind.controller.Controller.errorMessage(Object,JComponent)",2,0,n/a,4,0,2,1,1
"freemind.controller.Controller.firePropertyChanged(String,String,String)",3,1,n/a,8,2,3,3,4
"freemind.controller.Controller.getCommonJColorChooser()",0,1,n/a,4,0,0,1,1
"freemind.controller.Controller.getDefaultFont()",5,1,n/a,8,0,0,4,1
"freemind.controller.Controller.getDefaultFontFamilyName()",1,2,n/a,6,0,0,2,1
"freemind.controller.Controller.getDefaultFontSize()",1,1,n/a,6,0,0,2,1
"freemind.controller.Controller.getDefaultFontStyle()",1,1,n/a,6,0,0,2,1
"freemind.controller.Controller.getFilterController()",0,6,n/a,3,0,0,1,1
"freemind.controller.Controller.getFontStringCode(Font)",3,3,n/a,3,0,1,1,1
"freemind.controller.Controller.getFontThroughMap(Font)",6,2,n/a,6,1,1,3,2
"freemind.controller.Controller.getFrame()",0,48,n/a,3,0,0,1,1
"freemind.controller.Controller.getIntProperty(String,int)",1,2,n/a,3,0,2,1,1
"freemind.controller.Controller.getJFrame()",1,1,n/a,6,0,0,4,2
"freemind.controller.Controller.getLastOpenedList()",0,2,n/a,3,0,0,1,1
"freemind.controller.Controller.getMap()",2,3,n/a,5,0,0,1,1
"freemind.controller.Controller.getMapModule()",2,13,n/a,3,0,0,1,1
"freemind.controller.Controller.getMapModuleManager()",0,22,n/a,3,0,0,1,1
"freemind.controller.Controller.getMapMouseMotionListener()",0,1,n/a,3,0,0,1,1
"freemind.controller.Controller.getMapMouseWheelListener()",0,1,n/a,3,0,0,1,1
"freemind.controller.Controller.getMode()",0,8,n/a,3,0,0,1,1
"freemind.controller.Controller.getModeController()",6,12,n/a,14,1,0,5,3
