CommitNumber;Entity;Method;Change
425c55121a7481a524f7f2541e6e2a307ece1fbe;METHOD;org.anddev.andengine.engine.Engine.onDrawFrame(final);BODY_MODIFIED
425c55121a7481a524f7f2541e6e2a307ece1fbe;METHOD;org.anddev.andengine.entity.StaticEntity.collidesWith(final);BODY_MODIFIED
c30129efeabd8fc10cf92311a3249270c15ed743;METHOD;org.anddev.andengine.engine.Engine.registerPreFrameHandler(final);BODY_MODIFIED
c30129efeabd8fc10cf92311a3249270c15ed743;METHOD;org.anddev.andengine.engine.Engine.registerPostFrameHandler(final);BODY_MODIFIED
c30129efeabd8fc10cf92311a3249270c15ed743;METHOD;org.anddev.andengine.engine.Engine.unregisterPreFrameHandler(final);BODY_MODIFIED
c30129efeabd8fc10cf92311a3249270c15ed743;METHOD;org.anddev.andengine.engine.Engine.unregisterPostFrameHandler(final);BODY_MODIFIED
c30129efeabd8fc10cf92311a3249270c15ed743;METHOD;org.anddev.andengine.engine.Engine.updatePreFrameHandlers(final);BODY_MODIFIED
c30129efeabd8fc10cf92311a3249270c15ed743;METHOD;org.anddev.andengine.engine.Engine.updatePostFrameHandlers(final);BODY_MODIFIED
6b89967ea7754e9614c176275663fc74c291e9f3;METHOD;org.anddev.andengine.engine.Engine.getGameWidth();BODY_MODIFIED
6b89967ea7754e9614c176275663fc74c291e9f3;METHOD;org.anddev.andengine.engine.Engine.getGameHeight();BODY_MODIFIED
6b89967ea7754e9614c176275663fc74c291e9f3;METHOD;org.anddev.andengine.ui.activity.BaseGameActivity.applyEngineOptions(EngineOptions);BODY_MODIFIED
6b89967ea7754e9614c176275663fc74c291e9f3;METHOD;org.anddev.andengine.entity.BaseEntity.onUpdate(final);BODY_MODIFIED
02f1fb53f9405b11974a8b76d429f1b6603276b9;METHOD;org.anddev.andengine.entity.sprite.BaseSprite.BaseSprite(final,final,final,final,final);BODY_MODIFIED
02f1fb53f9405b11974a8b76d429f1b6603276b9;METHOD;org.anddev.andengine.entity.StaticEntity.setInitialPosition();BODY_MODIFIED
02f1fb53f9405b11974a8b76d429f1b6603276b9;METHOD;org.anddev.andengine.entity.StaticEntity.setOffset(final,final);BODY_MODIFIED
b3d33f51eb9fc92f48f7d40af0f501cfae3e607e;METHOD;org.anddev.andengine.engine.Engine.Engine(final);BODY_MODIFIED
b3d33f51eb9fc92f48f7d40af0f501cfae3e607e;METHOD;org.anddev.andengine.engine.Engine.onDrawFrame(final);BODY_MODIFIED
b3d33f51eb9fc92f48f7d40af0f501cfae3e607e;METHOD;org.anddev.andengine.engine.Engine.enableAccelerometer(final,final);BODY_MODIFIED
b3d33f51eb9fc92f48f7d40af0f501cfae3e607e;METHOD;org.anddev.andengine.opengl.texture.TextureManager.loadPendingTextureToHardware(final);BODY_MODIFIED
b3d33f51eb9fc92f48f7d40af0f501cfae3e607e;METHOD;org.anddev.andengine.entity.sprite.Sprite.Sprite(final,final,final);BODY_MODIFIED
b3d33f51eb9fc92f48f7d40af0f501cfae3e607e;METHOD;org.anddev.andengine.ui.activity.BaseGameActivity.onCreate(final);BODY_MODIFIED
f51ed286772779508a07c38db648551991de53e1;METHOD;org.anddev.andengine.ui.activity.BaseGameActivity.onCreate(final);BODY_MODIFIED
80c81f9159d3449199a8655f1804f501f3c5d063;METHOD;org.anddev.andengine.entity.primitives.Shape.applyRotation(final);BODY_MODIFIED
041f459192c31f2651074d4b44af9c43d833861a;METHOD;org.anddev.andengine.entity.sprite.BaseSprite.onInitDraw(GL10);BODY_MODIFIED
1d59d603cb929ea181cebcde608cc4628af5843c;METHOD;org.anddev.andengine.engine.Engine.Engine(final);BODY_MODIFIED
1d59d603cb929ea181cebcde608cc4628af5843c;METHOD;org.anddev.andengine.engine.Engine.onLoadComplete(final);BODY_MODIFIED
1d59d603cb929ea181cebcde608cc4628af5843c;METHOD;org.anddev.andengine.entity.particle.modifier.AccelerationModifier.onInitializeParticle(final);BODY_MODIFIED
1d59d603cb929ea181cebcde608cc4628af5843c;METHOD;org.anddev.andengine.entity.particle.modifier.ExpireModifier.ExpireModifier(final,final);BODY_MODIFIED
1d59d603cb929ea181cebcde608cc4628af5843c;METHOD;org.anddev.andengine.entity.particle.modifier.ExpireModifier.onInitializeParticle(final);BODY_MODIFIED
1d59d603cb929ea181cebcde608cc4628af5843c;METHOD;org.anddev.andengine.entity.particle.ParticleSystem.spawnParticles(final);BODY_MODIFIED
05687332f9f35c99d2f387c6a5b7bbad723ed957;METHOD;org.anddev.andengine.entity.primitives.Shape.applyScale(final);BODY_MODIFIED
05687332f9f35c99d2f387c6a5b7bbad723ed957;METHOD;org.anddev.andengine.entity.particle.ParticleSystem.spawnParticle();BODY_MODIFIED
3c8fcdbb26a53b8bb4057c6010957e634f02d098;METHOD;org.anddev.andengine.entity.particle.modifier.AlphaModifier.onUpdateParticle(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.opengl.texture.Texture.Texture(final,final,final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.opengl.texture.Texture.loadToHardware(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.opengl.texture.Texture.allocateAndBindTextureOnHardware(final,final,final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.opengl.texture.Texture.generateHardwareTextureID(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.opengl.texture.Texture.sendPlaceholderBitmapToHardware(final,final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.engine.Engine.Engine(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.engine.Engine.onLoadComplete(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.opengl.texture.TextureManager.TextureManager();BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.opengl.texture.TextureManager.reloadLoadedToPendingTextures();BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.opengl.texture.TextureManager.loadPendingTextureToHardware(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.Layer.Layer();BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.Layer.onManagedDraw(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.Layer.onManagedUpdate(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.Scene.Scene(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.Scene.setBackground(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.Scene.onManagedDraw(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.Scene.createLayers();BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.Scene.drawBackground(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.Scene.drawLayers(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.opengl.texture.source.AssetTextureSource.AssetTextureSource(final,final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.opengl.texture.source.AssetTextureSource.getBitmap();BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.opengl.texture.source.ResourceTextureSource.ResourceTextureSource(final,final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.util.MathUtils.nextPowerOfTwo(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.util.MathUtils.sum(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.util.MathUtils.arraySumInternal(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.sprite.BaseSprite.onPostTransformations(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.sprite.TiledSprite.setCurrentTileIndex(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.sprite.TiledSprite.setCurrentTileIndex(final,final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.sprite.TiledSprite.nextTile();BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.opengl.BaseBuffer.BaseBuffer();BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.FPSCounter.onUpdate(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.opengl.texture.TextureRegion.TextureRegion(final,final,final,final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.opengl.texture.buffer.BaseTextureRegionBuffer.setFlippedHorizontal(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.opengl.texture.buffer.BaseTextureRegionBuffer.setFlippedVertical(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.opengl.texture.buffer.BaseTextureRegionBuffer.update();BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.opengl.texture.buffer.TiledTextureRegionBuffer.getX1();BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.opengl.texture.buffer.TiledTextureRegionBuffer.getX2();BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.opengl.texture.buffer.TiledTextureRegionBuffer.getY1();BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.opengl.texture.buffer.TiledTextureRegionBuffer.getY2();BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.DynamicEntity.onManagedUpdate(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.DynamicEntity.reset();BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.sprite.AnimatedSprite.onManagedUpdate(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.sensor.accelerometer.AccelerometerData.setAccuracy(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.ui.activity.BaseGameActivity.acquireWakeLock();BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.ui.activity.BaseGameActivity.releaseWakeLock();BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.ui.activity.BaseGameActivity.applyFullscreen();BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.StaticEntity.StaticEntity(final,final,final,final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.StaticEntity.reset();BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.StaticEntity.collidesWith(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.handler.collision.CollisionHandler.CollisionHandler(final,final,final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.handler.collision.CollisionHandler.onUpdate(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.audio.sound.Sound.Sound(final,final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.audio.sound.Sound.pause();BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.audio.sound.Sound.stop();BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.audio.sound.Sound.resume();BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.audio.sound.Sound.setLooping();BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.audio.sound.Sound.setLoopCount(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.audio.sound.Sound.setRate(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.audio.sound.SoundManager.SoundManager(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.audio.sound.SoundManager.setMasterVolume(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.audio.sound.SoundManager.releaseAll();BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.BaseEntity.onDraw(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.BaseEntity.onUpdate(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.background.FixedColorBackground.onManagedDraw(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.primitives.Rectangle.updateVertexBuffer();BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.primitives.Shape.onPositionChanged();BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.primitives.Shape.reset();BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.primitives.Shape.onPreTransformations(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.primitives.Shape.applyRotation(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.primitives.Shape.applyScale(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.primitives.Shape.onPostTransformations(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.opengl.vertex.RectangleVertexBuffer.update(final,final,final,final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.particle.Particle.Particle(final,final,final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.particle.Particle.reset();BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.particle.modifier.AccelerationModifier.onInitializeParticle(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.particle.modifier.AccelerationModifier.determineAccelerationX();BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.particle.modifier.AccelerationModifier.determineAccelerationY();BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.particle.modifier.ExpireModifier.ExpireModifier(final,final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.particle.modifier.ExpireModifier.onInitializeParticle(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.particle.ParticleSystem.onManagedUpdate(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.particle.ParticleSystem.spawnParticles(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.particle.ParticleSystem.spawnParticle();BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.ScreenCapture.onDraw(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.ScreenCapture.capture(final,final,final,final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.particle.modifier.AlphaModifier.onUpdateParticle(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.particle.modifier.VelocityModifier.onInitializeParticle(final);BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.particle.modifier.VelocityModifier.determineVelocityX();BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.particle.modifier.VelocityModifier.determineVelocityY();BODY_MODIFIED
8447d0214e2eba1dc2611b62401de3374ac9d119;METHOD;org.anddev.andengine.entity.sprite.modifier.BaseModifier.onUpdateSprite(final,final);BODY_MODIFIED
